,Levitt_alpha,y
NP01811,-0.47851,1
NP07125,-0.5027,1
NP06052,0.39076,1
NP05001,-0.31913,1
NP07396,-0.25867,1
NP11158,-0.94606,1
NP01203,-0.51229,1
NP04179,1.46348,1
NP07131,-0.73225,1
NP03588,0.59903,1
NP00818,-0.4871,1
NP09780,0.02365,1
NP03758,0.40303,1
NP02101,-0.72843,1
NP01493,-0.77975,1
NP09633,-1.11607,1
NP07960,-0.25124,1
NP06188,2.47396,1
NP01131,1.64361,1
NP03546,-1.36699,1
NP08456,-0.71909,1
NP03714,-0.60214,1
NP02169,2.63294,1
NP03070,-0.49687,1
NP04066,-0.95149,1
NP01156,0.43512,1
NP07641,-0.83826,1
NP06325,1.88899,1
NP06875,1.13582,1
NP06407,0.90382,1
NP02973,0.89808,1
NP08405,0.95549,1
NP05114,0.41799,1
NP07678,0.53529,1
NP01174,3.12019,1
NP05282,0.51188,1
NP06729,2.30853,1
NP03641,1.76913,1
NP08616,0.40547,1
NP05778,0.44145,1
NP06972,3.03238,1
NP05075,-1.20489,1
NP05132,0.64775,1
NP03422,0.23379,1
NP06786,0.89069,1
NP04935,-0.72122,1
NP04992,-0.20356,1
NP00950,1.1034,1
NP01660,2.16217,1
NP08145,-0.15838,1
NP02149,3.1241,1
NP04710,0.90675,1
NP05119,-0.49535,1
NP09793,-0.69478,1
NP09616,-0.26308,1
NP05935,0.95346,1
NP08509,3.18677,1
NP07440,-0.69447,1
NP07411,-0.59919,1
NP08229,1.90962,1
NP01246,0.22926,1
NP07367,0.47604,1
