,Bulkiness,y
NP07396,-0.19267,1
NP11158,-0.34097,1
NP01203,-1.01692,1
NP04179,0.94341,1
NP07131,0.15958,1
NP03588,1.72013,1
NP00818,2.83587,1
NP09780,-0.44327,1
NP03758,1.37725,1
NP02101,-0.05337,1
NP01493,-0.88332,1
NP09633,1.19399,1
NP07960,-0.87075,1
NP06188,2.68692,1
NP01131,4.2871,1
NP03546,-0.69093,1
NP08456,-0.92555,1
NP03714,0.07968,1
NP02169,0.74763,1
NP03070,0.42317,1
NP04066,0.35806,1
NP01156,2.67686,1
NP07641,-0.12459,1
NP06325,1.48977,1
NP06875,0.10905,1
NP06407,0.99735,1
NP02973,-0.81626,1
NP08405,2.24925,1
NP05114,0.97086,1
NP07678,-0.55529,1
NP01174,4.86812,1
NP05282,-0.31236,1
NP06729,2.71709,1
NP03641,4.08963,1
NP08616,-0.08177,1
NP05778,1.7492,1
NP06972,-1.241,1
NP05075,0.14313,1
NP05132,-0.16412,1
NP03422,1.79917,1
NP06786,-0.15709,1
NP04935,-1.16758,1
NP04992,-0.09899,1
NP00950,-1.32918,1
NP01660,0.32917,1
NP08145,1.18586,1
NP02149,2.93663,1
NP04710,0.9473,1
NP05119,-0.99711,1
NP09793,-1.18956,1
NP09616,-0.48315,1
NP05935,3.7905,1
NP08509,3.66785,1
NP07440,-0.32129,1
NP07411,-0.04251,1
NP08229,0.66095,1
NP01246,-1.07043,1
NP07367,2.21136,1
