,Hopp_woods,y
NP04179,1.89977,1
NP07131,2.67417,1
NP03588,0.81907,1
NP00818,3.61778,1
NP09780,-0.0576,1
NP03758,0.52501,1
NP02101,0.67064,1
NP01493,-0.31864,1
NP09633,0.51073,1
NP07960,-0.23594,1
NP06188,1.82842,1
NP01131,3.39286,1
NP03546,-0.3455,1
NP08456,1.63554,1
NP03714,-0.17353,1
NP02169,-0.09616,1
NP03070,-0.60268,1
NP04066,0.66144,1
NP01156,1.85877,1
NP07641,0.15705,1
NP06325,-1.16806,1
NP06875,0.0541,1
NP06407,0.39574,1
NP02973,-1.02819,1
NP08405,2.96191,1
NP05114,1.20552,1
NP07678,0.28899,1
NP01174,1.982,1
NP05282,0.32624,1
NP06729,0.29398,1
NP03641,2.59298,1
NP08616,0.07247,1
NP05778,2.21764,1
NP06972,1.16674,1
NP05075,-0.73877,1
NP05132,-0.04563,1
NP03422,1.76575,1
NP06786,-0.56106,1
NP04935,-0.48695,1
NP04992,-0.87363,1
NP00950,0.78979,1
NP01660,0.89719,1
NP08145,1.76398,1
NP02149,0.25849,1
NP04710,-0.73398,1
NP05119,-1.10305,1
NP09793,-1.07822,1
NP09616,-0.3945,1
NP05935,1.29557,1
NP08509,0.42198,1
NP07440,1.42313,1
NP07411,0.68233,1
NP08229,0.43976,1
NP01246,-0.05799,1
NP07367,2.57039,1
