,GAAC_alphatic,GAAC_aromatic,GAAC_postivecharge,GAAC_negativecharge,GAAC_uncharge,y
Neg_910,-1.06035,-0.26984,2.39971,0.02229,-0.33203,0
Neg_656,-0.8809,0.7712,0.25683,0.12225,0.18927,0
Neg_718,-0.26525,-1.30132,1.92836,-1.04399,0.60113,0
Neg_400,-0.06379,-1.47323,0.19585,-0.25869,1.02708,0
Neg_742,0.05098,1.46493,-0.65689,-0.30487,-0.26605,0
Neg_1273,0.75296,-0.48385,-0.19108,0.34598,-0.63674,0
Neg_2830,-0.93532,1.65449,-1.5231,0.17277,0.84864,0
Neg_567,0.5818,0.17948,1.18921,-0.02012,-1.48435,0
Neg_588,1.12185,-0.53643,-0.50123,-0.53596,-0.09912,0
Neg_183,1.52372,0.58973,-0.74259,-0.9107,-0.74677,0
Neg_2770,-0.58167,-0.97854,-0.19108,1.75227,-0.04002,0
Neg_864,1.05017,-1.47323,2.34425,-0.70686,-1.20421,0
Neg_2883,0.58739,-0.62271,-0.4449,0.53438,-0.35932,0
Neg_2689,-2.17847,1.22008,2.30806,0.12225,-0.08146,0
Neg_1381,0.39071,-0.18044,-0.03034,0.22666,-0.45507,0
Neg_829,-0.50292,2.74239,-0.07314,-0.89911,-0.38162,0
Neg_2495,-1.01066,-0.46324,0.76964,0.51377,0.42616,0
Neg_1148,2.11546,1.26152,-1.09066,-1.05834,-1.42471,0
Neg_819,-0.85495,-0.39591,1.93884,0.22666,-0.32512,0
Neg_2683,-0.23212,1.22008,2.10293,-0.7478,-1.29976,0
Neg_1304,0.0749,0.12,-0.54343,-0.38508,0.50767,0
Neg_932,-0.86468,1.05175,1.0004,-0.46503,-0.0307,0
Neg_2003,-0.79833,-0.37142,2.364,-0.44724,-0.1553,0
Neg_1512,0.51957,-0.63738,0.2922,-0.36378,-0.06746,0
Neg_789,1.91708,-0.10761,0.28861,-0.91446,-1.41415,0
Neg_1705,0.6026,-0.14046,0.28433,-0.02306,-0.71364,0
Neg_360,-1.10408,1.54328,-0.03034,-0.10744,0.32464,0
Neg_2473,-0.23212,-0.64452,0.46196,-0.80134,0.94941,0
Neg_1567,-1.12942,0.17015,-0.24728,0.89203,0.5449,0
Neg_2582,-1.0912,-0.35876,0.54684,0.28426,0.77275,0
Neg_980,-0.63395,-0.95195,-1.04668,-1.03969,2.73503,0
Neg_2740,0.75874,1.22008,-1.10443,-1.06418,0.02929,0
Neg_1041,-0.31629,-0.16297,-0.80204,0.24923,0.76367,0
Neg_2713,0.708,0.966,-0.32757,-0.49828,-0.71743,0
Neg_593,1.67097,-1.17398,-0.63203,0.18025,-0.75829,0
Neg_1882,0.74105,-0.46324,0.15427,0.38327,-0.89366,0
Neg_2760,-0.23212,-0.70371,2.22015,-0.84724,-0.13947,0
Neg_1296,-1.30261,1.55675,2.61574,-0.6608,-0.79213,0
Neg_784,-0.64188,1.07833,0.33241,0.20468,-0.35932,0
Neg_2205,0.15714,-1.47323,0.46196,0.12225,0.32464,0
Neg_981,-0.677,0.83532,0.11032,-1.44384,1.25287,0
Neg_115,0.36105,-0.70371,-0.35853,-0.25063,0.47934,0
Neg_499,0.32944,0.6461,-0.30473,0.19927,-0.68728,0
Neg_877,0.21275,0.25818,0.28614,-0.25063,-0.37153,0
Neg_594,-0.41531,-0.20579,-1.70992,0.76711,1.08906,0
Neg_596,0.31975,-0.85957,0.05691,-0.49229,0.53026,0
Neg_156,1.99227,-0.89609,-0.94459,-0.54893,-0.48756,0
Neg_1199,0.91876,-1.12193,-1.03633,-0.08202,0.46589,0
Neg_1091,-1.36454,3.9134,0.68573,-1.06418,-0.5614,0
Neg_2380,-0.72383,-0.62271,0.85061,0.97399,-0.18833,0
Neg_1193,-0.23212,-0.02299,0.46196,0.16241,-0.17518,0
Neg_2038,-0.00968,-1.14344,0.56243,0.09029,0.25834,0
Neg_796,-0.23212,0.95075,0.7081,-0.19097,-0.65,0
Neg_583,0.26331,-0.55506,0.5179,0.40699,-0.59831,0
Neg_1399,-0.71871,0.54675,1.23117,0.12225,-0.48756,0
Neg_773,0.2869,-0.57546,0.05171,0.29626,-0.21683,0
Neg_2320,-1.11221,-0.41933,0.56898,0.19034,0.88965,0
Neg_2170,1.39681,0.76429,-0.86345,-0.86559,-0.67499,0
Neg_1443,-0.45861,-0.00415,0.68573,0.15072,-0.08884,0
Neg_1969,1.39681,-1.47323,-0.63624,-0.09459,-0.07521,0
Neg_1220,0.50749,-0.26124,0.0312,-0.97402,0.36525,0
Neg_1111,0.7644,-0.18044,-1.11338,-0.44154,0.38961,0
Neg_2065,-1.18276,0.0577,-1.68859,2.24884,0.56402,0
Neg_1451,0.708,0.66109,-0.60623,-0.02549,-0.71743,0
Neg_1328,-0.29201,0.39137,-0.0114,-0.72103,0.63702,0
Neg_140,0.50062,0.42793,-0.04482,0.03013,-0.77422,0
Neg_258,-1.13359,0.65307,1.10971,0.86408,-0.6158,0
Neg_175,0.05098,-0.249,1.35704,-0.30487,-0.5614,0
Neg_2922,-0.54354,0.14276,1.69269,0.43547,-0.97488,0
Neg_577,0.65763,0.20572,-0.46509,-0.30487,-0.26605,0
Neg_1641,0.39071,-0.0368,1.28245,-0.60859,-0.75829,0
Neg_758,-1.05833,-1.47323,1.91874,0.85736,0.05943,0
Neg_2195,-0.23212,-0.7999,-0.35853,2.73241,-1.16439,0
Neg_157,0.00743,-0.23016,-1.24213,-0.15884,1.07436,0
Neg_2325,0.84172,0.94146,-0.81122,-0.86781,-0.2355,0
Neg_181,0.78407,-0.45261,-0.60036,-0.91632,0.56402,0
Neg_2641,0.41497,-0.63376,-0.27329,-0.14215,0.24025,0
Neg_1505,-1.21761,-0.65501,-0.13004,2.04518,0.16014,0
Neg_2608,0.17629,0.6461,0.42161,-0.62229,-0.36773,0
Neg_2181,0.11778,-0.3838,1.15338,-0.03612,-0.62445,0
Neg_2798,-0.98499,0.125,-0.86345,0.48366,1.14576,0
Neg_924,-0.37368,-0.00415,2.02834,-0.30487,-0.70907,0
Neg_1138,-0.59849,-0.52265,-1.70992,0.52145,1.66238,0
Neg_2880,1.74961,-0.73869,-1.3282,-0.87435,0.17697,0
Neg_2670,2.88202,-1.47323,-0.35853,1.34032,-2.92415,0
Neg_925,0.01701,-0.39591,-0.42417,0.22666,0.32464,0
Neg_230,0.4491,1.05175,-0.61493,0.12225,-0.79213,0
Neg_2071,-1.12188,-0.70371,1.51687,0.34598,0.32464,0
Neg_2650,-0.677,-1.47323,0.11032,-0.10148,1.60095,0
Neg_841,0.88427,-0.25362,0.22974,0.2109,-1.08521,0
Neg_2054,-0.16135,1.46493,0.01442,0.26462,-0.93058,0
Neg_146,-1.04099,0.20572,-0.84869,2.46122,-0.39263,0
Neg_162,-0.49164,-0.7999,2.30806,0.47027,-0.89366,0
Neg_990,0.24698,-0.97601,0.0454,1.64016,-0.97488,0
Neg_2024,0.39071,-0.66524,-1.26107,1.06191,-0.00024,0
Neg_155,1.22114,-0.39591,-0.35853,-0.88701,-0.10853,0
Neg_1412,-1.07739,-0.0881,0.11032,1.41987,-0.00024,0
Neg_619,-0.51523,-0.98354,2.47588,0.45445,-0.85674,0
Neg_154,-0.49437,0.22781,0.33241,0.53438,-0.25672,0
Neg_264,-0.55748,-0.26727,-0.01564,-0.69586,1.29443,0
Neg_457,-0.79833,-1.22839,1.35704,0.26462,0.47231,0
Neg_1529,-0.89579,0.11626,1.87427,-0.21151,-0.20795,0
Neg_1725,-0.54354,-1.47323,-1.99951,1.06191,1.94904,0
Neg_582,1.32495,-0.46324,0.76964,-0.6608,-1.09671,0
Neg_2293,-0.65134,-0.8517,0.55663,0.24272,0.63702,0
Neg_2023,-0.677,0.83532,0.11032,0.85736,-0.53729,0
Neg_1192,0.88427,-0.86343,0.78706,-0.26189,-0.71743,0
Neg_1702,0.19741,0.19848,-0.98097,0.71629,-0.2355,0
Neg_989,0.22923,0.32231,-0.90552,-0.36111,0.44496,0
Neg_856,-0.74458,0.57232,0.99164,-0.3337,0.03677,0
Neg_2460,1.42434,-1.47323,-0.74259,-0.64414,0.39376,0
Neg_1967,0.12103,0.35933,-0.17244,0.10611,-0.31172,0
Neg_1584,-0.85495,-1.47323,1.44654,1.89716,-0.65,0
Neg_909,-0.15017,3.20463,-0.4449,-0.45473,-1.12877,0
Neg_517,1.11734,1.57919,-0.68673,-0.88701,-0.97488,0
Neg_2302,1.38408,-0.65501,-0.50393,-0.96807,0.03677,0
Neg_1633,1.32495,-0.23016,0.27261,-0.48009,-1.04985,0
Neg_2563,-0.85495,0.68142,0.95425,1.89716,-1.62464,0
Neg_2911,-0.12474,0.38423,0.20732,-0.14777,-0.12347,0
Neg_1261,2.363,-1.47323,0.46196,-1.44384,-0.75829,0
Neg_2493,0.50062,0.11107,-0.84117,-0.95252,0.70685,0
Neg_1707,0.42664,0.39137,-0.0114,0.24272,-0.86242,0
Neg_2035,1.005,1.84729,-0.38101,-0.58571,-1.45552,0
Neg_2507,0.80592,1.34834,-1.06181,-0.64837,-0.44888,0
Neg_2843,-1.40727,-0.25362,-0.60623,-0.02549,2.04098,0
Neg_2279,-0.04224,0.10334,-0.19844,0.69521,-0.42813,0
Neg_633,0.18871,0.71054,-0.40288,-0.08938,-0.29,0
Neg_1442,1.32495,-0.7999,-1.38414,0.12225,-0.08146,0
Neg_1910,-0.11888,0.28966,1.22277,-0.07707,-0.79767,0
Neg_2307,0.67453,-0.85957,1.17859,-0.65088,-0.45672,0
Neg_1627,1.49178,-0.60752,0.11032,-0.77266,-0.6616,0
Neg_1043,0.50062,-0.04736,-0.69638,0.76711,-0.63089,0
Neg_851,-0.52181,0.40582,-0.28221,-0.27838,0.70241,0
Neg_1342,-0.34334,-0.12658,0.8136,0.04767,-0.13947,0
Neg_507,0.80592,-0.2762,0.18846,-0.05176,-0.75829,0
Neg_2892,-0.36464,-0.61366,1.61413,0.15557,-0.43572,0
Neg_887,-1.33123,-1.15637,0.31716,1.01277,1.08906,0
Neg_2177,-0.23212,-0.61137,1.545,0.72781,-0.97488,0
Neg_2875,-2.14852,-1.47323,2.54474,1.76866,0.07473,0
Neg_187,0.85783,-0.46324,0.0312,0.12225,-0.73122,0
Neg_731,0.63292,-1.17398,-0.90552,-0.28377,0.8661,0
Neg_2878,0.27016,0.09063,-0.80848,0.37485,-0.09456,0
Neg_1195,0.10325,-0.72739,0.27261,1.25466,-0.82493,0
Neg_2134,1.0791,0.22781,-0.4449,-0.56463,-0.53031,0
Neg_209,0.23169,-0.78558,0.04298,0.28886,-0.02098,0
Neg_2339,-1.20764,-0.11035,0.31368,-0.0853,1.18577,0
Neg_1950,-1.2331,-1.28085,0.46196,1.39004,0.67272,0
Neg_1521,0.0717,0.49749,-0.19844,-0.83268,0.40388,0
Neg_2328,0.80592,0.92083,-0.35853,-0.51579,-0.75829,0
Neg_504,0.25563,-0.30505,0.84749,0.82039,-1.28019,0
Neg_1415,-0.78463,0.61191,0.14435,-0.02931,0.37704,0
Neg_1244,0.54641,-0.51133,-0.41714,-0.69808,0.5567,0
Neg_2317,-0.23212,-0.12658,-0.76878,0.64428,0.32464,0
Neg_1759,1.11262,-0.37142,-1.66385,0.26462,-0.04454,0
Neg_1105,-1.01066,-0.26124,-1.26107,1.06191,1.21806,0
Neg_1599,0.70212,1.22008,-0.03034,-0.81741,-0.81244,0
Neg_349,-1.19032,-0.54093,1.40867,0.00178,0.63702,0
Neg_2091,0.6063,-0.23016,0.27261,0.00178,-0.67499,0
Neg_2417,-0.1819,0.35127,0.85897,-0.83761,0.06264,0
Neg_100,-0.00968,0.25818,1.16523,-0.10148,-0.83564,0
Neg_2420,0.85783,-1.47323,0.21581,-0.19097,-0.00024,0
Neg_1970,-0.87846,-0.55852,0.5084,0.44729,0.56983,0
Neg_893,2.53043,0.87256,-1.5231,-1.03969,-1.35216,0
Neg_2534,-0.89944,-0.31896,1.16523,0.64428,-0.13947,0
Neg_481,1.82189,-1.47323,-1.05682,-1.17727,0.60113,0
Neg_1894,-0.45143,-1.24563,-0.12741,-0.56154,1.74313,0
Neg_627,-0.09216,-1.29166,1.48526,0.52697,-0.51494,0
Neg_2523,0.01281,-0.56537,-0.00821,-0.03612,0.36114,0
Neg_1173,0.65763,4.68292,-1.29623,-1.44384,-1.53181,0
Neg_2625,-0.06379,0.71054,0.39543,-0.08938,-0.55341,0
Neg_2452,-0.38783,0.41209,-1.01492,-1.23503,1.7866,0
Neg_754,-1.20529,-0.12658,1.38501,0.64428,-0.08146,0
Neg_2294,-0.23212,-0.82684,-0.42417,0.89486,0.32464,0
Neg_2466,0.58739,0.22781,-0.4449,-0.34483,-0.18833,0
Neg_1017,-0.50292,-0.77063,1.63918,0.55349,-0.52287,0
Neg_539,0.06246,-0.16297,-0.40288,-0.93592,1.02708,0
Neg_2199,-0.62139,-0.35102,-0.35853,0.12225,1.00147,0
Neg_1739,-3.34627,-0.62271,-1.99951,-0.78444,5.79629,0
Neg_1318,-0.09673,-0.06803,0.89004,1.2798,-1.44101,0
Neg_2842,-0.19591,0.21792,-0.45394,-0.27838,0.58908,0
Neg_1817,-0.97776,-0.79042,0.49663,0.85015,0.50767,0
Neg_1427,-0.51523,0.97524,0.01442,0.26462,-0.26605,0
Neg_60,0.89154,-0.14046,-0.3247,-0.02306,-0.61316,0
Neg_1202,0.89042,0.21792,-0.96913,-0.27838,-0.20423,0
Neg_1417,0.08565,-0.48385,0.11032,-0.42109,0.45724,0
Neg_1392,-1.47778,0.95075,0.21581,1.06191,-0.00024,0
Neg_1245,-0.75115,0.32231,4.5644,-1.44384,-1.29976,0
Neg_1621,0.05098,-0.00415,-1.99951,-0.30487,1.50602,0
Neg_2101,-0.20035,-0.48385,-0.34179,-0.29324,0.95451,0
Neg_1662,-1.57443,-0.916,0.2922,2.44439,0.10058,0
Neg_967,-1.19032,-0.47878,1.8631,-0.48009,0.67451,0
Neg_1576,0.14157,-0.61137,0.16658,0.39371,-0.19517,0
Neg_1044,1.0028,0.19848,-0.72634,-0.36378,-0.40354,0
Neg_2674,-0.23212,-0.30223,0.99706,0.55349,-0.66412,0
Neg_81,0.10325,-0.23016,-0.40902,0.09816,0.22468,0
Neg_1408,0.48413,-0.66524,0.21581,0.43547,-0.58502,0
Neg_1528,0.11389,-0.87472,0.18846,0.41227,-0.03634,0
Neg_2218,1.00646,0.73039,0.18224,-0.73198,-1.04133,0
Neg_913,-0.04894,1.14087,-0.04482,-0.52261,-0.2009,0
Neg_1553,0.21275,-0.1907,0.57917,-0.05176,-0.44888,0
Neg_1203,0.65763,-1.47323,0.11032,-0.54893,0.5567,0
Neg_2776,-0.35669,-0.82684,1.545,-0.44154,0.19469,0
Neg_2133,-1.01066,0.95075,2.80035,-0.81741,-0.73122,0
Neg_1961,-0.47167,-0.64452,-0.48476,0.48366,0.82445,0
Neg_1895,-0.59849,1.37851,-0.262,-0.70686,0.51574,0
Neg_2043,-0.50292,-0.30223,0.1409,0.19034,0.46589,0
Neg_334,-0.58167,-0.81365,0.26102,-0.54893,1.35232,0
Neg_2174,0.08565,-0.81365,1.01453,1.11304,-1.134,0
Neg_1792,-0.86468,-1.22074,1.23117,-0.07351,0.88303,0
Neg_1052,-0.677,3.52864,-1.29623,-0.25063,-0.37153,0
Neg_1327,-0.85495,-1.47323,1.44654,-0.81741,1.46172,0
Neg_2663,0.29956,0.10334,-1.63929,-0.52711,1.11703,0
Neg_644,0.83836,-0.7999,-0.61493,0.25276,-0.18298,0
Neg_2092,-1.16637,-0.12658,1.2004,0.64428,-0.00024,0
Neg_559,0.33408,-0.49385,-0.65689,1.59343,-0.85674,0
Neg_487,-0.51523,-0.16738,2.3267,-0.93763,-0.1676,0
Neg_2018,1.21102,0.89163,-1.27908,-0.22153,-0.78471,0
Neg_1474,0.83035,-1.093,1.30175,-0.41206,-0.74555,0
Neg_1264,-0.23212,-0.33921,0.33241,0.75418,-0.35932,0
Neg_884,0.65763,-0.70371,0.8136,-0.84724,-0.13947,0
Neg_1191,0.58739,-0.83534,-0.83355,-0.45473,0.79486,0
Neg_1852,0.36675,-1.05888,0.08327,0.00178,0.19969,0
Neg_786,-0.09673,0.16618,0.1409,0.19034,-0.24037,0
Neg_1686,0.12378,-1.01152,-0.31165,-0.36995,0.9744,0
Neg_2755,2.41821,-0.78558,-0.89971,-1.17727,-0.5394,0
Neg_2143,-0.42676,-0.71574,1.46193,0.51377,-0.48756,0
Neg_2619,-1.01066,0.7712,2.10293,-0.7478,-0.21683,0
Neg_1600,0.23169,-1.47323,2.08548,-0.64414,-0.22835,0
Neg_725,-0.17651,0.25818,2.48388,-0.77266,-1.00969,0
Neg_70,-0.41531,-0.20579,0.31716,0.52145,-0.05757,0
Neg_2340,-0.23212,-0.12658,0.46196,2.73241,-2.11196,0
Neg_1366,-1.47778,-1.47323,1.93884,1.06191,0.32464,0
Neg_458,-1.0912,-0.35876,0.2922,0.9323,0.43667,0
Neg_744,0.73043,-0.29797,-0.38837,0.37852,-0.62046,0
Neg_2839,1.02162,-1.26336,0.30212,0.34598,-0.77236,0
Neg_575,1.12185,-0.06803,0.56898,-0.35439,-1.22913,0
Neg_1839,0.32397,0.83532,0.11032,-0.54893,-0.48756,0
Neg_2678,0.14535,-0.49385,-0.20935,-0.55797,0.71843,0
Neg_1204,0.32397,-0.51133,0.63778,0.19683,-0.60359,0
Neg_2351,-0.831,0.39137,0.84064,0.96553,-0.67499,0
Neg_2899,-0.51523,-0.98354,-1.10443,2.35275,0.02929,0
Neg_2474,-0.23212,1.89341,-0.76878,0.12225,-0.48756,0
Neg_1760,1.15812,1.41246,-0.15341,-0.54893,-1.53181,0
Neg_369,-0.00968,-0.31896,0.63778,0.79343,-0.83564,0
Neg_2710,0.10915,1.18319,0.02361,0.27242,-1.05499,0
Neg_2852,-0.45456,-0.51133,-0.41714,0.19683,0.90478,0
Neg_1373,-0.47167,-0.64452,1.59802,-0.64072,0.32464,0
Neg_2807,0.78891,-0.9434,-0.30473,1.02083,-0.84706,0
Neg_543,-1.55729,-0.78558,-0.42836,-1.17727,3.29694,0
Neg_1453,-0.82529,1.09183,0.11032,0.14711,0.01523,0
Neg_860,0.80592,-0.57546,-0.35853,0.64428,-0.75829,0
Neg_223,0.29956,-1.47323,-0.91887,-1.13826,2.06789,0
Neg_1842,0.68064,-0.08014,-0.21707,-0.36378,-0.2355,0
Neg_1769,1.79207,-0.66524,0.95425,-1.44384,-0.97488,0
Neg_2295,-0.677,-0.48385,2.22015,0.09029,-0.53729,0
Neg_1598,0.45991,-0.2762,-0.08504,0.8763,-0.93878,0
Neg_642,-0.36188,0.09787,-0.35853,0.29626,0.32464,0
Neg_2592,1.1834,-0.249,-0.43312,-1.06418,0.02929,0
Neg_2426,0.34457,0.52182,1.10011,-0.20644,-1.23959,0
Neg_1004,-0.85495,-0.82684,0.56042,-0.44154,1.36425,0
Neg_2066,-0.23212,-1.47323,1.69269,-0.39978,0.32464,0
Neg_1482,-0.54354,-1.47323,-0.03034,-1.02622,2.27392,0
Neg_111,0.52985,0.58973,-0.89971,-0.77742,0.29008,0
Neg_2546,-0.96819,1.46493,-0.11984,0.15072,0.08836,0
Neg_2168,-0.86284,-0.04134,-0.31699,0.45926,0.777,0
Neg_1605,0.96562,-1.16247,-0.86345,-0.96197,1.01188,0
Neg_2512,0.1831,-0.39591,0.62605,-0.05176,-0.32512,0
Neg_93,-1.34432,-1.47323,-0.94459,1.24089,1.94904,0
Neg_772,-0.02451,-0.75502,0.13376,0.78349,-0.21683,0
Neg_206,0.19253,1.46493,-1.10443,-0.11504,-0.26605,0
Neg_723,-0.23212,-0.12658,0.05171,1.34032,-0.75829,0
Neg_1946,-0.37368,-1.47323,0.01442,0.26462,1.063,0
Neg_2284,0.09568,0.22781,0.33241,0.53438,-0.87228,0
Neg_2267,0.62107,-1.0305,-0.58332,0.1008,0.28014,0
Neg_778,-0.32649,-0.00415,1.28245,-0.93763,0.22619,0
Neg_87,-0.46111,1.14087,0.82394,-0.8911,-0.05757,0
Neg_2746,2.25919,-1.47323,-0.03034,-0.60859,-0.97488,0
Neg_1171,2.55422,-0.62271,-0.4449,-1.44384,-0.87228,0
Neg_1671,0.67198,-0.60442,-0.09386,0.17277,-0.40896,0
Neg_2416,-1.47778,0.14276,0.95425,-0.19097,0.9744,0
Neg_1935,-0.2786,-0.74966,0.64565,-0.13487,0.42162,0
Neg_2891,0.46697,0.17574,-0.49249,0.21813,-0.43783,0
Neg_1354,0.07929,-0.93457,1.93884,0.78349,-1.40805,0
Neg_763,0.15714,-0.46324,-0.15341,0.51377,-0.18298,0
Neg_1222,1.32495,-0.93457,-0.03034,-0.19097,-0.65,0
Neg_371,-0.43434,-0.84363,-0.08148,0.02056,0.99971,0
Neg_1955,-0.04894,-0.52265,-0.262,0.76711,-0.05757,0
Neg_2848,0.63984,-0.61137,0.95425,-0.44154,-0.58502,0
Neg_2766,0.25724,-0.0881,0.11032,0.88292,-0.97488,0
Neg_2233,0.39071,-0.39591,2.43113,0.22666,-1.94952,0
Neg_1833,-0.09057,-1.22839,0.23819,0.07479,0.61998,0
Neg_1123,-0.23212,0.02305,-0.35853,0.18025,0.32464,0
Neg_2809,-1.13806,-0.00415,0.14868,-1.21605,2.03764,0
Neg_2194,-1.50609,-0.73869,0.9095,-0.30487,1.65369,0
Neg_2144,-0.23212,1.34834,-0.35853,0.14711,-0.44888,0
Neg_27,0.42845,-0.33061,-0.65689,-0.30487,0.42309,0
Neg_2559,-0.71871,0.54675,0.76964,-1.44384,1.03531,0
Neg_2373,-1.47778,-0.0368,1.28245,1.61874,-0.54171,0
Neg_2161,0.28079,-1.28312,-0.95701,-1.14905,2.00637,0
Neg_1954,0.39071,-0.57546,0.13376,-0.60859,0.32464,0
Neg_23,-0.08728,0.03001,0.06125,-0.13269,0.13576,0
Neg_1075,-0.65872,0.07635,2.04674,-1.10059,0.14662,0
Neg_2385,1.32495,-1.2606,0.13808,-0.61958,-0.23108,0
Neg_1821,1.20202,-0.41008,0.13808,0.36953,-1.38525,0
Neg_2256,-0.40513,-0.2762,0.46196,-0.28377,0.50513,0
Neg_2171,0.7644,-0.50364,0.06812,0.56076,-0.97488,0
Neg_921,0.62924,1.27739,-0.74259,-0.64414,-0.43572,0
Neg_832,4.55887,-0.23016,-1.99951,-1.44384,-2.17443,0
Neg_552,-0.23212,-0.77818,1.01777,-0.3661,0.32464,0
Neg_1002,-0.65134,-0.54093,1.12466,-0.72103,0.82445,0
Neg_123,0.4491,-0.46324,0.30812,0.12225,-0.48756,0
Neg_204,-0.55567,-0.84363,-0.27329,0.83411,0.61998,0
Neg_375,1.79207,1.35475,-0.89185,-0.81741,-1.4622,0
Neg_372,0.54641,-1.02435,-0.76878,-0.05176,0.59537,0
Neg_1287,-0.38783,-0.39591,-1.50722,2.31478,-0.16268,0
Neg_2125,-2.01164,2.56674,-1.47205,-0.10148,1.60095,0
Neg_74,0.72044,-1.47323,0.433,0.61972,-0.63089,0
Neg_871,0.09568,0.01518,-0.4449,-0.28988,0.41013,0
Neg_694,-0.79833,-0.82031,-0.80607,0.58101,1.40757,0
Neg_824,-0.52408,-0.7999,1.69269,0.38327,-0.38603,0
Neg_2063,0.77539,-0.52265,-0.69638,-1.07535,0.8024,0
Neg_1031,0.52742,0.49749,-0.91887,0.08405,-0.30927,0
Neg_332,0.89042,0.78164,-0.96913,-0.27838,-0.54422,0
Neg_1165,0.15714,-0.46324,0.30812,0.12225,-0.18298,0
Neg_2186,1.32495,1.0129,-0.29542,-0.96197,-1.04985,0
Neg_1986,-0.51523,-0.73869,-0.88066,-0.4947,1.94904,0
Neg_2394,0.59832,-0.75502,0.62605,-0.60859,-0.10853,0
Neg_1379,-0.6119,-1.07909,-0.91887,-0.83268,2.54333,0
Neg_2522,-0.73908,-0.5337,1.26336,-0.42406,0.58908,0
Neg_1899,0.51957,-0.916,-0.4717,0.28426,0.10058,0
Neg_1322,-0.58301,-0.33521,-1.7915,1.02661,1.19403,0
Neg_2414,0.03867,0.63458,1.42514,-0.35439,-1.08788,0
Neg_26,0.34153,0.22781,1.10971,-0.78444,-0.6158,0
Neg_1284,-0.33258,0.61191,-0.88788,-0.50082,0.95344,0
Neg_820,-0.11235,-0.54093,-1.14746,-0.72103,1.76161,0
Neg_863,-0.101,-1.30313,0.33241,-0.25691,0.8718,0
Neg_268,1.78694,-0.05258,-0.53886,-1.03081,-0.67499,0
Neg_2153,-0.15617,-0.68495,0.88221,0.08405,-0.07156,0
Neg_63,-0.18633,-0.04736,-0.91357,0.21437,0.65907,0
Neg_687,-1.43532,-0.37142,1.69269,1.97309,-0.93058,0
Neg_1297,0.77244,-0.60442,-0.09386,-0.50082,0.01024,0
Neg_1556,-0.93012,3.26329,-0.4717,0.06825,-0.73962,0
Neg_2455,0.67198,-0.08313,-0.88788,-0.90497,0.63904,0
Neg_1016,-0.677,0.60447,-0.10066,0.167,0.27823,0
Neg_366,0.28079,0.23781,-0.262,0.03013,-0.2869,0
Neg_641,-1.7215,0.63458,1.2111,0.73507,0.04214,0
Neg_2874,-0.75115,0.32231,-0.35853,-0.51579,1.22708,0
Neg_948,-0.64734,1.75875,-1.01492,-0.05176,0.32464,0
Neg_2780,1.32495,-0.71574,-0.61493,-1.05232,0.27388,0
Neg_760,0.36511,-0.14502,-0.1787,-0.92896,0.54716,0
Neg_1782,-0.33258,0.09063,-0.09386,-0.02931,0.37704,0
Neg_2735,-1.10935,-1.01803,1.12066,1.73246,-0.31597,0
Neg_705,0.41101,-0.24368,0.40845,-0.62675,-0.0638,0
Neg_764,-0.86468,-0.46324,0.30812,0.70954,0.42616,0
Neg_1582,-0.23212,-1.47323,-1.01492,-0.60859,2.27392,0
Neg_1061,-0.18826,-0.10761,-0.33542,-0.91446,1.19403,0
Neg_2183,0.19741,0.4771,-0.21707,0.50027,-0.73962,0
Neg_1543,-1.47778,-1.47323,-0.52263,2.94122,0.48708,0
Neg_1964,-0.79833,-0.59178,0.68573,-0.07707,0.79719,0
Neg_1330,-1.37944,-0.62271,1.10971,1.19379,0.15365,0
Neg_2411,-0.86284,0.57232,0.24385,0.45926,0.03677,0
Neg_25,1.32495,1.94521,-1.14746,-1.20291,-0.86242,0
Neg_1463,0.91876,0.81023,-1.03633,-0.76293,-0.16974,0
Neg_1738,-0.23212,0.68142,1.93884,0.22666,-1.62464,0
Neg_2261,-0.677,-0.60752,0.63778,1.01716,-0.13947,0
Neg_1416,1.15194,-0.2762,-0.35853,-0.05176,-0.75829,0
Neg_2389,-0.19713,-0.02066,-0.00821,0.66774,-0.29592,0
Neg_2905,0.50062,1.37851,-1.13076,1.5041,-1.77752,0
Neg_1488,-0.11679,-0.47571,-0.1762,1.03097,-0.27699,0
Neg_180,0.90973,-0.75502,0.29786,0.08745,-0.75829,0
Neg_557,-0.50292,-0.41933,-0.23367,0.32652,0.67777,0
Neg_1595,0.17407,-0.30223,0.56898,0.19034,-0.52287,0
Neg_1103,1.777,-0.43066,0.38255,-1.44384,-0.72336,0
Neg_510,-0.8809,-0.12658,1.07732,1.16631,-0.62293,0
Neg_2472,1.22556,-0.78558,-0.11413,0.15557,-0.85046,0
Neg_122,0.80592,0.7712,-0.35853,-0.05176,-1.02902,0
Neg_2290,-0.52871,-0.1907,-0.12411,-0.25063,0.94346,0
Neg_2696,0.79413,-0.92233,-0.32124,0.26462,-0.26605,0
Neg_1289,-1.01066,0.14276,-1.26107,-0.81741,2.43635,0
Neg_1936,0.3048,-0.5445,0.71659,0.28426,-0.68361,0
Neg_2265,-0.73908,-1.09742,1.43509,0.88709,-0.20423,0
Neg_2555,-0.00968,-0.31896,0.11032,1.24089,-0.83564,0
Neg_1580,0.91876,-0.06803,0.24792,-0.62675,-0.5935,0
