,Moran_CIDH920105.lag1,Moran_CIDH920105.lag2,Moran_CIDH920105.lag3,Moran_BHAR880101.lag1,Moran_BHAR880101.lag2,Moran_BHAR880101.lag3,Moran_CHAM820101.lag1,Moran_CHAM820101.lag2,Moran_CHAM820101.lag3,Moran_CHAM820102.lag1,Moran_CHAM820102.lag2,Moran_CHAM820102.lag3,Moran_CHOC760101.lag1,Moran_CHOC760101.lag2,Moran_CHOC760101.lag3,Moran_BIGC670101.lag1,Moran_BIGC670101.lag2,Moran_BIGC670101.lag3,Moran_CHAM810101.lag1,Moran_CHAM810101.lag2,Moran_CHAM810101.lag3,Moran_DAYM780201.lag1,Moran_DAYM780201.lag2,Moran_DAYM780201.lag3,y
Neg_967,-0.06162,-0.51053,0.05193,-0.20448,-0.93886,-0.04949,0.08055,-0.22085,-0.50218,-0.53773,1.07092,0.97067,-0.13599,-0.53578,0.12636,0.27225,-0.34069,-0.47672,0.80569,-0.12876,-0.06448,-0.43327,0.34332,0.71909,0
Neg_1576,-0.88471,-0.05834,0.13437,-0.77809,0.64631,0.70753,-0.60336,0.27941,0.58107,0.83933,0.10219,0.02491,0.08134,0.52731,0.54253,-0.50045,0.1813,0.22031,0.55063,0.26852,0.35996,-0.17503,-0.76131,0.07922,0
Neg_1044,1.06002,0.84691,-0.42195,0.52237,-0.71845,-0.42001,0.6165,-0.29057,0.09862,1.65261,0.70784,-0.11841,0.56469,-0.33918,0.37333,0.33098,-0.04742,0.12663,-0.35276,0.0902,-0.30633,0.18657,0.2502,-0.49015,0
Neg_2674,0.53988,0.73144,-0.30796,0.17673,0.33343,-0.29512,0.12691,0.16202,-0.1192,-0.57004,-0.01694,0.52334,-0.17873,0.17865,-0.02801,0.1343,0.33141,0.1274,0.23961,0.06545,-0.06866,-0.4127,0.08196,0.04997,0
Neg_81,0.66863,-0.65522,1.06364,0.212,-0.4198,0.59805,0.25617,-0.29369,0.48763,0.68398,-0.03168,0.73224,0.08563,0.0483,0.75519,-0.10274,-0.13417,0.97503,-0.78034,0.71136,0.63129,1.40961,0.38626,-0.16641,0
Neg_1408,0.2947,0.16202,0.63068,0.68049,-0.51981,-0.09475,0.33945,-0.28651,0.19012,0.40358,-0.20672,-0.06576,0.0423,-0.27604,-0.07397,0.08727,-0.03955,0.15365,0.0012,-0.07824,-0.58174,0.88646,0.02054,0.77336,0
Neg_1528,-0.34778,-0.57094,-0.98117,1.18762,-0.84061,-0.49454,-1.02959,-0.88557,-0.13604,-0.72194,-0.66204,0.17282,-0.75741,-0.96962,-0.4948,-0.92596,-1.30412,-0.45907,-0.72488,0.06229,-0.77052,-1.15106,-0.34121,0.20799,0
Neg_2218,0.05567,0.70474,-0.23386,-0.41373,1.43199,0.04923,0.80024,0.45668,0.03116,1.15108,1.00738,1.321,0.78238,0.57222,0.17931,0.91974,0.56966,0.05109,-0.16982,0.79531,-0.17004,1.26409,-0.22695,-0.1473,0
Neg_913,-0.37884,-0.78748,-0.38237,0.26054,0.08516,0.03346,0.27434,0.46207,-0.33892,-0.04096,1.67264,1.02035,0.38778,0.61661,-0.45578,0.40392,0.14614,-0.44199,1.00348,0.20919,0.14725,0.24673,0.09912,1.24536,0
Neg_1553,0.90981,-0.58714,-0.24038,1.10221,0.0343,-0.75076,1.35631,0.43434,-0.01507,1.25073,0.47861,0.38846,1.17801,0.50912,0.01285,1.18397,0.20536,0.05286,1.02093,-0.36019,-0.389,0.51943,-0.59466,-0.66446,0
Neg_1203,-0.96671,-0.54137,0.43998,-1.50306,0.5539,1.54151,-1.35007,-0.79003,-0.04055,-2.01333,0.94637,0.36435,-0.49619,-0.54383,-0.03033,-1.02635,-0.70804,-1.09538,-1.59353,0.46631,-1.01274,0.77259,-2.51694,-1.14085,0
Neg_2776,0.51076,-0.09161,-2.44331,1.2656,-0.32741,-0.71306,1.2384,-0.02371,-0.58087,0.95203,-1.25407,0.14465,0.65381,-0.35723,0.10553,0.89901,-0.04796,-1.27542,0.6786,-0.21627,-2.43549,-0.34471,-0.13604,-1.93121,0
Neg_2133,-0.36883,-0.88342,0.22135,-0.54161,-0.65853,0.87503,-0.415,-0.29182,0.3945,-1.17314,0.93899,0.72463,-0.26612,-0.63855,0.34896,-0.05992,-0.65942,0.17605,0.81347,-0.23426,0.73728,-0.49731,-0.43054,0.19829,0
Neg_1961,1.78433,0.87427,-0.06404,2.36287,0.21559,0.49437,0.42104,-0.02389,-0.1131,0.45151,-1.53917,0.60569,0.04498,0.01006,0.51136,0.50501,0.25644,0.19242,0.42263,0.71446,0.20294,2.02597,0.45157,-0.58082,0
Neg_1895,-0.05979,0.69642,-2.46822,0.61029,0.80555,-2.86935,-1.29383,0.17404,-1.06067,0.8272,0.66976,-1.96728,-1.5498,0.033,-0.89252,-0.75048,0.01764,-1.56879,-0.31912,-1.20121,-1.64739,1.09129,-2.00486,-3.00933,0
Neg_2043,-0.22495,0.86213,0.6829,-0.31232,-0.31422,-0.06011,0.93831,0.89422,0.95406,0.11729,-0.66299,-0.05494,1.09425,0.72757,0.61728,1.21578,0.80683,0.80818,0.21001,-0.17393,0.98263,-0.18754,0.47282,1.52423,0
Neg_334,-0.21621,0.63912,-0.6409,-0.05934,1.5099,-0.78952,0.92935,0.29234,0.28989,0.78041,-0.08462,-0.44083,1.22325,0.25855,0.22803,0.89742,0.31569,0.17226,0.7035,0.60742,0.27598,-0.58146,-0.47759,-0.20044,0
Neg_2174,-1.1626,0.72524,0.50419,-0.12156,0.70593,0.40351,-0.08617,1.08107,-0.9844,0.78941,0.10801,0.35025,-0.13742,1.4155,-1.19602,-0.65262,1.41088,-0.85542,-1.65133,2.00151,-0.01288,-0.98149,-0.09931,0.64033,0
Neg_1792,1.26769,0.42836,0.80005,0.29067,0.10825,0.80721,0.61428,0.66493,1.57555,-0.7361,0.04202,0.34819,0.52912,0.32504,1.67304,0.25447,0.35554,1.70734,-0.73909,0.75741,1.76531,-0.1373,-0.99828,-0.53813,0
Neg_1052,-0.17063,0.10243,-1.18805,0.21512,0.25052,0.76116,0.96048,0.61453,-0.2367,0.76544,0.53312,0.56899,0.89884,0.48626,0.29601,0.52939,0.49763,-0.23677,-0.70805,0.59976,-0.32103,0.97231,0.67474,-0.77636,0
Neg_1327,0.02297,1.02468,-0.18534,0.03337,1.57063,0.22409,-0.93894,2.01529,-0.43938,-0.35059,0.92537,-0.28838,-1.27844,1.90138,-0.77573,-0.87441,1.67268,-0.38327,-1.81723,2.59708,-1.75969,-0.90915,2.83147,-1.26891,0
Neg_2663,0.77383,-1.15531,-1.79402,-0.69766,0.34107,-0.80619,-0.31022,-0.08208,-1.45944,-0.52576,0.93797,-0.24606,-0.44415,0.35723,-1.12847,-0.12268,-0.0032,-1.68153,0.2561,0.82437,-1.9074,-0.29736,-0.49672,0.48829,0
Neg_644,0.26401,-0.5231,0.29888,0.23379,-0.90133,0.23662,0.06015,0.0224,0.34223,-0.06971,-0.36801,-0.25052,-0.16191,0.02827,0.31398,-0.2588,0.03432,0.38296,-0.68122,-0.82175,0.13646,0.15753,-0.09677,0.2459,0
Neg_2092,0.30279,0.06649,-0.37111,0.61651,0.37216,-0.71468,-0.86732,-0.34841,-0.4454,-0.44487,1.4213,-0.07954,-1.03327,-0.27654,-0.15378,-0.72652,-0.3747,-0.23162,-0.42019,-0.63114,1.09396,-0.59526,0.58112,0.23211,0
Neg_559,-0.59496,-0.3516,0.88997,0.67706,-0.13497,0.78195,-0.55025,-0.28941,0.11226,1.61822,0.72631,0.62765,-0.15892,0.38686,0.05039,-0.51032,-0.37611,0.21168,0.17034,-1.39016,0.32388,0.02385,-0.49137,0.60435,0
Neg_487,-0.02826,0.31668,-0.31,0.43943,-0.14717,0.19464,-0.23226,-0.2226,0.15531,0.36726,0.39809,0.8085,-0.23165,-0.19421,0.45481,-0.26349,-0.1712,0.49729,-0.78128,-0.04801,0.49924,-0.18943,-0.2212,-1.09878,0
Neg_2018,-0.73002,0.25005,-0.19951,-0.46501,0.72314,-0.1584,-0.58361,0.42595,0.48949,-0.11529,-1.25398,1.56898,-0.73971,0.51494,0.84682,-0.66398,0.24069,0.23381,-0.36156,-1.04557,0.43766,-0.15729,1.10381,-0.01241,0
Neg_1474,0.31102,-0.26125,-0.00663,0.41786,0.61296,-0.11565,0.00937,0.21816,-0.12346,0.25737,0.40159,-0.69001,0.30079,0.07557,-0.04183,0.47516,-0.0968,-0.6532,1.2994,-0.28066,-0.9299,0.12723,0.50043,0.30134,0
Neg_1264,0.56237,-0.47216,-0.78877,-0.48198,-0.61658,-0.24302,1.02206,-0.21608,-0.74972,-0.41664,0.38516,-0.3078,1.09866,-0.39483,-0.44493,1.29881,-0.10293,-0.63326,0.78355,-0.45788,-0.27142,0.18972,0.00836,-0.66563,0
Neg_884,-0.61106,0.06597,-0.54104,0.02196,-0.11039,-1.53989,0.31033,-1.39148,-0.10989,-0.82547,-1.03395,-0.26178,0.32181,-1.15271,-0.15042,0.33959,-1.20252,-0.44676,-0.03116,-0.47911,-2.08873,-1.10788,0.31008,0.53059,0
Neg_1191,0.04647,-0.33788,-0.1472,0.25641,0.20807,-0.90429,0.13154,-0.03496,0.34995,0.4822,0.24135,-0.45662,0.20811,-0.20797,0.37382,0.02979,-0.20911,0.27018,0.20781,-0.5378,0.25204,-1.16692,0.40542,-0.07786,0
Neg_1852,-0.23474,-0.88816,-0.51634,0.30042,-0.20115,-0.85148,-0.06886,0.35866,-0.12746,-0.48195,0.29931,-0.24163,0.0319,0.60803,-0.10608,0.03828,0.29589,-0.0079,-0.12196,0.68633,-0.3793,-0.17036,0.21205,0.30596,0
Neg_786,-0.30562,0.25374,-0.79399,-0.17628,0.61457,-0.82475,1.06278,0.21678,-0.77665,0.42709,-0.17286,-1.15555,0.8823,0.26956,-0.8402,1.08927,-0.04741,-0.90842,0.77609,0.99046,-0.59839,0.06921,0.76844,-0.09643,0
Neg_1686,-0.67522,-0.58942,-0.71792,-1.62077,0.19466,-1.31009,-0.55816,-0.08059,1.10301,-1.77887,0.15232,-0.68723,-1.15616,-0.03991,0.53178,-0.70641,0.11074,0.66981,-1.42447,1.76365,-1.02751,-0.15819,-0.24192,-0.10673,0
Neg_2755,-0.14848,-0.9013,0.589,-0.0887,-0.36942,0.4552,0.22529,0.19072,1.26655,-0.85254,0.48067,0.28316,0.20733,0.07873,1.2224,0.22256,-0.21631,1.39949,-0.44184,-1.07479,0.66729,1.50676,0.79675,0.45385,0
Neg_2143,0.18149,-0.64128,-0.68034,0.10976,-0.7349,0.40564,-0.14582,-0.1676,-0.64186,-0.20163,-0.42304,0.50058,0.17137,-0.23928,-0.50345,0.0871,-0.5446,-0.48479,0.22071,0.76542,-0.16172,-0.44562,-0.30226,-0.60849,0
Neg_2619,1.0136,0.19684,-0.28714,0.84676,-0.75033,0.06505,0.28992,1.24496,-0.54309,0.35436,-0.52105,0.28027,0.22901,1.41659,-0.27085,0.49636,1.47863,-0.01121,0.37075,-0.05965,1.07288,0.92277,0.35504,-0.33458,0
Neg_1600,-0.32385,0.40535,0.80098,-0.63689,1.40209,1.23605,1.25496,-0.07534,0.63329,-0.57476,0.41022,-0.73004,1.42224,0.47769,0.81278,1.08191,0.16508,0.68774,-0.13331,0.99289,-0.42284,-0.225,-0.25759,1.09299,0
Neg_725,-1.05448,0.8224,0.26553,-0.60609,0.76552,-0.22541,0.61023,0.35237,-1.09178,0.23666,0.54833,0.31308,0.71596,0.39566,-0.98518,0.49449,0.40711,-0.94553,0.22446,0.67902,-0.66936,0.98796,0.54022,-0.28983,0
Neg_70,0.46746,0.52915,-0.34142,0.05242,-0.12547,0.81878,0.2452,0.0919,-0.70144,-0.40931,0.99625,-0.38052,0.50836,-0.08902,-0.97304,0.62767,0.14485,-0.90767,-0.44303,0.56759,-0.96961,-0.07998,0.97833,-0.07593,0
Neg_2340,-0.2814,0.57132,-0.6945,-0.86846,1.25741,-0.54042,-0.78073,0.77695,0.67521,-0.4745,-0.71366,0.43082,0.87941,1.14386,0.81653,-0.6203,1.13105,0.81175,2.4371,1.20206,0.21285,0.63894,1.15522,-0.23454,0
Neg_1366,0.82567,-1.32354,1.02463,2.07685,0.15715,1.67031,1.11806,-0.93615,-0.9694,-0.14216,-0.37969,0.37396,1.88272,0.32449,-0.359,0.94597,-1.86207,-1.32216,0.86329,-1.58655,0.40774,-0.15427,-1.76364,-0.33757,0
Neg_458,0.04826,0.10462,-0.05775,-0.03919,-0.95867,0.26279,-0.41908,0.24024,-0.02589,1.45188,0.81027,-0.69762,0.17087,0.55452,0.18857,0.01041,0.44388,-0.41365,0.65908,1.98171,-0.91304,0.21535,-0.29527,0.57691,0
Neg_744,-0.61066,-0.06901,-0.95674,-0.23504,0.26762,-1.73584,0.39436,-1.14912,-0.97897,-0.35945,0.1932,0.80741,0.49055,-0.90483,-0.87781,0.30456,-1.02198,-1.00598,-0.18121,0.30247,-0.3277,-0.06747,-0.20918,-0.54072,0
Neg_2839,-0.59244,0.36662,1.10705,-0.9511,0.2146,1.71491,-1.5466,-1.74536,3.1365,-0.118,-0.33647,1.82799,-1.56049,-1.72738,3.33812,-1.47962,-1.75978,3.1602,-1.69814,-1.67128,3.81153,-0.12426,-0.73605,0.98152,0
Neg_575,-1.03931,1.17604,-0.36288,0.07848,-0.55816,-1.8088,1.01165,-1.30536,-1.6924,-1.33586,1.46922,0.22403,1.02812,-1.54922,-1.63848,0.1414,-1.19425,-0.85015,-0.38693,-0.6275,-1.83789,-1.09926,-0.5279,0.0229,0
Neg_1839,1.28617,-0.35645,0.05392,1.15597,0.12517,-0.56875,0.72605,-0.54137,-0.60014,0.79084,-0.71669,-1.17499,0.72248,-0.54041,-0.20382,1.30782,-0.41968,-0.08593,0.87028,0.71395,0.03988,-0.79937,-0.33607,0.3055,0
Neg_2678,0.7206,0.1625,0.17111,0.24216,0.03439,0.05683,0.37627,-0.75657,0.17695,0.38899,-0.10431,-0.20351,0.11986,-0.64503,0.18466,0.6314,-0.39959,-0.0795,0.1556,-0.18464,-0.7531,0.12273,-0.34328,0.15622,0
Neg_1204,0.91435,0.70011,0.82693,0.01089,0.22884,0.4098,0.23554,-0.13137,-0.57349,-1.09972,1.33626,0.11874,-0.0572,-0.16396,-0.44882,-0.09283,-0.13254,-0.41319,0.28554,0.50097,0.26707,0.56663,1.0481,1.00256,0
Neg_2351,-1.06656,-0.3854,0.55622,-0.5972,-0.00388,-0.68482,-0.43848,-0.17663,-0.60352,0.91981,-0.24639,-0.16396,-0.66279,0.00702,-0.33302,-0.48384,-0.97433,-0.17071,0.95234,-2.8367,-1.53597,-1.9702,0.39031,-0.12019,0
Neg_2899,0.67548,0.43333,-0.22724,-0.6213,1.06766,0.39338,-0.09982,-0.59407,0.6548,0.43628,1.35771,1.86914,-0.23057,-0.10244,0.52726,0.51912,-0.05225,0.51094,0.70581,-0.45799,0.33912,1.87586,0.30012,1.48307,0
Neg_2474,-0.06871,-0.08037,0.49095,-0.43989,-0.39977,-0.03043,-0.45339,1.01372,-0.48514,0.30252,0.29596,-0.02171,-0.37895,1.41497,-0.74206,-0.37411,1.0754,-0.73463,0.74165,0.62509,-0.04737,-0.39138,-0.34939,-0.53172,0
Neg_1760,0.22695,-0.81248,-0.52391,0.99008,-0.38426,-0.07647,0.57799,-0.02235,-0.10227,-0.58767,-0.72114,0.53774,0.77118,0.38454,-0.04684,0.60215,0.53264,-0.00105,1.39844,-0.01537,-0.29409,0.72982,-0.22242,-0.69478,0
Neg_369,-0.34264,0.35031,-2.25649,1.07997,-0.2916,-1.67096,0.4884,-1.11728,-1.87671,0.32865,0.69456,1.14248,0.44366,-0.32735,-1.07739,0.5905,-0.99832,-1.6103,-0.34631,0.06534,-0.31613,-0.63154,0.39829,-1.11992,0
Neg_2710,0.34164,-0.71812,-0.52884,-0.35491,-0.05958,0.025,-0.65336,0.25613,-1.28243,-0.22818,0.00434,0.32731,-0.75103,0.38578,-1.05354,-0.36592,0.10927,-1.24474,-0.03255,0.77065,-0.45872,-0.14694,0.09646,-0.42809,0
Neg_2852,-0.31643,-0.14714,0.1649,-0.79457,0.10765,-0.0423,1.49121,0.17517,-0.34124,0.58515,0.3934,-0.10741,1.7534,0.33379,-0.49406,1.35844,0.03883,-0.29919,0.37356,0.08053,-0.78304,0.12522,-0.39726,1.0147,0
Neg_1373,0.28323,0.05849,0.25183,0.67906,0.66109,0.02662,-0.99958,0.17816,-0.05329,-0.12214,0.46914,0.37599,-0.82286,0.06807,-0.04784,-0.72526,-0.47663,0.07114,-0.0632,-0.0842,-0.01241,0.04539,-0.66849,0.48326,0
Neg_2807,-1.38017,0.41344,-0.24359,-0.57817,-0.43863,-0.39925,-1.53732,0.30098,0.39766,0.45723,-0.49953,-0.34105,-1.32214,0.62886,-0.03729,-1.56791,0.27348,0.38039,-0.60331,-0.21619,-0.10665,-1.45731,-0.0267,-0.47339,0
Neg_543,-0.56523,-0.63099,-0.19625,0.61553,-1.51805,-1.29491,-0.4585,0.03905,-0.05572,0.55383,-1.07111,-1.92841,-0.30246,0.22921,-0.22091,-0.54073,0.68384,-0.12622,0.5744,1.15842,-0.80891,0.59732,0.21657,0.67341,0
Neg_1453,-0.06715,0.71347,-0.32152,-2.20733,1.70768,-0.00707,0.74528,1.32114,0.97265,-1.32355,0.63603,0.2747,0.65355,1.01828,0.86402,0.64354,1.24496,0.65686,0.07806,0.50602,-0.5158,0.36621,1.09485,-0.47477,0
Neg_860,0.50947,0.01624,-0.98021,1.09724,-1.4675,-0.86621,-1.11399,-1.10536,-0.19737,-1.0309,-1.1654,0.39724,-0.5216,-1.55225,-0.60221,-0.91633,-1.21815,0.0182,0.29742,-1.22754,-1.02559,0.57782,-1.21227,-0.42699,0
Neg_223,-0.58741,-0.58753,-0.09277,0.16773,-0.23799,-0.02439,0.20999,-1.12695,0.06756,0.74613,-0.64432,0.25645,0.06675,-1.52365,0.17723,0.09227,-1.05269,0.0403,-0.46515,-0.75201,-0.48591,-0.54604,1.26401,-0.36025,0
Neg_1842,-0.01958,-0.23999,0.31759,-0.62183,-0.51656,0.88984,-0.27822,0.53971,-0.62507,1.20341,-0.05343,0.07976,-0.42222,0.49346,-0.26095,-0.29198,0.34618,-0.31765,-0.17979,-0.4931,0.62678,0.713,0.66446,0.01778,0
Neg_1769,0.24861,0.4994,0.65022,1.64242,-0.7741,-0.90065,-0.17489,-0.76706,1.75229,0.77013,0.22097,0.08265,-0.24411,-0.71783,1.82072,-0.36763,-0.93853,1.71199,-0.01335,-1.34217,2.75575,-0.72501,1.57401,-0.70416,0
Neg_2295,-0.96076,0.41104,-0.28677,-1.07208,-0.1748,-0.55203,-0.3647,-0.43797,0.49538,-0.42687,0.68712,-0.67194,-0.56658,-0.40888,0.72727,-0.61381,-0.35358,0.98276,-0.66254,0.2061,-0.06066,-0.54738,-0.2344,0.35509,0
Neg_1598,-0.43834,0.72753,-0.74177,-1.55249,1.15604,-0.56558,-0.34088,0.71443,-1.07734,0.23312,1.21856,-0.78707,-0.44619,0.52422,-0.94001,-0.15402,0.37538,-0.99394,0.16088,0.13606,-0.73639,-1.43472,0.82739,0.13276,0
Neg_642,-0.45486,0.20177,-0.07979,0.02091,-0.35187,0.31467,0.36902,0.29741,0.23222,-1.26131,0.08151,0.46348,0.09213,0.66805,0.41085,0.21133,0.65995,0.16343,0.27848,0.61164,0.59265,0.20573,-1.00646,-0.28033,0
Neg_2592,0.29157,1.72729,-0.18255,-0.47274,0.85228,0.14624,1.61731,0.61619,1.14771,0.61236,1.51396,-0.08862,1.74353,0.68262,1.20489,1.86744,0.96067,1.05549,1.20333,2.09887,1.67683,-0.29841,0.11383,-0.39556,0
Neg_2426,0.01175,0.54572,-0.38356,-0.09816,-0.32468,-0.2496,0.42067,0.89906,0.85924,0.61487,-0.79187,1.21905,0.37415,1.02928,0.94244,0.21005,0.8314,0.8831,-0.29679,0.32721,0.64719,0.55302,0.49479,0.95543,0
Neg_1004,0.24122,0.87671,0.58055,1.34096,1.94212,0.33507,0.47095,0.52616,0.23773,0.10126,1.85267,-0.04603,0.33235,0.46073,0.18148,0.5445,0.42983,0.45991,0.3262,0.51186,1.0188,-0.73534,0.1323,0.15261,0
Neg_2066,0.13893,-0.19303,-0.46197,-0.2707,0.23698,-0.68395,-2.11583,1.46744,-1.0991,-3.02874,-0.21759,2.753,-1.83811,0.79817,-1.34347,-1.94844,1.13386,-0.32475,-2.12546,-0.10049,2.13136,-2.24802,1.52208,-2.53697,0
Neg_1482,0.53333,0.10451,-1.04484,-1.41188,-0.92276,-0.48043,0.04797,-0.98501,-1.08585,-0.18274,-0.59753,1.11291,-0.12611,-1.15117,-0.52664,0.28499,-0.98374,-1.31953,-0.46531,-1.8977,0.02428,-0.07215,0.48539,-1.30596,0
Neg_111,1.20361,0.40353,1.45687,1.67656,-0.38995,0.04694,0.83689,0.18633,0.06742,1.21454,-0.05639,-0.26138,0.83998,0.17977,0.20455,0.94771,-0.17191,0.32432,0.33724,-0.19833,1.02411,1.42173,0.1317,0.3464,0
Neg_2546,1.01889,0.88652,-0.06667,0.65194,0.80423,-0.11202,0.19852,1.56131,-0.00304,1.36525,0.23167,-0.60264,0.23722,1.45565,0.27056,0.22164,1.47367,0.09338,0.47858,-0.04126,0.75457,-0.21453,-0.07347,0.17503,0
Neg_2168,0.39802,0.87954,-0.64524,1.26524,0.57817,-0.14109,0.18629,0.01336,-1.00675,0.12146,0.50854,-0.10981,0.04499,-0.15156,-0.76057,0.15576,0.15107,-0.74905,0.62192,0.37001,0.17577,0.70098,0.18468,-0.72658,0
Neg_1605,-0.0151,0.27809,-0.99579,-0.0443,-0.72978,-0.34389,0.04585,-0.12803,-0.04963,-0.26939,-1.10502,-0.75931,0.40739,-0.40204,-0.55266,0.10697,0.05785,-0.25319,0.16582,-0.3302,-1.04347,-0.1531,-0.38406,-0.32048,0
Neg_2512,-0.22394,-0.98505,-0.24616,1.1092,-0.95676,-0.30571,0.54612,-0.98325,-1.76923,0.69386,-0.84383,0.37969,0.25277,-0.80333,-1.52543,0.21981,-0.69131,-1.54606,-0.17001,0.02774,-0.75274,0.72805,-0.6235,0.98631,0
Neg_93,0.95027,-1.03965,-0.76001,-1.7381,0.47653,-1.15234,0.17522,-0.7733,-3.16483,-2.81881,2.32156,-1.51377,-0.77168,-0.51479,-3.07336,0.0578,-1.46664,-2.3249,0.17266,-1.82372,-1.53006,1.28498,0.43665,0.54619,0
Neg_772,0.24584,0.34458,0.26648,0.34937,0.69695,0.22853,-0.29575,0.34845,-1.04926,-0.12842,0.53327,0.62999,-0.27944,0.3661,-0.80504,-0.43378,0.36068,-0.71185,-0.85293,-0.0606,-0.10107,0.04715,0.48587,-0.11302,0
Neg_206,0.93339,-0.48579,0.29294,1.14041,0.05557,1.05161,-0.30375,-0.78972,0.30288,0.16757,-0.81116,0.83143,-0.29785,-0.78042,0.31861,-0.35181,-0.66268,0.07234,0.12398,-0.55649,0.17597,0.42571,-0.31547,0.4875,0
Neg_723,1.32855,0.64466,1.42616,0.3263,1.10071,0.94809,-0.42553,0.21388,0.13627,1.52027,1.37074,-0.04306,-0.50497,-0.18231,-0.03424,-0.05709,0.04847,0.09304,0.83286,-0.85655,-0.08535,-0.43073,0.47075,0.94208,0
Neg_1946,0.12608,0.78439,0.16545,0.36871,-0.0041,0.33324,0.20333,0.72882,-0.39757,0.3508,-0.70354,-0.23125,0.67979,0.88486,-0.71565,0.20417,0.80504,-0.79294,0.6944,0.1789,-1.17198,0.90078,0.2008,-1.11795,0
Neg_2284,-0.08382,0.15804,-0.59452,-1.46432,1.69788,-0.56317,-2.50713,1.28915,0.24495,-0.082,2.12978,0.85009,-2.92628,1.3433,0.13831,-2.69681,1.50973,-0.06904,1.89008,2.46045,1.29665,-2.02618,0.52549,0.92117,0
Neg_2267,0.38758,-0.64952,-1.10196,-0.3033,1.1761,-1.48053,-0.22603,-0.08951,-0.49171,-0.48353,1.17938,-1.19855,-0.82696,-0.12665,-0.193,-0.49672,-0.01724,-0.28035,-0.71774,0.06046,-0.41106,-0.15156,0.24263,-0.16605,0
Neg_778,0.93587,0.89359,0.54824,0.50937,-0.10027,0.42113,-0.43897,-0.3835,0.54196,0.47704,0.37951,0.98252,-0.43735,-0.47558,0.72392,-0.2947,-0.29921,0.67294,0.1892,0.15324,1.11444,-0.26387,-0.08596,-0.94014,0
Neg_87,0.29492,1.32682,-0.33593,1.13384,0.3007,0.23119,-1.34471,0.11958,-0.02556,0.00698,-0.26798,0.38862,-1.76471,0.37305,-0.06066,-1.22577,0.54574,-0.32916,-0.59182,0.96401,-0.49706,-0.27358,0.79946,0.04124,0
Neg_2746,0.93529,1.88683,1.13952,-0.9899,-0.05119,0.01312,0.09623,0.66926,1.11008,0.90339,-1.28524,-0.35596,-0.2661,-0.05921,0.6775,0.08522,1.0163,1.12945,0.13751,0.41586,0.13071,1.87806,-1.11607,-1.40087,0
Neg_1171,-0.67663,1.0126,-0.06807,-0.2046,2.70517,-0.49522,-0.72706,-0.41934,1.1269,-2.08906,0.43783,-0.13849,-0.31122,-0.5317,0.71048,-0.18614,0.1674,0.63077,0.33212,0.12778,-0.64044,0.8288,-0.48995,-1.32875,0
Neg_1671,1.28921,0.54177,-0.12313,0.59897,1.04424,-0.08305,0.0219,0.49651,-0.42964,-1.06835,1.20377,-1.61776,-0.3553,0.44893,-0.53135,0.04947,0.5854,-0.31293,0.28843,0.75914,-0.32269,-0.05441,0.81604,0.49374,0
Neg_2416,1.32687,1.27419,-0.06275,1.8194,0.19828,-0.10634,-0.07098,1.84453,-0.62993,-0.35001,0.0415,0.47576,-0.91307,0.96465,0.36806,0.0439,1.7617,-1.06386,0.83694,0.00212,-0.9486,2.06868,1.64573,-1.20838,0
Neg_1935,-0.11031,0.50285,-0.12589,-0.33267,0.4841,-0.41686,0.43739,1.04726,0.29284,0.71354,0.52703,0.78809,0.46393,1.0179,0.42017,0.46018,0.88609,0.51257,0.97092,0.28862,0.58951,0.34734,-0.0277,0.30437,0
Neg_2891,0.1299,1.42835,-0.73042,-0.12367,0.48248,-0.11642,0.7272,0.61035,0.15955,-0.38579,0.60677,-0.16783,0.58189,0.44199,0.37791,0.56,0.66526,-0.06777,0.4096,0.90222,0.04739,0.41477,0.91585,0.07091,0
Neg_1354,0.10452,-0.07035,1.0442,-0.04379,0.23222,0.11969,-0.60661,-0.48785,0.50612,-0.58644,0.11883,-0.39697,-0.46909,-0.38218,0.62726,-0.5713,-0.35244,0.36769,-0.29178,-0.3846,0.92089,-0.38804,-0.67324,0.45389,0
Neg_763,-0.1849,-0.16686,0.53956,0.29745,-0.34784,0.02545,-0.50278,-1.17693,-0.23427,-0.58486,0.18553,-0.52499,-0.50391,-1.12198,-0.74013,-0.28898,-1.36223,-0.59641,-0.22271,-0.31527,-0.22802,-0.89336,0.06437,-1.69419,0
Neg_1222,-1.63982,-0.33004,-0.49566,-1.35795,0.36126,-1.18251,-1.03678,0.51572,-0.6408,-0.82846,0.88191,0.32378,-0.54965,0.44797,-0.74734,-1.35074,0.85807,-0.85438,-1.26804,1.41916,-0.40198,-0.42634,-0.45726,-0.28586,0
Neg_371,-0.19211,0.25744,0.55382,-0.61488,0.79037,0.19421,-0.00749,0.3086,0.05781,-0.44755,-1.17618,0.66692,-0.31591,-0.00839,-0.28199,-0.19762,0.16081,-0.10844,-0.30708,-0.19265,0.27063,0.48791,0.0524,-0.58611,0
Neg_1955,-0.87742,1.38476,-0.3127,0.39203,0.24923,-1.02353,-1.88538,0.20376,-0.34277,0.70068,-0.76034,-1.31639,-1.78435,-0.15382,-0.08038,-1.92995,0.53472,0.09002,-1.39585,-0.08923,1.06624,-0.47237,0.27001,1.23879,0
