,Gravy,y
NP03758,-0.07005,1
NP02101,0.32196,1
NP01493,-0.71505,1
NP09633,1.39981,1
NP07960,0.02271,1
NP06188,0.80263,1
NP01131,-0.91127,1
NP03546,0.65232,1
NP08456,1.19594,1
NP03714,-1.22098,1
NP02169,-0.12902,1
NP03070,-0.79599,1
NP04066,0.92123,1
NP01156,-0.03862,1
NP07641,0.36994,1
NP06325,-0.62905,1
NP06875,0.23946,1
NP06407,1.6884,1
NP02973,-0.56513,1
NP08405,2.33235,1
NP05114,1.31195,1
NP07678,0.32442,1
NP01174,-0.26522,1
NP05282,0.54197,1
NP06729,0.57815,1
NP03641,2.79814,1
NP08616,-0.3996,1
NP05778,0.65508,1
NP06972,0.84581,1
NP05075,-0.02403,1
NP05132,-0.71898,1
NP03422,3.53379,1
NP06786,-0.43693,1
NP04935,-0.65069,1
NP04992,-0.17247,1
NP00950,0.28289,1
NP01660,0.52395,1
NP08145,1.15857,1
NP02149,0.85751,1
NP04710,-0.00181,1
NP05119,-1.06918,1
NP09793,-0.52199,1
NP09616,-0.29687,1
NP05935,2.85998,1
NP08509,-0.07154,1
NP07440,1.41978,1
NP07411,0.88665,1
NP08229,-0.41239,1
NP01246,-0.7288,1
NP07367,3.48121,1
