,Calculate_mw,Calculate_charge,y
NP09955,0.35216,-2.33276,1
NP09419,-0.27603,-0.7387,1
NP11297,1.01809,1.2561,1
NP08659,-0.97944,0.28067,1
NP04759,-0.53339,-0.25164,1
NP02928,-0.1634,0.02066,1
NP06187,-1.10138,0.54225,1
NP07249,-0.61313,-0.24223,1
NP01211,-0.99462,0.80383,1
NP00028,1.60706,-0.2145,1
NP04778,-0.66584,0.00941,1
NP11356,1.00709,-0.80959,1
NP10734,-1.01544,-1.81091,1
NP07725,-1.12044,0.80357,1
NP06332,-1.00749,-0.21554,1
NP09165,-0.21822,-0.73792,1
NP05922,-0.86051,0.56762,1
NP02270,-0.97352,0.28119,1
NP08051,-1.076,-0.24223,1
NP02531,-0.34034,-0.21581,1
NP07551,-0.42336,-0.76434,1
NP06347,-0.56928,-0.08659,1
NP06114,1.1307,-0.13995,1
NP06967,-1.09673,0.28041,1
NP06952,-0.77989,-1.28697,1
NP05468,-0.12384,0.28146,1
NP06353,1.30866,0.57704,1
NP04665,0.94382,0.33403,1
NP10778,-1.12932,0.56762,1
NP09418,-1.04535,0.28041,1
NP01833,-0.31272,-0.53912,1
NP07912,1.57642,-1.18234,1
NP04437,-0.78084,-0.50407,1
NP06830,-0.71758,-0.24223,1
NP10703,-0.99164,0.80383,1
NP07278,-1.02555,0.80357,1
NP10782,-1.18833,0.28041,1
NP11066,1.49004,-1.4965,1
NP01282,-1.03875,0.28093,1
NP07559,-0.32088,-0.7646,1
NP04690,0.9952,-0.44992,1
NP07966,-0.68333,0.01935,1
NP03545,-0.16567,0.56841,1
NP05174,-0.7185,0.49752,1
NP04915,-0.48989,0.27099,1
NP08009,-0.2556,2.37252,1
NP01501,0.69308,-1.43816,1
NP10658,-1.15671,-0.5038,1
NP01803,0.14535,1.8402,1
NP01675,-1.1063,-0.50354,1
NP01773,-0.44212,0.27099,1
NP10629,-0.78312,0.30631,1
NP07403,-0.684,-0.76486,1
NP00045,0.39234,1.34268,1
NP07590,-1.01108,1.06515,1
NP10820,-0.54432,-1.4978,1
NP06916,-0.97845,0.28041,1
NP02370,-1.10536,0.01831,1
NP00030,1.68087,0.57024,1
NP05094,-0.79032,-0.05101,1
NP02705,-1.00223,-0.50354,1
NP09876,0.19841,0.5433,1
NP01655,-1.15932,0.28041,1
NP10801,-1.14945,-0.47817,1
NP11368,1.02662,1.54331,1
NP04769,-0.72482,-0.51322,1
NP06623,-0.82854,0.50667,1
NP09786,-0.97749,0.30657,1
NP04447,-0.54491,0.56841,1
NP03783,-0.74429,-1.02591,1
NP08632,-0.89611,0.01883,1
NP04826,-0.74127,-0.5488,1
NP07067,-1.06778,-0.24249,1
NP07123,-1.02923,0.04499,1
NP01828,-0.42995,0.27099,1
NP10797,-1.14615,0.01909,1
NP06831,-0.6968,0.54173,1
NP02828,-1.12738,0.54199,1
NP09348,-0.97585,-0.76512,1
NP02809,-0.67673,0.56867,1
NP02525,-0.90468,0.28067,1
NP04922,-0.44047,0.03531,1
NP00889,-1.13794,0.01909,1
NP11361,1.04672,1.30763,1
NP04306,-0.36308,-0.21581,1
NP09885,-0.01245,1.06593,1
NP05937,0.08724,1.48158,1
NP01883,-1.01012,0.29663,1
NP04731,-0.56039,-0.27702,1
NP10649,-1.01536,0.30631,1
NP11370,1.85319,1.50826,1
NP01013,-1.10534,0.28015,1
NP00866,-1.13203,0.28041,1
NP05267,-1.1943,-1.02618,1
NP03801,-0.28237,-1.2616,1
NP06346,-0.57848,0.46194,1
NP09261,-0.54993,-0.73766,1
NP02578,-0.69577,-0.28774,1
NP06426,-0.57228,1.02983,1
NP09795,1.53662,-0.67932,1
NP06234,-1.01046,0.27962,1
NP10348,-1.13995,-0.21633,1
NP07400,-0.68559,0.5671,1
NP04879,-0.70997,-0.31364,1
NP04371,0.1037,-1.75755,1
NP07646,-0.17204,-0.47843,1
NP04039,-0.77384,0.82946,1
NP03763,-0.50972,0.09626,1
NP05683,-0.77093,0.01857,1
NP04303,-0.19413,-0.71281,1
NP05073,0.9264,-0.08554,1
NP09133,-0.92876,-0.21685,1
NP09042,1.80532,-0.18756,1
NP02010,-0.82998,-0.76434,1
NP06873,-0.94255,-0.24223,1
NP06593,-0.304,1.8402,1
NP08671,-0.60161,0.28067,1
NP04920,-0.44473,0.03531,1
NP09041,1.47264,0.36045,1
NP09592,-1.10038,0.01909,1
NP03644,-0.47998,0.82972,1
NP09069,-0.12595,-1.78371,1
NP07935,-0.65895,0.01935,1
NP05663,-1.06052,0.01935,1
NP05893,-1.09546,-0.21685,1
NP01822,-0.28139,0.53231,1
NP07561,-0.35124,-0.76434,1
NP07807,-0.79698,0.30657,1
NP06559,-1.15176,0.01883,1
NP06934,0.48836,0.93148,1
NP05791,0.0198,0.2451,1
NP06207,-0.38975,0.85562,1
NP05666,0.31106,1.20169,1
NP07406,-1.10631,0.04473,1
NP01813,-0.45232,0.53257,1
NP09044,1.11285,0.07298,1
NP08271,-1.08131,-0.76512,1
NP04229,-0.66194,-1.28723,1
NP05198,-0.83908,0.76825,1
NP07318,-1.04441,-0.50407,1
NP10735,-0.95088,-2.07171,1
NP09662,-0.99037,-0.24196,1
NP07342,-0.79505,-1.00133,1
NP07153,-0.90278,0.01805,1
NP07134,-1.10603,-0.50407,1
NP05181,-0.68062,0.21004,1
NP01186,-1.07335,0.28041,1
NP08248,1.14419,-1.59433,1
NP02917,-0.75975,-0.24196,1
NP04646,0.99655,-0.46718,1
NP07467,-0.57427,-0.21633,1
NP07096,-0.70707,-0.94796,1
NP11064,1.47162,-1.78371,1
NP03761,-0.53045,0.09626,1
NP07155,-0.91788,-1.28723,1
NP06909,-0.96237,0.01883,1
NP08846,-1.17515,0.28041,1
NP04940,-0.50769,-0.22679,1
NP03800,-0.75835,0.80304,1
NP08593,-1.13629,0.28041,1
NP02943,-1.09547,-0.5038,1
NP02587,-0.73766,-1.33275,1
NP06657,-1.16952,0.28015,1
NP09845,-0.53767,0.3322,1
NP09888,-0.3904,0.56815,1
NP11399,1.1832,2.58963,1
NP07335,-0.86649,-0.74001,1
NP01820,-0.27644,0.53231,1
NP05185,-0.67134,1.01989,1
NP09901,-1.05328,-0.2417,1
NP09899,-1.02328,0.28015,1
NP07177,-1.18605,-0.24275,1
NP07968,-1.05951,-0.73896,1
NP03028,-0.51171,-0.21581,1
NP11069,-1.104,-0.01648,1
NP07138,-1.17153,0.54199,1
NP09927,-0.97423,-0.50407,1
NP06880,-0.98339,0.54173,1
NP02061,-0.98148,-1.00133,1
NP07955,-0.43695,-0.24275,1
NP02234,-0.96927,-0.76538,1
NP04032,1.14407,-0.16244,1
NP03458,-0.97849,-0.50459,1
NP03805,-0.34433,-1.26134,1
NP07021,-0.72488,-1.52396,1
NP07937,-0.72317,0.07062,1
NP02162,-0.283,0.8033,1
NP01817,-0.32253,0.50667,1
NP09350,-1.0397,0.27073,1
NP07077,-1.15411,-0.76564,1
NP11323,1.01349,1.56973,1
NP04783,-0.77783,0.26184,1
NP04803,-0.21515,-0.85249,1
NP06923,-0.89221,-0.24275,1
NP04694,-0.99923,0.04447,1
NP01905,-1.13137,0.03505,1
NP07102,-0.91129,-0.5038,1
NP04220,-0.44154,-0.76407,1
NP06794,-0.28043,-1.28723,1
NP06193,-0.1967,-1.81065,1
NP11352,1.01009,-0.28669,1
NP07659,-0.18583,-0.5038,1
NP07217,-1.05426,0.28041,1
NP06221,-0.03499,-1.8096,1
NP02644,-0.99789,0.28015,1
NP04807,-0.35484,-0.51348,1
NP08519,-1.15476,-0.5038,1
NP07423,-1.03843,0.01883,1
NP03854,2.00762,0.59613,1
NP05739,-0.1726,0.04603,1
NP07825,-1.07729,0.80357,1
NP06922,-1.11389,0.01883,1
NP11149,1.61731,-1.0097,1
NP07969,-0.96399,-0.47843,1
NP03476,-0.92787,-2.85566,1
NP11398,1.25632,2.82531,1
NP06078,-1.11517,0.28067,1
NP05764,-0.71617,0.09652,1
NP00850,-1.15974,-0.50407,1
NP03810,-0.27906,-0.71333,1
NP07095,-1.05462,-0.42611,1
NP05540,1.9576,0.28407,1
NP05514,-0.51491,1.09183,1
NP06895,-1.00187,0.28041,1
NP10723,-1.14879,0.01857,1
NP09536,-0.4274,-2.07197,1
NP00776,-1.13724,0.01909,1
NP03795,0.57292,1.11694,1
NP09906,-1.07373,0.01883,1
NP11106,1.36627,-1.71831,1
NP05789,0.00833,0.76799,1
NP08721,-1.1979,0.28041,1
NP10756,-1.14646,0.54199,1
NP02949,-0.83748,0.28093,1
NP08551,1.57214,0.67356,1
NP11076,-1.06676,-0.01648,1
NP06084,-1.15402,0.80357,1
NP04661,1.55727,0.62072,1
NP06696,-0.41144,1.03009,1
NP07706,-0.17956,0.8292,1
NP09301,-1.09902,0.28015,1
NP05130,-0.29094,-0.24275,1
NP07932,-0.8536,0.01988,1
NP05743,-0.66284,0.54251,1
NP07455,-1.01081,0.28041,1
NP10630,-0.88558,-0.24223,1
NP04767,-0.24412,-0.51244,1
NP04424,-0.07441,2.39789,1
NP09415,-0.80391,-1.0267,1
NP05023,-0.65296,-0.05206,1
NP06998,-1.04833,0.28067,1
NP01307,1.25624,-1.65449,1
NP08712,-1.18769,0.28041,1
NP11360,1.03319,1.28226,1
NP05225,-1.0806,0.54173,1
NP07337,-1.023,-0.24249,1
NP01339,1.17785,-0.53153,1
NP11366,0.35025,1.03846,1
NP06570,-1.01604,0.04499,1
NP08080,-0.41977,-0.24196,1
NP04210,1.11732,-0.94744,1
NP01536,-0.75116,0.33246,1
NP06072,-1.08063,0.04473,1
NP05037,0.95214,0.17552,1
NP07292,-1.16959,-0.76538,1
NP07808,-0.91193,0.54199,1
NP02911,-0.93433,-0.24223,1
NP06400,-0.87966,-0.24196,1
NP04286,-0.34367,-0.45123,1
NP11078,0.13501,-1.00028,1
NP11251,-0.86424,-1.54855,1
NP06545,-0.99859,0.04473,1
NP09337,-1.09116,0.28041,1
NP07166,-0.66782,0.01752,1
NP07429,-1.03613,0.28015,1
NP06898,-0.92278,0.54225,1
NP07272,-0.89446,-0.5038,1
NP03716,-1.14154,0.54173,1
NP07236,-0.80654,-0.50354,1
NP01400,-0.23689,-0.47738,1
NP06964,-1.13198,0.33194,1
NP06749,1.27459,-0.65892,1
NP04811,-0.80318,0.23594,1
NP04871,-0.74126,-0.28722,1
NP05088,-1.03812,0.52394,1
NP09695,-0.97223,0.01935,1
NP07591,-0.79697,0.01962,1
NP07242,-1.0203,0.30604,1
NP07679,-0.17796,0.30631,1
NP05172,-0.67271,0.49726,1
NP04180,-0.68125,0.82946,1
NP10812,-0.05572,-0.76407,1
NP06711,-0.36472,0.27125,1
NP05166,0.29687,-0.64453,1
NP04870,-0.99061,0.26105,1
NP09204,-0.86418,-0.50433,1
NP09659,-0.95345,0.01935,1
NP05202,0.02244,1.03009,1
NP00048,0.3179,1.31678,1
NP07546,-0.47942,-1.26186,1
NP01832,-0.76504,-0.45201,1
NP00037,1.5178,0.02014,1
NP05034,0.00292,-0.22444,1
NP08700,-1.20646,0.28041,1
NP07017,-0.33054,-1.52239,1
NP03208,-1.10994,0.01883,1
NP03601,-0.82692,0.30657,1
NP03600,-0.5176,0.28093,1
NP06150,0.7059,-1.23544,1
NP01244,1.04888,-2.17608,1
NP09110,-0.8612,0.59352,1
NP01724,-0.92181,1.32672,1
NP09018,-0.82762,-0.76486,1
NP00759,-0.91855,-0.24275,1
NP10994,-1.16361,0.54199,1
NP03491,-1.10728,0.54173,1
NP02643,-1.11188,-0.50354,1
NP06920,-1.08224,0.28041,1
NP02813,-1.17847,0.01883,1
NP09675,-0.94158,0.01935,1
NP08186,-1.11062,-0.76486,1
NP09661,-0.96235,0.01935,1
NP06409,-0.84307,0.04447,1
NP10955,-1.18998,0.30631,1
NP07000,-1.05521,0.54173,1
NP03950,0.96727,1.09078,1
NP06296,-0.85525,-1.0267,1
NP09593,-1.08227,0.01909,1
NP07076,-1.09644,-0.5038,1
NP04651,0.8167,0.56056,1
NP05395,-1.06743,-0.24223,1
NP09053,1.50323,-0.47608,1
NP01746,-1.20383,-0.24275,1
NP09714,-1.0042,0.01909,1
NP03828,-0.6305,1.06515,1
NP04274,-0.10579,0.30761,1
NP04230,-0.4988,-1.28749,1
NP08949,-1.16458,0.28041,1
NP05159,0.58901,-0.4596,1
NP09040,1.66004,-0.18834,1
NP02109,-0.83919,-1.00028,1
NP04662,1.57803,1.95373,1
NP01801,-0.29089,1.05573,1
NP00905,-0.91521,0.50615,1
NP08575,-1.06052,-0.21711,1
NP07596,-0.14104,0.04525,1
NP08465,-1.00422,-0.76512,1
NP08609,-1.07763,0.01883,1
NP01678,0.04992,-2.85304,1
NP09003,0.33529,-2.33198,1
NP06154,0.33801,-1.44706,1
NP00784,-1.06806,0.54173,1
NP05724,-0.87304,0.8292,1
NP08959,-1.17053,0.28041,1
NP00060,-0.76135,1.06541,1
NP03480,-1.11027,0.01935,1
NP05036,-0.92245,0.04525,1
NP08679,-1.15834,0.28041,1
NP02539,-0.99127,0.54225,1
NP09776,-1.06511,0.04499,1
NP05522,1.40832,-0.75413,1
NP07490,-0.2221,-1.0267,1
NP09798,1.31653,0.37458,1
NP04657,0.81835,0.82162,1
NP02938,-1.12707,-0.50328,1
NP02056,-1.12022,-1.78371,1
NP07936,-0.55454,-0.50328,1
NP05177,-0.73526,0.7332,1
NP05531,-0.7828,-0.23438,1
NP04794,-0.37194,0.80226,1
NP02447,-0.34435,-0.97517,1
NP05116,-0.6658,-0.33064,1
NP06949,-1.1162,0.27989,1
NP04339,-0.44219,0.04447,1
NP02591,-0.59397,-0.57417,1
NP01862,0.31474,1.74447,1
NP04631,0.57948,-0.20691,1
NP06009,-1.1214,0.54199,1
NP07160,-1.21506,0.01883,1
NP09758,-1.01703,0.30604,1
NP01518,-1.01502,0.04473,1
NP11304,1.22103,1.77978,1
NP02691,-1.14257,0.01935,1
NP09929,0.03588,-0.73844,1
NP07013,-1.04469,0.28067,1
NP03777,-0.50641,0.09626,1
NP00901,-1.03646,-0.24196,1
NP06728,-0.21282,0.5072,1
NP07809,-0.77495,0.01909,1
NP05687,-1.18274,0.01857,1
NP04200,0.06554,0.04499,1
NP09106,-0.90141,0.30604,1
NP06707,-0.46451,0.24562,1
NP03587,-0.90111,-0.24249,1
NP02972,-1.10265,0.54199,1
NP04949,-0.44837,0.03505,1
NP00894,-0.93333,0.2451,1
NP11293,1.2612,2.30294,1
NP01891,-0.91195,0.28041,1
NP01968,0.60606,-3.08951,1
NP06844,-0.52649,0.82842,1
NP03887,-0.66352,-0.50276,1
NP07578,-0.41943,0.01883,1
NP01924,-1.00418,0.61942,1
NP04279,-0.42602,0.04499,1
NP10788,-0.94851,0.04499,1
NP07550,-0.3621,-1.02618,1
NP09414,-0.61179,0.01935,1
NP09440,-1.05457,0.30604,1
NP09285,-0.86551,-0.50354,1
NP04649,-1.16232,-0.7646,1
NP09904,0.17897,1.32777,1
NP01077,-0.52949,-0.50354,1
NP06754,-1.05201,-0.13916,1
NP00710,-0.82758,0.30578,1
NP02003,1.63511,-4.13347,1
NP00768,-0.96564,0.27989,1
NP08906,-1.19524,0.28041,1
NP02924,-0.77952,-0.24196,1
NP10832,-1.03082,0.8033,1
NP07137,-1.05426,0.28067,1
NP05534,1.89437,0.28433,1
NP07640,-0.12197,0.04447,1
NP00817,-0.81741,0.28041,1
NP06889,-0.77424,0.01909,1
NP08461,-1.09843,-0.24223,1
NP06551,-1.13957,0.28041,1
NP08512,-1.15903,0.01883,1
NP03756,-1.06012,1.06462,1
NP05838,-1.14847,0.04447,1
NP08586,-0.94422,0.01909,1
NP11375,1.33965,1.28252,1
NP07424,-0.68531,-1.28802,1
NP03768,-0.56504,0.09626,1
NP01068,-0.83451,-0.24249,1
NP09919,-0.19992,0.56815,1
NP06224,-0.48867,-1.9948,1
NP09052,1.3016,0.59535,1
NP09792,1.5811,0.13916,1
NP01969,0.75038,-2.3053,1
NP06644,-0.67765,0.76825,1
NP03788,0.51487,-1.52135,1
NP06170,-0.91919,-0.47817,1
NP08451,-1.03056,-0.76512,1
NP05195,-0.38577,0.24588,1
NP01253,-0.48036,0.28093,1
NP09764,-0.4122,-0.21633,1
NP01794,-0.32614,0.27125,1
NP06199,-1.15604,0.30604,1
NP07027,0.67604,0.0013,1
NP05048,0.97057,0.20194,1
NP09355,-0.70964,-1.02618,1
NP08569,-0.07308,0.80409,1
NP09948,-0.51763,-1.47165,1
NP01739,-1.15244,-0.24249,1
NP06867,-1.10828,-0.76538,1
NP02592,-0.60984,-1.33301,1
NP07063,-0.95544,-0.50354,1
NP06411,-0.8513,0.01883,1
NP09353,0.14828,0.54277,1
NP08422,-1.04079,-0.5038,1
NP01963,-0.80121,1.06488,1
NP06023,-0.99298,0.56815,1
NP01795,-0.3189,0.79415,1
NP10755,-1.12011,0.56762,1
NP03536,-1.13167,0.30631,1
NP01357,-1.15772,0.01883,1
NP10350,-0.62565,0.76825,1
NP04363,-0.33347,-1.52318,1
NP02596,-0.64276,-0.83575,1
NP06954,-0.93268,0.54173,1
NP08265,-0.86156,-0.5038,1
NP08542,-0.36413,-1.00028,1
NP04817,-0.90601,0.09652,1
NP04755,-0.62004,-0.27806,1
NP02645,-0.83058,-0.50407,1
NP08568,-0.08463,0.33299,1
NP11395,1.18403,1.48262,1
NP03089,-1.20514,0.30631,1
NP06055,-1.10135,0.27989,1
NP10256,0.10094,0.54277,1
NP09683,-0.97124,0.01935,1
NP07030,0.82959,-0.28512,1
NP11358,1.02232,1.02068,1
NP05020,-0.64701,0.26158,1
NP10383,-0.42633,-0.79991,1
NP04756,-0.58177,-0.31311,1
NP00800,-1.11227,0.28041,1
NP08622,-1.02984,0.54173,1
NP07196,-0.8629,0.8033,1
NP08262,-0.91261,0.04447,1
NP06079,-1.20384,0.28041,1
NP08454,0.07076,0.01883,1
NP01178,-1.13892,0.01909,1
NP05536,1.86175,-0.21214,1
NP06161,-1.04009,-0.7646,1
NP10819,-0.54954,0.54225,1
NP05843,-1.07039,0.01935,1
NP06165,-1.02297,0.30604,1
NP08458,-0.83886,-1.00106,1
NP01784,-1.0892,0.01909,1
NP07687,-0.15521,0.59352,1
NP09591,-0.79036,1.09078,1
NP09590,-1.06578,0.01883,1
NP06235,-0.8847,-1.78475,1
NP06845,-0.55349,1.09026,1
NP09827,-0.27807,0.01935,1
NP04734,-0.53564,-0.31259,1
NP01409,-0.66446,0.8033,1
NP07493,0.11462,-0.76277,1
NP09371,-0.88528,0.30683,1
NP05493,-0.51689,1.61446,1
NP11362,1.03552,1.28226,1
NP05043,0.98147,0.22731,1
NP01743,-1.12246,-0.24301,1
NP06299,-0.99298,0.8292,1
NP02344,-1.10997,0.01883,1
NP05105,-0.64633,-0.57417,1
NP04050,-0.871,1.06488,1
NP07210,-0.75545,-0.21633,1
NP04353,-0.29853,-0.73949,1
NP07705,-0.18252,0.8292,1
NP03124,0.36892,0.04577,1
NP07094,-0.9983,-0.92259,1
NP01809,0.08961,1.84073,1
NP02244,-1.10861,-0.24223,1
NP11284,0.99112,2.293,1
NP10977,-1.0348,0.80304,1
NP07347,-1.11586,0.01883,1
NP07032,-0.86745,0.28015,1
NP09416,-1.02918,0.01935,1
NP01649,-1.00745,0.54199,1
NP02696,-0.9838,-0.73922,1
NP06667,-0.86346,1.06515,1
NP05106,-0.66612,-0.57417,1
NP02684,-0.52322,0.28119,1
NP11031,-0.66032,-1.78319,1
NP06690,-0.6941,0.76825,1
NP10594,1.90817,0.54487,1
NP09464,-0.82831,0.01909,1
NP03784,0.36694,-2.0445,1
NP10358,-1.16333,0.01909,1
NP05104,-0.61671,-0.57443,1
NP00353,-0.03957,0.26288,1
NP05380,-0.70143,-0.47791,1
NP09149,1.02781,-0.25949,1
NP05486,-0.81111,1.06515,1
NP09475,-0.48965,-1.54881,1
NP06548,-1.18306,0.30631,1
NP07894,-0.95315,-1.02618,1
NP06899,-0.65179,-2.07092,1
NP06989,-1.11948,0.28041,1
NP01474,0.92857,-1.21059,1
NP01732,-1.1867,0.01883,1
NP07139,-1.1366,0.54173,1
NP08450,-1.08526,-0.50407,1
NP06693,0.06161,1.08215,1
NP03802,-0.29982,-1.02618,1
NP08669,-0.78316,0.07062,1
NP09397,-1.1063,0.28041,1
NP02020,-0.09203,-1.52239,1
NP05856,-0.91458,-0.01622,1
NP06643,-0.79524,0.2451,1
NP08517,-1.17386,-0.24275,1
NP02699,-0.98279,-0.50354,1
NP04772,-0.39509,-2.07275,1
NP04894,-0.78808,-1.09759,1
NP02000,-0.92387,-1.0267,1
NP10786,-1.14682,0.54199,1
NP05756,-0.76364,-0.45201,1
NP06348,-0.94554,-0.24249,1
NP04175,-0.64179,0.04473,1
NP07451,-1.09081,0.28041,1
NP04673,0.92935,0.59509,1
NP01621,-1.01473,0.01909,1
NP07115,-1.12405,0.54199,1
NP01728,-1.21997,-0.24275,1
NP10827,-1.06379,0.54173,1
NP06945,-1.06577,0.30631,1
NP04304,-0.18523,-0.45149,1
NP04655,1.72926,1.40494,1
NP07907,-1.16562,-0.76538,1
NP08251,0.91616,-1.08006,1
NP08256,-0.368,0.01962,1
NP08491,0.10475,-0.21502,1
NP10627,-1.1221,0.28015,1
NP07384,-1.16598,-0.24223,1
NP02950,-0.90964,0.28041,1
NP06329,-0.92977,-0.47791,1
NP09766,-0.32292,-0.21659,1
NP03418,-0.87566,0.54199,1
NP01193,-1.09807,0.54199,1
NP00954,-0.9393,0.01935,1
NP03522,-0.96893,-0.24223,1
NP01393,1.39921,-0.58228,1
NP08155,-0.28109,-1.54803,1
NP06793,-0.31238,-1.28723,1
NP11299,1.3291,1.80567,1
NP02846,-1.19063,0.28041,1
NP07240,-0.96501,-0.50433,1
NP06550,-1.14022,0.28041,1
NP02650,-0.52484,-0.80043,1
NP01241,-0.18444,2.92183,1
NP08994,-0.02471,0.30761,1
NP04671,0.9791,0.83051,1
NP07228,-0.61189,-1.54881,1
NP09676,-1.02199,0.01909,1
NP07047,-1.1936,0.01857,1
NP10697,-0.25664,0.35836,1
NP04795,-0.63784,-1.07143,1
NP11300,1.4661,1.77978,1
NP04834,-0.75473,-0.31285,1
NP03456,-0.90801,-0.50433,1
NP04813,-0.82229,-0.02538,1
NP04667,0.64479,0.62098,1
NP03106,-1.1778,0.01883,1
NP03090,-1.04338,0.30657,1
NP05158,-0.21258,-0.28669,1
NP10646,-1.11353,0.54173,1
NP04754,-0.73994,-0.83627,1
NP02521,-0.93035,0.28067,1
NP07906,-0.92878,-1.28749,1
NP01430,0.3914,-0.21528,1
NP01827,-0.42632,0.5501,1
NP05207,-0.45198,0.76851,1
NP05109,-0.4441,-0.25033,1
NP02573,1.36064,2.82662,1
NP07893,-1.11914,1.06515,1
NP10031,-1.00125,-1.02644,1
NP03832,-0.83543,0.8033,1
NP10352,-0.60222,1.03009,1
NP08259,-1.00685,-0.24249,1
NP00939,-1.15805,0.01883,1
NP09866,-1.05561,-0.24249,1
NP10273,-0.51165,0.76825,1
NP07222,-0.97489,-0.50354,1
NP10269,-0.44705,1.02957,1
NP07419,-1.06183,0.30604,1
NP05322,1.56381,0.78787,1
NP01239,-0.1917,2.66025,1
NP01256,-0.2606,0.04551,1
NP00775,-1.14389,0.01883,1
NP02550,-0.1344,-0.28722,1
NP07286,-0.69815,-1.81065,1
NP08656,-1.13788,0.80357,1
NP05411,-0.91693,-0.76486,1
NP04479,-0.49087,0.82894,1
NP04765,-0.54194,0.00968,1
NP01729,-1.15704,0.01883,1
NP10597,1.29927,-0.24092,1
NP08907,-1.18931,0.28041,1
NP01041,-1.11882,0.01909,1
NP01050,-1.0045,0.24483,1
NP06648,-0.18214,1.60426,1
NP06333,-1.07438,0.04473,1
NP06554,-0.94126,0.01909,1
NP08694,-0.9445,0.54199,1
NP04355,-0.34201,-0.73896,1
NP11021,0.08268,-0.77375,1
NP05002,-0.24016,0.32278,1
NP11073,-1.10926,-0.2778,1
NP02669,-1.09313,0.54173,1
NP06890,-1.03416,0.28015,1
NP11239,0.02536,-0.18991,1
NP04043,-0.7709,0.56788,1
NP10148,-0.86476,0.01909,1
NP11119,-0.32485,-0.24249,1
NP07913,1.59614,-1.73061,1
NP02015,-0.82864,-1.28697,1
NP04348,-0.38948,-0.21659,1
NP06173,-1.11257,-0.50328,1
NP03455,-1.03943,0.04473,1
NP07654,-0.17665,-0.4528,1
NP07426,-0.9884,-1.52318,1
NP07957,-0.30014,0.09652,1
NP07944,-0.41712,0.30526,1
NP06195,-0.73333,0.30683,1
NP11068,-1.13727,-0.01674,1
NP11294,1.25593,1.54436,1
NP01619,-1.16165,0.01883,1
NP06053,-0.92383,0.01909,1
NP04729,-0.62302,-0.77428,1
NP02523,-0.96135,0.04499,1
NP04354,-0.32752,-1.0008,1
NP08862,-1.18042,0.28041,1
NP05751,-1.08326,0.04447,1
NP05765,-0.41845,-0.25138,1
NP07320,-1.01244,-0.21711,1
NP07442,-1.16197,0.01883,1
NP04846,-0.81013,-0.5488,1
NP05818,-1.06543,0.04499,1
NP07356,-1.05627,0.27989,1
NP07448,-0.71132,-0.24223,1
NP04933,-0.45626,0.03505,1
NP02827,-1.17549,0.28041,1
NP04057,-0.90429,0.8033,1
NP05694,-1.03508,0.04473,1
NP09360,-0.66784,-0.21581,1
NP09740,-1.05953,-0.24223,1
NP01198,-1.131,0.54199,1
NP07343,-1.09049,-0.24223,1
NP09002,-0.05007,0.30787,1
NP02969,-1.11189,0.54199,1
NP04824,-0.365,0.53283,1
NP01396,1.55634,-0.58306,1
NP07148,-1.17614,0.01857,1
NP02543,-0.7406,-0.81037,1
NP04342,-0.2254,-1.00002,1
NP11252,-0.38683,-0.24092,1
NP04284,-0.46325,0.07062,1
NP04250,-0.44875,0.04447,1
NP07332,-0.5983,-0.76512,1
NP08154,-0.12693,-1.80934,1
NP04916,-0.47211,-0.22601,1
NP07326,-0.28893,0.27099,1
NP03858,1.9707,0.85719,1
NP04851,-0.79992,-0.02616,1
NP03534,-0.46059,0.28067,1
NP11301,1.31823,2.30215,1
NP00605,-1.18604,0.01857,1
NP00945,-1.11718,0.28015,1
NP10896,-1.17713,0.28041,1
NP04294,-0.46687,0.04473,1
NP09869,0.12456,0.54356,1
NP06877,-0.6461,-0.71359,1
NP04917,-0.47704,0.03531,1
NP08467,-1.02036,-0.5038,1
NP06326,-1.06709,-0.24196,1
NP00874,-1.14917,0.01883,1
NP07901,-0.83454,-0.50407,1
NP01382,1.4203,-0.34686,1
NP04367,-0.34463,0.04525,1
NP08163,-0.8207,-1.81013,1
NP04641,1.07496,0.06225,1
NP11336,2.03974,2.17084,1
NP05758,-0.40662,0.30526,1
NP07469,-0.6473,0.8292,1
NP06292,-0.60557,-1.54986,1
NP08296,-1.0576,-0.5038,1
NP00359,0.34327,-0.0157,1
NP11156,1.6107,-1.01074,1
NP06049,-1.06351,-0.19122,1
NP11007,-1.10044,-1.0267,1
NP04706,0.07137,-1.81065,1
NP05945,-1.13502,-1.0008,1
NP02005,-0.37111,-3.87346,1
NP01490,1.0658,0.94063,1
NP02962,-0.91296,-0.5038,1
NP00769,-1.19066,0.01883,1
NP04041,-0.84468,0.56788,1
NP06855,-0.91159,0.33194,1
NP05007,-0.43418,0.03505,1
NP08783,-0.73599,0.56815,1
NP06941,-0.71599,-0.24458,1
NP04358,-0.32389,-0.97491,1
NP07352,-1.10072,-0.50459,1
NP01021,-0.95117,0.07088,1
NP03518,-1.07763,0.28093,1
NP01470,0.98917,-1.21085,1
NP09767,-0.96006,-0.47791,1
NP02029,1.13685,-0.76146,1
NP08668,-0.81842,-1.52344,1
NP09772,-1.09214,0.01909,1
NP05502,-0.51855,0.56815,1
NP07246,-1.14057,0.28041,1
NP01863,-1.14055,0.28015,1
NP07964,-0.3986,0.82972,1
