,Refractivity,y
NP07025,-0.69445,1
NP04455,-0.86802,1
NP07072,0.88108,1
NP06036,1.33402,1
NP01811,-0.90631,1
NP07125,-0.5739,1
NP06052,2.06122,1
NP05001,-0.15736,1
NP07396,0.44715,1
NP11158,-0.07963,1
NP01203,-0.58457,1
NP04179,1.77694,1
NP07131,-0.47058,1
NP03588,0.41661,1
NP00818,4.5464,1
NP09780,-0.07198,1
NP03758,1.66318,1
NP02101,-0.15156,1
NP01493,-0.97037,1
NP09633,0.97737,1
NP07960,-0.43042,1
NP06188,3.32168,1
NP01131,5.74768,1
NP03546,-0.31164,1
NP08456,-0.40256,1
NP03714,0.29952,1
NP02169,0.23686,1
NP03070,-0.387,1
NP04066,-0.01351,1
NP01156,4.01549,1
NP07641,-0.66215,1
NP06325,0.50882,1
NP06875,0.11312,1
NP06407,1.77432,1
NP02973,-0.59218,1
NP08405,0.8086,1
NP05114,-0.38882,1
NP07678,-1.07232,1
NP01174,5.85892,1
NP05282,0.32938,1
NP06729,2.48264,1
NP03641,2.10499,1
NP08616,-0.00449,1
NP05778,-0.39171,1
NP06972,0.16632,1
NP05075,0.69328,1
NP05132,0.05041,1
NP03422,0.53779,1
NP06786,-0.46614,1
NP04935,-0.51497,1
NP04992,-0.20715,1
NP00950,-0.71987,1
NP01660,1.30113,1
NP08145,1.53767,1
NP02149,1.83203,1
NP04710,0.39321,1
NP05119,-0.36656,1
NP09793,-0.7787,1
NP09616,-0.29168,1
NP05935,3.66892,1
NP08509,1.41449,1
NP07440,0.09387,1
NP07411,-1.24086,1
NP08229,0.52981,1
NP01246,-0.45,1
NP07367,0.41562,1
