,Aromaticity,y
NP09633,-0.00415,1
NP07960,1.0129,1
NP06188,-1.47323,1
NP01131,2.56674,1
NP03546,-0.16297,1
NP08456,1.9896,1
NP03714,1.75875,1
NP02169,0.95075,1
NP03070,-1.04797,1
NP04066,-0.99794,1
NP01156,1.75875,1
NP07641,0.32231,1
NP06325,1.0129,1
NP06875,1.89341,1
NP06407,0.14276,1
NP02973,-1.47323,1
NP08405,2.25597,1
NP05114,0.0658,1
NP07678,-0.12658,1
NP01174,2.56674,1
NP05282,1.75875,1
NP06729,0.0658,1
NP03641,-0.12658,1
NP08616,-0.31896,1
NP05778,1.46493,1
NP06972,-1.47323,1
NP05075,0.09787,1
NP05132,0.42793,1
NP03422,-0.23016,1
NP06786,-1.03648,1
NP04935,0.65307,1
NP04992,0.61191,1
NP00950,0.42793,1
NP01660,-0.46324,1
NP08145,1.37851,1
NP02149,-0.00415,1
NP04710,-0.66524,1
NP05119,1.11235,1
NP09793,-0.75502,1
NP09616,-0.00415,1
NP05935,-0.00415,1
NP08509,-0.23016,1
NP07440,-1.47323,1
NP07411,-0.62271,1
NP08229,-0.77063,1
NP01246,-0.30223,1
NP07367,-0.52265,1
