,Length,y
NP02101,-0.42611,1
NP01493,1.607,1
NP09633,-1.16542,1
NP07960,-0.61094,1
NP06188,-1.01756,1
NP01131,-1.12846,1
NP03546,-0.20432,1
NP08456,-1.05453,1
NP03714,-1.01756,1
NP02169,-0.83273,1
NP03070,-0.16735,1
NP04066,0.94162,1
NP01156,-1.01756,1
NP07641,-0.24128,1
NP06325,-1.09149,1
NP06875,-0.68487,1
NP06407,-0.83273,1
NP02973,-1.12846,1
NP08405,-1.09149,1
NP05114,-0.79577,1
NP07678,-0.24128,1
NP01174,-1.12846,1
NP05282,-1.01756,1
NP06729,-0.79577,1
NP03641,-1.12846,1
NP08616,-1.05453,1
NP05778,-1.16542,1
NP06972,-0.94363,1
NP05075,1.08948,1
NP05132,-0.31521,1
NP03422,-1.09149,1
NP06786,-0.20432,1
NP04935,-0.16735,1
NP04992,-0.42611,1
NP00950,-0.31521,1
NP01660,-0.98059,1
NP08145,-0.94363,1
NP02149,-1.16542,1
NP04710,-0.83273,1
NP05119,-0.6479,1
NP09793,1.75486,1
NP09616,-0.35218,1
NP05935,-1.16542,1
NP08509,-1.09149,1
NP07440,-1.12846,1
NP07411,-0.8697,1
NP08229,-0.72183,1
NP01246,0.97859,1
NP07367,-0.94363,1
