,Flexibility,y
NP06052,3.46492,1
NP05001,0.30826,1
NP07396,-0.02912,1
NP11158,-0.59053,1
NP01203,0.92328,1
NP04179,0.96743,1
NP07131,3.71246,1
NP03588,-0.23815,1
NP00818,3.37572,1
NP09780,1.67244,1
NP03758,-0.79412,1
NP02101,-0.57402,1
NP01493,-0.9016,1
NP09633,0.69223,1
NP07960,-0.67269,1
NP06188,0.22797,1
NP01131,2.11604,1
NP03546,-0.66464,1
NP08456,-0.51347,1
NP03714,-1.18847,1
NP02169,0.31952,1
NP03070,-0.32917,1
NP04066,-0.22962,1
NP01156,0.25163,1
NP07641,-0.65823,1
NP06325,0.41242,1
NP06875,2.19141,1
NP06407,-0.23649,1
NP02973,0.3198,1
NP08405,-0.15433,1
NP05114,0.04048,1
NP07678,-0.67471,1
NP01174,3.10789,1
NP05282,-0.42908,1
NP06729,0.88537,1
NP03641,1.30816,1
NP08616,0.98778,1
NP05778,0.79698,1
NP06972,1.38696,1
NP05075,-0.57967,1
NP05132,-1.16059,1
NP03422,1.89893,1
NP06786,0.8903,1
NP04935,0.23723,1
NP04992,-0.0519,1
NP00950,0.08718,1
NP01660,-0.82402,1
NP08145,2.96298,1
NP02149,2.42666,1
NP04710,0.46061,1
NP05119,-0.37117,1
NP09793,-0.76179,1
NP09616,-0.72967,1
NP05935,1.47,1
NP08509,-0.54627,1
NP07440,0.61078,1
NP07411,1.26717,1
NP08229,0.02087,1
NP01246,-0.95999,1
NP07367,2.1173,1
