,CTDT_hydrophobicity_PRAM900101.Tr1221,CTDT_hydrophobicity_PRAM900101.Tr1331,CTDT_hydrophobicity_PRAM900101.Tr2332,CTDT_hydrophobicity_ARGP820101.Tr1221,CTDT_hydrophobicity_ARGP820101.Tr1331,CTDT_hydrophobicity_ARGP820101.Tr2332,CTDT_hydrophobicity_ZIMJ680101.Tr1221,CTDT_hydrophobicity_ZIMJ680101.Tr1331,CTDT_hydrophobicity_ZIMJ680101.Tr2332,CTDT_hydrophobicity_PONP930101.Tr1221,CTDT_hydrophobicity_PONP930101.Tr1331,CTDT_hydrophobicity_PONP930101.Tr2332,CTDT_hydrophobicity_CASG920101.Tr1221,CTDT_hydrophobicity_CASG920101.Tr1331,CTDT_hydrophobicity_CASG920101.Tr2332,CTDT_hydrophobicity_ENGD860101.Tr1221,CTDT_hydrophobicity_ENGD860101.Tr1331,CTDT_hydrophobicity_ENGD860101.Tr2332,CTDT_hydrophobicity_FASG890101.Tr1221,CTDT_hydrophobicity_FASG890101.Tr1331,CTDT_hydrophobicity_FASG890101.Tr2332,CTDT_normwaalsvolume.Tr1221,CTDT_normwaalsvolume.Tr1331,CTDT_normwaalsvolume.Tr2332,CTDT_polarity.Tr1221,CTDT_polarity.Tr1331,CTDT_polarity.Tr2332,CTDT_polarizability.Tr1221,CTDT_polarizability.Tr1331,CTDT_polarizability.Tr2332,CTDT_charge.Tr1221,CTDT_charge.Tr1331,CTDT_charge.Tr2332,CTDT_secondarystruct.Tr1221,CTDT_secondarystruct.Tr1331,CTDT_secondarystruct.Tr2332,CTDT_solventaccess.Tr1221,CTDT_solventaccess.Tr1331,CTDT_solventaccess.Tr2332,y
Neg_1903,0.21752,-0.02756,0.00438,-0.19931,0.27478,-0.20566,-0.09433,0.23822,-0.05793,-0.10134,0.28237,-0.27008,-0.02861,0.19839,0.09317,-0.42568,0.13364,-0.04084,0.54807,0.18856,-0.03867,0.11696,-0.70043,0.30976,-0.01164,0.06977,-0.38631,-0.07557,-0.29591,-0.1712,-0.24711,0.09259,-0.03686,0.52399,-0.70147,0.62275,-0.12807,0.06356,0.37105,0
Neg_671,-0.16605,0.36955,-0.62218,0.37092,-1.03043,0.83351,0.4784,-0.46585,-0.10412,0.11707,-0.20283,-0.31989,0.17591,0.50949,-0.80202,0.19778,0.18612,-0.40565,0.1403,-0.32798,1.03074,-1.15821,1.46519,-0.39312,-0.4968,-0.00936,0.43838,-0.38001,0.30337,0.90413,2.39,-0.74013,-1.16501,0.35399,-0.30066,-0.14726,0.06939,-0.57446,0.12477,0
Neg_2147,-1.13151,-1.17682,1.75052,-1.23313,0.58824,0.24549,-1.02086,0.80311,0.3969,-0.83102,0.18076,0.09408,-0.27885,0.1251,1.89273,-0.89534,-0.45369,1.9217,-0.98897,-0.03454,-0.16501,1.45838,-1.05089,0.03854,1.41815,-1.19822,-0.98691,1.19677,-1.15459,0.06171,-1.38875,-0.40308,-0.55377,0.27034,-0.59671,0.17121,-1.39172,1.49153,-0.89587,0
Neg_475,2.05712,-1.17682,-0.19788,1.91824,-1.56597,-0.41568,-0.42871,-0.81428,-1.36041,3.02283,-0.57494,-0.91664,-0.48636,0.00051,-1.16652,1.1875,-0.21876,-1.00713,-0.98897,-0.03454,-0.52298,-0.51953,1.42214,0.56549,-0.07234,-1.43907,2.25045,-1.28533,0.53438,1.50149,1.17456,3.30448,0.46018,-1.37835,0.85036,-0.9802,0.3691,-0.84265,0.64253,0
Neg_1302,-0.68388,1.18721,-0.57609,-0.28166,-0.69861,1.6075,0.13974,-0.29873,1.77639,0.11438,0.42907,0.31518,0.07392,0.20609,1.1891,-0.70441,1.12035,-0.5678,-0.23366,0.70676,-0.45138,-0.29266,-0.5338,1.79067,-0.45069,1.25241,-1.05539,-0.46978,-0.62377,1.68146,1.06471,-0.03232,-0.14819,1.1898,-1.20337,0.4015,0.87974,-0.28244,-0.55322,0
Neg_2077,-0.29756,-1.08304,-0.7205,1.22009,-0.72242,0.21904,1.33351,0.42303,-1.36041,2.0112,-1.06723,-0.82568,1.90417,-1.49463,0.20402,3.15926,-1.54377,-0.05972,-0.43371,-0.47588,1.25253,-0.26822,-0.81708,-0.47788,-0.59516,-1.35237,-0.14022,3.25336,-0.42109,-0.88855,-1.34481,0.39236,0.32498,0.41746,-0.61897,-0.88809,-0.47609,0.50184,-0.93502,0
Neg_2040,-0.38524,1.06791,-0.00767,-0.27895,0.59066,0.36084,-0.15658,0.25681,0.52403,-0.7439,0.7619,-0.09409,0.17591,-0.38123,0.65601,-0.00902,0.81594,-0.17806,-0.34615,-0.53339,0.39098,-0.53439,-0.34294,-0.39312,-0.4968,1.282,-0.45176,-0.38001,-0.12786,-0.59692,-0.66417,-0.13774,-0.15826,-0.09933,-0.30066,0.31004,0.90858,-0.78305,-0.37513,0
Neg_2660,-0.09655,1.24392,-1.55644,0.28639,0.07665,-0.37698,-0.15142,0.26563,-0.64034,-0.55491,-0.08518,-0.12162,1.06238,-0.47356,-0.33082,-0.6244,0.55479,-0.98849,-1.24788,1.681,-0.97698,-0.46845,-1.02896,0.89323,-1.4314,1.2925,-0.44634,-0.52427,-0.64848,0.3602,-0.25446,0.64096,1.4329,-0.84013,-0.43653,-0.69937,0.91882,-1.52582,0.13087,0
Neg_2166,-0.50022,0.91144,-0.5248,0.72604,-0.68495,0.18262,0.75946,-0.54582,-0.15046,0.1206,-0.13957,0.58701,0.45254,-0.29362,0.23772,-0.84981,0.57847,-0.19299,-1.0559,0.21416,0.0169,-0.37076,-0.40223,0.91536,-0.55726,0.98915,-0.86035,-0.26226,-0.47425,0.87601,0.43018,0.65228,0.29396,1.17889,-1.10948,-0.5146,0.13817,-0.31459,0.2436,0
Neg_2376,-0.38223,-0.75931,0.77239,0.06527,-0.02835,0.43206,0.19425,-0.07482,0.05507,-0.2338,-0.6548,1.23287,-0.58869,0.08243,0.47625,0.64539,-0.44082,0.42676,0.23027,-1.07364,0.51659,-1.00724,1.02485,0.16486,0.63443,-0.22163,0.06037,-0.52759,1.27806,-0.02705,0.49235,-0.74013,-0.78989,1.07123,-0.31156,-0.27568,-0.82729,0.97993,-0.26556,0
Neg_1962,0.69865,-0.27509,0.06661,0.01623,-1.09501,-0.17156,-0.10076,-0.95425,-0.0627,0.52153,-0.32581,-0.04198,-0.19903,-0.68956,-0.22521,0.70685,0.16075,-0.24309,0.70695,-0.88326,0.02774,0.17855,0.02133,0.13987,-0.12525,-0.27188,0.98616,-0.08519,0.03326,0.11708,0.6112,-0.11788,-0.31978,-0.03208,0.49074,0.14169,-0.38941,-0.19626,0.96527,0
Neg_1000,-0.11026,0.22987,0.01468,0.70177,0.00486,-0.58879,0.68236,-0.7812,-0.28685,-0.37994,0.44968,-0.90286,-0.44108,0.02769,0.7024,0.19026,-0.35972,0.75711,0.06512,0.01561,-0.49694,0.05163,-0.06168,-0.3974,-0.20992,-0.13849,0.04995,0.18459,0.20536,-0.63201,-0.44998,-0.22536,-0.19121,0.37872,-0.27896,0.01071,0.06176,0.07405,0.04751,0
Neg_250,0.67201,-0.18846,0.14596,0.84877,0.27478,-0.69571,0.49085,0.36309,-0.92625,0.49374,0.01565,-0.27008,1.38124,-0.87899,-0.66265,-0.1398,-0.30167,0.43107,0.37996,0.18856,0.55092,0.4044,-0.28385,0.79797,0.12999,-0.37651,0.38274,-0.07557,0.00214,0.42165,0.05446,0.9253,-0.31519,0.68065,0.12355,-1.11567,-0.27308,0.20773,0.88933,0
Neg_1718,-1.4621,1.37154,-1.00514,-1.11719,0.23825,-0.07072,-0.11977,0.31965,-1.36041,-0.27598,-0.94106,1.09381,0.05498,-0.58455,0.3232,-0.17087,0.24089,0.08911,-1.80552,0.98484,-1.51905,-0.48918,-1.12909,0.59986,-0.87989,0.91705,-1.32256,0.31801,-0.75595,0.093,0.02824,0.49084,0.48957,-1.21293,-1.26943,-0.81333,0.55284,-0.53819,-0.8533,0
Neg_750,-0.85557,0.32105,0.5471,0.10014,-0.2621,0.3116,0.63715,-0.15721,0.48477,-0.45467,0.22125,0.42572,0.47338,-0.18639,0.7965,-0.56266,0.23642,0.79155,-0.7338,0.52574,-0.17993,-0.3741,0.60716,0.15381,0.47226,0.15655,-0.70675,-0.53184,0.57962,0.21168,-0.04606,-0.15029,-0.58193,0.96786,-0.44365,-0.51644,-0.18849,0.00349,-0.40638,0
Neg_1014,-0.53018,0.86516,0.06832,-0.47461,0.36514,-0.56924,0.23602,0.10529,-0.64615,-0.40368,0.55339,0.03702,0.11609,0.36223,1.04403,0.0677,0.5315,0.47166,-0.14608,0.94422,-0.49988,0.38122,-0.88409,0.5145,0.03862,0.61202,-0.54509,0.49904,-0.65646,0.17782,-0.10119,0.17317,1.17975,0.26625,0.07476,-0.18783,1.05071,0.12867,-0.92745,0
Neg_2399,0.53945,0.32105,-0.35547,0.52437,0.13473,-0.84544,0.63715,-0.51102,-0.13029,-0.34929,0.78803,-1.0114,-0.07134,0.14067,0.08267,0.14608,-0.17471,-0.21125,0.09977,-0.07764,0.13329,0.44033,-0.37643,0.38435,-0.33031,0.26192,0.16484,0.29553,-0.26486,0.21168,-0.04606,0.14463,1.09389,0.74592,-0.24885,0.37911,0.32508,-0.20075,0.5726,0
Neg_561,-0.0835,0.45722,-0.01033,0.06709,-0.51463,0.44985,0.73404,-0.09748,0.17325,-0.06463,-0.16274,0.66835,0.19277,0.27235,0.83589,-0.51664,0.48603,0.03475,-0.02395,0.34159,0.12787,0.17855,-0.35599,0.34992,-0.0098,0.46582,-0.05872,-0.38275,-0.45268,0.38893,0.90824,-0.74013,-0.8303,0.21269,-0.06038,0.34567,0.24104,0.04858,0.10854,0
Neg_1762,0.03356,-0.39532,0.31787,0.46376,-0.71562,-0.21733,0.4595,-1.11754,0.74836,-0.04821,0.72055,-1.48517,1.22561,-0.74706,-0.55467,0.14608,0.66223,-0.62511,0.23586,0.13785,0.55092,0.52759,0.07321,-1.21299,-0.07234,-0.53589,0.75629,-0.22157,-0.55138,-0.47821,-1.02257,-0.74013,-0.38478,-0.61741,0.85036,-0.21259,-0.33523,1.25811,0.01319,0
Neg_1449,0.975,-0.02756,-0.56194,-0.64849,-0.28544,0.93777,0.19826,0.36309,0.37623,0.04743,0.14901,-0.42614,-0.41312,0.3523,0.84898,1.43254,-0.59188,0.11646,0.54807,0.61448,-0.77566,-0.88911,0.54931,0.79797,-0.15327,-0.07899,0.84418,-0.07557,0.15117,1.16272,1.26072,0.09259,-0.17602,1.3073,0.26106,-0.79959,0.45196,-0.80146,0.54381,0
Neg_237,0.21752,0.13334,0.28754,0.39959,-0.4255,-0.69571,0.63715,-0.38615,-0.70917,-0.39888,-0.51779,0.82239,-1.18213,0.96795,0.59704,0.28902,-0.30167,0.90298,0.37996,-0.09539,-0.33347,-0.02677,0.68817,-0.01571,0.41325,-0.22775,0.38274,0.36245,0.74728,-0.02299,0.35602,0.09259,0.10231,0.83731,-0.01395,-0.16744,0.74198,-0.22478,-0.49276,0
Neg_345,-0.29756,0.22987,-0.33541,-1.93613,0.61092,0.77442,-0.85506,0.33811,1.59187,-0.51789,0.65578,-1.14405,0.07392,0.07526,-0.30993,-1.31191,1.12035,-1.23634,1.624,0.58608,-0.45138,-0.17049,0.41045,-0.1459,-0.20992,-0.13849,0.9057,-2.20725,-0.62377,0.92558,0.29571,-0.74013,-0.62136,0.52399,1.71861,-0.13583,-0.47609,-0.28244,0.4747,0
Neg_2511,-0.24473,-0.55563,1.44195,-0.35671,-0.78103,1.13044,-0.57447,0.41432,0.53208,-0.99777,-0.65799,0.77437,-0.96523,0.11552,1.46914,-0.29007,0.19689,0.97154,-0.33992,-0.81253,-0.15583,0.14275,-0.7396,1.31539,0.33336,-0.34599,-0.08658,0.60579,-0.85763,1.26153,-0.44042,-0.74013,-0.11179,1.13859,-0.33127,0.18106,-0.42553,0.77332,-0.36872,0
Neg_2097,1.29062,-0.13483,-0.65632,0.73648,0.33314,-1.30826,-0.60636,0.19659,-1.36041,0.49374,-0.25107,-0.7903,-0.9792,0.2497,-0.4527,1.15857,-0.68862,0.01159,0.57609,0.22405,-1.11958,0.84755,0.01701,-0.6531,-0.53095,-0.47568,1.47224,1.22632,0.47406,-1.04813,0.16755,0.43955,1.19247,-0.80765,1.79653,-0.40449,0.01694,-0.40499,1.30684,0
Neg_1966,1.02235,0.09311,-0.75661,0.89556,0.13473,-0.96115,0.63715,-0.64369,-0.66847,0.33567,0.17402,-1.17722,-0.52527,-0.18639,-0.63115,0.75358,-0.63723,-0.26696,0.51655,0.67659,-1.48501,0.89845,0.11537,-0.94128,-0.63127,-0.26494,1.19987,0.86434,-0.05374,-0.68068,0.00734,0.14463,0.50242,0.02462,1.01733,-0.57241,-0.13714,-0.25181,1.42921,0
Neg_255,-0.64095,1.32397,0.30641,-0.06955,0.29346,-0.89172,0.47135,-0.3695,0.11573,-0.01208,1.41148,-0.25967,0.50969,0.2497,-0.59546,-0.01592,1.9426,-0.34496,0.09977,-0.54024,1.38617,-0.33338,-0.06168,-0.33034,0.11111,1.21026,-0.14022,-0.38705,-0.28597,-0.08227,-1.07139,-0.74013,0.32498,-0.00867,-0.30729,1.47616,0.50997,1.0247,0.08311,0
Neg_2365,-1.44893,-0.99294,1.42017,-0.34903,-0.84567,0.28438,-0.6795,-0.38615,-0.92625,-0.54765,-1.18459,1.13453,-1.18213,0.04448,1.35286,-1.42626,-0.59188,1.37488,-1.13307,-0.52131,-0.77566,-0.88911,-0.00613,0.14703,0.69651,-0.97154,-1.30918,-0.65959,0.15117,-0.02299,-0.54867,-0.74013,-1.56771,0.054,-0.56397,-0.16744,-0.99812,0.64024,-1.52932,0
Neg_1987,0.86138,-1.27451,1.34938,1.37281,-1.05576,-0.61403,1.88065,-1.57243,0.48477,-0.13853,-0.81785,0.97846,-2.43177,1.77598,0.97495,1.36107,-0.48306,0.90298,1.05241,-0.37933,-0.70196,-0.17049,1.0006,-0.42255,0.27162,-0.26494,1.69014,0.39895,1.52967,-0.83816,-0.47328,-0.74013,-0.38478,-0.14183,-0.15146,2.28215,-0.59935,0.20773,0.32786,0
Neg_2805,0.11451,0.22987,-0.33541,0.81284,0.03949,-0.66957,0.93559,0.42303,-1.36041,-0.01208,1.1092,-0.40117,0.85831,-0.65735,-1.16652,-0.33991,-0.35972,0.36815,0.02355,1.45496,-1.15299,-0.26822,-0.43938,2.62063,0.17531,0.67076,-0.55858,-0.32086,-0.01574,1.93343,0.29571,1.52485,-0.05356,-0.00867,-0.99298,-0.02836,-0.08167,-0.67459,0.4747,0
Neg_2904,-0.02143,-0.83039,-0.57361,-0.13602,0.30655,-0.85737,-1.23452,-0.00767,-0.44733,0.36338,-0.83538,-0.69001,-0.55054,-0.63146,-0.10682,0.12103,-1.01074,-0.22733,0.66939,-0.90185,-0.30156,0.61036,-1.26876,-1.00723,-0.44821,-1.11877,0.14013,0.57167,-1.01032,-1.26676,-0.80361,-0.44825,0.09084,-0.27225,-0.36834,-0.30755,-0.4151,-0.52501,-0.42151,0
Neg_2872,0.18408,-0.67951,0.61482,-0.32959,-0.01988,0.16134,-0.17032,-0.09748,0.55666,-0.19601,-0.16274,-0.02077,0.19277,-0.40726,-0.72154,-0.39041,-0.41097,0.59041,0.27297,-0.2853,0.12787,1.19395,-0.72388,0.2062,0.61558,-0.8479,0.48462,0.26195,-0.45268,-0.13463,-0.29019,0.36295,-0.21579,-0.89412,-0.30325,-0.35216,-0.14314,0.8125,-0.34916,0
Neg_2355,0.29111,0.22987,0.21472,-0.40892,2.37964,-1.05041,-0.42871,1.49051,-0.09514,-0.87919,1.6274,-0.46182,0.75871,0.59856,-0.18756,0.21551,-0.35972,0.97938,-0.17242,1.89629,-0.52298,1.57472,0.47789,-0.85729,1.16591,0.15053,0.15862,1.83502,0.67915,-0.94614,0.29571,0.06879,1.40652,-0.31304,-0.08467,1.62968,0.65083,0.27776,-0.19659,0
Neg_576,0.81185,1.40813,-0.77975,-0.87883,-0.04843,-1.14805,-0.3194,-0.67431,-0.22491,-1.64626,1.31847,-1.26651,-0.29481,0.11552,-1.16652,0.333,1.0824,-0.53695,0.83257,0.17764,-0.41283,1.52102,-1.587,0.7479,-0.65442,0.95088,0.98616,0.73308,-1.24739,0.22783,0.21684,0.3488,1.70811,2.36779,-0.6909,-1.33449,0.58582,-0.73492,1.73985,0
Neg_2459,-0.66269,0.25757,0.78575,-0.51203,-0.31736,0.80957,0.16493,-0.16169,1.06868,-0.88285,0.23679,0.87771,0.00221,0.09513,1.43578,-0.68442,0.66446,0.25983,0.07565,0.38444,-0.30548,-0.75812,-0.27682,0.99573,0.42401,0.65539,-0.77571,-0.69286,-0.22611,0.83627,0.45146,-0.38175,-0.3698,1.09709,-0.83202,0.02061,-0.20149,0.11466,-0.23908,0
Neg_971,0.30633,-0.44922,0.06296,0.71453,-0.93261,0.67867,0.55139,-0.73062,0.93016,0.05769,-0.17289,-0.0279,-0.72249,0.30984,1.19648,-0.27288,-0.46179,0.25749,0.75676,-1.46127,0.98294,1.09328,0.16624,-0.27946,0.35465,-0.59195,0.65324,0.37755,-0.06466,-0.01277,-0.16392,0.23616,-0.58873,0.43215,0.73521,0.10504,-0.06807,-0.38386,-0.05192,0
Neg_898,1.14079,0.10601,-0.8077,0.43632,-0.26959,0.30287,0.77792,-0.07043,-0.24634,0.25515,0.39057,-0.6735,0.14792,-0.50728,-0.84328,1.01721,-0.84376,-0.15659,0.13572,0.4859,-0.82015,-0.76979,0.90039,-0.55305,-0.50066,0.31957,0.72809,-0.45573,1.03971,-0.57669,1.34038,0.32826,0.21785,0.67474,-0.01914,-0.12569,-0.40167,-0.39343,1.8933,0
Neg_928,1.54964,0.30533,-0.93297,1.4167,-0.93261,0.29565,1.58049,-1.16983,1.18466,0.05769,-0.95466,0.15507,-0.57222,0.30984,0.60573,0.39746,0.38882,-1.03347,0.16547,-0.12966,-0.22673,-1.60277,0.32904,0.48372,-1.4719,0.6289,0.65324,-0.64952,-0.23938,1.02984,0.71998,0.23616,0.71658,-0.30255,-0.23206,0.10504,0.95199,-1.56705,0.96082,0
Neg_2823,-0.34004,0.86152,-0.67286,-0.34595,0.50292,-0.51384,0.09872,0.07987,-0.44733,-0.99242,1.50186,-1.45586,0.43781,-0.09198,-0.46006,0.12103,0.61682,-1.10953,0.55154,0.59106,-0.19823,0.10658,-0.68469,-0.09456,-0.44821,0.75836,-0.72248,-0.55423,-0.6969,-0.12383,0.46484,-0.44825,0.28596,0.05723,0.21003,-0.08597,0.39814,-0.52501,0.06293,0
Neg_2364,-0.67217,0.62773,-0.6855,0.33154,-0.34147,-0.58879,0.50149,-0.62681,-0.01846,-0.74781,0.28479,-0.32399,0.03431,-0.1626,0.39091,-0.69337,-0.00091,-0.02082,0.27297,0.01561,-0.13247,-0.30376,-0.40504,0.40741,-0.38503,0.41327,-0.71072,-0.35696,0.02111,-0.08227,0.66856,-0.22536,-0.19121,0.57241,0.23106,-0.18468,0.42032,-0.46069,-0.59327,0
Neg_2806,-0.73132,0.92088,-0.23407,0.76997,-0.74247,0.33596,0.76804,-0.8462,-0.58349,-0.97047,-0.13175,0.55954,0.69318,-0.94379,-0.26485,-0.74918,0.26347,0.48074,-1.20385,1.27204,-1.42731,-0.0419,0.03772,-0.64096,-0.10854,0.50039,-0.5806,-0.61348,-0.03707,-0.50663,-0.67565,-0.74013,0.4246,-0.45722,-0.52055,-1.18221,0.66566,-1.72718,-0.63824,0
Neg_1871,-0.53996,0.61603,1.13701,-1.24739,-0.56556,1.26447,0.49085,0.36309,0.37623,-0.25011,-0.38443,2.07093,0.61223,-0.26334,0.84898,-0.56862,1.14937,0.74567,-0.46061,0.04658,0.40352,0.83557,-1.39473,0.14703,0.69651,0.81357,-1.00156,1.38449,-1.63715,0.27344,0.65759,-0.74013,0.10231,2.87393,-1.389,-0.48351,0.45196,0.06356,-0.49276,0
Neg_50,0.73261,1.32397,0.62733,-1.42706,2.0395,-1.44711,-0.85506,1.18724,-0.62234,-1.52953,2.46947,-1.14405,-0.36185,1.64516,0.54666,-1.31191,2.60041,-0.70151,-0.09076,1.5515,-0.45138,0.31817,-1.00593,-0.1459,-0.69146,2.39041,-0.66317,-0.71799,-0.62377,-0.5862,-1.24228,-0.74013,2.69085,1.05664,-1.554,1.47616,0.50997,0.69791,1.64948,0
Neg_2496,-0.52335,0.88933,-0.01889,-0.35314,-0.15882,0.73638,-0.35084,-0.30746,1.47055,-0.37238,1.08436,-0.65704,-0.58869,1.22939,0.00689,-0.55295,1.18117,-0.30588,-0.39613,0.64559,-0.16992,-0.33784,-0.39799,1.0744,-0.15715,0.74836,-0.51273,-0.7996,-0.66541,1.21551,0.63281,0.42339,0.11756,0.77937,-0.82391,0.31317,1.06378,0.17416,-0.90928,0
Neg_1030,-0.21171,-1.04657,-0.25518,0.52437,0.53155,-1.07685,-0.60636,-0.51102,-0.74535,1.75829,-0.62892,-0.7903,0.29181,-0.62247,0.26113,2.17107,-0.68862,-1.32548,-0.37656,-0.37933,0.13329,0.64394,0.41045,-1.34473,-0.53095,-0.89716,1.25434,0.19211,0.47406,-1.2581,-1.32772,-0.74013,0.79816,-0.36377,1.40693,-0.85227,-0.80478,1.43318,-0.40638,0
Neg_1978,0.79907,-1.25245,0.53416,-0.14618,-0.09569,-0.56924,-0.88715,0.10529,-0.88423,-0.40368,-1.05553,0.37936,0.11609,-0.14418,-0.06125,0.85156,-0.90082,0.47166,0.22269,-0.76861,0.79341,0.06596,0.48659,-1.09187,0.65996,-1.50899,0.97318,0.49904,0.16079,-0.63496,-0.43194,-0.74013,0.41657,-0.93652,0.82882,0.15883,-0.06258,-0.18757,-0.35901,0
Neg_669,1.14079,-1.33902,-0.26275,-0.33208,-0.08989,-1.58333,-0.34827,-0.71128,-0.80337,-0.31748,-1.14936,-0.47326,-0.50985,-0.90222,-0.84328,1.01721,-1.40228,0.04523,1.21418,-1.33564,-0.0637,1.62741,-1.23753,-1.17943,-0.13724,-1.58903,1.32012,1.41755,-1.06354,-1.33733,-1.36803,-0.20593,1.11063,-0.73227,0.68654,0.07707,-0.77377,-0.20846,0.78502,0
Neg_1341,-1.07019,-0.5907,2.15166,0.94859,0.53155,-1.53967,1.46615,-0.15721,-0.74535,0.07223,-0.25107,1.86284,0.29181,1.12186,0.26113,1.36107,-0.68862,1.79436,-0.37656,0.42518,0.96854,1.45838,0.01701,0.03854,1.87676,-0.47568,-0.05306,1.84684,0.05182,0.00171,-1.75494,-0.74013,0.79816,0.52399,-0.54105,1.83438,0.01694,0.20773,-1.87484,0
Neg_843,0.03784,1.60386,-0.91753,0.63289,0.63307,0.32237,-0.23041,1.11813,-0.33054,0.31729,0.43434,0.29975,-0.54427,1.4261,-1.16652,0.20259,0.64994,-0.02987,0.05546,1.2484,-0.55628,-0.79552,0.02616,-0.00436,-0.56828,1.36709,-0.04292,-0.39474,0.48388,-0.45729,1.34488,-0.0817,0.6331,1.08141,-0.96689,0.50147,1.45016,-0.64723,0.03758,0
Neg_761,-0.13051,0.9987,0.60131,-0.51899,1.09998,0.09896,-0.50553,0.57908,0.23542,0.15197,1.40331,-0.24055,0.55681,0.48542,0.68556,-0.445,1.66704,-0.61478,0.04827,0.3382,0.75409,0.5559,-0.41896,-1.20765,0.46684,0.84573,-0.25329,0.78468,-0.5416,-1.00841,-0.9236,0.02507,2.26883,-0.12384,1.04892,-0.58602,1.01632,0.67141,-0.28731,0
Neg_988,-0.34781,1.77762,-1.79125,-0.21026,0.07665,-0.37698,0.57649,-0.14858,0.07973,-0.80165,1.02073,-1.15699,0.63724,-0.47356,-1.16652,-0.86147,1.03612,-1.24939,-0.13259,1.681,-1.46591,-1.66031,-1.02896,1.43304,-1.66629,1.78594,-0.70144,-1.73505,-0.64848,0.85183,0.74585,2.02204,1.66372,-0.5803,-0.89264,-1.22359,1.88083,-2.00404,-0.72872,0
Neg_2255,-0.40893,-0.47981,0.8615,-0.24382,-0.70183,0.69937,0.4355,-0.22415,0.4349,-0.39486,-0.80253,1.76723,0.43903,-0.22174,0.91707,-0.83905,-0.33305,0.97525,-1.18759,-0.44457,0.75409,0.02761,-0.16376,0.88594,0.98743,-0.24785,-0.81865,-0.02032,0.00617,0.62595,0.18487,0.02507,-1.31194,1.17181,-0.34099,-0.4408,-0.18294,-0.25595,-0.76357,0
Neg_2557,0.81185,0.14571,-1.15003,1.8623,-1.51364,-0.29362,3.12415,-1.32749,-0.22491,1.07738,-0.42546,-0.04198,0.37561,0.92059,0.15131,0.333,-0.05611,-0.94836,-0.04679,1.66289,-0.41283,-1.48611,1.68155,0.32228,-1.02484,0.56182,0.98616,-1.93995,1.09118,1.0031,1.00555,1.43774,-0.11179,1.13859,-0.6909,-0.0945,0.96507,-0.35786,-0.0675,0
Neg_2677,-1.32773,2.41807,-2.26088,2.64548,-2.24624,2.44057,1.13455,-1.78471,3.06801,-1.02371,0.20235,-0.61342,3.12433,-0.44804,0.54666,0.63208,1.6137,-1.77117,-1.80552,2.03421,1.05207,-1.63647,-0.06168,3.72724,-2.13609,1.88463,0.9057,-1.71083,0.38961,2.94128,2.34636,2.0911,-0.62136,-0.00867,0.31606,-1.74782,2.48208,-0.28244,-1.87484,0
Neg_18,-1.62207,1.16767,0.48979,0.46376,-0.20541,-1.20909,3.12415,-0.81428,-0.30602,0.13244,1.3683,1.35748,1.38124,0.00051,-1.16652,-0.89534,1.19083,0.52095,-1.80552,2.03421,-0.52298,-0.51953,-0.60125,1.35593,0.61558,2.17365,-1.48497,-0.57616,-0.18946,0.7816,0.44219,1.28218,-0.21579,3.94819,-2.48903,-0.21259,0.3691,-0.14239,-1.03572,0
Neg_315,0.58544,-0.27509,0.48979,-0.31942,0.37021,-0.65981,-0.64735,0.07218,-0.54934,0.85504,0.37177,-0.1586,0.66293,-0.34453,-0.41348,0.81366,-0.48983,0.46218,0.4557,-0.14063,0.57845,1.14513,-0.18619,-0.46815,0.61558,-0.38305,0.75629,1.11494,-0.18946,-0.43668,-0.29019,-0.429,-0.63176,0.31912,0.28523,-0.68497,0.80253,0.66559,-0.58388,0
Neg_1741,-1.81571,-0.2308,1.28604,0.76997,0.26004,0.92058,0.24446,0.04762,1.74726,-0.97047,0.34554,0.55954,0.69318,0.15789,1.5385,-1.77233,0.26347,1.04372,-1.20385,-1.26853,2.26538,0.98686,-0.45926,-0.05854,0.39834,0.50039,-1.68157,0.43161,-0.57043,0.02382,-1.75494,-0.74013,-0.57156,0.10347,-0.02843,0.51462,-0.89128,1.36868,-1.25654,0
Neg_2578,-1.54461,-0.51872,2.29944,-0.30175,-0.74247,0.92058,0.76804,-1.06966,2.13571,-1.50291,0.82283,0.28027,0.00512,-0.66837,1.98933,-0.74918,1.30211,0.76223,-1.50469,0.00175,-0.63602,-0.0419,0.2862,-0.05854,0.90523,0.23419,-0.85584,0.17034,-0.03707,0.28904,-1.2153,-0.74013,-0.57156,0.66416,-0.52055,-0.05099,-1.66974,2.40063,-0.32909,0
Neg_389,-0.1238,0.01896,0.05896,0.49881,-0.52506,-0.12891,-0.17188,0.02608,-1.00471,0.6461,-0.00524,-0.14033,0.48869,-0.73806,0.27833,0.29247,-0.0744,0.4197,-0.56594,0.69658,-0.868,1.03644,-0.92629,-0.47255,-0.04747,-0.08974,0.0362,1.00452,-0.5383,-0.8837,-0.39607,-0.39902,0.94068,-0.21403,0.21467,-0.19409,0.40304,0.70972,-0.60099,0
