,Janin,y
NP03588,-0.3401,1
NP00818,1.64478,1
NP09780,-1.28379,1
NP03758,0.12767,1
NP02101,1.95604,1
NP01493,-0.25467,1
NP09633,-1.29142,1
NP07960,-0.02736,1
NP06188,3.18857,1
NP01131,0.37394,1
NP03546,0.19842,1
NP08456,1.56981,1
NP03714,-0.26744,1
NP02169,-1.35158,1
NP03070,-1.03584,1
NP04066,1.29497,1
NP01156,0.519,1
NP07641,0.02472,1
NP06325,0.47638,1
NP06875,-0.06073,1
NP06407,0.21575,1
NP02973,-1.15368,1
NP08405,2.25019,1
NP05114,1.37441,1
NP07678,0.51153,1
NP01174,-0.21048,1
NP05282,-0.08105,1
NP06729,1.205,1
NP03641,2.35156,1
NP08616,-0.20202,1
NP05778,1.97749,1
NP06972,0.78477,1
NP05075,0.12816,1
NP05132,-0.83076,1
NP03422,2.53491,1
NP06786,-1.07944,1
NP04935,-0.31214,1
NP04992,-1.03745,1
NP00950,-0.35081,1
NP01660,1.43431,1
NP08145,2.42492,1
NP02149,-0.04242,1
NP04710,-0.32581,1
NP05119,-1.14923,1
NP09793,-0.52279,1
NP09616,-0.50527,1
NP05935,1.66261,1
NP08509,-0.76096,1
NP07440,2.13608,1
NP07411,-0.13525,1
NP08229,-0.12907,1
NP01246,-0.43977,1
NP07367,2.17348,1
