,Kytedoolittle,y
NP00818,-0.06135,1
NP09780,-1.33939,1
NP03758,-0.15853,1
NP02101,0.31724,1
NP01493,-0.71659,1
NP09633,1.40046,1
NP07960,-0.01458,1
NP06188,0.85443,1
NP01131,-0.77863,1
NP03546,0.71602,1
NP08456,1.22576,1
NP03714,-1.2448,1
NP02169,-0.06472,1
NP03070,-0.77959,1
NP04066,0.91924,1
NP01156,-0.01095,1
NP07641,0.34937,1
NP06325,-0.72578,1
NP06875,0.17003,1
NP06407,1.63808,1
NP02973,-0.68513,1
NP08405,2.47016,1
NP05114,1.3696,1
NP07678,0.33435,1
NP01174,-0.12857,1
NP05282,0.49218,1
NP06729,0.62322,1
NP03641,2.89458,1
NP08616,-0.44449,1
NP05778,0.63707,1
NP06972,0.72921,1
NP05075,-0.01479,1
NP05132,-0.6639,1
NP03422,3.51194,1
NP06786,-0.42775,1
NP04935,-0.60835,1
NP04992,-0.1969,1
NP00950,0.22821,1
NP01660,0.4799,1
NP08145,1.03495,1
NP02149,0.8478,1
NP04710,0.02345,1
NP05119,-1.06998,1
NP09793,-0.52611,1
NP09616,-0.31176,1
NP05935,2.91631,1
NP08509,0.04891,1
NP07440,1.50178,1
NP07411,0.79591,1
NP08229,-0.45802,1
NP01246,-0.76327,1
NP07367,3.52324,1
