,Polarity,y
NP07131,2.49882,1
NP03588,1.04218,1
NP00818,2.07891,1
NP09780,0.25978,1
NP03758,0.27353,1
NP02101,-0.4267,1
NP01493,-0.84396,1
NP09633,2.56732,1
NP07960,0.3319,1
NP06188,-0.19729,1
NP01131,0.69588,1
NP03546,-0.03294,1
NP08456,0.74055,1
NP03714,-1.04753,1
NP02169,-1.09711,1
NP03070,-0.53773,1
NP04066,0.43472,1
NP01156,1.46637,1
NP07641,0.57862,1
NP06325,-0.67212,1
NP06875,0.65994,1
NP06407,1.90409,1
NP02973,0.29979,1
NP08405,1.02089,1
NP05114,0.78162,1
NP07678,0.43126,1
NP01174,0.46119,1
NP05282,1.24854,1
NP06729,0.39547,1
NP03641,1.69431,1
NP08616,0.09424,1
NP05778,-0.02121,1
NP06972,2.00319,1
NP05075,-0.21091,1
NP05132,0.03311,1
NP03422,3.39698,1
NP06786,-0.62397,1
NP04935,-0.83354,1
NP04992,0.26198,1
NP00950,1.22547,1
NP01660,0.8007,1
NP08145,1.80657,1
NP02149,1.53899,1
NP04710,0.17345,1
NP05119,-0.73888,1
NP09793,-0.71515,1
NP09616,-0.40263,1
NP05935,1.82637,1
NP08509,-0.69911,1
NP07440,0.17722,1
NP07411,1.61239,1
NP08229,-0.35985,1
NP01246,-0.40441,1
NP07367,3.30398,1
