,NMBroto_CIDH920105.lag1,NMBroto_CIDH920105.lag2,NMBroto_CIDH920105.lag3,NMBroto_BHAR880101.lag1,NMBroto_BHAR880101.lag2,NMBroto_BHAR880101.lag3,NMBroto_CHAM820101.lag1,NMBroto_CHAM820101.lag2,NMBroto_CHAM820101.lag3,NMBroto_CHAM820102.lag1,NMBroto_CHAM820102.lag2,NMBroto_CHAM820102.lag3,NMBroto_CHOC760101.lag1,NMBroto_CHOC760101.lag2,NMBroto_CHOC760101.lag3,NMBroto_BIGC670101.lag1,NMBroto_BIGC670101.lag2,NMBroto_BIGC670101.lag3,NMBroto_CHAM810101.lag1,NMBroto_CHAM810101.lag2,NMBroto_CHAM810101.lag3,NMBroto_DAYM780201.lag1,NMBroto_DAYM780201.lag2,NMBroto_DAYM780201.lag3,y
Neg_1148,-0.08193,0.47169,0.0518,0.38568,-0.53693,-0.58565,0.04879,-0.4874,-1.14078,0.52764,-0.66723,-1.23999,0.26506,-0.32463,-0.79532,0.01128,-0.3007,-0.87745,0.09211,0.36991,-0.60398,0.99557,0.07492,-0.19559,0
Neg_819,-1.64321,-0.27718,-0.69385,-0.29046,-1.3051,0.51675,-0.42485,-1.25702,-0.00403,-0.80648,1.06879,1.37696,-0.58185,-0.98085,-0.15684,-0.88911,-0.8124,0.57454,-0.58643,-0.97152,0.35818,-1.9556,0.57853,-1.32595,0
Neg_2683,0.95449,-1.2499,-1.92462,1.3685,-0.49766,-2.70786,-0.30188,1.16179,-0.5033,1.52924,0.94963,-0.05098,0.35875,1.08599,-0.38701,0.52456,1.24478,-0.29858,2.18326,0.52043,-0.92616,-0.50654,0.84494,0.28017,0
Neg_1304,0.86443,0.77398,0.45076,-0.3188,0.61356,0.12303,0.8279,0.87485,0.36992,-1.19455,0.31871,-1.14605,0.86659,1.10873,0.46639,0.87172,1.297,0.32662,-0.52506,0.93248,-0.11769,0.88478,0.16877,0.37233,0
Neg_932,-1.24259,0.25724,-0.43269,-0.7154,0.17555,-0.24321,0.281,-0.27251,-0.20017,-0.32099,-0.37242,-0.28522,0.46906,-0.31684,0.1138,0.06981,-0.09389,0.013,-0.67144,0.17557,-0.68536,0.00361,-0.028,0.21392,0
Neg_2003,-0.24172,-0.10554,-0.21283,-0.14253,-1.08234,-0.34055,-0.05015,0.05596,-0.53782,-0.15364,-0.18178,0.43455,0.04352,0.07081,-0.28413,-0.00719,0.1018,-0.37937,-0.11073,-0.19503,-0.20473,-0.3354,0.30512,0.17867,0
Neg_1512,0.50741,1.0804,-0.75635,-0.39102,0.84731,-0.49517,0.73701,1.22471,0.16134,0.27214,0.74353,0.69749,0.27922,1.26455,0.03002,0.59124,1.52274,-0.2517,-0.89202,1.10911,-1.12254,1.64645,1.72108,0.90607,0
Neg_789,0.28729,0.47161,0.16447,0.91939,0.51196,0.40439,-0.12867,0.19049,-0.87441,-0.67994,0.15849,0.2471,-0.10759,0.17711,-0.80295,-0.24411,0.11789,-1.10828,-0.20804,0.04091,-0.70534,-0.06814,0.36694,0.07624,0
Neg_1705,-0.37696,-1.11772,0.50383,-0.55077,-1.38643,-0.10883,-0.2059,0.38316,0.25803,-0.52786,0.11413,-0.10187,-0.42338,0.51233,0.00896,-0.28082,-0.01676,0.19635,-0.36597,-0.57405,-0.1729,0.14029,-0.45943,0.20055,0
Neg_360,-0.10115,-1.35886,-0.78394,-0.35253,-0.78058,-0.50095,-0.22251,-0.60201,-0.57518,-0.08286,0.25539,-1.00706,-0.13275,-0.08045,-0.25178,-0.1224,-0.47389,-0.31927,-0.176,0.04483,-0.47177,-0.03445,-1.17745,-0.52465,0
Neg_2473,0.02426,0.28562,-0.58647,-0.12062,0.36198,-0.00844,0.33456,0.02599,-0.43774,1.07242,0.69964,0.5925,0.471,-0.10496,-0.38258,0.60125,0.21331,-0.44326,0.71302,0.20884,-0.63057,-0.32613,1.03015,-0.09211,0
Neg_1567,-0.58617,-0.79827,-0.33468,-0.17185,-0.03166,0.60457,-0.53593,-0.06808,-0.54873,-0.07298,-1.25777,0.37018,-0.67977,-0.03671,-0.25584,-0.84932,-0.12223,-0.40667,-0.4085,-0.33274,-0.01822,-0.17284,-0.25731,-0.02864,0
Neg_2582,0.74031,-0.20819,-1.22467,0.79369,-1.03586,-1.03433,0.1566,-0.2486,-0.64078,-0.01616,-0.12966,-0.58379,0.22045,-0.31209,-0.51168,0.18758,-0.3237,-0.98449,0.15695,-1.1276,-1.37838,-0.60299,0.16264,-0.92804,0
Neg_980,-0.55274,-1.18868,0.7615,0.03132,-0.81554,-0.0902,0.10563,-1.0007,0.58635,0.10111,0.36474,0.07353,0.12262,-0.81128,0.64646,-0.48215,-1.35266,0.58748,-1.22547,-1.25083,0.10941,-0.46811,-1.37978,0.83453,0
Neg_2740,0.24573,-0.09772,1.11653,0.67195,0.43632,0.08458,0.21474,-0.62323,0.27537,-0.59787,-0.26725,0.73401,0.48084,-0.42729,0.2867,0.26108,-0.69752,0.17952,-0.177,-0.23444,0.12449,-0.83633,-0.0422,-0.13837,0
Neg_1041,-0.82623,-1.14449,-0.20404,-0.2013,-0.31999,-1.70754,-0.07288,-0.11452,-0.30816,-1.45112,-0.77649,-0.97197,-0.10913,-0.00258,-0.3304,-0.18359,-0.17533,-0.39616,0.24603,-0.39039,-0.77033,-0.53755,-2.60077,0.08228,0
Neg_2713,-0.19128,0.29323,0.60882,-0.50473,0.55566,0.41215,0.2805,0.20719,-0.35128,-0.75824,-0.69544,-0.72524,0.3602,-0.06048,-0.38664,0.07178,0.04982,-0.32717,-0.55289,-0.48601,-0.27477,0.34186,0.63884,-0.18635,0
Neg_593,-0.25145,0.05953,0.19508,0.55344,-0.1211,1.02641,0.52478,0.50129,1.70431,0.66126,0.91407,1.49996,0.41891,0.53518,1.81481,0.19226,0.58467,2.00903,0.9421,1.43617,3.47073,0.34554,-0.1102,0.77084,0
Neg_1882,-1.06655,0.15794,-0.07091,-1.02989,-0.09255,-0.34201,0.87529,-0.08773,-0.87338,0.20727,0.53639,-0.32684,0.66624,-0.00236,-0.52261,0.93164,-0.10727,-0.70213,-0.05821,-0.06894,0.07229,-0.08073,-0.00592,-0.00847,0
Neg_2760,-0.07386,0.03458,-0.41875,0.35964,-0.09812,-0.55951,-0.9842,-0.25894,-0.40619,0.48067,0.51547,0.55786,-0.92325,-0.22555,-0.37571,-1.01727,-0.07591,-0.47886,0.19415,-0.13223,-0.02432,-0.49645,0.67695,0.03108,0
Neg_1296,-0.73133,-0.07091,-1.52719,-0.58821,0.44582,-0.97379,-0.07102,0.12106,-0.35898,-1.02197,-1.1994,-0.04031,-0.1124,-0.08499,-0.48496,-0.92564,0.18852,-0.45144,-1.04529,-0.18178,-0.65374,0.53894,-0.44415,-1.79491,0
Neg_784,0.06371,-1.23646,-0.71742,-0.54433,-0.91679,-0.29769,0.04661,-0.15197,0.06251,-0.95124,-0.95056,-0.65249,-0.03758,-0.00963,0.11514,0.37601,-0.0734,0.1348,-0.17691,0.50531,-0.74652,0.25186,-1.18212,0.22324,0
Neg_2205,-1.50567,-0.88126,0.842,-0.77624,0.13544,0.33727,0.14892,-0.42998,-0.5659,0.09171,-0.60512,-0.51304,0.35088,-0.46535,-0.52645,0.15153,-0.66296,-0.61606,0.04367,-0.36008,0.53677,1.43119,0.84719,0.63477,0
Neg_981,0.30064,-0.38964,0.25871,-1.16475,-1.45923,0.38275,-0.68411,-1.00701,-0.40376,-3.57204,-1.78823,0.17585,-0.68269,-1.07063,-0.28574,-0.43259,-0.99773,-0.09122,0.33629,-0.30413,0.48233,0.51082,1.19236,0.62381,0
Neg_115,-0.18859,0.66776,-0.04025,-0.04561,0.00922,0.40118,0.57268,-0.52719,0.63149,0.84342,1.62143,1.40351,0.61397,-0.47408,0.59458,0.54893,-0.27398,0.6448,0.86477,0.53484,0.53485,-0.3039,-0.29686,-0.23202,0
Neg_499,0.29103,-1.44006,-0.43654,-0.32194,-0.39649,0.49975,0.60196,-0.50407,-0.70713,0.62275,-1.32936,-0.87541,0.62907,-0.49861,-0.61499,0.8428,-0.52185,-0.61254,0.40538,0.00032,0.43944,0.41343,-0.60073,-0.79335,0
Neg_877,-0.34442,-0.48278,0.13198,0.24296,-0.48431,-0.45075,0.17905,-0.4423,-0.04006,0.4975,0.36836,0.20923,0.01684,-0.60625,-0.06734,0.12946,-0.58573,-0.0549,0.38282,0.17387,0.09805,-0.14978,-0.42816,-0.35147,0
Neg_594,-0.6627,0.21444,1.15481,-0.74669,0.72555,0.69176,-0.0351,0.47943,1.33656,-0.15871,1.07369,-0.17569,0.17478,0.32897,0.80031,-0.12241,0.52682,1.01184,-0.34114,0.96692,-0.42211,0.11607,1.0823,1.19435,0
Neg_596,-0.76751,-0.13632,0.3826,-0.71058,-0.21996,0.90585,0.46188,-0.18924,-0.24813,1.13021,1.20562,0.27435,0.54526,-0.21372,-0.18582,0.50327,-0.3653,-0.29623,0.4633,0.0124,0.03455,-0.1335,-0.78158,0.01594,0
Neg_156,0.73097,0.40805,-0.47951,0.53228,-0.02557,-0.13822,0.77855,0.59236,-0.50888,0.22986,0.55369,-0.08787,0.93401,0.82015,-0.65664,0.95687,0.49888,-0.47418,1.91912,-0.26049,-0.01792,-0.31726,-0.37225,-0.56012,0
Neg_1199,-0.63539,-0.80462,0.54421,-1.36298,-0.3135,0.12057,0.5455,-0.07801,0.72453,-0.79418,-0.27254,0.10521,0.66731,-0.04877,0.60001,0.43616,-0.4088,0.63204,-0.31892,-0.79416,0.26628,-0.07583,-0.18922,0.19248,0
Neg_1091,0.16235,0.48533,-1.77668,-1.18597,0.13567,-1.62787,-0.38479,0.23604,-0.87658,-0.40341,0.59565,-1.04773,-0.78174,-0.07846,-0.46528,-0.02978,0.37503,-0.89507,-0.18824,-0.02125,-0.63426,0.71264,-0.26035,-1.43112,0
Neg_2380,-0.05086,0.56345,1.19071,-0.19642,0.19697,0.24466,-0.17301,0.21037,0.34708,0.00916,-0.17307,-0.27048,-0.08979,0.4241,0.23482,-0.25507,0.33226,0.31372,-0.17387,0.43397,0.17831,1.03897,1.39666,1.23618,0
Neg_1193,-0.35832,-0.30232,-1.10604,0.03412,-0.22965,-0.54664,0.09637,-0.29377,-0.44278,-0.67482,-0.52858,-0.62794,0.22535,-0.09126,-0.49244,0.31174,-0.07313,-0.333,-0.09567,-0.54676,-0.14315,-0.73741,0.03933,0.7435,0
Neg_2038,0.2306,0.11608,0.31408,-0.03953,-0.07628,0.3845,0.24027,0.27058,-0.22659,0.22797,0.66214,0.39467,0.12763,0.11684,-0.34226,0.17471,-0.11934,-0.44153,0.17443,-0.04024,-0.09754,0.50785,0.08996,0.18585,0
Neg_796,1.10294,-0.5048,-0.15834,0.03095,-0.49208,-0.33082,0.27125,-0.53058,-0.48649,-0.61886,-0.00614,-0.46924,0.00113,-0.39681,-0.51176,0.15737,-0.35894,-0.39774,0.08539,0.05095,0.0502,0.08138,-0.58027,-0.38579,0
Neg_583,-0.70299,-0.45636,0.33268,-0.01126,-0.58588,0.04982,-0.30402,-0.20972,0.32882,0.00508,-0.1178,-0.25724,-0.42132,-0.21097,0.01895,-0.50026,-0.24094,0.15425,-0.27537,-0.55413,-0.02435,0.01995,0.38735,0.09428,0
Neg_1399,-0.39567,0.13511,-0.07302,-0.76428,-0.3083,-0.10791,-0.41074,-0.89567,-0.14837,-0.09621,-0.78076,-1.0013,-0.15084,-0.77427,-0.30967,-0.21769,-0.84706,-0.10252,-0.0044,-0.50004,-0.38433,-1.24849,-0.39249,-0.95785,0
Neg_773,0.63007,1.6423,0.59127,0.65839,0.97432,0.40615,1.7156,-0.03542,0.22119,0.83498,-0.30115,-0.52247,2.38264,-0.23319,-0.22636,2.06589,0.29306,0.47982,2.41371,0.98739,-0.02384,-0.05043,1.11381,0.49743,0
Neg_2320,1.20546,0.71156,0.75341,-0.08975,-0.25746,-0.07169,0.87602,0.03068,-0.37122,0.39633,0.34252,-0.07469,0.37924,0.19967,-0.26448,0.82554,0.35686,-0.07224,0.13625,0.60743,0.20935,0.98847,0.45278,-0.23609,0
Neg_2170,0.0986,-0.38567,-0.35382,-0.29247,-0.47872,0.11538,0.14976,0.47549,0.13584,-0.95704,0.72003,-0.63524,0.15485,0.6423,0.28012,-0.39178,0.2598,0.49469,-0.98408,-0.07166,0.67878,-0.82857,0.30065,-0.74027,0
Neg_1443,0.49135,0.32939,-0.11214,0.44585,1.24652,0.32463,0.22167,0.1152,-0.20384,0.43268,0.19476,0.20429,0.22018,0.27806,-0.11706,0.47296,0.33554,-0.09597,0.10539,0.34877,-0.48507,-0.84357,-0.0773,-0.5656,0
Neg_1969,-0.21111,-0.38335,-0.77742,0.18161,-1.02571,-0.19107,1.15844,0.92374,1.15858,0.61133,0.34222,0.75374,1.02511,0.49413,0.83062,0.88123,0.44373,0.65206,0.59017,-0.3174,-0.41145,0.17368,-0.02787,-0.1259,0
Neg_1220,-0.46914,0.10967,-1.44204,-0.56255,0.42391,-1.17283,0.77943,-0.11814,-0.06668,-0.12996,0.17845,-0.1595,0.88756,-0.14406,0.26415,0.68225,0.01888,-0.14159,0.51917,-0.28507,-0.48704,-0.37578,-0.4744,-0.8923,0
Neg_1111,-0.01977,0.37514,-0.31325,-0.43221,0.50565,-0.83626,0.2628,0.35168,0.73087,0.25096,-0.63582,-0.80282,0.14341,0.27191,0.48255,0.39526,0.25954,0.35736,0.26741,0.24281,-0.47264,0.45616,0.30525,0.09844,0
Neg_2065,-0.11809,0.95622,0.31261,-0.61007,0.30782,-0.18392,-0.46954,0.09954,-0.01249,-0.14051,0.66376,0.05074,-0.37462,0.26563,-0.23377,-0.54956,-0.04621,-0.18746,0.03749,-0.45265,-0.1472,-0.02978,0.43099,-0.18351,0
Neg_1451,-0.14693,0.11787,-0.61611,-0.38676,0.45098,-0.3877,0.07326,-0.87791,-0.97916,0.42865,-0.31736,-0.04519,-0.17755,-0.83001,-0.87366,-0.04423,-0.87005,-0.62984,0.04455,-0.30788,-0.24786,-0.25219,-0.08049,-0.50745,0
Neg_1328,-0.56026,-0.05683,-0.46711,-0.49206,0.17892,-0.60667,-0.72109,-0.2761,-0.1266,0.02842,0.56599,-0.27946,-0.50192,-0.19477,-0.07585,-0.73824,-0.39162,0.12101,-0.06535,-0.60758,-0.17963,-0.90599,0.41816,-0.3012,0
Neg_140,-0.60107,0.45341,0.50357,-0.7139,0.90385,-0.72474,-0.95304,0.40475,-0.04385,-0.20231,-0.31172,-0.54539,-0.83973,0.53531,-0.30309,-0.70971,0.52089,-0.06456,0.37928,1.07712,0.2291,-0.18908,0.23175,0.25311,0
Neg_258,-0.38456,0.12749,1.54079,-0.6512,0.40943,1.27768,0.04032,-1.09462,-0.65586,-0.22355,-0.67887,-0.64792,0.15024,-0.7582,-0.37137,-0.08572,-0.9399,-0.36457,-0.50416,-0.15995,-0.17297,0.45626,-0.30623,-0.80757,0
Neg_175,-0.25676,-0.18126,0.18845,-0.74847,0.19016,-0.09023,-0.41288,0.08083,0.2886,-0.25172,0.68514,1.08097,-0.22875,0.2997,0.24836,-0.31986,0.22829,0.22733,0.01417,0.13512,0.03431,-0.47603,-0.55365,0.30665,0
Neg_2922,0.51346,0.39221,-0.40082,0.60355,-1.13257,-0.36078,-1.11742,-0.81952,0.15929,-0.78793,-2.38965,-0.22922,-1.14194,-0.72733,0.28055,-1.1124,-0.62928,0.13179,0.27518,-0.11928,-0.13129,0.42817,0.79679,0.82995,0
Neg_577,-0.62738,-0.11858,0.43408,-0.05973,-0.55414,0.23532,-0.04887,0.42621,0.06524,-0.173,-0.43238,-0.88421,0.12972,0.53079,0.1001,-0.03406,0.20813,0.3074,0.32081,-0.72165,0.30303,-1.05544,-0.83518,0.31922,0
Neg_1641,-0.9503,-0.60673,-0.53196,-0.24111,0.47007,-0.49764,-0.74886,0.06632,-0.48214,-0.47643,0.2162,-0.19622,-0.90778,0.171,-0.63918,-0.78631,0.0453,-0.7188,-0.01632,0.1819,-0.76035,0.39006,0.1086,0.77865,0
Neg_758,-0.16439,0.16642,0.50565,0.87136,0.80267,0.6698,-0.32891,-0.84145,0.41273,0.88225,0.01819,0.37676,-0.29576,-0.70613,0.42507,-0.15701,-0.63448,0.40714,0.30622,0.04472,-0.05798,0.1955,-0.23445,0.67212,0
Neg_2195,-0.47752,1.10368,0.41068,-0.70874,0.57949,0.70091,-0.59784,-0.31946,0.05021,-0.47083,-0.34178,-0.35283,-0.90132,-0.57938,0.11389,-0.64831,-0.33599,-0.04487,-0.19943,0.26453,-0.02797,0.62909,0.57391,0.3187,0
Neg_157,0.69399,0.3977,0.3911,0.49077,0.76625,0.7373,0.7671,-0.2394,0.02226,-1.19346,0.33903,-0.02014,0.81871,-0.49615,0.22583,0.7715,-0.41176,-0.24556,0.79605,0.12064,0.68713,0.41764,-0.54959,-0.51138,0
Neg_2325,0.49562,-0.68317,0.28519,0.52914,0.19793,0.13151,-0.09332,-0.28772,-0.35605,-1.01153,-1.1248,0.49229,-0.21592,-0.1745,-0.37607,-0.32416,-0.33682,-0.33517,-0.34106,-0.50374,-0.43158,-0.14388,0.16898,0.81429,0
Neg_181,-0.19041,-0.03918,0.44292,0.40488,0.09372,0.70554,-0.7288,0.63909,-0.20803,0.66208,0.62921,1.04722,-0.58546,0.88733,-0.36036,-0.81271,0.75458,-0.38076,-0.78182,0.61604,-0.23619,-0.69466,0.20207,0.03715,0
Neg_2641,0.16073,-0.44055,0.35634,0.44555,0.1461,0.04736,0.09269,0.25354,-0.03226,-0.66489,-0.05935,-0.44025,0.09744,0.36443,-0.23497,0.2488,0.10787,-0.15218,0.1097,-0.2146,-0.20794,-0.72752,-0.32201,0.71231,0
Neg_1505,1.28236,1.4013,0.88567,1.46535,1.13095,0.62197,-0.13998,0.60461,0.14939,0.82605,0.5255,0.68872,-0.44911,0.36957,0.05044,-0.21483,0.63763,0.14237,0.41548,0.33215,-0.22762,1.2958,1.19089,0.62918,0
Neg_2608,0.02058,-0.45832,0.40234,-0.48782,-0.88819,-0.22797,0.19938,-0.22706,-0.46495,0.26743,0.31972,0.37261,0.18484,-0.06439,-0.45028,0.18788,-0.17575,-0.1678,-0.14934,0.04416,-0.06628,0.16381,-0.65914,0.39619,0
Neg_2181,-0.22726,-0.43182,-0.84937,0.46699,0.20477,0.16627,-0.16882,-0.45715,-0.14479,-0.38907,-0.55134,0.23587,0.0465,-0.56194,-0.04639,-0.09643,-0.76869,-0.18493,-0.21064,-1.0447,0.12078,0.53138,-0.02479,-0.50713,0
Neg_2798,0.26652,0.26228,-0.81935,-0.02241,0.43898,-0.21438,-0.30904,0.10101,0.07376,-0.52706,-0.21822,0.0359,-0.38684,-0.1022,0.19085,-0.41368,0.04077,0.15967,-0.33159,-0.16749,0.22556,0.1601,1.02137,0.85502,0
Neg_924,1.27916,0.84807,-0.7576,1.19277,-0.22155,-0.07531,-1.52276,0.39266,0.0644,0.50564,-0.26381,0.66977,-1.02966,0.21052,0.06113,-1.12796,0.17225,-0.06469,-0.2606,-0.22116,-0.09732,-0.4637,-1.02966,0.63514,0
Neg_1138,1.4721,1.52599,-1.0807,0.50142,0.36989,-0.45467,0.21335,0.08445,0.25936,-0.16537,-0.87712,-0.69777,-0.08064,-0.13058,0.2294,0.19729,-0.04189,0.02465,0.03686,-0.0167,-0.36438,0.25006,1.28883,0.95863,0
Neg_2880,0.03804,-0.47235,-0.69125,-0.2086,-1.89022,-1.00483,1.01856,3.21658,1.75038,-0.16392,-1.53301,-0.99872,1.21417,3.41735,2.30704,1.13493,3.23991,1.69288,1.02716,0.14373,0.18051,-2.06581,-0.45343,1.15628,0
Neg_2670,1.08849,1.65216,0.81893,1.02107,1.34929,-0.63044,2.78083,1.76598,2.91645,0.31229,-0.26807,-0.47021,2.05743,0.37367,1.81642,2.80128,1.53226,2.81975,1.12714,0.01075,2.00324,0.39414,-0.88495,0.21896,0
Neg_925,-0.84286,0.72492,-0.48391,0.15542,0.9937,0.02944,-0.70943,0.29976,-0.76163,-0.17216,1.13553,0.95374,-0.91744,0.20112,-0.68342,-0.76217,0.43917,-0.68947,-0.48617,0.41344,-0.36148,-0.4218,-0.20832,-0.30662,0
Neg_230,-0.45351,-0.38885,-1.92062,-0.55757,0.76328,-2.01192,1.2893,1.39659,0.15162,0.52091,-0.11524,0.26881,1.628,1.7212,0.6177,1.23244,1.20571,0.10979,0.54283,0.05679,-0.32119,0.38017,-2.0196,-2.11079,0
Neg_2071,0.32216,-0.02012,-1.04807,-0.03565,-0.69188,-0.11404,0.0616,-0.90136,-0.29577,-0.89138,1.5462,1.4392,-0.33259,-1.34748,0.4858,0.20141,-1.09791,-0.40343,0.44707,-0.88935,-0.41769,-0.9321,-0.29211,0.36743,0
Neg_2650,1.21487,1.15538,-0.19432,1.37723,1.72995,0.20608,0.2585,0.57943,0.81924,1.22345,1.53396,1.86239,-0.02402,0.29706,0.33289,-0.00283,0.77832,0.56411,-0.36888,1.66581,-0.21143,0.94314,-0.04175,-0.59341,0
Neg_841,0.20169,-0.46464,-1.41794,-0.31758,-0.13407,-1.02468,-0.52027,0.17745,-0.54812,-0.35961,-0.13705,-0.23302,-0.22945,0.07992,-0.63625,-0.25662,-0.2969,-0.52146,0.73235,-0.25405,-0.3823,-0.78536,0.33587,-0.22501,0
Neg_2054,-0.3637,-1.10821,-0.4162,-0.99002,-1.21526,-0.29562,-0.51205,-0.73916,-0.37793,-0.20212,-0.30687,0.40521,-0.43728,-0.97515,-0.38605,-0.66085,-0.82562,-0.29182,-0.30293,-0.42784,-0.42048,0.39881,-0.14455,-0.19895,0
Neg_146,0.11436,0.77004,0.09335,0.38038,0.52671,0.1848,-0.23385,0.46153,-0.40992,-0.08754,-0.22601,-0.58976,-0.47797,0.48355,-0.48217,-0.14141,0.45991,-0.39484,-0.30276,0.60963,-0.39544,-0.15344,0.26312,0.77508,0
Neg_162,1.05124,-0.09041,-0.4397,0.93317,0.15443,0.15247,0.02647,-0.74041,-0.27094,0.3054,-0.46065,0.0786,0.0084,-0.6136,-0.21026,0.11681,-0.62198,-0.52791,-0.21421,-0.43947,-0.60417,0.66326,-0.02463,0.26985,0
Neg_990,0.33922,-0.76073,0.43185,0.51796,-0.12869,-0.10228,0.04831,0.30286,0.19552,-0.1233,-0.05517,0.11763,-0.14565,0.08279,0.08087,-0.09519,0.0365,0.37892,0.1952,0.01807,0.26212,-0.68044,-0.89853,0.49465,0
Neg_2024,-0.87611,-0.00179,-1.12285,0.18162,0.62034,0.90081,0.47474,7e-05,0.07922,-0.72162,0.2432,-0.3755,0.37165,-0.16368,-0.28545,0.06482,-0.46424,-0.43944,0.46177,-0.92637,-0.66111,-0.59555,-0.57534,-0.17993,0
Neg_155,-0.29959,0.24961,-1.07508,-0.44748,0.02208,-1.01943,-0.49658,-0.45425,-0.33244,-0.58857,-0.58915,-0.14896,-0.4562,-0.45385,-0.20342,-0.4158,-0.36884,-0.86657,-0.50654,-0.16525,-1.01686,0.2688,0.12481,0.44279,0
Neg_1412,1.3152,1.11371,1.01845,0.658,0.49517,-0.24265,-0.03885,-0.44621,0.30361,0.07664,-0.00491,0.60164,0.05746,-0.56544,0.12558,-0.02794,-0.56196,-0.05476,0.30841,-0.68967,-0.65907,0.42498,1.41676,1.43292,0
Neg_619,-0.15505,-0.53009,-1.07107,-0.59101,-0.34055,0.02681,-0.28997,-0.18736,-0.2546,0.35262,0.53626,0.50957,-0.61624,-0.12488,-0.37555,-0.70789,-0.38929,-0.55103,-0.04816,-0.08957,-0.26086,0.66643,0.23219,-0.33727,0
Neg_154,-0.11692,-0.41856,-1.17257,-0.01076,0.05937,0.03618,-0.34137,-0.22649,-0.80551,-0.07556,-0.96404,-0.47122,-0.27467,-0.29173,-0.59044,-0.41241,-0.17135,-0.78213,-0.37765,-0.34765,-0.3846,-0.30569,-0.37488,-0.66998,0
Neg_264,0.13401,-0.79774,-0.82346,0.09341,-0.01846,-0.1204,-0.01301,-0.0431,-1.41763,1.33789,0.89505,-0.52402,0.09011,-0.12427,-1.01134,0.08205,-0.08394,-1.11606,0.33953,-0.12249,-0.09422,-0.29474,-0.70303,-0.88614,0
Neg_457,0.09515,0.28961,-0.00199,0.29266,0.32666,-0.01487,-0.38158,-0.48275,-0.12508,0.45329,-0.53088,-0.46543,-0.23745,-0.56473,-0.26208,-0.15227,-0.50507,-0.34165,0.21181,-0.10195,-0.08593,0.20187,-0.17774,-0.12313,0
Neg_1529,0.17709,0.82421,-0.95781,-0.14321,-0.2635,-0.09634,-0.39897,-0.42013,0.19,0.01732,0.32512,-0.44751,-0.49454,-0.65781,0.2581,-0.29607,-0.25968,-0.03087,0.21468,-0.10697,-0.75384,-0.27439,0.95444,1.05138,0
Neg_1725,1.54435,1.84429,1.76916,1.88703,2.50896,1.78095,2.82466,2.6254,2.87352,-0.57845,0.75219,-0.49128,2.62147,2.48506,2.50991,2.38171,2.3333,2.25831,-1.0214,1.02637,-0.79937,2.637,2.47874,2.85011,0
Neg_582,0.20291,0.38246,-0.24771,1.47001,0.85616,-0.10648,-1.35562,0.50106,-0.67918,-0.86722,0.58278,-0.18174,-1.5901,0.81046,-0.79467,-1.18042,0.41365,-0.95981,-0.38612,-0.1302,-0.79229,1.14554,0.91938,0.17385,0
Neg_2293,1.00831,0.7693,0.16152,0.71935,0.85846,0.03113,0.18928,0.58835,-0.1184,0.07763,0.24058,-0.09059,-0.10515,0.41048,-0.04829,-0.02465,0.33654,-0.41982,0.58025,-0.10739,-0.32227,0.1023,-0.31193,-0.68769,0
Neg_2023,-0.01725,-0.13373,-1.23004,0.75526,0.29689,-0.73728,-0.05943,-0.38923,-0.43574,-0.55094,-0.83153,-0.84602,0.15063,-0.67066,-0.36386,0.16543,-0.60494,-0.34387,0.46033,-0.46257,-0.75328,-0.13712,-0.59962,-0.62231,0
Neg_1192,0.11694,0.07131,-0.00772,0.73791,0.05029,-0.11496,1.08592,0.23249,0.21991,0.36279,0.64569,-0.35015,0.77036,-0.03455,0.21354,0.83563,0.21578,0.44696,-0.27445,-0.31869,0.00587,-0.29992,0.31062,-0.15531,0
Neg_1702,-0.24156,0.2899,0.1621,-0.38976,-0.88034,-0.57106,0.23809,-0.07964,-0.69917,-1.5761,0.81404,-1.93319,0.07721,-0.49722,-0.86248,0.07813,-0.30082,-0.4738,-0.32264,0.11092,-0.27077,1.5446,0.70621,-1.32463,0
Neg_989,-0.75634,0.27893,-0.07667,0.1979,0.04125,-0.24748,-0.75756,0.23893,-0.47157,-0.07786,-0.43861,-1.3033,-0.70709,0.28529,-0.2853,-0.65177,0.21632,-0.33142,-0.03709,0.15588,-0.08077,-1.24412,0.0751,0.06979,0
Neg_856,0.20784,-0.05353,0.51425,-0.49615,-0.06582,0.26818,-0.93937,-0.04139,-0.3816,0.25308,0.09488,-0.13841,-0.90781,-0.3682,-0.08953,-0.92819,-0.03891,-0.02259,-0.02471,-0.15826,-0.22742,-1.52039,0.73694,0.26168,0
Neg_2460,0.76459,0.45414,0.26112,0.43835,0.46793,1.30923,1.65495,0.89003,0.85195,1.06999,1.08985,0.27106,1.67274,0.93861,0.8733,1.43305,0.85675,0.38865,0.18379,0.59617,-0.71082,-0.04672,0.2529,-0.5055,0
Neg_1967,-0.46249,-0.35154,-0.42775,-0.04125,-0.26178,0.01393,-0.32629,0.09943,0.34522,-0.11065,0.06285,0.32196,-0.45427,0.0902,0.3474,-0.43404,0.03951,0.17403,-0.23196,-0.07125,0.04278,-0.31021,0.45981,-0.1302,0
Neg_1584,1.71761,1.7495,1.10785,1.48246,2.09602,1.18281,-0.8407,-0.60152,1.25834,1.11617,1.91198,0.6114,-1.19389,-1.03631,1.04517,-0.63885,-0.91913,1.12118,0.32428,0.19598,0.96682,0.90107,0.31457,0.57793,0
