,SEP_A,SEP_C,SEP_D,SEP_E,SEP_F,SEP_G,SEP_H,SEP_I,SEP_K,SEP_L,SEP_M,SEP_N,SEP_P,SEP_Q,SEP_R,SEP_S,SEP_T,SEP_V,SEP_W,SEP_Y,y
Neg_2012,0.4807,0.09332,-0.41371,-0.7762,-0.99717,0.27531,0.93717,-0.95644,-0.90023,1.22804,-0.69917,-0.44488,-0.38498,-0.84751,0.0931,0.1848,0.31856,-0.8349,-0.12913,-0.40695,0
Neg_1028,0.15589,-0.6249,0.17458,1.45606,-1.25425,0.22499,0.03607,-0.51308,-0.30408,-0.93397,-1.10338,-0.0895,0.01987,0.50589,1.73448,-0.24863,-0.37811,-1.31968,-0.36453,-0.77333,0
Neg_1874,-0.84808,-0.15968,-0.33829,0.23972,-0.83357,-0.22063,0.93717,0.34988,-0.419,-0.22348,0.88092,1.20568,-0.42835,0.43589,-0.44878,-1.53369,0.48481,-0.31933,0.68408,0.1343,0
Neg_1109,-0.4273,-0.82077,0.54414,0.66129,0.43626,0.42624,0.93717,-0.2914,-0.10297,-1.0562,0.88092,1.20568,-0.20424,-0.19415,0.25803,-1.02423,-1.00353,-1.11961,-0.54644,-0.54018,0
Neg_2529,-1.01787,0.71361,0.70252,-0.5274,-0.61544,-0.73093,0.93717,-1.0752,0.57218,-0.98744,0.88092,0.46332,0.08494,-0.67639,0.10881,-0.15738,-0.94019,0.26549,0.68408,1.02527,0
Neg_2141,-0.27966,-0.70651,1.41148,0.25354,-0.02337,0.13156,0.93717,-0.98019,-0.72785,-0.88813,0.88092,-1.27411,-0.07411,0.45144,0.90986,-0.06613,-1.15394,-0.95032,0.68408,-0.4236,0
Neg_2462,-0.11725,0.14229,0.52151,0.97229,-1.19193,0.16031,-0.84663,-1.36813,0.10532,-0.81173,-0.20309,-0.05001,0.72836,1.26815,-0.81004,-0.5908,0.07314,-1.02727,-0.06493,0.0427,0
Neg_2011,-0.95143,-0.0291,0.27262,-1.61243,0.62323,-0.85312,0.10044,1.19701,0.59373,0.34949,0.88092,1.20568,-0.43558,-1.57867,0.5486,-0.09655,-0.59186,-0.681,0.68408,1.02527,0
Neg_377,-0.45683,-0.08623,-0.54946,0.32265,-0.35057,1.07311,0.93717,-0.51308,-1.35273,0.21961,-0.62568,-0.84765,0.39581,-1.05753,0.44651,0.04793,0.03356,-1.08883,-0.36453,-0.34033,0
Neg_90,-0.09511,-2.34699,1.41148,1.45606,-1.58924,1.77748,-1.36154,1.19701,1.24734,-0.65894,-1.41572,-0.76867,-0.22593,1.26815,1.73448,-0.82653,-1.63686,-0.45784,0.68408,1.02527,0
Neg_1506,0.00086,-0.76364,0.58185,-0.18185,-0.0779,-0.27094,-1.68336,-1.05936,-0.79967,-0.27696,-0.1296,0.33697,-0.13195,-0.94863,-0.12679,-0.14217,0.46106,1.46592,-0.49294,-0.48189,0
Neg_767,-1.35007,-1.11459,0.37067,0.50234,1.33216,0.16749,-1.72014,1.19701,0.25615,-0.73534,0.88092,1.20568,-0.03796,-0.47416,-0.53517,-1.1687,1.3319,-0.25777,-1.71276,1.02527,0
Neg_434,1.75043,-1.50635,-0.63997,1.45606,-1.79179,-0.1775,0.93717,1.19701,1.24734,-0.85757,-1.61783,-0.94242,1.58144,1.26815,1.73448,-0.04332,-1.84269,-1.61979,0.68408,1.02527,0
Neg_1460,1.75043,-0.65754,0.14441,-1.26688,0.02337,-0.13438,0.93717,-1.21771,-1.39582,-0.38391,-1.56271,-0.12109,-0.62355,0.48256,-0.00114,0.74749,0.00189,1.46592,-0.39663,-0.37364,0
Neg_1666,0.11159,-0.23314,-0.02906,-0.44447,0.42847,-0.19906,-0.12943,0.27863,-0.54829,-0.07833,-0.18472,-0.30273,-0.40667,-0.21748,-0.42522,-0.06613,-0.84519,-0.8349,-0.98515,0.05936,0
Neg_126,-0.09511,-0.84526,-0.8436,-0.89368,0.42847,0.94373,-2.5109,-1.1702,-1.84832,0.74675,-0.18472,1.20568,1.58144,-0.21748,1.73448,2.02496,-0.18019,-0.45784,0.68408,-1.46445,0
Neg_2668,1.75043,0.15046,1.41148,0.9792,0.10907,0.64905,-0.13863,1.19701,0.40698,2.20591,0.88092,1.20568,1.0826,0.73146,-2.40429,-1.98233,0.78565,0.93496,0.68408,-1.65597,0
Neg_1674,-0.81117,0.71361,1.41148,0.48161,1.33216,-0.33563,0.93717,1.19701,-0.39027,-1.04856,-1.21362,0.09215,-0.92719,1.26815,-0.99067,-0.21061,1.3319,-0.79642,-2.46177,-0.14882,0
Neg_2140,0.82766,-0.65754,-0.12711,-0.38227,0.75567,-0.65906,-0.60756,0.20737,-0.21789,-0.03249,0.20112,-0.66601,-0.13195,-1.01086,-0.56659,0.00231,-0.98769,-0.10387,-0.10773,-0.37364,0
Neg_323,-1.01787,0.71361,-0.47404,1.45606,-2.19688,-0.01938,0.93717,-0.78226,1.24734,0.29601,0.88092,-1.75585,1.58144,1.26815,-1.21057,-0.82653,1.3319,-0.45784,0.68408,1.02527,0
Neg_2514,-1.4608,-0.86974,-0.87377,0.11532,-1.34773,-0.04094,-0.84663,0.26279,-0.92896,0.27309,-0.20309,1.20568,0.17892,1.26815,0.21091,1.12769,-0.20394,-0.02692,0.68408,-1.08142,0
Neg_598,-0.25751,0.71361,-1.45451,-1.17012,-0.18697,1.14498,0.93717,-0.34682,-1.48201,-0.52907,-0.46951,-0.65811,1.58144,0.58367,0.20305,0.90718,-0.21186,-0.62713,0.68408,-0.59846,0
Neg_2337,1.00483,-0.11071,0.14441,-0.07127,-1.30878,0.18906,0.00849,0.39738,-0.33999,-1.3847,0.88092,-0.89503,-0.01627,-0.45083,-0.00114,0.34448,-0.77394,-0.23468,0.68408,-0.37364,0
Neg_497,0.23709,0.71361,-0.13465,0.0393,0.12465,1.10905,-1.34315,-0.42599,1.24734,-1.59861,0.02657,-0.01842,-0.47896,-0.32638,-0.21318,0.13918,-0.29102,-0.44245,-0.97444,-0.26539,0
Neg_2693,0.03777,0.71361,-1.4168,-0.61033,0.66218,0.10999,0.93717,0.05695,-0.67039,0.74675,-0.44195,1.20568,-1.41156,-1.95202,0.23447,-0.0053,0.19189,0.35783,0.68408,-0.1738,0
Neg_1651,0.32568,-0.86158,1.41148,0.12223,-1.01275,-0.59437,-1.21442,1.19701,0.62246,-0.83465,0.88092,0.51861,-1.54892,1.26815,1.05123,-1.65536,0.64314,0.79645,-0.86744,1.02527,0
Neg_2347,-0.25751,0.71361,-0.88132,-0.17494,0.18697,-0.4075,0.12802,1.19701,-0.44773,-1.12496,0.0725,0.04476,-0.12472,-0.84751,-0.40166,-0.04332,-0.21186,0.33475,-0.25753,-0.19878,0
Neg_68,-0.78164,0.10149,-0.62488,0.93773,0.00779,0.55561,0.24755,-0.94061,0.33516,0.37241,-0.28577,-0.92662,-0.15363,-0.59861,-0.598,-0.73528,0.32648,0.88879,-0.11843,-1.83083,0
Neg_318,-0.65615,-0.59225,-1.04724,-0.79693,0.0857,1.77748,-0.53401,-1.38396,0.09814,-1.04092,0.88092,-0.05791,0.42472,1.26815,0.47792,-0.45393,0.06523,-0.49632,-1.02795,1.02527,0
Neg_2441,-1.80776,0.71361,1.41148,1.45606,-0.47521,0.10999,0.93717,-1.58981,-0.419,-0.48323,-1.25036,-0.62652,-0.0958,1.26815,1.73448,2.02496,1.3319,1.46592,-1.79836,-2.56359,0
Neg_2136,0.34044,-0.23314,0.23491,-0.07818,-0.99717,-0.01938,0.30272,-0.98019,-0.34718,-0.52907,-1.64539,-0.54755,0.20061,-0.87085,1.73448,-0.06613,0.41356,-0.8349,-0.98515,0.45072,0
Neg_870,-0.78903,-0.24946,-0.05169,-0.29243,0.41289,-0.04094,-0.84663,0.26279,1.24734,-1.11732,0.88092,0.27379,0.17892,-0.24082,-0.96711,-0.85694,-0.67102,0.5579,-0.57854,1.02527,0
Neg_699,0.49547,0.71361,0.64218,-0.90751,1.33216,1.77748,-1.12248,-0.1489,-1.6113,0.49464,0.88092,-1.49524,0.35243,1.26815,-1.7289,-1.1687,-0.44144,0.15776,0.68408,1.02527,0
Neg_1726,0.6062,0.15862,0.24245,0.66129,-0.59986,-1.99592,0.31192,1.19701,0.42135,1.68642,0.25623,-0.95821,1.08983,0.37366,-0.598,-0.81132,1.3319,0.94266,0.68408,-0.81496,0
Neg_1325,-0.08034,-0.55144,-0.13465,0.0393,0.12465,-0.89624,-0.48803,-0.03014,0.57936,0.02862,0.88092,-0.75288,0.0994,0.06253,0.12452,-0.60601,-1.40728,0.27319,-2.36547,1.02527,0
Neg_2002,0.53976,-0.6249,0.17458,1.45606,1.33216,0.59874,0.93717,1.19701,-1.53947,0.21961,0.88092,-0.84765,-0.81875,-0.00747,1.73448,-1.70098,-1.29644,-1.51975,0.68408,1.02527,0
Neg_519,0.78337,0.71361,0.42346,-0.24405,-0.03116,-1.67248,-0.67193,0.15987,-0.51956,0.86898,0.16437,-0.47647,1.58144,-0.64528,-0.19747,0.15438,-1.26478,1.46592,-1.59506,-1.49776,0
Neg_199,1.25583,-0.22498,0.54414,-0.72782,-0.13243,0.00218,0.32111,-1.13853,-1.29527,0.31893,0.26542,-0.27903,0.4681,-0.19415,-0.90428,-0.21821,0.11273,-0.62713,-0.03283,-1.23963,0
Neg_471,0.40688,0.71361,0.03882,-0.714,-0.66218,1.19529,-1.10409,-1.0752,-1.00797,-0.19292,-0.37764,0.12373,-0.0235,-1.1742,0.65855,0.64104,-0.69477,-0.95032,0.68408,-0.11551,0
Neg_1673,1.75043,-1.55532,1.41148,-0.4652,1.33216,-0.22063,0.93717,-0.1964,-0.01678,0.86134,0.88092,-2.01647,-0.42835,-0.10081,-1.02994,-0.65163,-0.86894,0.11159,-1.19915,-0.44025,0
Neg_272,-0.58971,0.10965,-0.12711,-0.56887,-0.25708,1.24561,0.25675,-0.67934,-0.45491,-0.67422,-0.2674,0.2185,-0.13195,-0.57528,0.4151,0.47375,-0.98769,-0.97341,0.68408,-0.6734,0
Neg_118,-0.89238,0.71361,0.30279,0.44014,0.18697,-0.4075,-0.41447,1.19701,-1.324,-0.11653,0.88092,0.04476,-1.00671,0.12476,0.58002,-1.50328,-0.53644,0.33475,0.68408,1.02527,0
Neg_135,-0.02128,0.71361,1.41148,-2.20678,1.33216,1.77748,-1.26959,-1.6769,-2.27927,2.20591,-1.32386,1.20568,1.58144,1.26815,-1.11633,2.02496,1.3319,1.46592,0.68408,1.02527,0
Neg_2502,0.46594,0.71361,1.41148,-0.12656,1.33216,-1.29155,-0.02829,-0.18056,-0.39745,-0.19292,0.88092,-0.16847,0.32351,0.45144,-0.06396,-1.05464,-2.20686,0.12698,0.68408,-0.4236,0
Neg_2787,0.66526,0.71361,-0.36845,-0.17494,-0.50637,0.08124,-1.23281,-1.20979,-1.63284,-0.52907,0.88092,-1.19513,-0.12472,-0.5675,-0.11894,2.02496,-0.53644,0.33475,0.68408,1.02527,0
Neg_546,0.73169,0.04436,-0.27795,-0.09201,-0.10127,-0.50094,0.18319,-0.57642,-0.36154,-0.00193,0.12762,-0.56334,0.98862,0.19476,-0.9514,0.62583,-0.71061,-0.97341,-0.19333,-1.82251,0
Neg_127,0.62096,-0.53512,-0.11957,-0.49285,0.61544,1.11623,-0.46964,0.46864,-1.00797,0.05154,0.88092,-0.00262,-0.45727,0.55256,-0.18962,-0.5832,-1.38353,-1.17348,0.68408,-1.3229,0
Neg_1784,1.75043,-1.84913,1.41148,-0.714,-2.15014,1.77748,0.93717,-1.28896,1.24734,-1.20899,0.88092,-1.27411,1.58144,1.26815,1.73448,2.02496,-2.20686,1.46592,-2.67577,1.02527,0
Neg_439,-1.94064,0.71361,1.41148,1.45606,-0.99717,-1.3203,0.93717,1.19701,1.24734,-1.08676,-1.86587,1.20568,1.58144,1.26815,1.73448,-0.24863,1.3319,-0.8349,-2.51527,1.02527,0
Neg_535,-0.76688,0.71361,0.46117,0.03239,0.74788,-0.34281,-0.22138,0.19946,-0.23226,0.91482,-0.67161,-0.42119,-0.72476,-1.21309,-0.37025,-1.10787,0.73815,-0.59635,-0.11843,-0.02391,0
Neg_227,0.91625,0.17494,-0.79081,0.17061,0.45184,0.9653,-0.46045,-0.93269,-0.84995,-0.46795,-0.51544,-0.26324,0.01987,-0.82418,0.03813,0.16959,-0.97978,-0.19621,-0.94234,-1.00648,0
Neg_2299,0.47332,-0.69835,0.43101,-0.43756,0.31941,0.02375,-0.65354,-0.73476,-0.72067,-0.60546,0.17356,-0.72129,1.02477,-1.07308,0.0774,-0.26383,0.30273,-1.36585,-0.13983,1.02527,0
Neg_2627,-1.54939,0.71361,-0.95674,-2.11693,1.33216,-1.4353,0.93717,1.19701,1.24734,2.20591,0.88092,1.20568,1.58144,1.26815,1.73448,-0.36268,1.3319,1.46592,0.68408,1.02527,0
Neg_1982,1.75043,-0.6249,0.17458,1.45606,-0.69334,0.59874,-1.45349,-0.86144,1.24734,-1.53749,-0.62568,-0.0895,0.39581,1.26815,0.44651,-0.49956,-0.72644,-1.51975,0.68408,-0.34033,0
Neg_1382,-1.31316,0.71361,1.41148,1.45606,-0.8881,-0.27094,-1.68336,1.19701,-1.7334,2.20591,-1.73725,1.20568,-1.41879,1.26815,1.73448,2.02496,1.3319,-0.72717,-2.36547,-1.34788,0
Neg_2090,-0.99573,0.71361,-1.22825,-0.5896,-0.45963,0.12437,-0.3685,0.07278,1.24734,-1.06384,-0.42357,0.08425,0.96693,0.60701,-0.59015,0.58781,0.65898,-0.57327,-0.22543,-0.8899,0
Neg_1532,0.51023,-1.45738,1.41148,-0.38227,-0.74008,-0.13438,-1.50866,-0.90894,-1.89141,0.92246,-0.66242,-1.47154,0.36689,-0.03858,1.73448,-0.55278,0.00189,1.46592,0.68408,1.02527,0
Neg_527,-1.14337,-0.9432,0.47626,0.59909,-0.7245,0.58436,-0.58918,-1.28896,0.35671,-0.65894,-1.27792,0.62917,0.38135,0.70035,1.16117,0.01751,-0.52852,-1.28121,-0.09703,-0.00726,0
Neg_11,0.51023,0.71361,0.14441,-0.38227,-0.74008,-0.13438,0.93717,-0.13306,1.24734,-1.3847,-0.66242,-0.12109,-0.3416,1.26815,0.4151,0.74749,-0.77394,-1.89681,0.68408,-0.37364,0
Neg_1246,1.17462,-0.71467,0.09161,-0.63798,-0.58428,0.51968,0.93717,-1.20187,0.6871,-1.39234,0.88092,0.17112,0.63438,-0.3886,-0.43308,0.15438,-0.35436,-1.05805,-0.71764,-0.06555,0
Neg_2525,0.28138,-1.54716,0.73269,-0.87986,-0.82578,0.0525,-1.26959,0.48447,-0.97205,0.08974,0.88092,-0.36591,0.93079,-0.27971,-0.15035,0.51177,-1.11436,-0.38089,0.68408,-0.63177,0
Neg_2818,-1.06955,-0.15968,0.08407,1.45606,-0.47521,0.10999,0.93717,-0.63976,-1.0367,0.0821,-0.73592,1.20568,0.30905,-0.89418,0.35227,-0.3931,0.48481,-1.24273,0.68408,-1.28959,0
Neg_1920,1.75043,0.71361,0.37067,-0.90751,-0.41289,0.78561,-0.33172,-0.57642,-0.36154,-1.00272,0.88092,0.11584,1.58144,-0.97974,-0.53517,-0.90257,0.23939,-0.75795,0.68408,-1.38118,0
Neg_918,-0.9662,-0.90239,-0.08186,-0.82457,0.07011,-0.43625,-0.5524,-0.08556,0.7302,0.02862,0.88092,0.63707,-1.20191,1.26815,1.16903,-0.90257,-0.23561,-0.0577,-1.04935,0.42574,0
Neg_102,-1.51248,0.71361,1.41148,1.45606,1.33216,-1.39936,0.93717,1.19701,1.24734,-0.56727,0.88092,1.20568,-1.61399,1.26815,-0.15035,-1.33599,-0.56811,1.46592,0.68408,-0.97317,0
Neg_2621,0.86457,-0.26579,-0.52684,-1.19086,-0.66997,0.36155,-0.16621,-0.36266,-2.05661,-0.72006,0.88092,-0.82396,0.15723,1.26815,0.79206,0.52698,1.3319,-0.88876,0.68408,1.02527,0
Neg_1585,0.91625,-1.27782,0.00865,1.45606,-0.5687,0.02375,-1.30637,0.30238,-1.60411,-0.02485,0.88092,0.31327,-1.07178,0.38922,0.27373,0.16959,-0.97978,-0.41167,-0.52504,-0.52352,0
Neg_266,-1.11384,0.71361,1.41148,0.32265,0.05453,0.59874,0.03607,-0.51308,-0.30408,-0.33044,0.88092,-0.50016,-1.2236,-1.31421,0.44651,-0.49956,-1.03519,0.20393,-0.36453,1.02527,0
Neg_710,0.01563,0.71361,-0.70785,-0.16803,0.4908,0.08843,-0.05587,-1.34438,-0.03115,-0.51379,-0.11123,-0.65021,1.58144,-0.11636,-0.78648,-0.11175,-0.89269,-1.27351,0.68408,1.02527,0
Neg_712,0.0673,-0.43718,0.34804,-0.11965,-0.44405,-0.33563,-0.3593,1.19701,1.24734,0.46408,0.88092,0.09215,0.56208,-1.01863,0.62714,-1.42724,-1.41519,-1.53514,0.68408,-0.14882,0
Neg_24,-1.20981,0.71361,1.41148,-1.31526,-0.00779,-0.1775,-0.64434,1.19701,-1.23062,-0.42975,0.88092,-0.15267,0.33797,-0.06969,-0.40166,-0.59841,-0.02977,0.14237,0.68408,1.02527,0
Neg_170,-0.75212,0.71361,-0.59472,0.29501,1.33216,-0.13438,-0.60756,-2.26276,-1.18753,0.17378,0.88092,-0.12109,0.36689,-0.03858,-0.35454,0.00231,0.00189,-0.58096,0.68408,1.02527,0
Neg_721,0.45117,-1.55532,1.41148,1.45606,-0.83357,0.51249,0.93717,1.19701,-1.2809,0.0821,-0.73592,-0.9898,-0.96333,-0.10081,0.35227,-0.08894,-0.86894,-1.67366,0.68408,1.02527,0
Neg_1365,1.21153,0.71361,-0.95674,0.05312,0.76346,-0.12,-0.58918,-0.11723,-0.21071,-0.361,-0.64405,0.2264,0.38135,-0.55972,-0.73151,-0.18779,-0.97186,-1.41972,-0.09703,-0.00726,0
Neg_1735,-2.02184,-1.84913,1.41148,0.39868,1.33216,0.01656,0.93717,1.19701,1.24734,-0.94161,0.88092,1.20568,-1.85256,1.26815,-0.18962,0.86155,1.3319,-0.41936,0.68408,-0.24874,0
Neg_954,-0.45683,-0.84526,-0.33829,0.13606,0.66218,0.10999,0.93717,-0.31515,0.21306,0.74675,-0.44195,0.06845,-0.58017,-0.21748,-0.61371,-0.24863,-0.50477,-0.31933,-1.35965,-1.6976,0
Neg_1993,0.43641,-0.73916,-0.36091,-0.16803,-0.05453,1.77748,-0.69951,-0.66351,-0.03115,-1.26247,-1.27792,-0.20006,-0.11749,-0.11636,-1.06135,0.67145,0.47689,-0.34241,0.68408,-0.45691,0
Neg_1652,-0.67091,-1.02481,-0.67014,-0.01599,-0.81799,0.24656,0.93717,0.15987,-0.73503,-0.62074,0.88092,1.20568,0.04156,-0.3886,-0.84146,0.40532,0.29481,-0.65791,0.68408,-0.74835,0
Neg_2306,0.26662,-0.92687,0.27262,-0.47211,-0.23371,0.3328,0.93717,0.47656,-0.19635,-1.56041,0.04494,0.01317,0.12831,0.56034,0.15593,-0.09655,0.13648,-0.40397,-0.28963,-1.5727,0
Neg_2479,-0.35348,0.71361,0.24245,-0.51358,0.60765,-0.70937,-0.48803,1.19701,0.57936,1.49543,0.88092,-0.41329,0.9091,0.54478,-1.52471,-0.80371,-2.34145,-0.72717,0.68408,1.02527,0
Neg_423,-1.94064,-1.99604,1.41148,-0.8384,1.33216,-0.60875,0.93717,1.19701,1.24734,-1.33887,0.88092,1.20568,1.58144,-0.41194,1.73448,0.3825,-0.37811,-0.19621,-1.62716,1.02527,0
Neg_2799,0.05254,-0.60857,-0.73802,-0.13347,0.07011,-0.08407,-1.44429,-0.08556,0.08377,-0.14709,0.88092,0.25009,-0.08134,-0.7464,0.17949,-0.31706,-0.71852,-0.72717,-0.61064,0.01772,0
Neg_822,0.11898,-0.11071,0.14441,1.45606,0.02337,-0.41469,0.00849,-0.55267,-0.33999,-0.38391,-1.56271,-0.53965,-0.3416,-1.1042,0.4151,0.74749,-0.41769,0.17315,-1.11355,-1.51441,0
Neg_931,1.75043,0.71361,0.42346,-1.10101,-0.32719,-0.20625,0.93717,0.15987,-1.66876,-0.29988,-0.32252,0.17112,-0.78983,1.26815,0.70567,-1.28276,-0.35436,1.46592,-0.71764,-0.74835,0
Neg_2497,-0.39777,-0.64122,-0.95674,0.30883,0.36615,0.58436,0.26594,0.21529,-0.21071,-1.36942,0.2103,-0.3975,0.68498,-0.02303,-0.33884,-1.07746,0.35023,-0.09617,-0.09703,0.41741,0
Neg_2925,0.6874,0.71361,-0.33829,-0.61033,1.33216,-0.37156,-1.19603,0.05695,1.24734,-0.07833,-0.44195,0.06845,-1.53446,1.26815,0.60358,-0.98621,-1.80311,1.46592,-0.85674,-0.1738,0
Neg_267,-1.07693,0.13413,0.1972,-0.11965,0.77904,-1.71561,0.28433,1.19701,1.24734,-0.29988,0.22867,1.20568,-1.18745,0.33477,-1.509,0.80072,0.05731,1.46592,-0.59994,0.02605,0
Neg_242,-0.45683,0.71361,-0.02906,-0.89368,1.33216,-0.66625,-0.12943,1.19701,-1.19471,2.20591,-0.87371,0.28958,-0.87658,-0.21748,-0.61371,-0.82653,-0.64727,-0.45784,0.68408,1.02527,0
Neg_233,1.75043,-1.50635,-1.19054,1.45606,-1.35552,-0.70218,-1.56383,1.19701,-0.7063,-0.42975,-1.61783,1.20568,0.33797,1.26815,0.38368,0.71708,-1.84269,0.14237,0.68408,1.02527,0
Neg_1868,0.95316,-0.16785,0.59693,0.70967,-0.49858,-0.24219,-1.22362,-0.66351,1.24734,-1.66737,-0.11123,0.35276,0.29459,-0.91752,0.8863,0.23803,-0.52852,-0.69639,-0.47154,-0.45691,0
Neg_2032,-0.08034,-0.22498,-0.45896,-0.07127,-0.14802,0.95092,-0.12024,-1.62148,-0.88586,-0.37628,-0.17553,-1.6058,1.08983,1.26815,0.24232,0.13918,-1.01936,-0.44245,-0.04353,0.06768,0
Neg_2720,-0.19107,0.71361,0.00111,-0.94206,1.33216,0.43343,-0.78227,-0.28349,-0.39027,0.7773,0.10925,-0.27114,-0.06688,-0.50527,-0.33098,-1.21433,-1.21728,-0.55788,0.68408,0.32581,0
Neg_2343,0.36997,0.02803,-1.20562,-0.11965,0.67776,-1.02562,-0.3593,1.19701,-0.09579,0.1967,0.10925,1.20568,-0.54403,0.61479,-0.05611,-1.67817,-0.47311,0.02695,-0.21473,1.02527,0
Neg_2055,-0.54542,-0.69019,0.6271,-1.13557,-0.00779,-0.1775,-0.0191,-0.16473,0.50036,0.47936,-0.07448,-1.25042,0.33797,-0.06969,0.38368,0.71708,-1.63686,0.14237,-0.42874,-1.23963,0
Neg_2624,-0.32395,0.71361,-0.70785,-0.76237,-0.49858,0.49812,-0.05587,0.34197,1.24734,-0.74298,0.88092,0.35276,-0.73922,-0.11636,-0.78648,-0.11175,-0.89269,-0.34241,0.68408,-0.45691,0
Neg_745,-0.23537,-1.66958,0.00865,0.99993,-0.94263,0.68499,-0.10185,-1.28104,1.24734,-0.59782,-0.82778,0.68445,0.48256,-0.17859,-0.18177,-0.99381,-0.59977,0.03464,0.68408,-0.52352,0
Neg_2850,0.20756,-1.92259,-1.02461,-0.7762,-1.18414,0.27531,0.93717,1.19701,1.24734,-0.85757,0.88092,-1.34519,0.07048,1.26815,0.0931,0.43573,-0.32269,1.46592,-2.77208,1.02527,0
Neg_1483,1.75043,0.71361,-0.95674,1.45606,-1.11402,1.77748,0.93717,-1.28896,1.24734,-0.19292,0.88092,-2.8299,-0.68862,1.26815,1.73448,-1.37401,-1.15394,1.46592,0.68408,1.02527,0
Neg_2708,0.37735,-0.80445,0.00865,-0.56196,-0.5687,0.02375,0.93717,0.30238,1.24734,0.78494,-0.82778,-0.26324,-0.52957,-0.17859,-0.87287,0.61062,-0.14061,-1.78908,-1.92676,0.08434,0
Neg_2131,-0.14678,0.71361,-1.21317,-0.32007,-0.66997,0.36155,0.93717,-0.36266,-1.25217,-0.94925,-0.92883,-0.35011,-0.27654,0.33477,1.73448,0.07074,-0.70269,-0.05,0.68408,1.02527,0
Neg_440,0.20756,0.71361,-1.02461,0.01166,0.33499,0.27531,0.93717,-0.95644,-1.38146,0.12794,0.88092,1.20568,-1.53446,-0.35749,0.72923,-0.43112,1.3319,-0.62713,-2.22637,1.02527,0
Neg_793,0.28877,-0.27395,-0.73802,-0.82457,0.07011,0.35437,-0.88341,-0.37057,-0.96487,-0.31516,0.21949,-0.61073,0.41026,-0.27193,0.17949,0.05553,-0.71852,-0.72717,0.68408,0.42574,0
Neg_2000,0.55452,-0.07807,-0.53438,-0.81766,0.07011,0.23937,0.93717,-1.14645,-0.87868,-0.05541,-0.01018,-0.48437,0.41026,-1.03419,0.05384,0.06314,-0.71061,-0.81181,0.68408,0.21757,0
Neg_328,0.15589,-1.99604,1.41148,-0.8384,-0.35057,-0.60875,-2.11552,1.19701,-1.70467,-0.33044,0.88092,1.20568,0.01987,1.26815,-0.87287,2.02496,1.3319,1.46592,0.68408,-1.73924,0
Neg_2022,0.74646,-0.39637,-0.24778,-0.87295,-0.8881,0.79999,-0.31333,-1.05936,-0.33281,0.02862,0.88092,-1.04508,0.59823,-0.44305,-1.24984,-0.53758,-0.40977,0.41939,0.68408,1.02527,0
Neg_1676,1.75043,0.71361,-0.8436,1.45606,1.33216,-0.37156,0.93717,-2.21526,1.24734,-0.07833,-1.86587,1.20568,1.58144,1.26815,1.73448,2.02496,-2.08019,-1.85064,-3.9277,1.02527,0
Neg_47,-0.02128,-0.51063,1.41148,-0.20258,0.1636,0.0525,0.93717,-0.70309,-0.47646,-0.15473,-0.49706,0.02107,1.58144,-1.55533,-0.15035,-0.32466,-0.56811,-0.91185,-0.92094,-0.97317,0
Neg_889,-0.97358,0.71361,1.41148,-0.23714,-2.36827,0.01656,0.93717,-0.0143,1.24734,-0.19292,-2.50893,-0.72919,1.58144,0.07809,-1.16345,0.16199,0.12064,1.46592,0.68408,1.02527,0
Neg_2715,-0.45683,-0.08623,0.17458,-0.3408,1.33216,-0.37156,-0.57079,-0.51308,-0.62011,-0.55963,-0.01936,-0.0895,0.87295,-0.00747,-0.61371,1.27977,-1.29644,-0.53479,-1.62716,-0.34033,0
Neg_2214,0.34044,-0.84526,-0.02906,-0.27169,-0.15581,1.28154,-0.12943,-0.31515,-0.90023,-0.98744,-0.18472,-0.02632,-0.40667,0.05476,0.23447,-0.69726,-0.84519,-0.45784,0.68408,0.45072,0
Neg_1579,0.14112,-0.74732,0.80811,-0.28552,-0.36615,-0.03375,0.20158,-1.25729,-0.56265,-0.16237,-0.76348,1.20568,1.00308,-0.42749,0.32871,0.3673,-1.12228,-1.43511,-1.23125,-0.09053,0
Neg_878,0.25186,0.71361,-0.11957,1.45606,1.33216,-1.03999,-0.92938,1.19701,1.24734,-0.19292,0.88092,-1.89011,1.58144,1.26815,-0.73151,-1.37401,-1.77144,-0.09617,-1.48805,1.02527,0
Neg_2103,-0.87023,-1.00849,-0.51175,0.7926,0.0857,1.08748,0.93717,-0.82185,0.55782,-0.70478,-0.58893,-0.80816,0.05602,1.26815,0.47792,-0.45393,0.57189,-0.49632,-2.45107,-1.09807,0
Neg_1114,-0.27966,0.71361,-0.31566,-0.714,0.51417,-0.94656,-0.02829,-0.616,-0.72785,-0.6895,-0.08367,-0.60283,0.32351,1.26815,0.36798,0.70187,-0.48102,-0.95032,-0.43944,0.15095,0
Neg_681,-0.56756,0.71361,-0.11957,1.45606,-1.11402,-0.12,-1.95001,1.19701,-0.64884,-0.19292,0.88092,-0.3975,0.68498,0.30366,-0.33884,-0.36268,-1.15394,0.51173,-0.64274,-1.17301,0
Neg_346,-0.61186,0.71361,-0.47404,0.37794,0.11686,-0.66625,-0.81905,0.27863,1.24734,-0.39155,0.88092,0.66076,-0.40667,0.05476,-0.9357,-1.05464,-0.18019,-0.8349,-0.05423,0.45072,0
