,Moran_CIDH920105.lag1,Moran_CIDH920105.lag2,Moran_CIDH920105.lag3,Moran_BHAR880101.lag1,Moran_BHAR880101.lag2,Moran_BHAR880101.lag3,Moran_CHAM820101.lag1,Moran_CHAM820101.lag2,Moran_CHAM820101.lag3,Moran_CHAM820102.lag1,Moran_CHAM820102.lag2,Moran_CHAM820102.lag3,Moran_CHOC760101.lag1,Moran_CHOC760101.lag2,Moran_CHOC760101.lag3,Moran_BIGC670101.lag1,Moran_BIGC670101.lag2,Moran_BIGC670101.lag3,Moran_CHAM810101.lag1,Moran_CHAM810101.lag2,Moran_CHAM810101.lag3,Moran_DAYM780201.lag1,Moran_DAYM780201.lag2,Moran_DAYM780201.lag3,y
peptide_nm_305,-2.57903,1.53045,-0.02617,-3.18944,2.8039,-1.34387,-0.23411,0.63706,-1.83366,1.11305,-1.1393,-0.00329,0.38048,0.51227,-1.55072,-0.45564,0.80055,-1.82884,-0.97415,1.39222,-1.74623,-0.34793,-1.32281,2.38138,0
peptide_nm_306,0.62663,-0.98484,-0.32241,-0.88185,0.31974,-0.22012,0.65556,-1.7768,-0.31525,-0.87828,0.69566,1.80569,0.43166,-1.2001,0.01629,0.17378,-1.25909,0.46249,-1.47147,0.64501,0.40747,2.57627,0.2284,-1.05296,0
peptide_nm_307,-1.82194,1.98687,-1.46323,0.08172,0.15596,0.9303,-1.78354,0.10166,1.23767,-0.10046,-0.82808,2.21469,-1.17828,0.48475,1.3422,-1.50509,0.90512,1.25323,-2.27884,2.00667,-1.30806,-1.03355,-1.38818,1.96164,0
peptide_nm_308,-1.40942,-0.70967,3.38394,-0.18575,2.25159,0.11541,-1.32143,0.19239,-0.2683,-0.32926,0.81796,-0.35867,-1.47632,0.84912,-1.64167,-1.78446,0.44233,0.36343,-1.92498,-0.09918,0.98315,0.7343,-2.31875,-1.17503,0
peptide_nm_309,0.4124,0.35152,0.91078,0.49817,1.07085,1.90734,-0.59959,0.46342,0.77423,0.03602,1.74568,0.38406,-0.10611,0.86126,0.88135,-0.29458,0.60166,0.9785,1.49961,1.02131,0.72388,-0.92945,0.39846,0.52123,0
peptide_nm_310,0.98391,-0.754,-1.30559,0.38443,0.09482,0.70969,0.92658,0.33356,-0.68619,-0.07275,-0.61935,0.61591,0.94298,0.44942,-0.53627,0.97422,-0.34473,-0.58093,1.22643,-0.69222,0.02265,0.78278,-0.07739,-0.40811,0
peptide_nm_311,0.48603,0.91872,-0.58343,-0.37642,1.03843,-0.77678,-0.95157,-0.18321,-0.19122,-1.65638,0.95958,0.90159,-0.9379,-0.3329,-0.09753,-0.83431,-0.4479,0.00631,-1.21307,0.0023,0.42667,1.61904,1.09614,0.36321,0
peptide_nm_312,-1.81236,1.6404,-1.01992,-1.37131,1.5463,-0.25886,0.79802,-0.95024,0.09534,1.36487,0.44968,0.29026,1.83585,-0.07565,0.38826,1.33784,-0.43624,0.0725,1.56137,-0.49552,-1.51473,-0.69298,0.22297,0.18295,0
peptide_nm_313,-0.51148,1.00308,-2.12024,-0.74216,0.49991,-0.95621,-0.14583,0.221,-1.57897,1.32475,0.86858,-0.52606,-0.01794,0.20524,-1.7665,-0.26333,0.56593,-1.85529,0.3434,-0.17266,-1.17355,1.1776,0.02068,0.4405,0
peptide_nm_314,-0.81557,-0.04382,0.02554,-0.89836,-0.74482,0.27985,-2.00849,0.55663,-0.69946,0.50543,0.04318,-1.89273,-2.41431,0.69786,-0.93524,-1.90119,0.72761,-0.93433,-1.00331,-0.43822,-0.59536,1.44597,0.83234,-0.40683,0
peptide_nm_315,1.60241,0.81055,0.05583,0.65192,-0.05765,1.05836,0.09283,-0.84185,1.28886,0.24617,0.668,0.5785,-0.41718,-0.64881,1.56429,-0.0678,-0.93336,0.86496,0.48471,-0.21008,-0.26985,0.86617,0.34655,0.67808,0
peptide_nm_316,1.63279,0.9232,-1.40533,1.50808,0.6125,-1.86984,1.39236,0.97208,-0.9833,-0.52131,1.65383,-0.29686,1.25979,1.27303,-0.85524,1.76587,1.07181,-1.016,2.24414,0.75686,-0.54736,0.34318,-1.04113,-1.50074,0
peptide_nm_317,0.12429,0.98268,0.17696,0.76111,-0.00209,0.00431,0.44695,-0.59608,-0.12955,-0.28801,-1.03787,1.18215,0.06105,-0.22968,-0.37108,0.72979,-0.68773,0.455,0.08796,-0.99575,1.1648,0.0261,1.61127,0.10025,0
peptide_nm_318,0.74056,0.02196,-0.12661,0.89135,1.02088,-0.28939,0.56455,-0.72566,-1.20191,-0.27054,0.66953,-0.87611,0.15683,-0.75358,-0.91914,0.86639,-0.04812,-1.12182,0.55381,0.59158,-0.68358,1.08201,0.62341,0.51199,0
peptide_nm_319,2.37906,0.7537,0.08189,1.39457,0.25749,0.60792,0.54605,-0.19786,-0.22891,0.28827,0.81181,-1.85658,0.0739,-0.5669,0.93361,0.35229,-0.58638,0.10248,1.19908,0.15021,0.52325,1.82017,0.62313,0.19235,0
peptide_nm_320,-1.18048,1.74975,-0.80773,0.78346,-0.1121,-1.65011,-0.28086,0.21347,-1.88982,-0.97539,0.21779,0.57003,-0.72115,0.40821,-1.28345,-0.39753,1.04587,-2.16237,0.55737,1.9692,-1.43813,0.52629,1.15297,-0.42736,0
peptide_nm_321,0.27039,0.4396,-0.66231,-0.08602,-0.32991,-0.07712,-0.32527,-0.39852,-0.36503,-0.41424,-0.54159,-0.46865,-0.19265,-0.80008,0.381,-0.26909,-0.58508,-0.48634,-0.1136,-0.87464,-1.12043,-0.14872,-0.92571,0.51517,0
peptide_nm_322,0.18149,0.40455,-0.55631,-0.86003,-0.41177,1.21747,2.88345,1.27892,0.40025,-1.07845,-1.07115,1.19704,2.77827,0.999,0.45448,2.93519,1.13572,0.22689,0.47321,0.13415,1.19391,-0.56081,1.33798,-1.2353,0
peptide_nm_323,1.27562,1.24833,0.32946,0.23121,0.98081,0.27525,1.77998,0.31327,-0.14612,0.92176,-0.67656,0.13234,2.31594,0.46262,-0.14421,2.36359,0.79892,0.13624,1.38088,1.24239,0.2473,0.35291,-0.2361,0.15719,0
peptide_nm_324,-0.23473,0.54338,-1.66739,1.08283,0.17913,-0.79094,-1.45358,1.56103,-0.10655,-0.86412,-0.12483,0.25197,-1.16152,0.99706,-0.01742,-1.54712,1.1199,0.22818,-0.74119,0.17635,0.69893,-1.36393,1.17921,0.20114,0
peptide_nm_325,-0.11498,-0.07455,0.12015,0.65576,-1.56398,-0.33903,-0.05811,-0.72631,0.05499,1.56743,0.52319,1.18563,-0.16566,-0.89766,0.09537,-0.52338,-0.91302,0.40765,0.70556,0.10367,1.08604,0.3912,-0.44514,-0.66984,0
peptide_nm_326,-1.31814,0.21564,1.85714,-0.50971,-0.1016,0.53137,-0.60156,-0.41192,1.00809,-0.03081,0.71541,0.95204,-0.7443,-0.37347,1.13637,-0.58219,-0.48646,1.22742,-0.3187,-0.9208,0.82841,0.23527,-1.04177,0.22967,0
peptide_nm_327,0.08858,0.2217,0.03843,-0.0503,0.27417,0.42229,0.41803,-0.00822,0.31961,0.53871,0.10742,0.55986,0.66316,0.04051,0.15518,0.78574,0.19871,0.49046,0.82674,0.54155,-0.00524,0.28418,-0.35409,0.77974,0
peptide_nm_328,-1.53371,1.51914,0.20389,-1.14388,1.40436,-0.46994,1.07459,-0.54493,-0.88096,0.36082,-0.30144,1.5517,0.9562,-0.90906,-0.33078,0.24504,-0.63603,-0.35217,-1.54878,0.7709,0.51781,1.09912,-1.19556,0.74573,0
peptide_nm_329,2.13017,0.55566,-1.60168,-0.64099,1.51233,-2.45905,-2.01889,0.74417,-0.67998,0.08612,-0.12955,0.22771,-2.20808,0.54123,-0.17855,-1.37147,0.92968,-1.14143,0.85886,0.52183,-0.97298,-0.02868,-0.10432,-0.57926,0
peptide_nm_330,1.30499,0.03749,-0.75725,0.23785,-0.40158,-0.62523,1.5088,0.07375,-1.19578,0.79555,0.49155,-1.16287,1.18452,0.04885,-0.75414,1.33948,0.3231,-0.85219,0.66794,0.91911,-1.20848,0.51463,-0.34004,0.15726,0
peptide_nm_331,-1.50169,1.61131,-1.95378,-0.80348,0.53211,-0.71481,-1.40801,-0.36114,-0.94419,-0.92766,0.35724,0.04266,-0.88101,-0.67309,-0.78303,-1.64854,0.3582,-1.34517,-0.84185,-0.08097,0.02312,-0.5719,1.42714,-2.09794,0
peptide_nm_332,1.12595,0.27237,-0.60979,0.08208,0.52228,-0.42253,1.43213,0.08192,0.30397,1.15635,1.17707,0.2736,1.36342,0.23257,0.35686,1.55193,-0.0311,0.02704,1.79434,0.05223,0.17112,0.78629,-0.59444,-0.16242,0
peptide_nm_333,0.17201,0.59054,1.16878,0.90023,0.62209,0.84541,-0.43309,0.1585,-0.39442,-0.14701,-0.13853,1.63452,-1.40483,0.75908,-0.91365,-1.32084,0.25371,0.15459,0.34994,0.7172,0.9908,0.40646,-2.11851,0.76338,0
peptide_nm_334,0.31536,0.15504,-1.17171,1.92386,0.11463,-0.75543,-0.07407,-1.07256,-0.08772,-0.44591,0.45702,-1.29543,-0.57249,-0.9874,0.34411,-0.01175,-1.33662,0.04639,0.11655,-0.77696,-0.61867,0.45487,0.48189,1.17467,0
peptide_nm_335,0.78084,0.14339,0.00727,0.20686,-0.51766,-0.14814,1.44019,-1.62358,-1.10178,0.75075,-0.20442,-0.41622,1.30493,-0.86761,-1.06814,1.54581,-1.00859,-0.77611,2.09868,0.48019,-0.02589,-0.44354,-0.88364,0.77308,0
peptide_nm_336,-1.2001,0.70688,-1.07649,0.36502,-0.40165,0.99732,-1.0693,1.14162,-0.50084,0.84941,0.99532,-0.16598,-0.39137,0.76612,0.09751,-0.66423,1.27126,-0.04788,-0.37201,0.41598,-0.02138,0.81655,1.37681,-0.12597,0
peptide_nm_337,-0.38224,1.08499,-0.70814,-0.54455,1.6898,-1.4263,0.32508,1.88635,0.42496,0.98061,0.76763,0.60046,0.76256,1.50324,0.99362,0.66342,1.76501,0.80969,0.7289,0.67684,0.71677,-0.09224,0.67974,-0.10091,0
peptide_nm_338,-0.14631,0.55118,0.20134,-1.09135,0.53372,1.25381,-0.72437,-1.10072,-0.43026,-0.15934,0.20724,0.79751,-0.64163,-1.13266,-0.53593,-0.37365,-1.11259,-0.35281,0.54848,-0.06184,0.3753,-0.75207,0.38346,-0.26643,0
peptide_nm_339,0.50109,1.38847,-0.11123,0.55943,0.02564,-0.77148,0.00602,-0.76256,0.69448,1.17538,1.39056,0.97086,0.06337,-0.24138,0.55992,-0.2677,-0.26402,-0.5762,-0.53019,0.93546,-1.3811,-0.39517,-0.29305,0.60634,0
peptide_nm_340,-1.17737,1.20299,0.33469,0.45373,-0.65478,-0.27234,-0.70158,-1.15732,0.22261,0.23972,1.11599,-2.08069,-0.1618,-1.60413,-0.07524,-0.46683,-1.34216,-0.28767,-1.24172,-0.08931,0.14085,-1.70103,1.45025,-0.66437,0
peptide_nm_341,-1.17698,0.96412,-0.37903,-0.31425,1.07963,0.302,-1.53991,-0.04574,1.67509,-0.01868,-0.13669,-1.79893,-1.72942,0.15882,1.69782,-1.78981,0.08369,2.02807,0.17472,0.51227,0.21811,-1.10769,1.64978,0.15319,0
peptide_nm_342,0.30709,0.3321,0.40312,-1.21682,0.43524,-0.06724,0.94439,0.14061,-0.36979,0.13353,0.13967,0.20302,0.97337,0.60828,-0.13611,1.05305,-0.1865,0.12691,0.72594,-0.3561,0.09499,0.3038,-0.76312,-0.56735,0
peptide_nm_343,-1.12412,0.30971,-0.10425,-1.14191,1.83302,-0.73341,1.46429,1.36382,0.99771,0.40826,0.33698,-0.66865,1.76011,1.68869,1.01515,1.78368,1.74764,0.70904,0.95073,1.15553,1.10202,-1.1285,0.044,0.29777,0
peptide_nm_344,0.76629,0.14923,0.10064,0.49986,-0.63904,-1.26866,-0.26275,1.32261,-0.96344,1.26927,0.55262,-0.66062,0.00163,0.78439,-0.85736,-1.01752,2.16254,-0.11591,1.97302,0.56272,0.21024,-1.90643,0.84554,-0.22963,0
peptide_nm_345,-0.5386,0.79409,0.85417,0.29174,-0.11824,0.78997,-1.00212,-0.14165,-0.64023,-0.84493,1.13077,-0.56201,-1.22582,0.00667,-0.62047,-1.14284,0.21002,-0.12612,-1.218,1.36046,0.39271,0.28595,-0.53048,-0.17416,0
peptide_nm_346,2.74126,0.53647,-2.39104,-0.79308,0.87793,-2.12306,0.82638,-0.6556,-3.65931,0.00515,-0.51819,-2.41699,0.58309,-0.68281,-3.94503,1.56876,-0.5017,-3.82256,2.11724,-0.3752,-2.11179,2.45215,-0.89974,-2.04557,0
peptide_nm_347,0.65004,-0.9308,0.5693,-0.15305,-0.37185,0.30735,-1.11191,0.81237,0.14846,1.33129,1.20077,0.68423,-1.09645,0.73507,-0.2877,-1.16032,0.96448,0.12617,-0.30077,1.14293,0.24459,-0.59643,0.17726,-0.93167,0
peptide_nm_348,1.46148,-0.13162,-1.35211,0.15251,0.15393,-0.53484,-0.24124,0.81512,-1.98095,-0.41093,0.09915,1.00985,0.52942,0.23167,-2.42714,0.21631,0.48818,-2.06479,0.75076,0.26606,-0.893,0.53353,0.65067,-0.35308,0
peptide_nm_349,-1.88242,1.42676,-1.04562,-1.64039,1.88314,-1.95508,-0.92069,0.20416,0.51854,-1.0015,-0.70697,1.57366,-0.426,0.11106,0.88297,-1.28335,0.63929,0.17672,-2.41888,0.83919,0.89773,-0.82579,0.90444,-0.5837,0
peptide_nm_350,-0.85682,1.32767,0.1278,-0.31962,1.17949,-0.07704,1.01663,0.66103,0.03283,0.73107,2.14267,0.04315,1.28739,0.67256,0.29916,0.71662,0.94574,0.17853,0.22807,0.78209,0.13977,-0.96782,-0.26924,0.06807,0
peptide_nm_351,1.04739,0.10529,-0.28512,0.5945,0.67696,0.09503,1.99394,0.09692,-0.38354,-0.12965,0.04542,-0.40396,1.98942,0.2599,-0.35551,2.13378,0.14921,-0.62569,1.50388,-1.68655,-1.0118,1.0866,-0.13187,0.25375,0
peptide_nm_352,0.72795,0.10421,-0.30423,-0.72618,-0.11756,-0.16026,-0.52856,0.37794,-0.39049,0.08325,0.0748,0.46767,-0.36638,0.32777,0.12466,-0.69658,0.14454,-0.33458,1.44913,0.1045,-0.53275,-0.39755,-0.58428,0.20285,0
peptide_nm_353,-0.17539,-0.18346,0.00802,0.43517,-0.22826,-0.30485,-0.80046,-0.1013,0.6104,-0.60035,0.39339,-1.25911,-0.31088,-0.03259,0.44388,-0.58473,-0.6949,0.64695,0.81368,-0.91729,0.78274,-1.04983,0.35619,2.02323,0
peptide_nm_354,1.12506,0.25328,-0.44306,2.4097,1.45302,0.56716,1.13719,0.43772,0.56484,0.76154,0.22264,0.63664,1.18117,0.05925,0.25992,1.08089,0.11494,0.47172,0.50039,0.19757,-0.17931,2.06296,0.1403,0.45881,0
peptide_nm_355,2.10946,0.6037,-0.53254,0.64752,-0.48738,-0.44503,-0.03376,0.95566,-0.06053,1.21248,-0.01845,-0.61302,-0.10462,0.98042,-0.49952,0.61239,1.322,0.02473,0.64274,0.78324,-0.93475,1.25608,0.8748,-0.88305,0
peptide_nm_356,-0.34724,0.03195,0.39659,-0.1535,-0.33671,-0.17513,-0.29061,0.80758,1.60029,-1.55219,1.48669,-0.33928,0.67549,1.03257,1.11556,-0.38469,0.47452,1.51069,-0.99511,-0.4802,2.38035,-1.4678,-0.98016,2.80201,0
peptide_nm_357,-1.00274,1.57542,0.04781,-1.33753,0.72587,-1.30499,-0.61915,0.75064,-1.05376,0.91873,0.72806,-0.37262,-0.64475,0.41709,-1.40599,-0.44928,0.42479,-1.18689,0.02707,0.6591,-0.69734,-0.66322,0.71055,0.16003,0
peptide_nm_358,1.58183,1.06888,-0.15263,1.57305,1.00769,1.51171,1.14278,1.01334,0.12573,0.86372,0.32418,1.07816,1.17768,0.89847,0.62083,1.03219,0.98421,-0.01539,1.10871,1.32863,0.11483,0.19183,1.09596,-0.41256,0
peptide_nm_359,-0.13431,0.35571,-1.56903,-1.38284,1.07974,-1.14513,1.68783,-0.1556,-1.95413,0.09854,-2.29552,0.7994,1.42239,-0.07966,-1.15923,1.8893,-0.4321,-2.18319,-0.27857,-0.78949,-0.08026,-0.27286,-0.42969,-0.65167,0
peptide_nm_360,1.46948,-0.15725,-1.34189,0.76142,-0.15335,-1.96772,-0.82474,0.77931,-1.66822,-0.39518,0.16237,0.41118,-1.52498,1.13656,-1.59153,-0.10881,-0.0811,-1.51332,1.24615,-1.42889,-1.21564,1.65561,-0.88174,-1.72689,0
peptide_nm_361,-0.17351,0.36523,-1.53207,-0.72857,1.32999,-1.41063,-0.27881,-0.57015,-0.6385,-0.18837,-1.62854,-0.20161,0.19472,-1.81442,-0.24452,0.28131,-1.1923,-0.48904,-0.24891,1.19722,-0.45378,-0.21891,-1.16867,0.69576,0
peptide_nm_362,0.19867,0.70869,-0.01745,1.88687,0.62849,0.48588,1.29906,-0.39183,-0.51875,0.85796,-0.4471,0.05736,1.51497,-0.61812,-0.48322,1.33195,-0.42421,-0.7505,0.43703,-0.29234,-0.25553,-0.22129,0.45916,-0.34017,0
peptide_nm_363,0.26253,-0.93639,0.65451,0.95085,-0.1311,1.38664,1.38219,-1.12867,0.02674,-0.0113,-0.96328,1.35927,1.6682,-0.77718,0.059,1.57967,-1.14343,-0.381,1.40378,-0.6746,-0.2052,0.17068,-1.03686,2.591,0
peptide_nm_364,-1.73897,1.81877,-1.23043,-1.12848,1.23962,-0.58737,0.14861,0.85859,-1.27411,0.62685,0.54689,-0.61972,0.77012,0.61333,-1.18446,-0.00651,1.41247,-1.4197,-0.77399,1.32019,-0.37794,0.07649,0.44496,-0.2145,0
peptide_nm_365,-0.44822,0.49288,0.49179,-0.70261,-0.61321,1.26082,0.00614,-0.82773,-0.06473,0.69927,0.75517,-0.36118,0.014,-0.82295,-0.33309,0.08867,-0.58757,-0.20266,-0.76325,0.90345,-0.99341,0.19981,-1.0987,-0.35031,0
peptide_nm_366,-1.43675,0.56722,-0.18525,-1.09214,0.83056,-0.78218,0.89579,0.30694,0.23497,-0.31356,0.11105,-0.04307,0.86386,0.01246,0.5882,0.71205,-0.03067,0.1456,-0.48927,-0.42243,0.33788,-0.99477,1.41864,-2.00469,0
peptide_nm_367,-0.23291,-1.03083,0.53168,-0.46226,-0.64261,0.44903,-0.06508,-1.57453,0.93566,0.35449,-0.25801,0.86344,0.03772,-1.16387,1.13303,-0.13424,-1.47357,1.46045,-0.03725,-0.42707,0.82589,0.50032,-1.88767,0.94535,0
peptide_nm_368,0.21932,0.28293,1.57546,0.16018,0.77,1.14425,-1.63693,-0.58412,2.54204,-1.24157,1.08674,0.57873,-1.06583,0.20492,1.8493,-1.60873,-1.14528,2.53084,2.44261,-1.16085,-2.17409,-0.38534,-1.10693,2.49574,0
peptide_nm_369,-1.26966,0.08827,-0.36815,-0.98585,-0.42068,0.5257,0.92459,-2.55456,-1.502,-1.02846,0.07252,0.09728,1.1351,-2.47898,-1.62579,0.92444,-2.80335,-1.67541,-0.2661,-1.27557,0.04857,0.05505,-0.56385,-0.9018,0
peptide_nm_370,-1.62434,-0.23426,1.77444,-1.50872,0.1246,1.01494,0.50956,-0.32713,0.54305,-1.18438,0.73602,0.54899,0.48247,-0.25367,0.3544,-0.29257,-0.49729,1.28502,-2.26265,0.57296,0.94176,-0.5015,0.28974,0.99514,0
peptide_nm_371,-1.37361,1.57126,-0.99316,-0.84745,0.80467,0.5034,-1.96385,1.88681,-0.17463,-2.49989,1.96165,-0.94389,-1.81666,1.83661,-0.50392,-2.13842,1.91106,-0.63407,-2.15301,1.76771,-1.80277,1.6416,0.74125,0.85643,0
peptide_nm_372,1.89235,0.00709,-1.32334,1.47543,-0.27023,-1.35837,-0.29746,-1.83513,0.69406,-0.63273,0.70853,-0.73843,0.1275,-1.8778,0.35596,-0.04751,-1.30066,0.04561,1.79188,0.90197,0.25238,0.30905,-0.21718,0.0419,0
peptide_nm_373,0.16656,0.0754,1.0804,-0.00763,-0.50081,1.12613,1.58313,0.25409,1.3181,-0.92766,0.3895,0.2947,1.51883,0.25892,1.47028,1.33371,0.10899,2.15792,0.84124,-0.38739,2.48812,-0.74822,-0.60187,1.41764,0
peptide_nm_374,0.0953,0.04676,0.71561,-0.20915,0.20074,-0.42686,-1.3316,0.29805,0.68044,-1.29008,1.09123,-1.56956,-1.30207,0.46825,0.12637,-1.46619,0.79908,0.14885,-1.5843,1.37876,-0.44171,-0.71539,0.49432,0.30086,0
peptide_nm_375,0.29845,0.23164,0.27215,0.28297,0.17244,0.93541,0.52832,0.11731,-0.45419,-0.0952,0.58957,-0.56707,0.49713,0.05141,-0.48636,0.5025,0.49047,-0.53204,-0.10887,0.69341,-0.1563,0.07832,0.41765,0.17745,0
peptide_nm_376,1.32903,1.47075,0.29841,-0.23944,0.47337,-1.2006,1.66679,-1.1494,-0.63894,-1.248,-0.61723,0.43599,2.19679,-0.90219,-1.10528,2.6287,-0.00659,-0.56573,2.9707,1.86997,0.07569,-0.94183,-0.79762,0.89856,0
peptide_nm_377,-2.43329,1.24282,-0.03412,-0.76509,1.01454,-0.90382,-1.97139,2.03849,-1.08868,1.04554,-0.09392,0.05469,-1.61058,2.06064,-1.0088,-2.22438,2.06702,-1.24834,-2.07177,1.49567,-0.85491,-1.12645,0.18389,-0.20472,0
peptide_nm_378,0.88217,-0.30786,-1.85885,0.99019,-1.15447,-1.71397,0.77877,0.22203,-1.05473,-0.40048,-0.48046,0.11634,0.94339,0.36082,-0.60526,1.46802,0.19862,-1.23627,1.19495,0.8012,-0.78515,0.42209,0.76285,-0.14639,0
peptide_nm_379,0.65616,0.22518,0.8921,-0.95715,-1.33349,3.00256,-1.28887,-1.2099,1.39106,-0.55113,-1.132,1.77942,-0.39411,-1.25217,1.49128,-1.05516,-1.28777,1.37105,-1.46225,-1.17993,2.87471,1.72391,1.4007,2.37054,0
peptide_nm_380,-0.57179,0.58052,-0.37752,-0.10661,0.67093,-0.6877,-0.05945,-0.30971,0.59953,0.0932,0.6974,0.07676,0.38192,0.09665,0.57304,-0.43809,-0.10115,0.96221,-0.40568,1.00304,0.53237,0.54706,-0.02171,0.43112,0
peptide_nm_381,0.11835,1.48094,-0.04,-0.81199,0.64091,1.20939,-2.29294,1.05482,-1.64004,-1.33372,0.09225,0.56594,-2.37118,1.08928,-0.92804,-2.33537,1.68073,-1.70453,-0.49786,1.27645,0.58215,1.5616,0.10518,-1.93408,0
peptide_nm_382,-0.5865,0.77793,-0.7301,-0.70361,0.49746,-0.32362,0.09112,-0.69183,0.22179,-0.68827,-0.47487,0.35458,0.21624,-0.5783,0.10528,0.38054,-0.496,0.34699,0.71936,0.18543,-0.24866,0.2021,-1.08887,-0.48562,0
peptide_nm_383,-1.58347,0.6161,1.0728,-1.37792,0.68089,0.585,0.3024,-0.97919,-1.5756,0.72439,-1.14646,-0.67449,0.79602,-1.29649,-2.44235,-0.55547,-0.44057,-0.51545,-0.6623,-0.05754,0.34117,0.11411,-2.85415,0.50368,0
peptide_nm_384,-0.03261,-0.55718,-1.32332,0.0841,0.61881,-1.78871,-1.97674,0.72697,0.23251,0.00038,-1.82494,0.39369,-2.38645,0.88399,0.5108,-1.69494,0.73667,0.46507,-0.07445,1.04917,1.78719,0.19791,-0.39154,-0.71317,0
peptide_nm_385,-0.34989,0.80372,-0.25844,-0.40829,0.39727,0.23935,-0.41002,-0.9527,1.35342,-1.0788,-0.1894,0.75915,-0.02726,-0.90093,1.15069,-0.37813,-1.08108,1.33363,-0.10849,-0.21478,0.17958,-0.26364,-1.2109,1.27362,0
peptide_nm_386,-0.18405,1.24772,-1.59843,0.27726,-2.13696,-0.57748,0.89076,0.40672,-0.70511,-0.27404,-1.45259,-0.71644,1.15639,0.20863,-0.84968,1.10806,0.14115,-0.84018,1.41614,-0.24479,-0.02705,-0.39583,0.02967,0.23417,0
peptide_nm_387,-0.15313,0.0823,0.26484,0.52901,-0.35741,0.66271,0.47353,0.56813,-1.46516,1.00496,1.54922,-0.65681,1.01782,0.46429,-1.27194,0.08443,0.79411,-1.02244,0.11256,0.21546,-0.66233,-0.72976,-0.65937,-0.56392,0
peptide_nm_388,0.30571,1.34602,0.18035,-1.93267,2.43947,-1.61144,-1.39509,-0.35506,0.44924,-0.8897,-0.79101,1.38265,-1.26332,-0.33393,1.19196,-1.25029,-0.7734,0.80715,0.25247,0.85563,-0.19166,0.8622,-0.37854,0.56914,0
peptide_nm_389,0.72897,1.01696,-0.73344,0.82325,-0.05387,-0.86387,1.85064,0.71083,0.40826,0.32279,0.27727,0.72104,2.25388,0.60863,0.41969,1.59655,0.86539,0.51647,1.60042,0.52964,1.27143,-0.50331,0.19661,0.09658,0
peptide_nm_390,1.18926,-1.28351,-0.34133,-0.21186,-1.40802,0.23389,0.42105,-1.06181,-0.5564,-1.30396,0.55765,0.30293,0.22798,-1.03595,-0.827,0.77279,-0.66847,-1.31191,-0.55088,0.95386,-0.67827,-0.04506,0.06882,-0.384,0
peptide_nm_391,0.36538,1.21656,1.13288,0.04496,-0.07057,0.88068,-0.50172,1.04034,1.06299,-0.15613,1.26863,0.89355,-0.44678,0.99526,1.43689,-0.27228,1.10071,1.40487,0.867,0.75078,1.73066,1.33447,-0.15909,-0.48275,0
peptide_nm_392,-0.60647,2.03492,-1.32123,1.61511,0.25381,-0.21504,-0.11037,-0.15276,-1.27152,-0.05897,2.58634,-1.21019,0.00909,-0.40955,-1.23332,-0.04958,-0.13425,-1.29523,2.09246,-0.36438,0.39068,0.6752,1.22573,0.26998,0
peptide_nm_393,1.09609,-1.24878,-2.59291,0.19435,-0.1049,-2.76438,-2.3579,1.08098,0.09598,-0.55613,-0.96586,0.8638,-2.68872,1.55948,-0.06361,-2.33284,1.41103,-0.66862,-0.9838,0.52749,-2.54223,1.08946,-2.33348,-2.06667,0
peptide_nm_394,0.75447,-0.4425,0.96154,-0.53816,0.38824,0.87554,0.4897,-1.17904,-0.88905,-1.06436,0.59743,0.137,0.84156,-1.4728,-0.58998,1.18708,-1.33129,-0.79817,-1.24827,1.06626,-0.47269,-1.2324,1.28265,-1.40208,0
peptide_nm_395,-1.40956,1.79848,-2.20075,-0.00668,0.43027,0.02671,-0.27439,0.66949,-1.18027,1.50564,0.36617,-0.38865,0.16709,0.7768,-0.93148,-0.90195,1.30853,-1.93744,-1.14539,2.60395,-1.63304,0.89258,-0.40226,-0.17915,0
peptide_nm_396,-0.09963,0.39081,-1.00959,2.34278,-0.21051,-2.08343,0.69524,-0.01728,0.37278,2.44885,1.22151,-1.60037,1.11182,-0.52467,-0.05096,1.36202,-0.25729,-0.38,2.03103,-0.7546,-1.02785,0.44926,-2.85081,0.28204,0
peptide_nm_397,-0.74744,1.31333,0.26599,-0.84882,0.35319,0.25243,0.29364,2.70149,-0.5031,0.33868,0.08039,0.2382,1.22018,2.53348,-0.29047,0.04195,2.56517,-0.688,-2.24622,3.09077,-1.86746,-0.31165,1.69482,-0.67341,0
peptide_nm_398,0.75309,0.28115,0.38374,0.06354,-0.54095,0.10668,0.71729,0.77398,0.25788,-0.25223,0.26516,0.64312,0.62654,0.31375,-0.14075,0.83408,0.99283,0.02951,0.58422,1.81368,0.33943,0.90326,0.53958,0.50255,0
peptide_nm_399,0.36876,0.79222,-1.40445,0.98621,0.14447,-1.24968,0.55945,-0.88435,0.3006,0.74031,-1.56764,-0.98645,0.75442,-0.8156,0.26246,0.93884,-0.64078,0.29081,1.15669,0.54182,-0.02426,-1.08921,1.21201,1.05122,0
peptide_nm_400,0.15332,1.3311,-1.20905,-0.99502,0.35691,-1.12518,-1.29397,1.38488,-1.45563,-0.7501,1.03475,-0.80124,-0.82151,1.57555,-1.28523,-1.53053,1.4787,-1.76515,-1.9853,1.33783,-1.66514,0.57863,-0.7511,0.11007,0
