,MSW__1,MSW__2,MSW__3,MSW__4,MSW__5,MSW__6,MSW__7,MSW__8,MSW__9,MSW__10,MSW__11,MSW__12,MSW__13,MSW__14,MSW__15,MSW__16,MSW__17,MSW__18,MSW__19,MSW__20,MSW__21,MSW__22,MSW__23,MSW__24,MSW__25,MSW__26,MSW__27,MSW__28,MSW__29,MSW__30,y
peptide_nm_278,-0.27494,-0.56798,0.06005,-0.29616,0.40499,-0.2314,-0.45207,-1.14771,-0.28004,0.21638,1.69916,0.33338,0.84046,0.85914,0.40259,1.4582,1.9963,2.2014,2.77812,2.40642,-3.74069,-2.95154,-3.1672,-2.69853,-2.8773,1.87677,3.16003,2.94607,3.09084,2.73695,0
peptide_nm_279,-0.25971,-0.45804,-0.42198,0.31364,0.16277,0.51897,0.41311,0.60088,-0.15548,-0.64982,0.91614,0.81779,0.92364,0.8858,0.75798,-0.32025,-0.02159,-0.03713,0.02494,-0.16836,-0.44751,-1.0075,-1.08774,-1.65054,-1.74196,0.24679,1.97481,1.78911,1.71132,1.42343,0
peptide_nm_280,-1.42838,0.52457,-0.13511,0.00184,0.84818,-0.14745,-0.03976,0.51829,0.46011,-0.45883,0.43985,-0.1442,0.05893,0.70979,0.9288,-1.11415,-1.33909,-0.88309,-1.29659,-0.4411,1.07971,0.37635,-0.62585,-0.42555,1.03509,0.51581,-0.33684,-0.63101,-0.69233,-0.78893,0
peptide_nm_281,-1.19525,-0.64328,-0.74523,-1.19797,-0.62512,0.79799,1.39247,-1.69595,0.23174,1.30057,-0.30015,-0.66465,0.48274,-0.39838,-0.46733,2.34828,0.04143,-0.66458,-0.82821,-1.22106,1.43587,0.42154,0.08276,-1.72383,-0.60783,-0.55056,0.32214,0.29078,-0.82621,-0.52101,0
peptide_nm_282,0.2672,-1.02714,-0.24968,0.98938,-0.31229,-0.22133,0.03714,-1.00482,-0.02229,-2.43681,0.99294,0.9755,1.75138,0.66001,0.63984,1.16732,-0.46478,1.66006,-0.59687,0.20062,-0.58853,-0.87445,-1.001,-0.66677,-0.6382,1.57194,3.12648,2.42978,2.15941,1.90873,0
peptide_nm_283,0.87193,-1.23214,-1.70522,-0.28803,-2.36395,0.68728,0.69312,1.23463,0.55872,0.25489,-0.54586,1.1279,-2.62334,0.73552,-0.63342,-0.68733,0.44623,-0.02693,-0.03907,0.08569,-1.24292,0.38482,0.51334,-1.07291,-0.20332,1.43966,-1.9801,-1.85586,2.89562,-1.45001,0
peptide_nm_284,-0.20136,-0.86805,-0.33448,-1.70483,-1.33173,-0.05149,0.73842,0.11471,0.55663,0.39712,-0.12543,0.23188,-0.0914,0.61224,-0.00838,1.47529,1.56669,1.59077,0.83172,0.60607,-1.81161,-1.05005,-1.2142,-1.5453,-1.19441,-0.79204,1.10267,0.85519,0.90027,0.82197,0
peptide_nm_285,-0.57929,-0.52907,-0.53901,-0.10544,-0.40152,0.47841,2.10738,0.18922,-0.11968,0.66746,0.17236,0.99752,1.35889,1.07148,1.21463,-0.10663,-2.54283,-0.48791,0.14857,-2.36539,0.19414,-0.63132,-0.02293,-0.56974,0.60517,0.41797,1.89295,2.37929,1.81061,1.9543,0
peptide_nm_286,1.53074,-0.23794,0.35668,-0.38256,-0.95306,-0.72777,-1.24002,0.256,-0.93026,0.5751,0.85474,0.27704,0.39672,-0.26424,0.71074,1.59995,1.09041,1.42991,1.78087,0.67677,-1.76388,-1.05605,-1.14899,-0.486,-1.00196,0.06139,0.81062,0.78372,0.75662,0.07978,0
peptide_nm_287,-1.68144,0.69349,0.32227,-0.00672,0.62185,-0.43635,-0.70048,-1.09187,-1.30864,-1.4463,0.45849,0.3924,0.70801,-0.87769,-0.69821,-0.42708,0.8509,1.06473,0.89124,0.77039,0.15868,0.60476,-0.10251,0.4495,1.01931,0.93706,-1.26444,0.31944,-1.45593,-0.72975,0
peptide_nm_288,-0.50599,-0.60651,0.31141,-0.82061,-2.08253,-0.11399,-1.07635,-0.33582,1.75714,0.88926,0.41076,0.21364,0.22225,-0.60204,0.15477,1.47797,1.20497,-0.81997,-1.56487,-1.77086,-0.85569,-0.34882,-0.79938,-0.48188,0.6814,0.3648,1.43241,1.2461,1.412,1.22511,0
peptide_nm_289,-0.53028,-0.30758,-0.14478,-1.17919,-0.2429,0.11762,1.81495,-0.3729,2.13159,-0.61048,0.11383,0.33244,-0.01443,1.32493,-0.05755,1.68696,-2.13629,-0.79318,-1.70746,-0.06751,2.12584,-0.10326,-0.37929,-1.0639,0.71092,0.28466,1.16856,1.37101,1.13567,1.20596,0
peptide_nm_290,-0.8516,0.23623,-0.63479,-0.79642,-0.92866,-0.08049,-0.51906,-0.52316,-0.70458,0.59393,-1.11388,0.32932,-0.54111,-0.84995,-1.51819,0.98283,0.80888,1.06315,0.91688,-0.1561,-0.51194,-0.21677,-0.26708,0.76886,0.67538,-1.12333,-1.18244,-0.21322,-1.2348,-0.98744,0
peptide_nm_291,0.8995,1.23524,1.06411,1.33157,0.74934,-0.26302,-0.85393,-1.41188,-0.84024,-0.25804,1.97865,2.29719,1.05104,1.42901,1.70798,-1.22334,-0.45062,0.32612,-0.33366,-0.38409,-0.43633,-0.92442,-0.50663,-0.5074,-0.76452,0.54433,1.2749,1.11862,1.27498,0.70761,0
peptide_nm_292,-2.7941,-1.1515,-1.62681,-0.07202,-0.81556,0.68709,2.36658,0.25186,-0.56747,1.60661,-0.56406,-0.83825,-0.20924,-0.18441,-1.00647,-0.13802,-0.90449,-1.43311,-0.60654,-1.2533,0.97266,1.61895,-0.1274,-0.4974,1.63849,1.6387,1.20159,-0.28924,-1.81282,-1.78326,0
peptide_nm_293,-0.14208,0.00423,0.38293,-0.71708,0.28161,-0.76142,-0.83684,-0.78496,0.42232,-0.78894,0.14279,0.39319,-0.30327,0.44956,0.35839,0.23371,0.3029,-0.01102,-0.32724,-0.49221,-1.05352,0.67246,0.52592,-0.27985,0.51191,-0.96074,-0.89862,-0.49017,-0.33931,-0.49141,0
peptide_nm_294,-1.32388,-0.53588,0.03716,-0.27664,-0.23726,-0.24285,-0.16974,-0.02147,0.19964,0.63595,0.55419,-0.22183,-0.09586,-0.16561,-0.56964,-0.05804,0.91064,0.7789,0.33534,0.40782,-1.68789,-1.0871,-1.08544,-1.12621,-0.41408,-0.28458,0.78134,0.57326,0.8763,0.43461,0
peptide_nm_295,0.34562,1.10822,0.48058,0.70256,0.84223,-1.25727,-0.06208,1.15371,0.02963,-0.56021,1.36531,1.04089,1.40891,0.81507,0.8069,0.16752,-0.56904,-1.57107,-1.54335,-0.63633,0.60069,-0.41454,-0.66312,-0.2456,0.34649,-0.10252,0.59964,0.566,0.63613,0.7161,0
peptide_nm_296,-0.33054,-0.45208,0.65771,-0.42756,0.04082,-0.17477,0.16382,0.09242,0.43186,-0.16943,1.43351,0.08628,0.6799,1.2434,0.4725,-0.54184,-0.01249,-0.12471,-0.6644,-1.11026,-0.84799,-0.27548,-0.4115,0.17827,-0.09556,0.49164,0.62109,0.60788,1.23265,0.19279,0
peptide_nm_297,-1.13258,-0.3732,-0.85494,-1.02624,-1.25209,0.93613,0.14087,0.46918,1.38704,1.64325,-0.01843,-0.4547,-0.84011,-1.19545,-0.61608,0.65679,-0.55105,-2.46648,-1.93549,-0.37141,1.51083,1.62004,1.80784,0.72244,-1.48347,1.71224,0.97973,0.33084,-0.08773,-0.97535,0
peptide_nm_298,-1.66561,-0.18408,-0.40102,-1.06964,-0.57332,0.33617,0.41123,1.14128,1.36068,-0.25776,-0.02724,0.67886,0.4106,-0.23396,-0.70117,-0.41215,-1.6885,-1.39347,-1.43669,-0.69789,1.06243,-0.17979,0.76882,0.14259,0.24862,0.93545,0.00435,0.17933,0.15179,0.34972,0
peptide_nm_299,1.19322,-0.51921,-1.96642,0.43381,-0.72369,0.56429,-0.23572,-0.41025,-0.50652,-0.2074,1.25745,0.77778,-0.01885,0.4885,0.30646,-1.38675,0.16902,0.13956,0.26122,0.12413,-0.90833,-1.1487,-0.94099,-1.5047,-0.58808,-0.24938,0.8615,1.37296,1.01744,0.6157,0
peptide_nm_300,0.50642,-0.76652,-0.73852,0.22485,0.2727,-0.59682,-0.3094,-0.66655,-1.47862,0.55308,1.41645,1.03625,-0.55151,0.20553,0.2928,0.58638,0.96405,1.39095,1.29759,0.90697,-1.89376,-0.73483,-0.92531,-0.74752,-0.54438,0.35724,0.89201,0.64144,0.42614,0.8355,0
peptide_nm_301,0.05956,-1.28141,0.68072,-1.08532,-1.01271,0.31842,0.67844,-1.01204,0.60035,-0.41171,-0.65314,0.43703,-0.89075,-0.06427,-0.03287,-0.06857,0.24434,-0.23722,-0.92988,-0.9895,0.52781,0.28048,-0.04466,-0.88302,-0.28397,-0.78166,-0.09036,-0.89024,-1.49062,-0.14643,0
peptide_nm_302,1.54003,-0.28838,0.3405,0.38861,-0.51638,-0.37317,0.8035,-0.31701,0.75039,0.54397,1.08081,0.65741,0.95169,0.72865,0.57195,-0.54896,-0.7001,-0.81709,-1.00787,-1.32363,0.35124,-0.51933,0.9451,0.39127,0.64448,0.33387,0.1767,-0.05198,0.02201,0.09927,0
peptide_nm_303,1.1928,2.1491,2.43406,2.17846,1.82971,-1.86138,-1.52906,-1.55807,-1.57108,-0.84003,1.76089,2.11013,2.14721,1.72614,1.59122,0.52237,0.41669,0.79945,0.59779,0.38067,-0.81888,-1.90436,-1.21165,-0.31013,-0.42944,1.12322,1.43396,0.1472,0.64636,0.95115,0
peptide_nm_304,-0.20997,0.12201,0.07061,-0.1173,0.04045,-0.57034,0.08768,0.52214,0.42723,-0.49984,0.693,0.54481,0.34442,0.61726,0.67841,0.10813,-0.28373,-0.70924,-0.91798,-0.38557,0.0552,-0.07957,-0.42152,-0.24796,-0.52446,0.11107,0.75471,0.26358,0.30202,0.43448,0
peptide_nm_305,-0.34673,0.15735,0.77156,1.0314,0.48356,-1.02927,2.4477,0.66752,-0.10208,1.06435,1.13211,1.97952,1.20764,1.17233,1.75228,-0.12372,-3.17375,-0.55846,-0.82806,-2.31449,1.77915,-0.66118,0.3045,-0.24166,-0.63415,-0.28511,1.1579,1.24665,0.57661,0.7651,0
peptide_nm_306,1.0416,0.49168,-0.70505,-0.85001,0.20816,-0.381,0.40994,-0.6116,-1.33017,0.02229,0.40833,0.4644,-0.25826,0.43344,-0.55053,0.59209,1.05356,0.6094,0.73435,0.96136,-1.2407,-0.63355,-1.08342,-0.71868,-0.49903,-0.61113,-0.24435,0.23635,0.19947,0.59927,0
peptide_nm_307,0.30046,0.37785,0.07448,0.41798,0.93395,-0.71034,-1.33089,-2.53661,-1.60761,-0.77526,0.06929,-0.67379,0.49926,0.45689,-0.99303,1.1628,1.52361,1.66615,2.27892,1.94256,-1.1531,-0.48301,-0.01769,-0.63684,-0.4852,-1.96802,-0.22313,-0.52821,0.23834,-0.23527,0
peptide_nm_308,0.28626,0.88293,-1.21704,-1.88217,-1.00226,-0.24249,-0.5989,-0.12203,-0.31896,-0.34184,0.74154,0.0967,-0.92963,-1.71925,0.11986,0.18621,-0.36694,-0.67417,1.73679,-0.42934,-0.13956,-0.52692,0.11367,0.02329,-1.23298,-0.30357,-0.84147,0.75621,-1.03642,0.69057,0
peptide_nm_309,-0.17128,-0.68956,0.21834,-0.93833,-0.03613,-0.02031,0.00585,0.26263,-0.24688,-0.52453,0.0941,0.13549,0.05423,0.3827,0.14584,0.53217,0.76144,-0.19128,0.27817,0.20233,-0.6709,-1.12702,-1.00007,-0.21643,-0.90984,-0.61825,0.37458,0.5648,0.52584,0.11204,0
peptide_nm_310,0.70266,0.80068,0.85064,0.31859,1.32134,-1.3133,-1.34441,-0.97553,-1.03127,-1.7256,0.96068,1.33599,1.36897,1.43663,1.68483,0.44077,0.71751,0.3043,0.8381,0.50744,-0.87517,-1.16529,-1.25514,-1.4539,-1.05783,-0.53895,0.87792,1.00738,0.93745,0.96546,0
peptide_nm_311,-2.2973,0.35938,0.4369,0.03643,0.19356,-0.06741,0.06784,0.15989,0.07777,0.1777,-0.02469,-0.72708,0.04381,-0.9876,-1.07853,-1.34273,-0.49781,-0.26182,-0.78125,-0.19937,0.31968,1.2351,-0.07003,0.74832,0.02478,2.19629,-2.1396,-1.29782,-0.8122,-1.72957,0
peptide_nm_312,0.19178,-0.5235,-1.16594,-0.41106,-0.93931,0.06651,-0.0622,-0.12178,0.87856,0.65034,0.21675,-0.24538,-0.39552,0.67415,0.81027,0.38286,-0.721,0.19019,-0.46541,0.00542,-0.38657,-0.27591,-1.00663,0.08554,-0.65241,-0.47624,0.43315,0.41446,0.38928,-0.51458,0
peptide_nm_313,0.74179,-0.51282,-0.59442,-0.49552,-1.73946,0.55025,-1.01889,-1.44612,0.50265,-1.47832,0.35763,0.06852,-0.2615,0.4842,1.04607,2.34927,0.7597,2.04782,1.36546,1.97849,-1.65214,-3.03939,-2.18279,-3.224,-3.08494,0.64825,2.19624,2.31917,2.08988,2.1278,0
peptide_nm_314,-1.63634,-0.12213,-0.52053,-0.14839,-0.41413,-0.13748,1.06907,1.70099,0.61136,0.18485,-0.03323,0.17805,0.0322,-0.43931,-1.19819,-0.54526,-0.85548,-2.79912,-1.15621,0.15225,1.62822,-0.66169,-0.01496,0.67705,1.97501,0.46083,-1.24073,0.68028,-2.09434,-0.23765,0
peptide_nm_315,1.00102,-0.12437,-0.55245,0.15167,-1.30788,1.16471,-0.16348,0.39523,0.56151,0.06659,-0.1571,-0.17052,-0.92651,0.30672,1.00241,0.61597,0.99722,0.41369,1.15772,0.73389,-1.39012,-1.04468,-1.07294,-1.37586,-0.76838,-0.57979,0.74955,0.34916,0.89045,0.6483,0
peptide_nm_316,-1.80794,-1.36293,0.13531,-1.23181,-0.37448,0.98822,1.20202,-0.13274,2.51531,0.34722,-0.19817,0.54073,0.78721,-0.1783,0.51452,-0.31919,-1.34677,-1.26668,-1.96317,-1.48604,0.80512,-0.23173,-0.06844,-0.86168,-0.59909,0.67968,0.94631,0.98458,1.60465,0.77585,0
peptide_nm_317,-0.47749,0.20117,0.23927,0.16173,-0.22399,-1.31523,0.05905,-1.05119,-0.03006,-0.77601,0.34778,-0.61445,0.20689,-0.68176,0.64294,0.77428,0.65334,1.55814,0.49412,0.73488,-0.98609,0.10786,-0.79904,0.77199,0.23711,-0.56322,-0.6457,-0.47344,-0.89291,-0.64391,0
peptide_nm_318,-0.16903,0.35832,-0.56072,0.04536,0.53764,-0.22914,-0.50414,-1.47857,-0.9109,-1.03326,0.5821,-0.0042,0.4029,-0.35438,0.81489,1.75297,2.27229,2.05387,2.56343,2.2901,-1.50339,-1.28276,-1.27421,-0.95173,-1.19369,-0.24625,-0.25309,0.55288,-0.43158,0.42892,0
peptide_nm_319,-1.36666,-0.7743,-0.6942,-0.31366,-0.61867,0.27181,1.04651,0.40983,0.63456,0.10113,0.41552,0.10633,-0.25242,-0.15194,0.08972,-0.84216,-0.54562,-0.96492,-1.01662,-0.65047,-0.67747,-0.57711,0.3652,-0.10267,-0.26783,-0.22409,0.45446,-0.46795,0.56322,0.23005,0
peptide_nm_320,-2.34014,-0.61336,-0.2279,-0.0445,-0.20956,-0.2091,1.96499,0.64059,0.00663,0.56603,0.082,0.35737,0.52531,-0.01788,0.39615,0.43459,-1.50245,-0.93319,-2.76619,0.4543,0.97293,-0.28289,-0.23202,-1.0229,-0.16006,-0.44952,0.27154,1.3513,0.46031,0.77697,0
peptide_nm_321,-1.41675,-0.49002,-0.66508,-0.00113,0.27136,-0.03281,0.63896,0.65839,0.1457,0.65951,0.68431,0.33293,-0.49469,0.44434,0.01485,-0.26334,-0.39627,-0.23699,-0.42031,-0.35679,-0.40119,-1.10215,-0.05832,-1.32503,0.05425,0.39516,0.25667,0.75565,0.86025,0.46601,0
peptide_nm_322,-3.05788,-0.48002,-0.67852,-0.71383,-0.68469,1.06779,0.71086,0.35475,1.98398,0.48001,-1.21714,-1.32554,-0.01959,-1.426,-0.97865,-2.23126,-1.25828,-0.92243,-0.85693,-2.04298,1.80791,1.53871,1.44768,-0.42693,-0.80045,1.97895,0.98986,-0.81122,-0.24567,-2.29319,0
peptide_nm_323,0.25098,-0.25131,-1.75734,-0.29482,1.54843,-0.51527,-0.32007,1.54932,0.9715,-0.8843,1.41534,1.54433,0.56735,0.78572,1.13047,1.38486,-0.10017,-0.8598,-0.48975,-1.34751,-0.34026,-0.61738,-0.77064,-0.63498,-2.05618,0.58804,2.07433,1.84025,1.87447,1.9298,0
peptide_nm_324,-1.55643,0.3502,0.50807,0.41822,0.33082,-0.67254,-0.01881,-0.92952,-0.01386,-0.81418,0.49756,-0.10131,0.33496,0.4315,0.94863,0.26922,-0.35132,0.62369,-0.51687,0.49365,0.30208,-0.18681,0.25637,-0.64027,0.62405,1.4072,-1.81268,1.43862,-0.75881,-0.0833,0
peptide_nm_325,0.65215,0.03067,-0.38066,0.39112,-0.241,-0.49555,0.20724,0.23761,-0.21339,0.56784,0.34813,1.09713,0.07085,-0.84306,0.39405,0.39091,-0.3306,-0.09482,0.72179,-0.04872,-0.39215,-0.09895,-0.64901,0.42556,-0.54699,1.17972,0.1604,-0.22562,0.3096,-0.26999,0
peptide_nm_326,-1.03876,-0.70123,-1.43858,-2.04724,-0.9843,1.22753,0.80471,0.23647,0.24258,1.1254,-1.40763,-1.52571,-1.28047,0.46975,-0.98483,0.04375,-1.21625,-1.22594,-0.27085,-2.31318,1.72376,0.50525,0.2655,0.27429,0.75551,1.61573,-0.82378,-0.39768,0.87205,-0.54565,0
peptide_nm_327,-0.41164,-0.22499,-0.85752,-0.87563,-0.52978,-0.34359,0.65999,0.28466,0.48289,0.1163,0.36324,0.00937,0.38498,0.52112,0.14378,0.80254,-0.08804,-0.18781,-0.07017,-0.53361,-0.42321,-0.84777,-0.40149,-0.33589,-0.54554,0.66742,0.7129,0.86376,0.56927,0.75139,0
peptide_nm_328,-1.19497,0.1551,0.47738,0.77026,0.19642,-0.61589,0.72506,0.06007,0.019,1.16854,0.68289,0.6852,0.89538,1.5419,0.85732,0.2603,-1.02217,-0.08104,-1.42015,-0.94261,0.94615,-0.69279,-0.7567,-1.19081,-0.87465,0.68044,1.21995,-0.01264,0.23097,-0.05941,0
peptide_nm_329,-0.44054,0.18132,0.40236,0.60586,0.02769,-0.40097,0.11184,-1.11356,-1.79842,-0.79288,0.92539,0.10773,0.83357,1.24922,0.14908,1.01477,0.45378,-0.33961,-0.0371,0.36937,-0.92849,-1.92357,-0.63433,-1.0305,-0.66314,0.84214,0.86353,1.04276,0.93258,0.71412,0
peptide_nm_330,0.24158,0.09257,-1.29914,-0.62736,-0.08874,-0.13244,1.23465,0.74753,-0.15134,-1.08683,0.64092,0.37589,0.1499,0.08811,0.17689,1.11352,0.35265,-0.24153,-0.49304,-0.60471,-0.92581,-0.86141,-0.90055,-1.26304,-1.25091,0.62563,1.35724,1.03263,1.85121,1.09104,0
peptide_nm_331,-0.75369,-1.74181,-0.71423,-0.48379,-0.71508,0.17286,0.87894,-0.34541,1.44526,-0.13745,-0.06434,-0.03955,-0.2926,-0.62513,0.26341,2.485,-0.72851,0.43902,-0.26089,-0.7778,0.40214,-0.08454,0.13612,-0.36174,-0.21452,-0.78618,0.83498,0.33713,-0.08869,0.1894,0
peptide_nm_332,0.52175,0.22553,-0.54298,-0.12764,-0.8119,0.175,0.43305,0.08936,-0.06194,-0.34975,0.64074,0.42311,0.69544,0.10229,0.23752,0.52401,0.65442,0.82422,0.35415,0.27706,-0.92909,-0.57686,-0.85057,-0.9524,-0.79839,1.14819,0.67335,0.54897,0.62468,0.99439,0
peptide_nm_333,-1.20264,0.42659,-0.0553,-0.38463,-0.38828,-0.51867,-0.61682,-0.40839,-1.13308,-1.38138,0.3413,1.35837,-0.23721,1.05282,-0.33307,0.68273,0.44345,1.06627,0.09831,-0.27252,0.08065,0.31406,-0.28783,0.3975,-0.15223,0.89262,-1.23217,0.66688,-0.8661,0.25859,0
peptide_nm_334,0.06019,-1.79736,1.14248,-1.63096,-0.15178,0.01369,1.17277,-0.57151,0.55204,0.31206,0.20225,0.02665,0.09204,0.01614,-0.5574,-0.20728,-0.69432,-0.89368,0.26152,-0.30125,-0.80467,0.47367,-0.28177,-1.27726,-0.16555,-0.27701,0.47913,0.46715,0.64884,0.75671,0
peptide_nm_335,-0.45882,-0.38884,-1.90421,-0.97812,-0.33155,0.6736,0.58305,0.42736,-0.46525,0.78016,0.29328,0.36503,-0.79836,-0.82777,0.29057,-0.2568,-0.10424,-0.39709,0.49331,0.46026,-0.21957,0.06198,-0.35648,-0.40347,0.06643,0.14356,-0.6603,0.16079,-0.31885,0.15019,0
peptide_nm_336,-0.09749,-0.74052,-1.19404,-1.01916,0.0122,-0.26263,-0.55239,0.4341,0.99012,0.64541,-0.40775,-0.07153,-0.18139,-0.81734,0.49248,0.52585,-1.24379,-0.92036,-1.15557,-0.44515,1.18551,-0.65803,1.94176,0.4673,0.73634,0.60406,-1.17681,-0.18912,-0.28301,-1.02612,0
peptide_nm_337,-0.08571,0.75088,0.37659,0.21765,0.51327,-0.87447,-0.17063,0.19508,-0.05989,-0.07967,1.01116,0.5069,0.55043,0.65914,1.13448,-0.82333,-0.24474,-0.68849,-0.67758,-1.03986,-0.54473,-0.07678,0.42139,-0.35381,0.05398,-0.10112,-0.09083,0.36596,0.47722,0.31133,0
peptide_nm_338,0.59444,-1.84597,-0.66096,-0.49796,-0.85163,1.26723,0.67116,-0.2682,2.04973,-0.13474,-0.39081,-1.41977,-0.99182,-1.28022,0.01429,0.1709,0.44775,0.14763,0.02207,-0.10954,0.08791,-0.37754,-0.95954,0.27875,0.9391,0.70877,-0.45917,-0.99196,-1.45588,-0.50333,0
peptide_nm_339,-0.45841,-0.13664,-0.2436,0.02233,-0.23182,-0.36511,-0.82789,0.06567,-0.15837,-0.60715,0.0385,0.59851,0.27817,-0.07131,0.54797,0.56975,0.39382,-0.01862,0.25342,0.05979,-0.61192,-1.19619,-0.88136,0.2289,-1.39276,0.52777,-0.25768,-0.35835,-0.04356,1.30304,0
peptide_nm_340,-1.08417,0.38574,0.44088,0.33213,-0.31765,-1.11678,0.18808,0.04575,-0.60297,1.27023,0.42158,0.12652,-0.09487,0.60701,-0.14627,-0.01625,-0.9625,-0.58363,-0.2831,-1.99559,0.19973,0.8917,0.6754,-1.1904,1.51966,1.19586,-1.00296,-1.56218,-0.094,-0.45037,0
peptide_nm_341,-1.46798,-0.99514,-0.96791,-1.14551,-0.86686,0.563,0.82991,1.49218,1.51195,1.58416,-0.01285,-1.31613,0.19369,-1.27948,-1.00617,1.08392,-0.95998,-2.6583,-2.78415,-2.55192,2.18473,0.59186,-0.64329,1.3905,0.81041,1.37656,1.40999,1.33436,2.625,0.41905,0
peptide_nm_342,1.57082,0.90999,0.05154,-0.3685,-0.53254,-0.88252,-1.94173,-1.67629,-1.60058,-1.02777,1.36529,1.20537,1.28466,0.23447,0.33798,0.84425,1.37568,1.51804,1.21841,1.56994,-1.26067,-0.5911,-1.49868,-1.00196,-0.78707,-0.70445,0.55165,0.76976,0.4844,0.58086,0
peptide_nm_343,0.39294,-0.40259,-0.67926,0.46161,0.02977,0.12923,-0.1854,0.81941,0.68259,-1.06556,0.40946,0.10079,0.2777,1.37559,1.14894,-0.23778,-0.38001,-0.47618,0.26775,-0.70561,-0.05122,0.34301,0.72918,-1.06017,-0.34129,1.03382,0.14576,-0.17343,-0.07146,0.21145,0
peptide_nm_344,-0.6233,0.21765,-0.72141,-0.37532,-0.11857,-0.20149,0.48832,0.87759,0.59558,0.36466,-0.60508,-0.69895,-1.10459,-1.30552,-0.96283,1.79716,0.73106,0.16365,-0.58089,0.19422,1.30025,0.67001,1.15757,1.10835,0.88779,-0.73576,-0.29698,-0.63007,-0.70746,-1.16894,0
peptide_nm_345,-0.27074,-1.0022,-0.46054,-1.01268,0.07307,0.21422,0.38512,0.26959,0.0008,0.07155,-0.0046,-0.42699,0.14995,-0.51703,1.71727,-0.30564,-0.44304,-0.86291,0.09306,-0.50925,-0.23799,0.10957,-0.5936,0.03261,-0.77636,0.32636,-0.47064,0.19599,0.42792,0.18735,0
peptide_nm_346,2.66652,0.69139,-0.28926,-0.43884,2.88112,-1.7344,-1.03811,-0.19377,-0.97858,-1.77722,2.03005,1.10073,0.85011,0.52454,2.88009,0.56869,0.85168,0.69674,0.46984,0.68273,-1.5223,-0.72143,-1.01168,-1.56114,-2.31928,-0.63976,1.02726,0.62787,0.40712,1.20951,0
peptide_nm_347,-1.30661,0.34024,-0.49683,0.34346,0.67641,-0.51504,1.36682,0.96902,-1.29521,0.14901,1.11925,0.79303,1.032,0.48336,0.86607,0.27318,-1.0637,-2.03942,-1.08649,-0.21536,-0.10229,0.0812,-0.1593,-0.71251,0.72116,0.56837,1.24757,1.19107,1.9411,1.67845,0
peptide_nm_348,-0.75926,-0.22316,-0.30881,-1.01611,-0.07424,0.66992,0.63758,1.06637,0.38328,0.99304,0.40272,0.06488,-1.10266,-1.9541,-0.72932,-1.49251,-0.85428,-0.92696,-1.90254,-1.3703,0.48528,0.1135,1.39114,1.15592,1.68475,0.91229,-0.11427,-0.45058,-2.42706,-1.30038,0
peptide_nm_349,-0.23083,0.318,-0.8073,-0.18768,0.23951,-0.73572,0.38196,1.12612,0.69488,0.47183,0.06357,-1.62998,-0.35213,-0.02878,-0.75374,-0.40765,-0.57837,-1.10907,-0.7488,-0.85538,0.63338,0.78994,0.52459,-0.76869,1.23215,-0.13711,-0.77648,-0.45741,0.40372,-1.22837,0
peptide_nm_350,-0.96168,0.27024,-0.2996,-0.36768,-0.69371,0.66989,0.60485,1.3932,0.83357,0.76383,0.03395,-0.68689,-0.71435,-1.09064,-0.52203,-0.5589,-1.3311,-0.67647,-1.06665,-1.19692,0.74484,-0.00506,0.43731,-1.02061,-0.05694,1.7602,0.81047,0.3713,0.12809,0.41395,0
peptide_nm_351,1.48072,-0.8098,-1.6716,-0.25566,-0.33788,1.00035,2.15487,0.16065,0.00545,0.61572,0.55142,-0.14486,0.01063,-0.17631,0.36658,0.96193,0.15002,0.64794,-0.31874,-0.88447,-0.87273,-0.38721,-0.75142,-1.30768,-0.32473,0.01403,0.89904,1.02984,1.32163,0.44005,0
peptide_nm_352,-1.39207,-0.19669,-0.63297,-0.43735,0.15805,0.17902,0.62297,1.10397,-0.10164,-0.44126,-0.47588,0.23636,-0.25017,0.03686,-0.44611,-1.06978,-0.73788,-1.16067,-1.22131,-0.7401,1.00836,-0.03664,0.03059,0.19303,0.88243,-0.42283,-0.93794,0.27696,-1.20082,-0.14593,0
peptide_nm_353,0.57832,0.46038,-0.50314,-0.03029,-0.48519,-0.69402,-0.76616,-0.17818,-0.55314,-0.41421,0.37645,0.42417,-0.21666,0.6091,0.36478,0.05095,0.51029,0.1835,0.57072,0.54532,-0.62165,-1.08091,-0.38716,-0.10666,-1.11226,-0.89304,-0.18368,0.04902,0.63669,-0.03335,0
peptide_nm_354,1.43614,0.49941,0.87413,-0.23659,-0.15597,-1.24296,-0.81413,-0.21613,0.41251,-0.31402,0.8343,0.82343,0.27789,0.7336,0.08769,0.45877,1.14271,0.71161,0.45985,0.18661,-0.45095,-0.81182,-0.73804,-0.97057,-0.33165,-1.97368,0.19638,0.0155,0.13986,0.05169,0
peptide_nm_355,-0.41113,-0.49226,-0.16384,-0.01976,-0.35437,0.07194,0.05952,-1.19743,-0.34664,-0.30076,0.42873,-0.22641,1.08897,-0.3222,-0.15202,0.1148,0.3612,-0.32733,0.32731,0.62627,-0.83862,-0.40977,0.01774,-0.00171,-0.59357,0.88144,0.44816,1.13294,0.34648,0.88743,0
