,CTDC_hydrophobicity_PRAM900101.G1,CTDC_hydrophobicity_PRAM900101.G2,CTDC_hydrophobicity_PRAM900101.G3,CTDC_hydrophobicity_ARGP820101.G1,CTDC_hydrophobicity_ARGP820101.G2,CTDC_hydrophobicity_ARGP820101.G3,CTDC_hydrophobicity_ZIMJ680101.G1,CTDC_hydrophobicity_ZIMJ680101.G2,CTDC_hydrophobicity_ZIMJ680101.G3,CTDC_hydrophobicity_PONP930101.G1,CTDC_hydrophobicity_PONP930101.G2,CTDC_hydrophobicity_PONP930101.G3,CTDC_hydrophobicity_CASG920101.G1,CTDC_hydrophobicity_CASG920101.G2,CTDC_hydrophobicity_CASG920101.G3,CTDC_hydrophobicity_ENGD860101.G1,CTDC_hydrophobicity_ENGD860101.G2,CTDC_hydrophobicity_ENGD860101.G3,CTDC_hydrophobicity_FASG890101.G1,CTDC_hydrophobicity_FASG890101.G2,CTDC_hydrophobicity_FASG890101.G3,CTDC_normwaalsvolume.G1,CTDC_normwaalsvolume.G2,CTDC_normwaalsvolume.G3,CTDC_polarity.G1,CTDC_polarity.G2,CTDC_polarity.G3,CTDC_polarizability.G1,CTDC_polarizability.G2,CTDC_polarizability.G3,CTDC_charge.G1,CTDC_charge.G2,CTDC_charge.G3,CTDC_secondarystruct.G1,CTDC_secondarystruct.G2,CTDC_secondarystruct.G3,CTDC_solventaccess.G1,CTDC_solventaccess.G2,CTDC_solventaccess.G3,y
peptide_nm_301,-0.04636,-0.17557,0.22911,-0.65419,0.25493,0.49269,-0.93428,0.46109,0.75451,-0.12267,0.07583,0.0675,-0.67928,0.57029,0.07335,0.25251,-0.73282,0.4557,-0.24905,-0.50098,0.67928,-0.30301,0.01833,0.26263,0.0675,-0.3155,0.27621,-0.27979,-0.02763,0.26263,0.0116,-0.37518,0.49454,0.57059,-0.40342,-0.35972,0.48873,-0.04636,-0.56275,0
peptide_nm_302,-0.39701,1.25203,-0.96052,-0.21746,0.43195,-0.17654,0.65891,-0.92103,0.01271,-0.39193,0.6992,-0.20725,-0.96596,1.20983,-0.37442,-0.0196,0.82893,-0.79288,0.39247,-1.55888,0.96596,0.62425,-0.28231,-0.34643,-0.20725,0.69325,-0.54408,1.11113,-0.76613,-0.34643,-0.39894,-0.01591,0.57604,0.05761,0.18188,-0.27142,-0.1201,-0.39701,0.58317,0
peptide_nm_303,-0.54986,0.45194,0.02945,0.1252,1.12639,-1.24616,-0.39706,1.82934,-1.17291,0.60038,-0.5818,-0.13539,0.30865,0.93106,-1.46187,-0.51778,0.29944,0.24615,-0.14138,0.51622,-0.30865,0.7797,0.2538,-0.91532,-0.13539,0.76268,-0.69733,0.74735,0.34267,-0.91532,-0.16886,0.14069,0.04316,-1.06043,0.7286,0.69088,0.14529,-0.54986,0.41667,0
peptide_nm_304,-0.0976,0.7296,-0.68348,0.16901,0.06095,-0.25158,0.16592,-0.15135,-0.07047,0.53724,0.05631,-0.65515,0.27579,0.1673,-0.50849,0.44933,0.03419,-0.50212,-0.08288,0.41199,-0.27579,0.80696,-0.05954,-0.69088,-0.65515,0.75507,-0.13474,0.45742,0.37403,-0.69088,-0.52186,-0.09958,0.86073,-0.30078,-0.1102,0.53058,-0.3564,-0.0976,0.55352,0
peptide_nm_305,-0.93893,0.30647,0.54372,0.99743,-0.7014,-0.44468,0.55773,-0.45668,-0.28451,-1.26201,1.11208,0.38722,-0.34569,1.53929,-1.46187,-1.44944,0.73953,0.7859,-1.13976,0.89351,0.34569,0.73448,1.4495,-1.82556,0.38722,0.6112,-1.0874,1.22839,0.96698,-1.82556,-1.39597,0.53932,1.20581,-0.20666,-0.80883,1.13878,2.07538,-0.93893,-1.58134,0
peptide_nm_306,-1.54739,1.06955,0.29741,-0.76452,-0.40521,1.26497,-0.4932,-0.65219,1.21724,-0.72045,0.3008,0.53025,-1.01726,1.40057,-0.54612,-0.0683,-0.05089,0.12115,-1.74696,0.80746,1.01726,0.17751,0.52468,-0.57997,0.53025,0.64575,-1.27803,-0.45016,1.21615,-0.57997,-0.97617,1.16273,-0.22609,-0.09539,0.20682,-0.08706,0.42465,-1.54739,1.15278,0
peptide_nm_307,-0.93893,-0.95427,1.88082,-0.62243,-0.7014,1.394,-1.60093,0.28628,1.75358,-0.05146,-1.82397,1.74602,-1.05457,-1.09638,2.4925,-0.77657,-1.4059,2.18927,-1.13976,0.07605,1.05457,0.14657,0.77367,-0.74983,1.74602,-0.70163,-1.0874,-1.27298,2.31964,-0.74983,-0.67086,1.27962,-0.80945,-0.73518,1.94794,-1.04476,0.82082,-0.93893,-0.00715,0
peptide_nm_308,-0.21637,0.30647,-0.12483,0.45748,-0.7014,0.16821,1.09739,-1.94259,0.39485,-0.65673,1.11208,-0.29218,-0.34569,-1.09638,1.70163,-0.77657,0.73953,0.08422,0.30234,-0.74141,0.34569,0.14657,0.77367,-0.74983,-0.29218,0.6112,-0.36298,0.60304,0.29064,-0.74983,-0.67086,0.53932,0.19818,-0.20666,0.56955,-0.31691,0.82082,-0.21637,-0.79425,0
peptide_nm_309,0.26533,-0.16047,-0.07531,0.71745,-0.28454,-0.53548,0.39783,0.17621,-0.66194,0.23997,-0.02972,-0.24185,0.44195,-0.26663,-0.17304,0.22026,-0.08156,-0.14967,0.35575,0.10633,-0.44195,-0.52844,0.97391,-0.29164,-0.24185,-0.14246,0.4151,-0.36971,0.76658,-0.29164,-0.50972,-0.09131,0.83261,0.16527,0.05904,-0.28995,-0.24788,0.26533,0.022,0
peptide_nm_310,-1.00176,0.19684,0.71812,0.36357,-0.48391,0.06162,-0.35735,0.18937,0.2767,-0.4462,-0.06872,0.56446,-0.49979,1.05226,-0.70539,-0.86434,-0.06889,0.96895,-0.85761,0.39593,0.49979,-0.23685,1.59641,-1.05384,0.56446,0.1831,-0.80393,-0.10386,1.43747,-1.05384,-1.04918,1.31181,-0.32754,-0.06878,-0.53915,0.6641,0.62991,-1.00176,0.30084,0
peptide_nm_311,1.30615,0.75674,-2.0111,0.41891,1.10749,-1.56102,1.13594,0.10054,-1.52193,0.61867,1.63638,-2.20906,2.51512,-1.11991,-1.46187,1.16992,0.68845,-1.89553,0.81737,1.97373,-2.51512,0.5665,-1.27795,0.49879,-2.20906,1.08006,1.16347,0.55838,-1.2311,0.49879,1.73754,-1.17925,-0.80945,0.26524,-0.56269,0.22898,-1.35226,1.30615,0.27396,0
peptide_nm_312,0.64381,-0.23384,-0.34768,0.27749,0.043,-0.35713,-0.13613,0.39241,-0.18746,1.01498,-1.05501,-0.16277,0.1944,0.00182,-0.21907,0.72936,-0.62265,-0.14967,0.81737,-0.70249,-0.1944,-0.35735,0.22657,0.14662,-0.16277,-0.29528,0.49942,-0.26052,0.09741,0.14662,-0.25651,-0.30675,0.77397,-0.08082,-0.02118,0.13366,-0.94154,0.64381,0.4801,0
peptide_nm_313,-1.77264,0.98533,0.59514,0.1252,0.06819,-0.20895,-0.39706,0.57203,-0.02322,-0.42394,0.03929,0.43948,-0.89098,0.37351,0.54573,-1.08712,0.29944,0.83988,-1.97174,1.20792,0.89098,0.7797,-1.46176,0.45003,0.43948,0.76268,-1.31029,0.74735,-1.37418,0.45003,-1.39597,1.39352,0.04316,-1.50765,1.89493,0.07501,0.14529,-1.77264,1.74868,0
peptide_nm_314,1.28431,-0.61484,-0.53625,1.03896,0.06819,-1.24616,0.51621,0.57203,-1.17291,0.60038,0.03929,-0.71027,1.50829,-0.74158,-0.79267,0.62091,-0.30568,-0.34758,1.68897,-0.17548,-1.50829,0.28224,0.2538,-0.46021,-0.71027,-0.34818,1.14158,0.21822,0.34267,-0.46021,0.44469,-1.11213,0.89577,0.28122,-1.02089,0.69088,-0.38548,1.28431,-0.91534,0
peptide_nm_315,-0.21637,0.30647,-0.12483,0.45748,-0.7014,0.16821,0.55773,-0.45668,-0.28451,0.25118,-0.35595,0.04752,-0.34569,-0.76692,1.30619,0.23272,0.38196,-0.61746,-0.41871,0.07605,0.34569,-0.14739,0.43575,-0.21196,0.04752,-0.04522,-0.00077,-0.33497,0.62881,-0.21196,-1.03341,1.27962,-0.30564,-0.99945,0.91415,0.41094,-0.1201,-0.21637,0.3864,0
peptide_nm_316,0.09974,0.81865,-0.96052,1.63862,-1.71751,-0.17654,1.02993,-0.92103,-0.45435,0.85646,0.19456,-1.14143,1.95815,-1.5082,-0.37442,-0.0196,1.32059,-1.27529,-0.10325,2.37516,-1.95815,1.02843,-0.74694,-0.34643,-1.14143,1.14453,-0.04605,1.11113,-0.76613,-0.34643,-0.39894,-0.01591,0.57604,-1.03248,-0.76576,2.23056,-0.1201,0.09974,0.04204,0
peptide_nm_317,-0.06584,-0.48149,0.57157,-0.46494,-0.57113,1.08755,-0.45414,-0.58051,1.10252,0.30162,-0.8147,0.41553,0.33365,0.30382,-0.73691,0.90558,-1.4655,0.49354,-0.59897,1.06382,-0.33365,-0.58832,1.42134,-0.59295,0.41553,-0.20932,-0.21206,-1.61171,2.48872,-0.59295,-0.39894,-0.01591,0.57604,0.05761,-0.29194,0.22898,-0.6951,-0.06584,0.94392,0
peptide_nm_318,-0.89377,0.38527,0.41836,0.52497,-1.71751,1.08755,0.2879,-1.94259,1.4139,0.0242,-0.31007,0.25983,0.00874,-0.60219,0.71303,-0.94479,0.33727,0.65434,-0.59897,0.68915,-0.00874,0.22006,0.64695,-0.71621,0.25983,0.69325,-1.04212,0.25129,0.62881,-0.71621,-0.89745,1.51097,-0.80945,-0.30575,0.6557,-0.27142,0.31116,-0.89377,0.58317,0
peptide_nm_319,0.03495,0.79981,-0.88059,0.88005,0.1142,-1.11087,0.67505,0.18937,-1.02295,0.71172,0.28233,-1.0602,0.85631,-0.83854,0.0511,0.42288,0.27314,-0.70898,0.17694,0.78689,-0.85631,1.16902,-0.34292,-0.7966,-1.0602,0.81098,0.23545,0.19521,0.79054,-0.7966,-0.70238,-0.10443,1.11819,-0.06878,0.12008,-0.0321,-0.5701,0.03495,0.67728,0
peptide_nm_320,0.67292,0.45194,-1.10195,1.03896,-0.99,-0.20895,0.51621,-0.68528,-0.02322,1.11254,0.03929,-1.28515,1.50829,-0.74158,-0.79267,1.19026,-0.30568,-0.94131,-0.14138,1.89962,-1.50829,0.7797,0.2538,-0.91532,-1.28515,0.76268,0.52861,0.21822,0.91495,-0.91532,-0.78241,0.14069,0.89577,-0.166,-1.60405,1.92262,-0.91626,0.67292,0.41667,0
peptide_nm_321,0.45457,0.75674,-1.22317,1.47953,-0.85772,-0.83868,1.55996,-1.06697,-0.98814,0.85646,0.48293,-1.40834,1.67966,-0.86105,-0.84047,0.37691,0.9694,-1.3442,0.81737,1.01029,-1.67966,0.5665,0.31507,-0.76903,-1.40834,1.08006,0.30969,0.55838,0.36311,-0.76903,-0.54137,-0.01591,0.77397,0.05761,-1.1042,1.0868,-0.85939,0.45457,0.58317,0
peptide_nm_322,1.8957,-0.08145,-1.66764,0.58208,0.59729,-1.24616,0.97285,-0.05663,-1.17291,0.08822,1.90256,-1.86002,2.70792,-1.85667,-0.79267,1.19026,0.29944,-1.53505,1.07885,1.89962,-2.70792,-0.21522,-1.46176,1.36026,-1.86002,0.20725,1.75455,0.21822,-1.94646,1.36026,2.28536,-1.73854,-0.80945,0.28122,-1.02089,0.69088,-0.91626,1.8957,-0.91534,0
peptide_nm_323,-0.29243,0.33965,-0.08965,1.1111,-0.40521,-0.86403,0.75655,-0.22206,-0.74934,0.68125,-0.54911,-0.25642,0.21395,0.25614,-0.54612,-0.45785,0.36314,0.12115,0.75774,-0.61234,-0.21395,0.85825,0.13341,-0.89137,-0.25642,0.64575,-0.43923,0.998,0.04147,-0.89137,-1.39597,0.30554,1.52401,-0.70737,-0.19218,1.17709,-0.30168,-0.29243,0.69709,0
peptide_nm_324,0.42117,0.6402,-1.06867,1.09271,-0.95888,-0.30047,1.16088,-1.46186,-0.12466,0.66063,0.55078,-1.25133,1.61414,-1.13514,-0.43839,0.25251,0.6554,-0.90639,0.21751,1.6148,-1.61414,0.83823,0.01833,-0.78146,-1.25133,0.95871,0.27621,0.93411,-0.02763,-0.78146,0.0116,0.10384,-0.15746,-0.45537,-0.40342,1.05316,-0.72893,0.42117,0.45585,0
peptide_nm_325,-0.24417,0.71864,-0.53625,-0.10324,0.59729,-0.46825,0.51621,-0.05663,-0.59807,0.08822,0.66038,-0.71027,-0.29116,0.65229,-0.45807,0.05157,0.60201,-0.64445,0.16368,-0.52133,0.29116,0.53097,-0.31805,-0.23265,-0.71027,0.48496,0.22213,0.74735,-0.51575,-0.23265,-0.16886,-0.17251,0.46946,0.28122,-0.14615,-0.23293,-0.38548,-0.24417,0.74967,0
peptide_nm_326,1.77925,0.42654,-2.09865,0.56032,0.37053,-0.9992,0.42924,0.39241,-0.89918,1.01498,0.48293,-1.58627,1.30835,-0.34333,-1.04761,2.49162,-0.62265,-1.98741,1.57276,-0.27429,-1.30835,-0.0494,-1.18945,0.99183,-1.58627,-0.63911,2.39671,0.3946,-1.67394,0.99183,0.88295,-1.47008,0.77397,0.19603,-0.74319,0.51492,-2.25584,1.77925,0.89239,0
peptide_nm_327,0.29613,0.36511,-0.66123,0.85302,-0.97769,-0.00995,0.35692,-0.61218,0.11047,1.24355,-0.79123,-0.66348,0.91544,-0.30721,-0.65261,0.81952,-0.29161,-0.56851,0.46164,0.53231,-0.91544,0.35165,0.42004,-0.65601,-0.66348,0.25246,0.42883,0.1813,0.62881,-0.65601,-0.654,0.03143,0.86603,-0.55081,-0.33601,1.11339,-1.16313,0.29613,1.13688,0
peptide_nm_328,0.45457,0.26145,-0.69788,0.41891,0.86184,-1.32024,1.55996,-0.77509,-1.25503,-0.57027,1.63638,-0.87452,0.00874,1.20983,-1.46187,-0.15177,0.68845,-0.51722,0.25084,-0.27429,-0.00874,0.5665,0.04957,-0.55773,-0.87452,0.56431,0.30969,1.04972,-0.434,-0.55773,-0.25651,-0.30675,0.77397,1.30342,-1.1042,-0.62884,-0.1201,0.45457,-0.34448,0
peptide_nm_329,-0.61779,1.63726,-1.1648,0.60746,0.09759,-0.78518,1.27728,-1.03453,-0.66194,0.11667,1.31597,-1.34902,0.00874,0.80716,-0.97856,-0.328,1.37522,-1.00728,-0.81929,0.93893,-0.00874,1.38771,-0.12744,-1.16816,-1.34902,1.59582,-0.32273,1.54106,-0.19782,-1.16816,-0.95285,1.11511,-0.19368,0.3806,-0.08135,-0.43822,-0.1201,-0.61779,0.82367,0
peptide_nm_330,-0.5139,1.04809,-0.63608,1.09271,-0.75657,-0.49876,0.46249,-0.26001,-0.34446,0.66063,-0.16165,-0.59191,0.46743,-0.28242,-0.18252,-0.18287,0.6554,-0.45236,0.21751,0.29244,-0.46743,0.64802,-0.20032,-0.43343,-0.59191,0.74634,-0.19253,0.93411,-0.46526,-0.43343,-0.92678,0.58286,0.49454,-0.62637,0.2655,0.5822,-0.72893,-0.5139,1.47444,0
peptide_nm_331,0.70689,-1.05933,0.46943,0.93743,-0.66666,-0.41063,0.2879,-0.12648,-0.24677,0.48657,-0.92685,0.31173,0.00874,0.40449,-0.49525,0.0832,-0.80995,0.70794,0.50263,-0.55976,-0.00874,-0.40868,1.11158,-0.51077,0.31173,-0.81103,0.56267,0.01244,0.62881,-0.51077,-0.95285,0.21029,1.03787,0.3806,-0.08135,-0.43822,-0.1201,0.70689,-0.61934,0
peptide_nm_332,-1.16125,1.51872,-0.53625,0.20135,-0.37272,0.13678,0.59232,-0.79006,-0.02322,-0.25322,0.55687,-0.23121,0.00874,0.55936,-0.68114,-0.23311,1.00542,-0.7434,-0.7515,0.86207,-0.00874,0.94552,-0.88991,-0.15679,-0.23121,1.13296,-1.00381,0.74735,-0.61113,-0.15679,-0.68015,0.87151,-0.24105,-0.68775,0.24263,0.69088,-0.38548,-1.16125,1.74868,0
peptide_nm_333,0.06153,0.45194,-0.53625,1.03896,-0.99,-0.20895,0.97285,-1.31394,-0.02322,0.60038,0.03929,-0.71027,0.90847,-0.74158,-0.12347,-0.51778,0.90457,-0.34758,-0.14138,1.20792,-0.90847,0.7797,-0.31805,-0.46021,-0.71027,0.76268,-0.08436,1.27649,-0.80189,-0.46021,-0.16886,-0.48572,0.89577,-0.166,0.7286,-0.54086,-0.38548,0.06153,0.41667,0
peptide_nm_334,-0.31062,0.79981,-0.56084,0.88005,-0.18485,-0.81775,0.41695,0.18937,-0.69804,0.13276,0.63338,-0.73527,0.17826,-0.83854,0.80759,-0.22073,0.61516,-0.3734,-0.16791,0.39593,-0.17826,0.3255,0.30353,-0.53936,-0.73527,0.49704,0.23545,0.49429,0.14361,-0.53936,-0.70238,0.24963,0.63628,-0.32155,0.77931,-0.3802,0.02991,-0.31062,0.30084,0
peptide_nm_335,-0.11315,0.75674,-0.69788,0.84316,0.043,-0.9992,0.9946,-0.38592,-0.89918,-0.57027,1.25189,-0.51864,0.1944,0.34696,-0.63334,0.02445,0.50115,-0.51722,0.06199,0.1539,-0.1944,0.25855,0.22657,-0.41686,-0.51864,0.39239,0.11997,0.3946,0.09741,-0.41686,-0.63633,0.46881,0.24616,0.19603,-0.02118,-0.24759,0.04419,-0.11315,0.06781,0
peptide_nm_336,0.86745,-0.63908,-0.12483,-0.08247,0.86184,-0.75113,0.01806,0.65776,-0.6242,-0.3541,0.37807,0.04752,0.00874,0.22146,-0.27556,0.90558,-1.04833,0.08422,1.02339,-1.15014,-0.00874,-0.73529,-0.24007,0.86377,0.04752,-1.02984,1.08586,-0.33497,-0.72386,0.86377,0.41681,-1.31145,1.20581,0.32187,-0.11964,-0.31691,-1.06102,0.86745,0.3864,0
peptide_nm_337,-0.04636,0.6402,-0.63608,0.56864,0.05263,-0.69705,0.81169,-0.50038,-0.56425,0.26898,0.55078,-0.81172,0.23809,-0.28242,0.07335,-0.40056,0.88677,-0.45236,-0.48233,0.82138,-0.23809,0.45782,0.67428,-0.95548,-0.81172,0.95871,-0.19253,0.73179,0.41,-0.95548,-0.45759,0.10384,0.49454,-0.28438,0.48847,-0.12424,0.28579,-0.04636,-0.3081,0
peptide_nm_338,-0.02905,0.60999,-0.62006,-0.38245,0.73446,-0.28578,0.61769,-0.42916,-0.38516,-0.993,1.16645,0.03494,-0.71326,1.07561,-0.49525,0.49439,0.2098,-0.72141,-0.23177,-0.55976,0.71326,-0.28892,-0.95345,1.02314,0.03494,-0.14246,0.11997,0.13983,-1.43776,1.02314,0.08111,0.21029,-0.39894,0.16527,0.33982,-0.58648,-0.50343,-0.02905,0.66334,0
peptide_nm_339,0.5965,0.09635,-0.6541,0.77245,0.00206,-0.87881,0.53524,0.10054,-0.76573,0.57904,0.19456,-0.83004,0.65855,-0.60219,-0.01194,0.90558,-0.48217,-0.47128,0.39247,0.31448,-0.65855,-0.0494,0.80183,-0.59295,-0.83004,-0.20932,1.11604,-0.17863,0.9388,-0.59295,-0.39894,-0.01591,0.57604,-0.18463,0.33982,-0.10462,-0.98261,0.5965,0.58317,0
peptide_nm_340,1.02229,-0.23384,-0.69788,1.2674,-0.61207,-0.83868,0.71192,-0.19134,-0.72125,1.33203,-0.67052,-0.87452,1.67966,-0.86105,-0.84047,0.37691,0.12655,-0.51722,0.81737,1.01029,-1.67966,0.10458,0.58057,-0.55773,-0.87452,0.04856,0.87888,0.55838,0.09741,-0.55773,0.31322,-0.88841,0.77397,-0.35766,-0.02118,0.51492,-1.10582,1.02229,0.27396,0
peptide_nm_341,0.45457,0.75674,-1.22317,1.2674,-1.59468,0.12443,0.2879,-0.77509,0.34632,1.33203,-0.67052,-0.87452,1.67966,-0.86105,-0.84047,1.43426,-0.43535,-1.06854,0.25084,1.65258,-1.67966,1.49036,-1.01245,-0.55773,-0.87452,0.56431,0.30969,1.04972,-0.434,-0.55773,-0.82624,-0.30675,1.56568,-2.01875,-0.56269,3.37431,-1.10582,0.45457,0.89239,0
peptide_nm_342,-1.05935,0.48158,0.46943,-0.71242,1.24396,-0.41063,-0.0419,0.32755,-0.24677,-0.993,0.41885,0.72692,-1.72406,2.01517,-0.49525,-0.73919,0.06412,0.70794,-0.81929,-1.05932,1.72406,-0.0494,0.28557,-0.18208,0.72692,0.39239,-1.20813,0.01244,0.2155,-0.18208,-0.95285,1.11511,-0.19368,0.3806,0.33982,-0.88301,0.26324,-1.05935,0.82367,0
peptide_nm_343,0.26533,0.67419,-0.96052,0.52497,-0.28454,-0.317,0.78259,-0.92103,-0.14298,0.0242,0.19456,-0.20725,0.33365,0.00182,-0.37442,0.59719,0.17338,-0.79288,0.06199,0.31448,-0.33365,-0.0494,-0.12744,0.14662,-0.20725,0.09154,0.11997,0.3946,-0.61113,0.14662,-0.0666,-0.01591,0.11421,-0.91136,0.97158,0.22898,-0.98261,0.26533,0.94392,0
peptide_nm_344,1.38085,-1.85006,0.68446,0.17329,-0.40521,0.20047,0.13168,-0.65219,0.43061,-0.0196,-0.54911,0.53025,-0.19646,-0.50682,0.8275,0.71081,-1.70702,0.93363,1.17519,-1.55888,0.19646,-1.18396,1.30722,0.04282,0.53025,-1.63443,1.23836,-0.8122,0.82459,0.04282,-0.13657,-0.98026,1.52401,0.51659,0.20682,-0.92983,-0.30168,1.38085,-1.12566,0
peptide_nm_345,-0.06584,0.67419,-0.6541,0.27749,0.00206,-0.317,1.02993,-0.92103,-0.45435,0.0242,0.86741,-0.83004,-0.31616,0.30382,-0.01194,-0.328,1.1567,-0.79288,-0.92945,0.68915,0.31616,0.48952,-0.12744,-0.34643,-0.83004,0.69325,0.11997,0.96783,-0.61113,-0.34643,-0.39894,0.32339,0.11421,0.29985,0.02394,-0.43822,0.16741,-0.06584,-0.13833,0
peptide_nm_346,-1.66148,0.93684,0.54372,-0.08247,-0.07611,0.16821,0.01806,-0.45668,0.39485,-0.65673,-0.35595,1.06662,-1.76344,1.53929,0.11988,-1.44944,0.73953,0.7859,-0.41871,-1.55888,1.76344,0.14657,0.77367,-0.74983,1.06662,0.6112,-1.81181,0.60304,0.29064,-0.74983,-1.39597,1.27962,0.19818,-0.20666,0.56955,-0.31691,0.19354,-1.66148,1.56704,0
peptide_nm_347,-0.11315,1.25203,-1.22317,1.2674,-0.61207,-0.83868,0.71192,-0.19134,-0.72125,1.33203,-0.0938,-1.40834,1.67966,-1.37877,-0.21907,0.37691,0.68845,-1.06854,0.25084,1.65258,-1.67966,1.95229,-0.48144,-1.40295,-1.40834,1.59582,-0.25949,1.04972,0.62881,-1.40295,-0.82624,0.27492,0.77397,-1.18821,-0.02118,1.65868,-0.61296,-0.11315,0.89239,0
peptide_nm_348,0.85407,1.63726,-2.52666,0.05751,1.24396,-1.28457,1.71701,-1.03453,-1.21549,0.23997,2.06358,-2.1794,0.44195,0.80716,-1.46187,1.59091,0.79251,-2.43664,1.23703,-0.8928,-0.44195,0.90867,-0.95345,-0.07251,-2.1794,1.19468,1.00536,0.90413,-0.88668,-0.07251,0.08111,-0.99613,1.24313,1.2419,-1.34487,-0.28995,-1.27011,0.85407,0.66334,0
peptide_nm_349,1.35624,-0.99135,-0.20349,0.39395,-0.14967,-0.30047,0.1133,-0.01965,-0.12466,1.05228,-0.87407,-0.37211,0.69677,-0.70878,0.07335,0.68789,-0.73282,0.00167,2.08375,-1.55888,-0.69677,-0.68342,0.89293,-0.0854,-0.37211,-0.74024,1.21369,-0.27979,0.41,-0.0854,0.48079,-1.81224,1.79853,0.57059,-0.40342,-0.35972,-0.72893,1.35624,-0.56275,0
peptide_nm_350,0.34812,1.03534,-1.42015,1.0818,-0.42783,-0.80859,1.02993,-0.66564,-0.68789,0.0242,0.95152,-0.90788,1.22712,-0.14919,-1.19001,0.90558,0.33727,-1.27529,-0.10325,1.53215,-1.22712,0.42215,-0.74694,0.20825,-0.90788,0.46761,0.45199,0.68121,-0.99862,0.20825,-0.14969,0.23857,-0.11671,-1.03248,-0.52885,1.98036,-1.19824,0.34812,1.1243,0
peptide_nm_351,-0.71075,0.7046,-0.08965,0.4859,-0.76722,0.20047,0.13168,-0.22206,0.03729,0.33082,-0.97406,0.53025,-0.19646,-0.50682,0.8275,-0.0683,0.36314,-0.28509,0.34029,-0.61234,0.19646,0.51788,-0.64913,0.04282,0.53025,0.26572,-0.85863,0.27392,-0.35009,0.04282,-0.97617,0.73413,0.35728,-1.62534,1.40384,0.75571,-0.30168,-0.71075,1.15278,0
peptide_nm_352,1.59001,-0.48149,-0.96052,0.41891,-0.36642,-0.11635,0.92393,-1.06697,-0.18746,0.61867,0.19456,-0.87452,0.8442,-0.34333,-0.52977,1.6986,-0.7163,-1.06854,0.53411,0.368,-0.8442,-0.58832,1.11158,-0.34643,-0.87452,-0.4672,1.44806,-0.66997,1.16021,-0.34643,0.02835,-1.17925,1.56568,0.47288,-0.83345,0.22898,-0.85939,1.59001,-0.65369,0
peptide_nm_353,-0.33292,0.24547,0.0477,0.02203,-0.80225,0.76134,-0.38233,-0.62444,1.0523,-0.11003,-0.26123,0.36531,-0.36856,0.3915,-0.05871,0.54745,-0.85224,0.2653,-1.04672,0.76166,0.36856,-0.53616,1.71111,-0.87128,0.36531,-0.15109,-0.22277,-0.78885,1.94875,-0.87128,-0.88137,0.96917,-0.09436,-0.59879,0.25831,0.55181,-0.00881,-0.33292,0.3737,0
peptide_nm_354,-1.54739,-0.0253,1.45858,-0.45192,-1.49125,1.97464,-0.80563,-1.51246,2.39719,-1.07087,-0.54911,1.71026,-1.83806,1.40057,0.36963,-1.23695,-0.46492,1.7461,-1.32951,-0.61234,1.83806,-0.50323,2.08975,-1.20276,1.71026,-0.11431,-1.69743,-0.45016,1.99927,-1.20276,-1.39597,1.16273,0.35728,0.2106,0.20682,-0.50845,1.51413,-1.54739,-0.21428,0
peptide_nm_355,0.26533,0.60999,-0.89243,1.15741,-0.53929,-0.78518,1.27728,-0.73185,-0.93872,0.97975,-0.02972,-1.07223,0.73075,-0.26663,-0.49525,-0.05387,1.08386,-1.00728,0.64951,0.10633,-0.73075,0.42964,-0.12744,-0.29164,-1.07223,0.65982,0.4151,0.90413,-0.61113,-0.29164,-0.50972,0.21029,0.42209,0.16527,-0.78331,0.59964,-1.01455,0.26533,0.98401,0
peptide_nm_356,-0.89377,0.38527,0.41836,-0.9599,1.29173,-0.17654,-0.45414,0.61132,0.01271,-0.80805,0.6992,0.25983,-0.96596,1.20983,-0.37442,-0.48219,-0.1544,0.65434,-1.09469,0.12714,0.96596,0.22006,0.18232,-0.34643,0.25983,0.69325,-1.04212,-0.17863,0.62881,-0.34643,-0.39894,0.49305,-0.11671,-0.30575,0.6557,-0.27142,1.17367,-0.89377,-0.49909,0
peptide_nm_357,-0.02905,0.8668,-0.89243,0.93743,-0.53929,-0.53548,1.05742,-0.73185,-0.66194,0.73316,0.26932,-1.07223,0.73075,-0.26663,-0.49525,-0.328,1.37522,-1.00728,0.35575,0.43937,-0.73075,0.90867,-0.12744,-0.7299,-1.07223,1.19468,-0.17517,1.1589,-0.33559,-0.7299,-0.50972,0.21029,0.42209,0.16527,-0.50252,0.30311,0.00768,-0.02905,0.022,0
peptide_nm_358,-0.5139,2.27175,-1.93385,0.04457,1.06414,-1.09363,0.46249,0.46109,-1.00384,0.66063,1.02573,-1.69094,-0.2206,1.42301,-1.46187,0.68789,1.11814,-1.81445,0.21751,-0.50098,0.2206,0.83823,-0.85627,-0.0854,-1.69094,1.38345,0.27621,0.93411,-0.90288,-0.0854,-0.45759,0.58286,-0.15746,0.91258,-0.84937,-0.35972,-1.13482,-0.5139,1.98374,0
