,GTPC_alphaticr.alphaticr.alphaticr,GTPC_alphaticr.alphaticr.aromatic,GTPC_alphaticr.alphaticr.postivecharger,GTPC_alphaticr.alphaticr.negativecharger,GTPC_alphaticr.alphaticr.uncharger,GTPC_alphaticr.aromatic.alphaticr,GTPC_alphaticr.aromatic.aromatic,GTPC_alphaticr.aromatic.postivecharger,GTPC_alphaticr.aromatic.negativecharger,GTPC_alphaticr.aromatic.uncharger,GTPC_alphaticr.postivecharger.alphaticr,GTPC_alphaticr.postivecharger.aromatic,GTPC_alphaticr.postivecharger.postivecharger,GTPC_alphaticr.postivecharger.negativecharger,GTPC_alphaticr.postivecharger.uncharger,GTPC_alphaticr.negativecharger.alphaticr,GTPC_alphaticr.negativecharger.aromatic,GTPC_alphaticr.negativecharger.postivecharger,GTPC_alphaticr.negativecharger.negativecharger,GTPC_alphaticr.negativecharger.uncharger,GTPC_alphaticr.uncharger.alphaticr,GTPC_alphaticr.uncharger.aromatic,GTPC_alphaticr.uncharger.postivecharger,GTPC_alphaticr.uncharger.negativecharger,GTPC_alphaticr.uncharger.uncharger,GTPC_aromatic.alphaticr.alphaticr,GTPC_aromatic.alphaticr.aromatic,GTPC_aromatic.alphaticr.postivecharger,GTPC_aromatic.alphaticr.negativecharger,GTPC_aromatic.alphaticr.uncharger,GTPC_aromatic.aromatic.alphaticr,GTPC_aromatic.aromatic.aromatic,GTPC_aromatic.aromatic.postivecharger,GTPC_aromatic.aromatic.negativecharger,GTPC_aromatic.aromatic.uncharger,GTPC_aromatic.postivecharger.alphaticr,GTPC_aromatic.postivecharger.aromatic,GTPC_aromatic.postivecharger.postivecharger,GTPC_aromatic.postivecharger.negativecharger,GTPC_aromatic.postivecharger.uncharger,GTPC_aromatic.negativecharger.alphaticr,GTPC_aromatic.negativecharger.aromatic,GTPC_aromatic.negativecharger.postivecharger,GTPC_aromatic.negativecharger.negativecharger,GTPC_aromatic.negativecharger.uncharger,GTPC_aromatic.uncharger.alphaticr,GTPC_aromatic.uncharger.aromatic,GTPC_aromatic.uncharger.postivecharger,GTPC_aromatic.uncharger.negativecharger,GTPC_aromatic.uncharger.uncharger,GTPC_postivecharger.alphaticr.alphaticr,GTPC_postivecharger.alphaticr.aromatic,GTPC_postivecharger.alphaticr.postivecharger,GTPC_postivecharger.alphaticr.negativecharger,GTPC_postivecharger.alphaticr.uncharger,GTPC_postivecharger.aromatic.alphaticr,GTPC_postivecharger.aromatic.aromatic,GTPC_postivecharger.aromatic.postivecharger,GTPC_postivecharger.aromatic.negativecharger,GTPC_postivecharger.aromatic.uncharger,GTPC_postivecharger.postivecharger.alphaticr,GTPC_postivecharger.postivecharger.aromatic,GTPC_postivecharger.postivecharger.postivecharger,GTPC_postivecharger.postivecharger.negativecharger,GTPC_postivecharger.postivecharger.uncharger,GTPC_postivecharger.negativecharger.alphaticr,GTPC_postivecharger.negativecharger.aromatic,GTPC_postivecharger.negativecharger.postivecharger,GTPC_postivecharger.negativecharger.negativecharger,GTPC_postivecharger.negativecharger.uncharger,GTPC_postivecharger.uncharger.alphaticr,GTPC_postivecharger.uncharger.aromatic,GTPC_postivecharger.uncharger.postivecharger,GTPC_postivecharger.uncharger.negativecharger,GTPC_postivecharger.uncharger.uncharger,GTPC_negativecharger.alphaticr.alphaticr,GTPC_negativecharger.alphaticr.aromatic,GTPC_negativecharger.alphaticr.postivecharger,GTPC_negativecharger.alphaticr.negativecharger,GTPC_negativecharger.alphaticr.uncharger,GTPC_negativecharger.aromatic.alphaticr,GTPC_negativecharger.aromatic.aromatic,GTPC_negativecharger.aromatic.postivecharger,GTPC_negativecharger.aromatic.negativecharger,GTPC_negativecharger.aromatic.uncharger,GTPC_negativecharger.postivecharger.alphaticr,GTPC_negativecharger.postivecharger.aromatic,GTPC_negativecharger.postivecharger.postivecharger,GTPC_negativecharger.postivecharger.negativecharger,GTPC_negativecharger.postivecharger.uncharger,GTPC_negativecharger.negativecharger.alphaticr,GTPC_negativecharger.negativecharger.aromatic,GTPC_negativecharger.negativecharger.postivecharger,GTPC_negativecharger.negativecharger.negativecharger,GTPC_negativecharger.negativecharger.uncharger,GTPC_negativecharger.uncharger.alphaticr,GTPC_negativecharger.uncharger.aromatic,GTPC_negativecharger.uncharger.postivecharger,GTPC_negativecharger.uncharger.negativecharger,GTPC_negativecharger.uncharger.uncharger,GTPC_uncharger.alphaticr.alphaticr,GTPC_uncharger.alphaticr.aromatic,GTPC_uncharger.alphaticr.postivecharger,GTPC_uncharger.alphaticr.negativecharger,GTPC_uncharger.alphaticr.uncharger,GTPC_uncharger.aromatic.alphaticr,GTPC_uncharger.aromatic.aromatic,GTPC_uncharger.aromatic.postivecharger,GTPC_uncharger.aromatic.negativecharger,GTPC_uncharger.aromatic.uncharger,GTPC_uncharger.postivecharger.alphaticr,GTPC_uncharger.postivecharger.aromatic,GTPC_uncharger.postivecharger.postivecharger,GTPC_uncharger.postivecharger.negativecharger,GTPC_uncharger.postivecharger.uncharger,GTPC_uncharger.negativecharger.alphaticr,GTPC_uncharger.negativecharger.aromatic,GTPC_uncharger.negativecharger.postivecharger,GTPC_uncharger.negativecharger.negativecharger,GTPC_uncharger.negativecharger.uncharger,GTPC_uncharger.uncharger.alphaticr,GTPC_uncharger.uncharger.aromatic,GTPC_uncharger.uncharger.postivecharger,GTPC_uncharger.uncharger.negativecharger,GTPC_uncharger.uncharger.uncharger,y
peptide_nm_389,1.39493,0.84994,-0.7616,0.83697,-0.13716,-0.40311,-0.17853,0.97948,-0.23103,-0.29095,-0.69744,-0.27404,0.44369,-0.28568,-0.46891,-0.38886,-0.16993,-0.25949,-0.22546,1.40808,-0.73171,0.82825,-0.46068,-0.34243,-0.58541,1.73875,-0.14333,-0.40045,-0.18439,-0.39118,-0.18683,-0.061,-0.16689,-0.08022,-0.18726,-0.26278,-0.17385,-0.30669,-0.14127,1.98872,2.74837,-0.1277,-0.12284,-0.12475,-0.13886,-0.35484,-0.20406,-0.28342,-0.12874,-0.26932,-0.75169,-0.30221,-0.30673,-0.23797,-0.44046,0.82789,-0.13837,-0.21897,-0.12492,-0.27232,-0.4782,1.1543,-0.25676,-0.15193,-0.29391,-0.31486,-0.11672,-0.16805,-0.14493,-0.17168,0.75247,-0.25866,-0.27244,-0.17901,-0.30362,0.75289,-0.22335,-0.22408,-0.2145,-0.31565,-0.22901,-0.07801,-0.15204,4.61995,-0.14606,-0.27024,-0.13821,-0.16165,-0.15102,-0.16104,-0.2356,-0.0816,-0.15567,-0.08716,-0.16321,-0.33703,-0.14599,-0.1595,-0.16418,2.21367,-0.83744,-0.34943,0.99084,-0.32942,0.50763,1.37515,-0.18079,-0.26071,-0.13641,-0.30615,-0.45023,-0.24216,-0.30332,-0.21203,-0.29756,-0.32058,-0.19226,-0.19443,-0.17625,-0.2359,0.44318,-0.24503,-0.3134,-0.2698,-0.29256,0
peptide_nm_390,-0.73277,-0.36992,0.53439,2.43241,-0.8949,-0.40311,-0.17853,-0.3202,-0.23103,-0.29095,0.9951,-0.27404,-0.48335,-0.28568,-0.46891,2.67683,-0.16993,5.02904,-0.22546,-0.38557,-0.73171,-0.41651,-0.46068,-0.34243,-0.58541,2.00676,-0.14333,-0.40045,-0.18439,-0.39118,-0.18683,-0.061,-0.16689,-0.08022,-0.18726,-0.26278,-0.17385,-0.30669,-0.14127,-0.28256,-0.20494,-0.1277,-0.12284,-0.12475,-0.13886,-0.35484,-0.20406,-0.28342,-0.12874,-0.26932,1.89257,-0.30221,-0.30673,-0.23797,-0.44046,2.30058,-0.13837,-0.21897,-0.12492,-0.27232,-0.4782,-0.30152,-0.25676,-0.15193,-0.29391,-0.31486,-0.11672,-0.16805,-0.14493,-0.17168,-0.49593,-0.25866,-0.27244,-0.17901,-0.30362,-0.43409,-0.22335,-0.22408,5.21831,-0.31565,-0.22901,-0.07801,-0.15204,-0.07577,-0.14606,4.57082,-0.13821,-0.16165,-0.15102,-0.16104,-0.2356,-0.0816,-0.15567,-0.08716,-0.16321,-0.33703,-0.14599,-0.1595,-0.16418,-0.27305,-0.83744,-0.34943,-0.41055,-0.32942,-0.50781,-0.36658,-0.18079,-0.26071,-0.13641,-0.30615,-0.45023,5.34001,-0.30332,-0.21203,-0.29756,-0.32058,-0.19226,-0.19443,-0.17625,-0.2359,-0.58686,-0.24503,-0.3134,-0.2698,-0.29256,0
peptide_nm_391,4.05456,1.00243,-0.7616,-0.43938,0.81002,0.94568,-0.17853,-0.3202,-0.23103,-0.29095,-0.69744,-0.27404,-0.48335,-0.28568,-0.46891,-0.38886,-0.16993,-0.25949,-0.22546,-0.38557,0.92191,0.98385,-0.46068,-0.34243,-0.58541,3.21281,-0.14333,-0.40045,-0.18439,-0.39118,-0.18683,-0.061,-0.16689,-0.08022,-0.18726,-0.26278,-0.17385,-0.30669,-0.14127,-0.28256,-0.20494,-0.1277,-0.12284,-0.12475,-0.13886,-0.35484,-0.20406,-0.28342,-0.12874,-0.26932,-0.75169,-0.30221,-0.30673,-0.23797,-0.44046,-0.35026,-0.13837,-0.21897,-0.12492,-0.27232,-0.4782,-0.30152,-0.25676,-0.15193,-0.29391,-0.31486,-0.11672,-0.16805,-0.14493,-0.17168,-0.49593,-0.25866,-0.27244,-0.17901,-0.30362,-0.43409,-0.22335,-0.22408,-0.2145,-0.31565,-0.22901,-0.07801,-0.15204,-0.07577,-0.14606,-0.27024,-0.13821,-0.16165,-0.15102,-0.16104,-0.2356,-0.0816,-0.15567,-0.08716,-0.16321,-0.33703,-0.14599,-0.1595,-0.16418,-0.27305,-0.83744,-0.34943,-0.41055,-0.32942,0.63456,1.59287,-0.18079,-0.26071,-0.13641,-0.30615,-0.45023,-0.24216,-0.30332,-0.21203,-0.29756,-0.32058,-0.19226,-0.19443,-0.17625,-0.2359,-0.58686,-0.24503,-0.3134,-0.2698,-0.29256,0
peptide_nm_392,-0.73277,-0.36992,-0.7616,-0.43938,-0.8949,-0.40311,-0.17853,-0.3202,-0.23103,-0.29095,-0.69744,-0.27404,-0.48335,-0.28568,-0.46891,-0.38886,-0.16993,-0.25949,-0.22546,-0.38557,-0.73171,-0.41651,-0.46068,-0.34243,0.82667,-0.40535,-0.14333,-0.40045,-0.18439,-0.39118,-0.18683,-0.061,-0.16689,-0.08022,-0.18726,-0.26278,-0.17385,-0.30669,-0.14127,-0.28256,-0.20494,-0.1277,-0.12284,-0.12475,-0.13886,-0.35484,-0.20406,-0.28342,-0.12874,-0.26932,-0.75169,-0.30221,-0.30673,-0.23797,-0.44046,-0.35026,-0.13837,-0.21897,-0.12492,-0.27232,-0.4782,-0.30152,-0.25676,-0.15193,-0.29391,-0.31486,-0.11672,-0.16805,-0.14493,-0.17168,-0.49593,-0.25866,-0.27244,-0.17901,7.90427,-0.43409,-0.22335,-0.22408,-0.2145,-0.31565,-0.22901,-0.07801,-0.15204,-0.07577,-0.14606,-0.27024,-0.13821,-0.16165,-0.15102,-0.16104,-0.2356,-0.0816,-0.15567,-0.08716,-0.16321,-0.33703,-0.14599,-0.1595,-0.16418,-0.27305,-0.83744,-0.34943,-0.41055,-0.32942,0.93519,-0.36658,-0.18079,-0.26071,-0.13641,-0.30615,-0.45023,-0.24216,-0.30332,-0.21203,4.7307,-0.32058,-0.19226,-0.19443,-0.17625,-0.2359,2.34063,-0.24503,5.33717,-0.2698,9.40494,0
peptide_nm_393,-0.73277,-0.36992,-0.7616,-0.43938,-0.8949,-0.40311,-0.17853,-0.3202,-0.23103,-0.29095,-0.69744,-0.27404,-0.48335,-0.28568,-0.46891,-0.38886,-0.16993,-0.25949,-0.22546,-0.38557,-0.73171,-0.41651,6.40189,-0.34243,-0.58541,-0.40535,-0.14333,-0.40045,-0.18439,-0.39118,-0.18683,-0.061,-0.16689,-0.08022,-0.18726,-0.26278,-0.17385,-0.30669,-0.14127,-0.28256,-0.20494,-0.1277,-0.12284,-0.12475,-0.13886,-0.35484,-0.20406,-0.28342,-0.12874,-0.26932,-0.75169,-0.30221,-0.30673,-0.23797,3.0106,-0.35026,-0.13837,-0.21897,-0.12492,-0.27232,-0.4782,-0.30152,-0.25676,-0.15193,-0.29391,-0.31486,-0.11672,-0.16805,-0.14493,-0.17168,-0.49593,-0.25866,4.80529,7.99121,-0.30362,-0.43409,-0.22335,-0.22408,-0.2145,-0.31565,-0.22901,-0.07801,-0.15204,-0.07577,-0.14606,5.01092,-0.13821,-0.16165,-0.15102,-0.16104,-0.2356,-0.0816,-0.15567,-0.08716,-0.16321,-0.33703,-0.14599,-0.1595,-0.16418,-0.27305,-0.83744,-0.34943,-0.41055,-0.32942,1.98464,-0.36658,-0.18079,-0.26071,-0.13641,-0.30615,3.34333,-0.24216,-0.30332,-0.21203,8.38762,-0.32058,-0.19226,7.1601,-0.17625,-0.2359,-0.58686,-0.24503,-0.3134,-0.2698,-0.29256,0
peptide_nm_394,-0.73277,1.12718,-0.05469,1.12705,-0.8949,1.0683,-0.17853,-0.3202,-0.23103,-0.29095,-0.69744,-0.27404,0.65438,5.34162,-0.46891,-0.38886,-0.16993,-0.25949,-0.22546,1.81572,-0.73171,-0.41651,-0.46068,1.56461,-0.58541,0.91035,-0.14333,-0.40045,-0.18439,-0.39118,-0.18683,-0.061,-0.16689,-0.08022,-0.18726,-0.26278,-0.17385,-0.30669,-0.14127,-0.28256,-0.20494,-0.1277,-0.12284,-0.12475,-0.13886,1.50875,-0.20406,-0.28342,-0.12874,-0.26932,-0.75169,-0.30221,-0.30673,-0.23797,1.28507,-0.35026,-0.13837,-0.21897,-0.12492,-0.27232,0.5454,-0.30152,-0.25676,-0.15193,-0.29391,2.27855,-0.11672,3.93963,-0.14493,-0.17168,-0.49593,-0.25866,-0.27244,-0.17901,-0.30362,1.02266,-0.22335,3.45641,-0.2145,-0.31565,-0.22901,-0.07801,-0.15204,-0.07577,-0.14606,2.37034,-0.13821,-0.16165,-0.15102,-0.16104,-0.2356,-0.0816,-0.15567,-0.08716,-0.16321,1.84867,-0.14599,-0.1595,-0.16418,-0.27305,0.08061,-0.34943,1.30934,-0.32942,-0.50781,-0.36658,-0.18079,-0.26071,-0.13641,-0.30615,-0.45023,-0.24216,-0.30332,-0.21203,-0.29756,1.94993,-0.19226,-0.19443,-0.17625,-0.2359,-0.58686,-0.24503,-0.3134,-0.2698,-0.29256,0
peptide_nm_395,0.39366,1.56751,-0.7616,-0.43938,1.51204,-0.40311,-0.17853,-0.3202,3.98511,-0.29095,-0.69744,-0.27404,-0.48335,-0.28568,-0.46891,-0.38886,-0.16993,-0.25949,-0.22546,-0.38557,0.43555,-0.41651,1.75957,-0.34243,-0.58541,-0.40535,-0.14333,-0.40045,-0.18439,-0.39118,-0.18683,-0.061,-0.16689,-0.08022,-0.18726,-0.26278,-0.17385,-0.30669,-0.14127,-0.28256,-0.20494,-0.1277,-0.12284,-0.12475,7.12587,-0.35484,-0.20406,-0.28342,-0.12874,-0.26932,-0.75169,-0.30221,-0.30673,-0.23797,-0.44046,-0.35026,-0.13837,-0.21897,-0.12492,-0.27232,-0.4782,-0.30152,-0.25676,-0.15193,-0.29391,3.04131,-0.11672,-0.16805,-0.14493,-0.17168,-0.49593,-0.25866,-0.27244,-0.17901,2.75422,1.45112,-0.22335,-0.22408,-0.2145,-0.31565,-0.22901,-0.07801,-0.15204,-0.07577,-0.14606,-0.27024,-0.13821,-0.16165,-0.15102,-0.16104,-0.2356,-0.0816,-0.15567,-0.08716,-0.16321,-0.33703,-0.14599,-0.1595,-0.16418,3.67645,1.5387,-0.34943,-0.41055,-0.32942,-0.50781,-0.36658,-0.18079,-0.26071,-0.13641,-0.30615,-0.45023,-0.24216,-0.30332,-0.21203,2.51235,-0.32058,-0.19226,-0.19443,-0.17625,-0.2359,1.04909,-0.24503,-0.3134,-0.2698,-0.29256,0
peptide_nm_396,0.13765,2.62429,0.65221,-0.43938,-0.8949,-0.40311,-0.17853,-0.3202,6.28482,-0.29095,1.14896,-0.27404,-0.48335,-0.28568,2.46887,-0.38886,-0.16993,-0.25949,-0.22546,-0.38557,-0.73171,-0.41651,-0.46068,-0.34243,-0.58541,-0.40535,-0.14333,-0.40045,-0.18439,-0.39118,-0.18683,-0.061,-0.16689,-0.08022,-0.18726,-0.26278,-0.17385,-0.30669,-0.14127,-0.28256,7.04409,-0.1277,-0.12284,-0.12475,-0.13886,-0.35484,-0.20406,-0.28342,-0.12874,-0.26932,0.69063,-0.30221,-0.30673,-0.23797,-0.44046,-0.35026,-0.13837,-0.21897,-0.12492,-0.27232,-0.4782,-0.30152,-0.25676,-0.15193,-0.29391,-0.31486,-0.11672,-0.16805,-0.14493,-0.17168,2.56833,-0.25866,-0.27244,-0.17901,-0.30362,2.47941,-0.22335,-0.22408,-0.2145,-0.31565,-0.22901,-0.07801,-0.15204,-0.07577,-0.14606,-0.27024,-0.13821,-0.16165,-0.15102,-0.16104,-0.2356,-0.0816,-0.15567,-0.08716,-0.16321,-0.33703,-0.14599,-0.1595,-0.16418,-0.27305,-0.83744,-0.34943,3.02923,-0.32942,-0.50781,-0.36658,-0.18079,-0.26071,-0.13641,-0.30615,-0.45023,-0.24216,-0.30332,-0.21203,-0.29756,-0.32058,-0.19226,-0.19443,-0.17625,-0.2359,-0.58686,-0.24503,-0.3134,-0.2698,-0.29256,0
peptide_nm_397,1.18216,-0.36992,-0.7616,-0.43938,1.151,-0.40311,-0.17853,-0.3202,-0.23103,-0.29095,-0.69744,-0.27404,-0.48335,5.90435,-0.46891,-0.38886,-0.16993,-0.25949,-0.22546,-0.38557,1.25263,-0.41651,-0.46068,-0.34243,2.09755,-0.40535,-0.14333,-0.40045,-0.18439,-0.39118,-0.18683,-0.061,-0.16689,-0.08022,-0.18726,-0.26278,-0.17385,-0.30669,-0.14127,-0.28256,-0.20494,-0.1277,-0.12284,-0.12475,-0.13886,-0.35484,-0.20406,-0.28342,-0.12874,-0.26932,-0.75169,-0.30221,-0.30673,-0.23797,-0.44046,-0.35026,-0.13837,-0.21897,-0.12492,-0.27232,-0.4782,-0.30152,-0.25676,-0.15193,-0.29391,-0.31486,6.65534,-0.16805,-0.14493,-0.17168,-0.49593,-0.25866,-0.27244,-0.17901,-0.30362,-0.43409,-0.22335,-0.22408,-0.2145,-0.31565,-0.22901,-0.07801,-0.15204,-0.07577,-0.14606,-0.27024,-0.13821,-0.16165,-0.15102,-0.16104,-0.2356,-0.0816,-0.15567,-0.08716,-0.16321,-0.33703,-0.14599,-0.1595,-0.16418,-0.27305,-0.83744,-0.34943,3.3732,-0.32942,2.23388,-0.36658,-0.18079,-0.26071,-0.13641,-0.30615,-0.45023,-0.24216,-0.30332,-0.21203,-0.29756,-0.32058,-0.19226,-0.19443,-0.17625,-0.2359,2.19425,-0.24503,-0.3134,-0.2698,-0.29256,0
peptide_nm_398,0.74025,-0.36992,0.4347,-0.43938,0.67887,-0.40311,-0.17853,-0.3202,-0.23103,-0.29095,0.08373,1.1621,-0.48335,-0.28568,-0.46891,-0.38886,-0.16993,-0.25949,2.21307,-0.38557,0.0315,-0.41651,-0.46068,1.27122,0.4465,-0.40535,-0.14333,-0.40045,-0.18439,1.19839,-0.18683,-0.061,-0.16689,-0.08022,-0.18726,-0.26278,-0.17385,-0.30669,-0.14127,-0.28256,-0.20494,-0.1277,-0.12284,-0.12475,-0.13886,-0.35484,-0.20406,-0.28342,-0.12874,-0.26932,-0.14148,-0.30221,-0.30673,-0.23797,-0.44046,0.87321,-0.13837,-0.21897,-0.12492,-0.27232,-0.4782,-0.30152,-0.25676,-0.15193,-0.29391,-0.31486,-0.11672,-0.16805,-0.14493,-0.17168,-0.49593,-0.25866,-0.27244,-0.17901,-0.30362,0.79854,-0.22335,-0.22408,-0.2145,-0.31565,-0.22901,-0.07801,-0.15204,-0.07577,-0.14606,-0.27024,-0.13821,-0.16165,-0.15102,-0.16104,2.91581,-0.0816,-0.15567,-0.08716,-0.16321,1.51241,-0.14599,-0.1595,-0.16418,-0.27305,1.493,-0.34943,-0.41055,1.50208,-0.50781,-0.36658,-0.18079,-0.26071,-0.13641,-0.30615,-0.45023,-0.24216,-0.30332,-0.21203,-0.29756,-0.32058,-0.19226,-0.19443,-0.17625,1.89935,0.4828,-0.24503,-0.3134,-0.2698,-0.29256,0
peptide_nm_399,-0.73277,1.36357,0.05692,-0.43938,-0.8949,-0.40311,4.20378,-0.3202,-0.23103,-0.29095,-0.69744,-0.27404,-0.48335,2.97223,-0.46891,1.54737,4.51631,-0.25949,-0.22546,-0.38557,-0.73171,-0.41651,1.52586,-0.34243,-0.58541,1.11809,-0.14333,-0.40045,-0.18439,1.78403,4.32678,-0.061,-0.16689,-0.08022,-0.18726,-0.26278,-0.17385,-0.30669,-0.14127,-0.28256,-0.20494,-0.1277,-0.12284,-0.12475,-0.13886,-0.35484,-0.20406,-0.28342,-0.12874,3.08121,-0.75169,-0.30221,-0.30673,3.12286,-0.44046,-0.35026,-0.13837,-0.21897,-0.12492,-0.27232,-0.4782,-0.30152,-0.25676,-0.15193,-0.29391,2.68803,-0.11672,-0.16805,-0.14493,-0.17168,-0.49593,-0.25866,-0.27244,-0.17901,-0.30362,1.25267,-0.22335,-0.22408,-0.2145,-0.31565,3.59906,-0.07801,-0.15204,-0.07577,4.19856,-0.27024,-0.13821,-0.16165,-0.15102,-0.16104,-0.2356,-0.0816,-0.15567,-0.08716,-0.16321,-0.33703,-0.14599,-0.1595,-0.16418,-0.27305,-0.83744,-0.34943,-0.41055,2.17684,-0.50781,-0.36658,-0.18079,-0.26071,-0.13641,-0.30615,1.74604,-0.24216,-0.30332,-0.21203,-0.29756,-0.32058,-0.19226,-0.19443,-0.17625,-0.2359,0.87689,-0.24503,-0.3134,-0.2698,-0.29256,0
peptide_nm_400,2.64652,-0.36992,-0.7616,-0.43938,0.30857,-0.40311,-0.17853,-0.3202,-0.23103,-0.29095,-0.69744,-0.27404,-0.48335,-0.28568,-0.46891,-0.38886,-0.16993,3.47359,-0.22546,-0.38557,-0.73171,-0.41651,-0.46068,-0.34243,0.9928,-0.40535,-0.14333,-0.40045,-0.18439,-0.39118,-0.18683,-0.061,-0.16689,-0.08022,-0.18726,-0.26278,-0.17385,-0.30669,-0.14127,-0.28256,-0.20494,-0.1277,-0.12284,-0.12475,-0.13886,-0.35484,-0.20406,-0.28342,6.40972,-0.26932,-0.75169,-0.30221,-0.30673,-0.23797,-0.44046,-0.35026,-0.13837,-0.21897,-0.12492,-0.27232,-0.4782,-0.30152,-0.25676,-0.15193,-0.29391,-0.31486,-0.11672,-0.16805,-0.14493,-0.17168,-0.49593,-0.25866,-0.27244,-0.17901,-0.30362,-0.43409,-0.22335,-0.22408,3.62042,-0.31565,-0.22901,-0.07801,-0.15204,-0.07577,-0.14606,-0.27024,-0.13821,-0.16165,5.63203,-0.16104,-0.2356,-0.0816,-0.15567,-0.08716,-0.16321,2.49153,-0.14599,-0.1595,-0.16418,-0.27305,0.35063,-0.34943,-0.41055,-0.32942,-0.50781,-0.36658,-0.18079,-0.26071,-0.13641,-0.30615,-0.45023,-0.24216,-0.30332,-0.21203,-0.29756,2.61772,-0.19226,-0.19443,-0.17625,3.02977,-0.58686,-0.24503,-0.3134,3.28004,-0.29256,0
peptide_nm_401,-0.36452,-0.36992,-0.7616,-0.43938,1.46575,-0.40311,-0.17853,-0.3202,-0.23103,-0.29095,-0.69744,-0.27404,-0.48335,-0.28568,-0.46891,-0.38886,-0.16993,-0.25949,-0.22546,-0.38557,0.79471,0.87613,0.99102,1.27122,0.4465,-0.40535,-0.14333,-0.40045,-0.18439,-0.39118,-0.18683,-0.061,-0.16689,-0.08022,-0.18726,-0.26278,-0.17385,-0.30669,-0.14127,2.07608,-0.20494,-0.1277,-0.12284,-0.12475,-0.13886,-0.35484,-0.20406,-0.28342,-0.12874,-0.26932,-0.75169,-0.30221,-0.30673,-0.23797,1.01961,-0.35026,-0.13837,-0.21897,-0.12492,-0.27232,-0.4782,-0.30152,-0.25676,-0.15193,-0.29391,-0.31486,-0.11672,-0.16805,-0.14493,-0.17168,0.80049,-0.25866,-0.27244,-0.17901,-0.30362,-0.43409,-0.22335,-0.22408,-0.2145,1.77083,-0.22901,-0.07801,-0.15204,-0.07577,-0.14606,-0.27024,-0.13821,-0.16165,-0.15102,-0.16104,2.91581,-0.0816,-0.15567,-0.08716,-0.16321,1.51241,-0.14599,-0.1595,-0.16418,-0.27305,1.493,-0.34943,-0.41055,-0.32942,1.60119,-0.36658,-0.18079,1.03529,-0.13641,-0.30615,1.15474,-0.24216,-0.30332,-0.21203,-0.29756,-0.32058,-0.19226,-0.19443,2.61889,1.89935,0.4828,-0.24503,-0.3134,-0.2698,-0.29256,0
peptide_nm_402,-0.73277,-0.36992,-0.02103,-0.43938,0.07934,-0.40311,-0.17853,-0.3202,-0.23103,-0.29095,0.26972,1.50403,-0.48335,-0.28568,-0.46891,-0.38886,-0.16993,-0.25949,-0.22546,-0.38557,-0.73171,-0.41651,-0.46068,-0.34243,1.96979,-0.40535,-0.14333,-0.40045,-0.18439,1.57686,-0.18683,-0.061,-0.16689,-0.08022,-0.18726,-0.26278,-0.17385,-0.30669,-0.14127,-0.28256,-0.20494,-0.1277,-0.12284,-0.12475,5.74211,-0.35484,-0.20406,-0.28342,-0.12874,-0.26932,-0.75169,-0.30221,-0.30673,-0.23797,-0.44046,1.16451,-0.13837,-0.21897,-0.12492,-0.27232,-0.4782,-0.30152,1.10543,4.68885,-0.29391,-0.31486,-0.11672,-0.16805,-0.14493,3.98461,-0.49593,-0.25866,-0.27244,-0.17901,-0.30362,-0.43409,-0.22335,3.63168,-0.2145,-0.31565,-0.22901,-0.07801,-0.15204,-0.07577,-0.14606,-0.27024,-0.13821,-0.16165,-0.15102,-0.16104,-0.2356,-0.0816,-0.15567,-0.08716,-0.16321,1.95275,4.93354,-0.1595,-0.16418,-0.27305,1.0861,-0.34943,-0.41055,-0.32942,-0.50781,-0.36658,-0.18079,-0.26071,5.1201,-0.30615,-0.45023,-0.24216,2.17133,-0.21203,-0.29756,-0.32058,-0.19226,-0.19443,-0.17625,-0.2359,0.73748,-0.24503,2.24281,-0.2698,-0.29256,0
peptide_nm_403,0.46406,-0.36992,-0.1136,-0.43938,-0.04244,-0.40311,-0.17853,-0.3202,-0.23103,-0.29095,0.9951,1.28177,-0.48335,2.2935,-0.46891,-0.38886,-0.16993,-0.25949,-0.22546,-0.38557,1.74872,-0.41651,-0.46068,-0.34243,-0.58541,-0.40535,-0.14333,-0.40045,-0.18439,-0.39118,-0.18683,-0.061,-0.16689,-0.08022,-0.18726,-0.26278,-0.17385,-0.30669,-0.14127,-0.28256,-0.20494,-0.1277,-0.12284,-0.12475,-0.13886,1.35345,-0.20406,-0.28342,-0.12874,-0.26932,-0.75169,-0.30221,1.38865,-0.23797,1.14128,-0.35026,-0.13837,-0.21897,-0.12492,1.68694,-0.4782,-0.30152,-0.25676,-0.15193,-0.29391,4.43972,-0.11672,-0.16805,-0.14493,-0.17168,-0.49593,-0.25866,-0.27244,-0.17901,-0.30362,-0.43409,-0.22335,6.5235,-0.2145,-0.31565,-0.22901,-0.07801,-0.15204,-0.07577,-0.14606,-0.27024,-0.13821,-0.16165,-0.15102,-0.16104,-0.2356,-0.0816,-0.15567,-0.08716,-0.16321,-0.33703,-0.14599,-0.1595,-0.16418,-0.27305,1.6872,-0.34943,-0.41055,-0.32942,0.63456,-0.36658,-0.18079,-0.26071,-0.13641,-0.30615,-0.45023,-0.24216,-0.30332,-0.21203,-0.29756,-0.32058,-0.19226,-0.19443,-0.17625,-0.2359,-0.58686,-0.24503,-0.3134,-0.2698,-0.29256,0
