,RRI_A,RRI_C,RRI_D,RRI_E,RRI_F,RRI_G,RRI_H,RRI_I,RRI_K,RRI_L,RRI_M,RRI_N,RRI_P,RRI_Q,RRI_R,RRI_S,RRI_T,RRI_V,RRI_W,RRI_Y,y
peptide_pm_130,0.38993,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,1.52179,0.64478,-0.04018,1.50283,-0.55316,0.7568,1.00738,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_131,1.08264,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,0.90502,0.48997,1.52179,0.64478,-0.04018,0.13784,-0.55316,0.7568,-0.91026,0.69228,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_132,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,0.64478,-0.04018,0.73783,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,-0.71188,-0.69549,-1.30882,1
peptide_pm_133,0.38993,-0.96082,-0.76643,1.09445,-0.5586,1.28645,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.63283,-0.55316,0.7568,1.00738,0.69228,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_134,1.25582,-0.96082,1.18552,-0.8251,1.79018,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.88783,-0.55316,0.7568,1.00738,0.69228,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_135,0.38993,-0.96082,1.18552,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,1.52179,0.64478,-0.04018,1.14283,-0.55316,0.7568,-0.91026,-1.13441,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_136,0.38993,-0.96082,1.18552,-0.8251,-0.5586,1.28645,-0.81602,0.48997,-0.60849,-1.2963,0.93623,-1.36215,1.62389,0.7568,1.00738,-1.13441,-0.95204,-0.71188,-0.69549,-1.30882,1
peptide_pm_137,0.38993,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,-1.2963,-0.04018,0.88783,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_138,0.38993,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,1.52179,0.64478,-0.04018,0.79783,-0.55316,0.7568,-0.91026,0.69228,-0.95204,-0.71188,1.39399,0.61723,1
peptide_pm_139,0.38993,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,1.52179,0.64478,-0.04018,0.88783,-0.55316,0.7568,1.00738,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_140,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,1.07293,0.99283,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_141,0.38993,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,1.52179,0.64478,-0.04018,0.13784,-0.55316,0.7568,-0.91026,1.42296,0.92891,1.32246,-0.69549,0.61723,1
peptide_pm_142,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,0.90502,0.48997,-0.60849,0.64478,-0.04018,0.13784,-0.55316,0.7568,-0.91026,0.69228,-0.95204,-0.71188,-0.69549,-1.30882,1
peptide_pm_143,0.38993,2.47897,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,0.48997,-0.60849,-1.2963,-1.99301,-1.36215,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,-0.71188,1.39399,0.61723,1
peptide_pm_144,-1.34184,-0.96082,1.18552,-0.8251,-0.5586,1.28645,-0.81602,0.48997,-0.60849,1.9453,-0.04018,0.63283,-0.55316,0.7568,-0.91026,0.69228,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_145,0.38993,0.64656,-0.76643,-0.8251,-0.5586,2.60843,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.13784,-0.55316,-1.11359,1.00738,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_146,-1.34184,1.7235,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,0.64478,-0.04018,0.88783,-0.55316,-1.11359,1.00738,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_147,0.38993,0.64656,-0.76643,-0.8251,-0.5586,1.28645,0.90502,0.9739,-0.60849,-1.2963,0.74095,0.13784,3.08252,0.7568,1.00738,0.69228,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_148,0.38993,-0.96082,1.18552,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,1.52179,1.61531,-0.04018,0.13784,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_149,-1.34184,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,1.52179,0.64478,-0.04018,0.63283,1.62389,0.7568,-0.91026,0.69228,0.92891,-0.71188,1.39399,0.61723,1
peptide_pm_150,0.38993,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,-0.04018,0.73783,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_151,0.38993,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,-0.04018,0.13784,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,2.1362,-0.69549,-1.30882,1
peptide_pm_152,0.38993,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,-1.36215,-0.55316,0.7568,1.00738,0.69228,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_153,1.25582,-0.96082,-0.76643,1.09445,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,-1.2963,0.74095,0.63283,-0.55316,0.7568,-0.91026,-1.13441,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_154,-1.34184,0.64656,1.18552,-0.8251,1.79018,-0.68665,0.90502,1.12875,-0.60849,-1.2963,-0.04018,0.13784,-0.55316,-1.11359,1.00738,0.69228,0.92891,1.32246,-0.69549,0.61723,1
peptide_pm_155,0.38993,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.13784,-0.55316,-1.11359,-0.91026,0.69228,0.92891,-0.71188,-0.69549,-1.30882,1
peptide_pm_156,0.38993,-0.96082,-0.76643,1.09445,-0.5586,-0.68665,-0.81602,0.48997,1.52179,0.64478,-0.04018,0.13784,1.62389,0.7568,1.00738,0.69228,-0.95204,-0.71188,1.39399,0.61723,1
peptide_pm_157,-1.34184,1.7235,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,0.64478,-0.04018,0.13784,-0.55316,2.00996,1.00738,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_158,-1.34184,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,-1.2963,-0.04018,1.03783,-0.55316,-1.11359,-0.91026,0.69228,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_159,0.38993,-0.96082,1.18552,-0.8251,-0.5586,-0.68665,0.90502,0.48997,-0.60849,0.64478,0.93623,0.57283,1.62389,-1.11359,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_160,0.38993,-0.96082,1.18552,1.09445,1.79018,-0.68665,0.90502,0.48997,-0.60849,0.64478,-0.04018,0.13784,-0.55316,-1.11359,1.00738,0.69228,0.92891,1.32246,1.39399,0.61723,1
peptide_pm_161,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,1.67831,0.51283,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_162,0.38993,-0.96082,-0.76643,1.09445,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,1.71237,-1.99301,0.13784,3.80095,0.7568,-0.91026,-1.13441,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_163,0.38993,-0.96082,1.18552,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,1.07293,0.13784,-0.55316,0.7568,-0.91026,0.69228,0.92891,-0.71188,-0.69549,-1.30882,1
peptide_pm_164,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,1.13151,0.88783,-0.55316,-1.11359,1.00738,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_165,-1.34184,0.64656,-0.76643,-0.8251,-0.5586,1.28645,-0.81602,-1.44572,-0.60849,0.64478,0.93623,0.13784,-0.55316,0.7568,-0.91026,0.69228,-0.95204,1.32246,-0.69549,0.61723,1
peptide_pm_166,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,1.03387,0.88783,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_167,2.36415,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,0.74095,0.73783,1.62389,-1.11359,-0.91026,-1.13441,0.92891,1.32246,-0.69549,0.61723,1
peptide_pm_168,-1.34184,-0.96082,1.18552,-0.8251,-0.5586,1.28645,-0.81602,0.48997,2.3739,1.9453,-0.04018,0.13784,-0.55316,0.7568,-0.91026,0.69228,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_169,1.25582,-0.96082,1.18552,1.09445,1.79018,-0.68665,0.90502,0.48997,-0.60849,0.64478,0.93623,0.13784,1.62389,-1.11359,-0.91026,-1.13441,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_170,0.38993,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,1.52179,0.64478,-0.04018,0.88783,-0.55316,0.7568,1.00738,-1.13441,-0.95204,-0.71188,-0.69549,-1.30882,1
peptide_pm_171,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,-1.2963,0.60425,0.13784,1.62389,0.7568,1.00738,-1.13441,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_172,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,1.26821,3.13781,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_173,1.25582,-0.96082,1.18552,1.09445,1.79018,1.28645,-0.81602,0.48997,-0.60849,0.64478,0.52614,0.13784,-0.55316,-1.11359,-0.91026,0.69228,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_174,-1.34184,2.25394,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,0.48997,-0.60849,-1.2963,-1.99301,-1.36215,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,-0.71188,1.39399,0.61723,1
peptide_pm_175,1.7234,-0.96082,1.18552,1.09445,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,-1.2963,0.52614,0.73783,-0.55316,-1.11359,-0.91026,-1.13441,0.92891,1.32246,-0.69549,0.61723,1
peptide_pm_176,-1.34184,0.64656,1.18552,-0.8251,1.79018,-0.68665,0.90502,1.12875,-0.60849,-1.2963,-0.04018,-1.36215,-0.55316,-1.11359,1.00738,0.69228,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_177,0.38993,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,0.74095,0.88783,1.62389,-1.11359,-0.91026,-1.13441,0.92891,1.32246,-0.69549,0.61723,1
peptide_pm_178,-1.34184,2.78437,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,-0.04018,-1.36215,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,1.32246,1.39399,0.61723,1
peptide_pm_179,1.55022,-0.96082,1.18552,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,0.93623,0.13784,-0.55316,-1.11359,-0.91026,0.69228,0.92891,-0.71188,-0.69549,-1.30882,1
peptide_pm_180,0.38993,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,2.3739,0.64478,-0.04018,-1.36215,-0.55316,0.7568,-0.91026,0.69228,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_181,0.38993,-0.96082,1.18552,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,1.52179,1.61531,-0.04018,0.13784,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_182,-1.34184,0.64656,-0.76643,1.09445,1.79018,-0.68665,0.90502,-1.44572,-0.60849,0.64478,-0.04018,0.13784,-0.55316,0.7568,-0.91026,0.69228,-0.95204,1.32246,-0.69549,0.61723,1
peptide_pm_183,0.38993,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,1.52179,0.64478,0.60425,0.88783,-0.55316,0.7568,-0.91026,-1.13441,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_184,-1.34184,2.25394,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,1.78689,-0.60849,-1.2963,-0.04018,-1.36215,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,-0.71188,1.39399,0.61723,1
peptide_pm_185,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,1.52179,0.64478,0.93623,0.99283,-0.55316,0.7568,1.00738,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_186,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,0.90502,0.48997,-0.60849,0.64478,-0.04018,0.13784,-0.55316,0.7568,-0.91026,0.69228,-0.95204,1.32246,-0.69549,0.61723,1
peptide_pm_187,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,1.26821,0.13784,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_188,0.89215,-0.96082,1.18552,-0.8251,-0.5586,-0.68665,0.90502,0.48997,-0.60849,0.64478,-0.04018,0.57283,1.62389,-1.11359,-0.91026,0.69228,-0.95204,1.32246,-0.69549,0.61723,1
peptide_pm_189,0.38993,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,1.52179,0.64478,-0.04018,0.73783,1.62389,0.7568,1.00738,-1.13441,-0.95204,-0.71188,1.39399,0.61723,1
peptide_pm_190,0.38993,-0.96082,-0.76643,1.09445,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.73783,-0.55316,0.7568,-0.91026,1.42296,-0.95204,1.32246,-0.69549,0.61723,1
peptide_pm_191,-1.34184,0.64656,-0.76643,1.09445,1.79018,-0.68665,0.90502,-1.44572,-0.60849,0.64478,-0.04018,0.13784,-0.55316,0.7568,-0.91026,0.69228,-0.95204,1.32246,-0.69549,0.61723,1
peptide_pm_192,0.38993,-0.96082,1.18552,-0.8251,-0.5586,-0.68665,0.90502,0.48997,-0.60849,0.64478,0.93623,0.63283,1.62389,-1.11359,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_193,1.7234,-0.96082,1.18552,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,-1.2963,0.52614,0.63283,1.62389,-1.11359,-0.91026,-1.13441,0.92891,1.32246,-0.69549,0.61723,1
peptide_pm_194,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,1.73689,0.13784,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_195,-1.34184,2.78437,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,-0.04018,-1.36215,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,-0.71188,1.39399,0.61723,1
peptide_pm_196,-1.34184,2.47897,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,0.48997,-0.60849,-1.2963,-1.99301,-1.36215,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,-0.71188,1.39399,0.61723,1
peptide_pm_197,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,0.64478,-0.04018,0.73783,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,-0.71188,-0.69549,-1.30882,1
peptide_pm_198,0.38993,-0.96082,-0.76643,1.09445,-0.5586,1.28645,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.46783,-0.55316,0.7568,-0.91026,0.69228,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_199,-1.34184,0.64656,-0.76643,1.09445,1.79018,-0.68665,0.90502,-1.44572,-0.60849,0.64478,0.93623,0.13784,-0.55316,0.7568,-0.91026,0.69228,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_200,0.38993,0.64656,2.49332,1.09445,-0.5586,1.85865,0.90502,0.48997,1.52179,0.64478,0.74095,0.13784,-0.55316,-1.11359,-0.91026,-1.13441,0.92891,1.32246,1.39399,0.61723,1
peptide_pm_201,0.38993,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,-1.99301,0.88783,-0.55316,2.00996,1.00738,-1.13441,-0.95204,-0.71188,-0.69549,-1.30882,1
peptide_pm_202,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,1.28645,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.13784,-0.55316,0.7568,-0.91026,0.69228,-0.95204,1.32246,-0.69549,0.61723,1
peptide_pm_203,0.38993,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,1.52179,0.64478,-0.04018,0.79783,-0.55316,0.7568,1.00738,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_204,0.38993,1.45025,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,1.52179,1.42121,-0.04018,0.88783,-0.55316,-1.11359,-0.91026,-1.13441,0.92891,-0.71188,1.39399,0.61723,1
peptide_pm_205,0.38993,0.64656,-0.76643,-0.8251,-0.5586,2.60843,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.13784,-0.55316,-1.11359,1.00738,0.69228,2.18914,1.32246,-0.69549,0.61723,1
peptide_pm_206,-1.34184,2.78437,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,-0.04018,-1.36215,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,-0.71188,1.39399,0.61723,1
peptide_pm_207,0.38993,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,1.52179,0.64478,-0.04018,0.13784,1.62389,0.7568,1.00738,0.69228,-0.95204,-0.71188,1.39399,0.61723,1
peptide_pm_208,0.38993,0.64656,1.18552,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.13784,-0.55316,-1.11359,-0.91026,0.69228,0.92891,-0.71188,-0.69549,-1.30882,1
peptide_pm_209,0.38993,0.64656,1.18552,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,1.84782,-0.55316,0.7568,1.00738,-1.13441,0.92891,1.32246,1.39399,1.90769,1
peptide_pm_210,0.38993,1.45025,-0.76643,-0.8251,-0.5586,1.28645,0.90502,0.48997,-0.60849,-1.2963,-1.99301,3.46781,-0.55316,-1.11359,-0.91026,-1.13441,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_211,-1.34184,2.25394,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,1.78689,-0.60849,-1.2963,-0.04018,-1.36215,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,-0.71188,1.39399,0.61723,1
peptide_pm_212,0.38993,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,1.52179,0.64478,-0.04018,0.13784,1.62389,0.7568,1.00738,0.69228,-0.95204,-0.71188,1.39399,0.61723,1
peptide_pm_213,2.12171,-0.96082,1.18552,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,0.60425,0.73783,1.62389,-1.11359,-0.91026,-1.13441,0.92891,1.32246,-0.69549,0.61723,1
peptide_pm_214,1.08264,-0.96082,1.18552,-0.8251,1.79018,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.88783,-0.55316,0.7568,1.00738,0.69228,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_215,0.38993,-0.96082,-0.76643,1.09445,1.79018,-0.68665,0.90502,0.48997,-0.60849,0.64478,0.60425,0.13784,-0.55316,0.7568,-0.91026,1.91617,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_216,1.55022,-0.96082,1.18552,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,1.26821,0.13784,-0.55316,-1.11359,-0.91026,0.69228,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_217,1.25582,-0.96082,1.18552,1.09445,1.79018,1.28645,-0.81602,0.48997,-0.60849,0.64478,0.74095,0.13784,1.62389,-1.11359,-0.91026,-1.13441,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_218,0.38993,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,-1.36215,-0.55316,0.7568,1.00738,0.69228,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_219,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,1.84824,-1.99301,1.14283,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,-0.71188,-0.69549,-1.30882,1
peptide_pm_220,0.38993,-0.96082,-0.76643,1.09445,-0.5586,1.28645,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.40783,-0.55316,0.7568,1.00738,0.69228,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_221,0.38993,-0.96082,1.18552,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,1.52179,-1.2963,1.07293,0.13784,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_222,-1.34184,0.64656,1.18552,-0.8251,1.79018,-0.68665,0.90502,1.12875,-0.60849,-1.2963,-0.04018,0.13784,-0.55316,-1.11359,1.00738,0.69228,0.92891,1.32246,-0.69549,0.61723,1
peptide_pm_223,-1.34184,1.7235,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,0.64478,0.52614,0.13784,-0.55316,-1.11359,1.00738,-1.13441,-0.95204,-0.71188,-0.69549,-1.30882,1
peptide_pm_224,0.38993,0.64656,1.18552,-0.8251,1.79018,-0.68665,0.90502,0.48997,-0.60849,0.64478,-1.99301,0.13784,-0.55316,-1.11359,1.00738,1.42296,-0.95204,1.32246,1.39399,0.61723,1
peptide_pm_225,0.38993,2.47897,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,1.52179,0.64478,-0.04018,0.13784,-0.55316,2.00996,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_226,0.38993,0.64656,-0.76643,1.09445,1.79018,-0.68665,0.90502,-1.44572,-0.60849,0.64478,-0.04018,0.13784,-0.55316,0.7568,-0.91026,0.69228,-0.95204,1.32246,-0.69549,0.61723,1
peptide_pm_227,-1.34184,2.78437,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,-0.04018,-1.36215,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,-0.71188,1.39399,0.61723,1
peptide_pm_228,0.38993,-0.96082,1.18552,-0.8251,1.79018,1.28645,0.90502,0.48997,1.52179,0.64478,-0.04018,0.13784,1.62389,0.7568,1.00738,0.69228,0.92891,-0.71188,1.39399,0.61723,1
peptide_pm_229,1.25582,-0.96082,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.73783,-0.55316,0.7568,1.00738,0.69228,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_230,0.38993,0.64656,1.18552,1.09445,1.79018,1.28645,0.90502,1.05132,1.52179,0.64478,0.60425,0.13784,1.62389,0.7568,-0.91026,0.69228,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_231,0.38993,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,1.52179,0.64478,-0.04018,0.79783,-0.55316,0.7568,1.00738,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_232,-1.34184,-0.96082,1.18552,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,1.42121,-0.04018,0.99283,-0.55316,0.7568,-0.91026,0.69228,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_233,1.55022,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,1.26821,5.1328,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_234,1.08264,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,-1.99301,0.73783,-0.55316,1.29921,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_235,-1.34184,-0.96082,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,1.91265,0.13784,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_236,0.96142,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,-1.36215,1.62389,0.7568,-0.91026,0.69228,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_237,1.37704,0.64656,1.18552,1.09445,1.79018,1.77973,0.90502,0.48997,1.52179,0.64478,0.81906,0.13784,1.62389,0.7568,1.00738,1.14896,0.92891,1.32246,2.43873,0.61723,1
peptide_pm_238,0.38993,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,1.61531,0.74095,0.13784,-0.55316,1.69199,1.00738,1.60563,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_239,-1.34184,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,1.52179,0.64478,0.60425,1.03783,-0.55316,0.7568,1.00738,0.69228,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_240,0.38993,-0.96082,-0.76643,-0.8251,1.79018,1.28645,-0.81602,0.48997,-0.60849,0.64478,0.60425,0.13784,-0.55316,-1.11359,-0.91026,0.69228,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_241,0.38993,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,1.14283,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,0.61723,1
