,CTDT_hydrophobicity_PRAM900101.Tr1221,CTDT_hydrophobicity_PRAM900101.Tr1331,CTDT_hydrophobicity_PRAM900101.Tr2332,CTDT_hydrophobicity_ARGP820101.Tr1221,CTDT_hydrophobicity_ARGP820101.Tr1331,CTDT_hydrophobicity_ARGP820101.Tr2332,CTDT_hydrophobicity_ZIMJ680101.Tr1221,CTDT_hydrophobicity_ZIMJ680101.Tr1331,CTDT_hydrophobicity_ZIMJ680101.Tr2332,CTDT_hydrophobicity_PONP930101.Tr1221,CTDT_hydrophobicity_PONP930101.Tr1331,CTDT_hydrophobicity_PONP930101.Tr2332,CTDT_hydrophobicity_CASG920101.Tr1221,CTDT_hydrophobicity_CASG920101.Tr1331,CTDT_hydrophobicity_CASG920101.Tr2332,CTDT_hydrophobicity_ENGD860101.Tr1221,CTDT_hydrophobicity_ENGD860101.Tr1331,CTDT_hydrophobicity_ENGD860101.Tr2332,CTDT_hydrophobicity_FASG890101.Tr1221,CTDT_hydrophobicity_FASG890101.Tr1331,CTDT_hydrophobicity_FASG890101.Tr2332,CTDT_normwaalsvolume.Tr1221,CTDT_normwaalsvolume.Tr1331,CTDT_normwaalsvolume.Tr2332,CTDT_polarity.Tr1221,CTDT_polarity.Tr1331,CTDT_polarity.Tr2332,CTDT_polarizability.Tr1221,CTDT_polarizability.Tr1331,CTDT_polarizability.Tr2332,CTDT_charge.Tr1221,CTDT_charge.Tr1331,CTDT_charge.Tr2332,CTDT_secondarystruct.Tr1221,CTDT_secondarystruct.Tr1331,CTDT_secondarystruct.Tr2332,CTDT_solventaccess.Tr1221,CTDT_solventaccess.Tr1331,CTDT_solventaccess.Tr2332,y
peptide_nm_254,-0.50032,0.35226,0.18847,-0.46386,0.13284,0.13538,0.01564,0.69408,-0.29612,-0.29317,0.17476,0.67399,0.19656,-0.14305,0.09034,-0.16752,0.52252,0.23856,-0.06325,-0.15613,0.25616,0.44941,0.06556,-0.16792,0.62656,0.13729,-0.40122,0.55825,0.10705,-0.19148,-0.6519,-0.48838,0.52004,-0.50884,-0.64736,1.22819,0.49334,0.18531,-0.81585,0
peptide_nm_255,0.09039,-0.67388,0.90824,2.24903,-1.41068,-0.43745,2.57609,-0.53879,-1.18158,0.88416,-1.1649,1.15202,-0.07194,-1.33674,1.36958,1.93257,-0.54486,0.00453,0.88655,-1.3058,0.04238,-1.341,1.9484,-0.08792,-0.27877,-0.02271,1.30025,-1.14406,2.6525,-0.39478,-0.34921,2.65125,-0.82433,1.21896,-0.59001,-0.12879,-0.33849,0.45405,-0.38126,0
peptide_nm_256,-0.64955,-0.15913,-1.06147,-0.74248,0.95091,-0.35516,-0.79379,0.29956,0.3237,-0.45015,-0.68262,-0.61158,-1.48281,0.18521,0.88631,-0.78276,-0.45337,-0.722,-0.04243,-0.79595,-0.62128,-1.07374,-0.68375,1.45327,-0.90636,-0.34912,-0.55532,-0.88996,-0.40871,1.1379,-1.47875,2.02333,1.46111,0.2349,-0.785,-0.3557,0.0009,0.06245,-1.01453,0
peptide_nm_257,1.32363,0.75599,0.6098,1.00256,0.55731,-0.57461,0.46992,0.54796,-0.55438,0.14288,1.24649,-0.0583,0.61966,0.5657,-0.24132,1.76496,0.52252,-0.16846,0.66536,0.67697,0.51641,1.18304,-0.81373,0.36537,0.1695,1.06531,0.7545,0.69111,-0.55988,0.05601,-0.47471,-0.48838,1.71504,0.47346,-0.26502,0.24939,1.35844,-0.19861,0.67418,0
peptide_nm_258,-0.96667,1.89989,-1.33007,-0.08809,1.5413,-1.26039,0.46992,0.39271,-1.18158,-0.22776,1.64839,-1.44151,-0.07194,0.5657,0.16141,0.42405,1.28493,-1.55232,0.22299,1.24347,-0.9057,-0.00474,-1.46365,0.36537,-1.17532,1.60933,-0.88277,0.12644,-1.31574,0.05601,-1.10223,1.08144,2.5086,1.21896,-0.59001,-0.69605,1.78267,-0.52494,-1.01453,0
peptide_nm_259,-1.182,0.75599,-0.45132,-0.38239,1.50486,0.52264,-0.07613,1.37597,0.2122,-0.35131,0.88925,-0.82675,0.06638,0.35431,0.38514,-0.39539,1.06468,-0.62974,-0.7109,0.11046,0.30573,0.06125,-0.5971,-0.10471,-0.29538,0.5213,-1.10512,-0.06178,-0.30793,-0.41147,-0.80939,0.44188,1.15074,-0.32173,-0.69833,0.75362,-0.02424,0.52657,-0.26399,0
peptide_nm_260,0.992,0.48684,-0.51374,-0.6105,1.36766,-1.28459,-0.64512,1.13244,-1.18158,0.75335,-0.07741,0.02307,0.58711,-0.44148,-1.04676,1.25226,0.23549,-0.08705,0.14493,1.04353,-0.93358,0.30967,-0.08736,-1.02117,-0.35788,0.2653,1.13974,0.82398,0.2849,-1.32287,-0.06129,-0.48838,1.86442,-0.22818,0.72904,-1.26332,1.1588,-0.12183,0.17751,0
peptide_nm_261,0.38402,-0.26081,0.6098,1.00256,0.04709,-0.45269,0.85995,-0.28004,-0.06656,0.30761,-0.0634,0.40278,0.80409,-0.77305,-0.33081,-0.09741,-0.29072,0.90788,-0.31768,0.61402,-0.537,1.90891,-1.1748,-0.64194,0.50155,-0.20405,0.18853,1.94593,-0.9798,-0.94574,-1.03251,-0.48838,1.71504,-0.05667,0.16829,0.41746,0.22715,-0.34365,-0.26399,0
peptide_nm_262,-0.81868,-0.43366,1.08731,-0.59291,1.7381,-0.88184,-0.62529,1.04477,-0.27841,-1.33969,1.63231,-1.44151,-0.28772,0.79399,0.11308,-0.94366,0.13216,0.77257,-0.67945,0.56367,-0.1662,-0.64614,1.03202,-0.28737,1.24535,-0.61024,-0.72996,-0.21236,0.86113,-0.01612,-0.99681,-0.48838,-0.21488,-0.76704,0.30694,1.64107,-1.4924,0.37573,0.60664,0
peptide_nm_263,0.45629,0.05206,0.15066,-0.05213,1.01146,-0.4058,-0.01612,0.93012,-0.31315,0.7131,0.50452,0.15451,0.1515,0.41935,0.06847,0.88821,0.33485,0.04444,0.12091,0.72055,-0.21287,-0.14179,1.23599,-0.61095,0.30743,0.35391,0.58657,-0.00387,1.12626,-0.3601,-0.32025,0.47766,0.64069,1.94152,0.23495,-0.21606,0.57524,0.90589,-0.23512,0
peptide_nm_264,0.71084,-0.33817,-0.22065,0.78579,1.32739,-0.81314,-0.90367,0.97997,-1.18158,0.59409,-0.57079,0.00184,-0.12607,-0.01331,0.21394,0.1617,-0.96253,-0.10829,0.7423,0.20898,-0.39044,1.31215,-0.44639,-0.5018,-0.06438,-0.51942,0.84941,1.37854,-0.13266,-0.80637,-0.69298,2.78776,1.49423,-0.35631,0.80883,-0.47408,0.03041,-0.48238,0.30707,0
peptide_nm_265,2.73304,-0.15913,-1.06147,0.0054,-0.62349,-0.35516,1.73362,-1.19085,0.3237,2.21848,-0.03959,-1.44151,-0.15493,0.18521,-1.04676,2.43541,-0.45337,-0.722,1.01926,1.24347,-1.37973,-0.36107,1.65593,0.00274,-0.90636,-0.34912,2.93752,-0.21236,2.31237,-0.30462,2.13577,-0.48838,-0.82433,-1.19645,0.77492,-0.3557,1.35844,0.06245,1.01193,0
peptide_nm_266,1.04174,-0.84546,-0.34521,2.24903,0.16371,-0.35516,2.57609,-0.44564,-1.18158,3.99756,-0.68262,-0.61158,0.509,-0.57577,-0.08023,2.43541,-1.18529,0.10832,1.01926,0.56367,-0.62128,-1.07374,1.65593,0.728,-0.18912,-1.00193,1.1911,0.46524,2.31237,0.41664,0.93093,-0.48838,-0.82433,-1.19645,1.55488,-0.3557,0.67967,0.84565,-1.01453,0
peptide_nm_267,-0.00288,-1.12808,0.75024,-1.05043,1.36766,-0.1228,-1.14069,0.69408,0.58934,-0.81643,0.6791,-1.44151,-0.19399,-0.44148,1.22744,-0.64078,-0.19505,-0.08705,1.39397,-0.55602,-0.04128,1.98655,-1.46365,-0.59454,0.90783,-1.27074,0.11243,0.42539,-1.31574,-0.8986,-1.47875,-0.48838,0.96817,-1.07015,0.27024,1.40616,-1.63614,1.72098,0.77352,0
peptide_nm_268,0.1961,-1.07424,-1.77773,-0.49319,-0.88589,-1.67186,-0.51296,-1.43925,-1.18158,-0.15364,-1.54,-1.44151,-2.14674,-0.82942,-1.04676,0.02178,-1.42926,-1.55232,1.72705,-1.70236,-1.37973,-0.36107,-1.46365,-0.48077,-1.62359,-1.21954,0.31789,-0.21236,-1.31574,-0.78546,-1.07713,1.18609,1.71504,-1.43501,1.03491,-1.26332,-1.13039,-0.9818,0.33644,0
peptide_nm_269,0.87261,-1.25727,0.5143,0.90285,1.10835,-0.88184,0.04868,0.74669,-0.57947,0.08357,-0.42541,0.55032,0.77458,-1.03235,0.11308,0.3436,-1.62444,1.10469,-0.25477,-1.06787,1.04733,0.49413,1.03202,-0.86758,0.95846,-0.87137,0.31789,0.60076,1.58675,-1.17013,-0.51488,1.52098,-0.21488,0.09177,0.93091,-0.53722,-1.4924,0.37573,1.41722,0
peptide_nm_270,1.75729,-0.4759,-0.12482,0.8108,1.617,-0.65901,-0.34015,0.93012,-1.18158,0.02883,0.50452,-0.1647,-0.10386,0.41935,-0.30327,2.74484,-1.91721,0.3638,1.34593,-0.06385,0.37056,0.40642,0.93603,0.78379,0.58329,-0.14825,1.25827,0.51737,1.47511,0.47212,0.83825,1.4437,0.34769,1.94152,-0.96499,-0.56515,0.05311,0.30344,1.32369,0
peptide_nm_271,1.88739,-1.5318,-1.77773,2.9969,-1.41068,-1.67186,1.73362,-1.93605,-1.18158,2.21848,-1.9687,-1.44151,-0.81887,-1.33674,-1.04676,1.63087,-1.91721,-1.55232,4.20433,-1.47576,-0.62128,-0.36107,1.65593,0.00274,-1.62359,-1.65475,2.06431,-0.21236,2.31237,-0.30462,1.53335,2.02333,-0.06252,-1.91212,4.67471,-1.26332,0.67967,-1.50393,-1.01453,0
peptide_nm_272,2.73304,-1.5318,0.01292,-0.2439,-0.09869,-1.12323,-0.23214,-0.07304,-1.18158,3.10802,-1.9687,0.63331,-1.04018,-0.06845,-0.24132,3.10586,-1.30728,-0.16846,-0.21938,-1.58906,0.51641,0.58915,1.78592,-1.4478,0.1695,-1.65475,2.93752,0.69111,2.46354,-1.74714,-0.47471,-0.48838,-0.82433,-1.31573,-0.26502,0.24939,1.35844,-0.19861,-1.01453,0
peptide_nm_273,-1.07238,-0.5023,0.37105,-0.36854,0.55731,-1.01351,0.04868,0.67217,-1.18158,-1.33969,-0.68262,1.46324,0.17704,-0.19528,0.40304,-1.18503,-0.81933,0.93863,-1.10412,-0.79595,0.89564,-0.36107,-1.0737,-1.08516,0.88673,-0.34912,-1.42853,0.46524,-0.86223,-1.38651,-0.87633,-0.48838,-0.82433,-0.12293,-1.17497,0.09812,-1.01726,-0.32914,-0.50791,0
peptide_nm_274,-0.28713,-0.22449,-0.41343,0.2903,-0.28612,0.52264,-0.43273,0.54796,-0.10638,0.35467,-0.74386,0.13931,0.38254,-0.612,0.79426,-0.05484,-0.17455,-0.36615,0.91814,-0.21326,0.06495,0.58915,-0.72089,0.62439,-0.25743,-0.41129,-0.18108,0.04578,-0.4519,0.3136,-0.61815,0.70767,0.26397,0.13266,0.29209,-0.39892,-0.41929,0.36081,-0.04955,0
peptide_nm_275,1.32363,-0.38791,0.6098,0.37933,0.55731,-1.12323,0.46992,-0.07304,-0.55438,0.14288,1.24649,-1.44151,1.17294,-1.33674,-1.04676,0.42405,-0.08741,0.52347,0.66536,-1.02255,1.14846,2.37083,-0.81373,-0.84341,0.76719,-0.56672,1.48217,1.25578,-0.55988,-1.14609,-1.47875,-0.48838,0.44536,-0.12293,0.38494,1.00574,-0.90413,1.10671,2.3629,0
peptide_nm_276,-1.4952,-0.84546,-0.34521,-0.74248,0.16371,-1.01351,-1.63626,0.29956,-1.18158,-0.45015,-0.68262,-0.61158,-0.15493,-1.33674,-1.04676,-1.5873,-1.18529,0.10832,-1.10412,-1.47576,0.13718,-0.36107,-1.46365,-1.4478,-0.18912,-1.00193,-1.42853,-0.21236,-1.31574,-1.74714,-1.47875,-0.48838,-0.82433,-0.48077,-1.56495,-1.26332,-1.35665,0.06245,-1.01453,0
peptide_nm_277,0.33704,-0.15913,-0.22584,0.0054,0.55731,-0.57461,-0.79379,0.42376,-0.42894,0.73591,0.06759,-0.0583,0.61966,-0.32211,0.24195,0.02178,0.15656,-0.44523,-0.04243,0.22376,0.13718,-0.36107,0.09614,-0.23902,0.04996,-0.02271,0.31789,-0.21236,-0.10637,-0.0642,-0.87633,0.34885,1.20717,-0.00365,-0.26502,0.24939,0.22715,-0.06808,-0.17017,0
peptide_nm_278,-0.1942,-1.5318,0.42614,-0.33978,1.617,-0.15259,-0.9882,1.50336,-0.02367,2.08162,0.00988,-1.44151,0.40686,-0.16601,-1.04676,1.50709,-0.79118,-0.27491,2.16262,-1.10971,1.53742,0.40642,0.33611,-1.4478,0.58329,-1.65475,0.58657,0.51737,0.7774,-1.74714,-1.47875,-0.48838,-0.82433,-0.81108,0.23495,2.22754,-2.03542,3.31572,0.54428,0
peptide_nm_279,-0.75986,-1.5318,1.02502,-0.84003,0.98513,-0.5269,-0.53738,1.30397,-0.85434,0.98085,-0.29121,-0.35899,-0.12607,-0.67502,0.21394,1.2111,-0.64431,0.25272,0.28069,-1.26886,0.59885,-0.54699,0.23178,-0.81713,1.18298,-1.65475,0.0901,1.08393,0.2617,-0.80637,-1.47875,-0.48838,-0.16189,-0.66747,0.46972,-0.07946,-1.7403,2.92281,-0.57399,0
peptide_nm_280,0.49456,-0.32062,-0.51374,0.26935,0.44154,-0.1228,-0.64512,0.69408,-0.29612,-0.29317,-0.45567,-0.46512,-0.19399,-0.44148,0.09034,0.30574,-0.62559,-0.08705,2.0185,0.24376,-0.93358,1.14811,-0.54612,-0.16792,-0.35788,-0.50272,0.62608,1.22257,-0.24865,-0.47433,0.29308,-0.48838,0.96817,-0.22818,0.27024,-1.26332,0.36025,-1.04323,-0.41851,0
peptide_nm_281,0.45629,0.05206,-0.12482,0.8108,-0.19961,-0.65901,-0.34015,0.35689,-1.18158,0.7131,-0.48476,0.47371,0.40686,-0.75137,-0.30327,-0.34954,0.33485,-0.27491,-1.10412,0.98201,-1.37973,0.40642,-0.86373,0.22589,-0.52015,0.35391,-0.08513,0.51737,-0.61803,-0.08269,-0.55195,-0.48838,1.51971,0.28996,-0.96499,0.13302,0.57524,-0.90147,-0.23512,0
peptide_nm_282,0.04234,-1.5318,-0.47544,-0.13058,-1.41068,-0.47486,-0.87038,-1.25859,-0.49736,1.08633,-1.9687,0.06745,-0.93959,-1.33674,0.71057,0.6069,-1.25183,-0.79748,-0.13895,-2.15556,-0.00072,-1.13853,-0.75465,0.5302,-0.97156,-1.06128,0.95296,-0.95156,-0.49117,0.21993,-1.47875,-0.48838,0.56078,0.03972,-0.8559,-0.43821,-2.03542,2.05604,0.8277,0
peptide_nm_283,2.34866,-0.28391,-0.47544,1.22919,0.02058,-1.67186,2.95903,-0.58113,-1.18158,1.08633,0.36962,0.06745,2.68189,-1.33674,-1.04676,1.3383,0.07893,-0.79748,-0.13895,1.55248,-0.00072,-1.13853,1.37234,1.18953,-0.31953,0.71912,0.95296,-0.95156,1.98254,0.87562,1.80718,-0.48838,-0.13177,0.69033,0.5622,-1.26332,-0.18422,-0.07994,2.66993,0
peptide_nm_284,0.61892,-0.15913,-0.70334,0.0054,1.34451,-1.01351,0.04868,0.67217,-0.42894,0.88416,-0.03959,-1.02654,0.17704,-0.57577,-0.56349,-0.78276,-0.08741,-0.722,1.01926,-0.45604,0.13718,-0.36107,-0.68375,0.728,-0.90636,-0.02271,0.31789,-0.88996,-0.40871,0.41664,-1.47875,-0.48838,0.69929,-1.19645,0.38494,0.09812,-0.33849,0.84565,1.01193,0
peptide_nm_285,0.04234,0.96397,-1.12659,0.54931,2.16748,-0.47486,-0.87038,2.1287,-0.49736,1.89501,0.36962,-0.68703,1.47473,0.04685,-0.16809,-0.1245,0.74431,-0.79748,0.82622,0.31646,1.3783,1.453,-0.04566,-0.78846,-0.97156,0.71912,1.74678,0.89645,-0.49117,-0.43576,-1.47875,-0.48838,1.9459,-0.61089,3.39841,-0.43821,1.04991,0.63205,-0.09341,0
peptide_nm_286,0.13105,-0.21192,0.15066,0.23551,-0.19961,-0.15259,0.63193,-0.50297,0.2658,-0.99756,0.75185,-1.12231,-0.10386,-0.16601,0.44022,-0.34954,-0.22817,0.3638,-0.28744,0.45908,-0.7963,0.68052,-0.56377,0.50484,0.03157,-0.14825,-0.08513,0.77798,-0.26917,0.19471,-0.55195,-0.48838,0.34769,-0.26056,-0.36502,0.83119,-0.99115,0.90589,1.32369,0
peptide_nm_287,2.02834,-0.95985,-1.18085,-0.86713,-0.75469,1.07127,-1.63626,0.54796,0.07282,1.62545,-0.89697,-1.44151,0.06638,-1.33674,-1.04676,-0.2464,-0.69735,-1.55232,2.43484,-1.02255,-0.11564,-0.59863,1.136,-1.4478,-1.0259,-1.11074,2.20985,-1.0029,-0.55988,0.05601,0.52932,-0.48838,-0.82433,-1.31573,1.68487,-0.50697,-0.33849,-0.85127,1.51854,0
peptide_nm_288,0.45629,-0.4759,0.42614,-0.91507,1.617,-1.16543,-0.9882,0.93012,-0.60262,0.02883,0.00988,-0.1647,-0.61458,0.41935,-0.30327,0.26934,0.33485,-0.27491,1.34593,-0.06385,-0.21287,1.50283,-0.86373,0.22589,0.03157,-0.14825,-0.08513,1.55983,-0.61803,-0.08269,-1.47875,-0.48838,0.9337,0.28996,1.43488,-0.56515,-0.46902,0.30344,0.54428,0
peptide_nm_289,0.1961,0.52721,0.37105,0.0054,1.7381,-0.68433,0.04868,1.41737,-0.80526,0.43939,-0.03959,1.04828,0.509,0.18521,-0.08023,0.02178,0.27854,1.35379,-0.04243,0.56367,0.13718,1.06427,-1.0737,0.00274,0.52812,0.3037,0.31789,2.15925,-0.86223,-0.30462,-0.87633,-0.48838,2.22292,-0.12293,1.1649,0.09812,1.01905,-0.32914,-0.50791,0
peptide_nm_290,0.04234,-0.28391,-0.47544,0.54931,0.02058,-0.47486,-0.87038,-0.58113,0.18686,1.08633,-0.21496,-0.68703,-0.93959,0.04685,-1.04676,-1.5873,0.74431,-1.55232,0.82622,-0.91955,-0.00072,-0.49065,-1.46365,1.84887,-0.97156,0.12566,-0.6347,-1.56756,-1.31574,1.53132,0.16422,-0.48838,0.56078,-1.26151,0.5622,-0.43821,-0.80129,-0.07994,0.8277,0
peptide_nm_291,-0.55559,-1.5318,1.40565,-0.2439,1.21331,-0.94036,0.2359,1.37597,-1.18158,-0.35131,-1.25421,2.24706,0.43523,-0.49121,-1.04676,0.20057,-1.91721,2.13797,-1.10412,-0.64488,0.7271,1.77694,-0.16382,-1.04487,2.36105,-1.65475,-0.45829,1.82045,0.19597,-1.34644,-0.80939,-0.48838,-0.82433,-0.71933,1.03491,0.24939,-1.65832,0.6716,-0.45162,0
peptide_nm_292,-0.08579,-1.5318,-1.77773,1.6258,-0.09869,-1.67186,-0.23214,-0.69404,-1.18158,2.36673,-0.89697,-1.44151,0.06638,-1.33674,-1.04676,1.0945,-1.91721,-1.55232,-0.21938,-1.58906,0.51641,-1.19252,0.48609,-0.23902,-0.4282,-1.65475,0.02682,-0.43823,0.19597,0.05601,-0.97673,3.6978,1.0802,-1.31573,-0.91499,1.00574,-1.46977,-0.85127,-0.17017,0
peptide_nm_293,0.09039,-0.24492,0.46058,1.7816,0.06531,-0.43745,2.04955,0.39271,-0.71118,-0.22776,0.44269,-0.4041,-0.07194,0.09009,0.16141,0.42405,-1.00231,1.56137,0.22299,-0.45604,0.51641,-0.00474,0.48609,0.36537,0.61777,-0.43072,0.20874,0.12644,0.95183,0.05601,0.0273,2.65125,0.12793,3.00815,-1.56495,-1.26332,-0.33849,0.45405,0.25201,0
peptide_nm_294,1.14745,-0.24492,-1.77773,-1.02294,1.04931,-0.84892,-1.63626,0.39271,-0.24078,-0.78373,0.04079,-1.44151,0.34302,-1.33674,-1.04676,0.92689,-0.54486,-1.55232,2.21366,-0.88092,0.04238,-0.00474,-0.00134,-0.9945,-0.72705,-0.43072,1.30025,0.54994,-1.31574,0.05601,-0.72572,-0.48838,0.12793,-1.01753,0.38494,1.00574,-0.33849,-1.50393,1.51854,0
peptide_nm_295,0.45629,-0.4759,0.70163,1.67374,-0.80515,-0.4058,1.60401,-1.0762,-0.02367,0.7131,-0.48476,0.79291,-0.10386,-0.45869,0.81196,0.26934,-0.79118,1.32185,-0.28744,-0.06385,-0.50459,0.40642,-0.56377,-1.16885,0.85915,-0.65042,0.58657,1.55983,-0.26917,-1.46974,-1.24705,0.47766,1.2267,0.28996,0.53493,0.13302,-0.20796,-1.2027,0.15458,0
peptide_nm_296,1.2327,-1.089,0.07068,0.92215,0.62079,-0.82237,-0.00567,0.46784,-0.696,0.66895,-0.51668,-0.10292,-0.00501,-0.35484,-0.42319,1.52705,-1.445,0.59043,0.95076,-0.40122,0.08825,1.89188,0.04583,-0.97988,0.69007,-1.23358,1.38828,1.49258,0.4398,-1.28181,-1.09009,1.13207,0.65015,-0.52694,0.95104,0.49337,-0.50271,0.26457,0.61971,0
peptide_nm_297,1.75729,-0.21192,-1.50225,1.09845,0.10316,-0.91222,0.3079,-0.21635,-0.60262,0.7131,-0.23744,-0.4839,0.40686,-0.75137,-1.04676,2.12597,-0.50967,-1.23296,1.34593,0.19762,-0.50459,-0.69,0.63607,-0.05305,-0.52015,-0.14825,1.59412,-0.5251,1.12626,-0.3601,0.14315,0.47766,1.2267,-1.08634,0.23495,1.18028,0.31418,-0.29902,1.32369,0
peptide_nm_298,1.10679,-1.00385,-0.67579,1.09845,0.40592,-1.16543,-0.01612,0.35689,-1.18158,2.42375,-0.97941,-0.1647,-0.86994,-0.16601,-1.04676,0.57877,-1.35419,-0.27491,1.34593,-1.10971,0.07884,-0.41589,0.93603,-0.61095,-0.24429,-0.9015,0.58657,-0.26448,1.47511,-0.91492,-0.32025,2.40974,0.64069,-1.08634,0.83492,0.13302,-0.46902,0.90589,0.54428,0
peptide_nm_299,-0.64955,-0.84546,2.51983,2.24903,0.16371,-0.35516,3.41856,0.29956,-0.42894,-1.33969,1.88953,1.04828,-0.15493,1.70716,0.88631,0.02178,-0.45337,2.59926,-1.10412,-0.79595,2.41256,-0.36107,0.87604,-0.72253,3.39706,-0.34912,-1.42853,1.82045,0.49831,-0.30462,-1.47875,-0.48838,-0.82433,-0.48077,-1.56495,3.27479,-1.35665,2.41203,-0.0013,0
peptide_nm_300,-1.0254,0.37469,0.21188,1.41805,0.33864,-0.57461,0.70394,0.54796,-0.76344,0.14288,1.24649,-0.0583,2.2795,-1.33674,0.02717,-0.2464,0.52252,0.29283,-1.10412,-0.26721,1.56983,0.19323,-0.16382,-0.23902,1.16566,0.15863,-0.94341,-0.06178,0.19597,-0.54504,-0.80939,-0.48838,0.02213,0.47346,-0.69833,-0.25485,-0.52704,0.2365,0.11128,0
peptide_nm_301,-0.43814,-0.24492,0.01292,0.37933,-0.91869,0.79696,-0.58317,-0.53879,0.70002,0.3282,-0.3611,0.11461,-0.90186,0.5657,0.16141,-0.07878,0.82748,-1.03337,-0.44057,-0.45604,0.04238,-1.341,-0.00134,-0.08792,-0.72705,0.3853,-0.33702,-0.72056,-0.18196,0.05601,-0.34921,1.08144,0.12793,0.32436,0.87241,-0.69605,0.08574,0.45405,-1.01453,0
peptide_nm_302,0.75986,-0.61669,-0.34521,0.50398,-0.36109,-0.79406,0.04868,-0.44564,-0.67982,1.03242,-0.25393,-0.33494,0.95163,-0.82942,0.24195,1.63087,-0.45337,-0.44523,-1.10412,1.47008,-1.37973,0.11404,0.61607,0.00274,0.28904,-0.78433,0.90003,0.23938,1.103,-0.30462,-0.27391,1.18609,0.69929,-0.00365,0.51493,-0.05315,0.22715,0.58458,-0.33904,0
peptide_nm_303,-0.7905,-0.38791,1.80357,1.6258,-0.75469,-0.02598,2.57609,-0.69404,0.07282,0.14288,1.78235,-0.7499,3.38606,-1.33674,-1.04676,-0.2464,-0.08741,1.90733,-1.10412,0.67697,1.78051,2.37083,-0.81373,-0.84341,1.96259,-0.56672,-0.70085,2.38512,-0.55988,-1.14609,-0.47471,-0.48838,-0.18949,-0.71933,-0.26502,1.76209,-0.33849,2.41203,-1.01453,0
peptide_nm_304,-0.32069,-0.29258,0.1124,0.27546,-0.09869,-0.02598,0.58693,0.23746,-0.24078,0.38997,-0.09317,-0.17356,0.43523,-0.38552,-0.10708,-0.02291,0.21755,-0.28378,0.37045,-0.36163,0.51641,0.49017,-0.16382,-0.44048,0.1695,-0.38539,-0.09446,0.50289,-0.18196,-0.44487,-0.55838,-0.13953,0.44536,-0.02353,0.92658,0.12333,-0.33849,0.56283,-0.3109,0
peptide_nm_305,-1.4952,1.21355,0.37105,1.50115,2.5253,-1.67186,0.04868,1.78997,-1.18158,-1.33969,0.60345,1.04828,3.82869,-1.33674,-1.04676,-1.5873,1.01046,0.93863,-1.10412,0.56367,2.41256,1.77694,-1.46365,-1.4478,0.52812,0.95651,-1.42853,1.82045,-1.31574,-1.74714,-1.47875,-0.48838,2.22292,-1.19645,3.11479,-0.3557,0.67967,-1.50393,-1.01453,0
peptide_nm_306,-0.08579,-1.1505,1.40565,0.17159,-0.53602,-0.20886,-0.23214,0.13396,-0.76344,1.13126,-0.53972,0.86385,1.91065,-1.33674,1.10109,0.20057,0.1159,0.29283,-0.51429,-1.02255,1.99119,0.98508,-0.5971,0.16391,1.16566,-0.9294,-0.45829,0.31467,-0.81183,0.25636,-0.80939,-0.48838,0.02213,0.47346,0.6016,-0.25485,-1.28123,1.54182,0.11128,0
peptide_nm_307,-1.4952,0.52721,1.08731,-0.74248,0.16371,1.61989,-0.79379,-0.44564,2.58162,-1.33969,2.53256,-1.44151,-0.15493,1.70716,-0.08023,-1.5873,1.74238,0.10832,-1.10412,-0.11614,1.6541,1.06427,0.09614,0.00274,1.24535,0.3037,-1.42853,-0.88996,-0.40871,0.41664,-0.27391,-0.48838,-0.82433,-0.48077,-0.785,-0.3557,0.0009,1.62884,-1.01453,0
peptide_nm_308,1.04174,0.52721,1.08731,0.0054,1.7381,0.30319,-1.63626,3.28038,-1.18158,-0.45015,-0.03959,1.8782,-1.48281,2.46813,0.88631,0.82632,0.27854,1.76895,-0.04243,1.24347,-0.62128,2.48961,-0.68375,0.728,1.24535,0.3037,1.1911,2.49805,-0.40871,0.41664,-0.27391,-0.48838,0.69929,1.66626,-0.00504,0.55193,1.35844,-0.72074,-0.0013,0
peptide_nm_309,-0.51945,-0.4759,0.70163,0.8108,0.10316,-0.91222,0.95596,-0.50297,-0.8921,0.02883,-0.23744,0.47371,-0.61458,0.12667,0.06847,-0.65898,-0.22817,0.04444,0.12091,-0.58678,0.07884,-0.14179,0.33611,-0.05305,0.58329,-0.39933,-0.08513,-0.26448,0.42854,-0.08269,-0.55195,1.4437,0.05468,0.28996,-0.36502,0.13302,-0.46902,0.30344,-0.62482,0
peptide_nm_310,-0.34205,-0.59589,0.50128,-0.13058,0.02058,0.12364,-0.10449,-0.58113,0.87107,0.27766,-0.21496,0.06745,0.56936,-0.99084,0.27124,-0.4902,-0.25376,0.33476,0.34364,-0.61055,0.34404,0.80511,-0.75465,-0.12913,0.33251,-0.46781,0.15913,0.58844,-0.90345,-0.10791,-0.93109,-0.48838,-0.13177,-0.9362,0.91673,-0.02565,-0.49275,0.98805,-0.55397,0
peptide_nm_311,3.20285,-1.2776,-0.45132,2.38752,-0.82757,-1.18419,1.17198,-1.38405,-0.62407,2.61383,-1.25421,-0.51937,-0.17952,-1.33674,-1.04676,2.88237,-1.10397,-0.62974,3.6145,-1.652,0.30573,0.3252,2.00255,-0.91056,-0.29538,-1.41296,3.42264,0.18918,2.37956,-0.94574,1.64491,-0.48838,-0.82433,0.2084,1.32378,-0.591,-0.02424,-0.34365,1.98763,0
