,NMBroto_CIDH920105.lag1,NMBroto_CIDH920105.lag2,NMBroto_CIDH920105.lag3,NMBroto_BHAR880101.lag1,NMBroto_BHAR880101.lag2,NMBroto_BHAR880101.lag3,NMBroto_CHAM820101.lag1,NMBroto_CHAM820101.lag2,NMBroto_CHAM820101.lag3,NMBroto_CHAM820102.lag1,NMBroto_CHAM820102.lag2,NMBroto_CHAM820102.lag3,NMBroto_CHOC760101.lag1,NMBroto_CHOC760101.lag2,NMBroto_CHOC760101.lag3,NMBroto_BIGC670101.lag1,NMBroto_BIGC670101.lag2,NMBroto_BIGC670101.lag3,NMBroto_CHAM810101.lag1,NMBroto_CHAM810101.lag2,NMBroto_CHAM810101.lag3,NMBroto_DAYM780201.lag1,NMBroto_DAYM780201.lag2,NMBroto_DAYM780201.lag3,y
peptide_nm_318,0.53989,-0.27834,-0.30862,0.46104,0.60778,-0.64008,-0.13016,-0.9685,-1.45439,0.0267,0.36716,-0.17844,-0.30291,-0.9958,-1.20381,0.09331,-0.47996,-1.30501,0.1478,0.27615,-0.83919,0.10748,-0.09102,-0.16667,0
peptide_nm_319,1.89919,0.78551,0.10524,1.0911,0.00364,0.3492,0.50895,-0.01345,-0.15129,-0.25925,0.33797,-2.2968,0.06216,-0.54253,0.57695,0.40393,-0.13998,0.12302,1.02451,0.44212,0.56317,0.71456,-0.03445,-0.33738,0
peptide_nm_320,-1.01003,1.37116,-0.94855,1.01957,0.03298,-1.50845,0.24689,0.4302,-0.59556,-0.29833,0.12543,0.48372,-0.3401,0.45828,-0.62364,-0.24043,0.75297,-1.43287,0.27514,2.11417,-2.22805,-0.02126,0.43434,-0.55065,0
peptide_nm_321,0.73211,0.64787,-0.36433,0.70213,0.33298,0.54521,-0.24424,-0.321,-0.43903,0.12706,0.0106,0.2354,-0.32378,-1.03818,0.18512,-0.30035,-0.51715,-0.59119,-0.06274,-0.87332,-1.2234,-0.53356,-1.06708,-0.00727,0
peptide_nm_322,0.70958,0.75032,0.55568,0.57725,0.65337,2.96331,2.76863,0.78976,-0.0875,0.859,0.90713,1.38563,3.41202,0.84002,0.20036,2.73296,0.73257,-0.21047,1.02237,0.6159,2.72086,-0.41616,0.47648,-0.93844,0
peptide_nm_323,1.04065,1.03446,0.25135,-0.10114,0.6853,0.09247,1.27285,0.33813,0.34685,0.20163,-0.72886,0.06758,1.51454,0.35173,0.16961,1.43526,0.53419,0.31285,0.53992,0.57837,-0.05642,0.02475,-0.15593,0.17574,0
peptide_nm_324,-0.35649,0.45912,-1.69439,1.3758,0.93592,0.48613,-1.2253,0.78021,-0.36458,0.33024,0.53227,0.68978,-1.19633,0.58086,-0.27943,-1.59899,0.50692,-0.21994,-1.34188,-0.24234,0.50461,-1.19672,0.46437,-0.24179,0
peptide_nm_325,-0.45307,-0.29896,-0.21784,0.22921,-1.59273,-0.58183,-0.50857,-0.96489,-0.43335,0.60003,0.40808,0.73259,-0.57013,-1.11848,-0.39776,-0.81181,-0.99562,-0.16804,0.20483,-0.00331,0.23264,-0.22016,-0.65298,-0.77272,0
peptide_nm_326,-0.75997,0.35901,1.2862,-0.13389,0.19287,0.56941,-0.99463,-0.80162,0.15314,-0.52161,0.08948,0.67655,-1.08717,-0.87176,0.36673,-0.8854,-0.75722,0.34939,-0.31746,-0.55458,0.17133,-0.37071,-1.09379,-0.33459,0
peptide_nm_327,-0.1362,0.04774,-0.15835,-0.03762,0.23908,0.34547,-0.08863,-0.31685,-0.19934,0.14099,-0.26415,0.39631,-0.01252,-0.37212,-0.31349,0.03036,-0.23588,-0.14659,0.25682,0.17898,-0.23752,-0.24163,-0.65954,0.205,0
peptide_nm_328,-1.20405,0.99425,-0.09783,-1.56405,1.06345,-0.86642,0.798,-0.33838,-0.49198,0.03083,-0.24998,0.62629,0.60156,-0.8806,-0.23768,-0.02391,-0.55461,-0.26816,-1.34791,0.34286,0.1287,0.13949,-0.82394,0.05293,0
peptide_nm_329,1.48202,0.3048,-1.45483,-0.78054,0.93552,-2.24943,-0.49105,0.82657,-0.0958,0.38318,0.38795,0.50343,-0.73987,0.76436,0.16551,-0.55102,0.72868,-0.65223,0.37567,0.20308,-0.98541,-0.23528,-0.29472,-0.57646,0
peptide_nm_330,1.12151,-0.21312,-1.06493,0.08849,-0.51326,-0.72952,0.92326,-0.08878,-0.95462,0.13294,-0.05596,-0.5678,0.75927,-0.16805,-0.75935,0.6814,-0.01917,-0.91851,0.22929,0.54537,-1.30442,-0.05045,-0.536,-0.30055,0
peptide_nm_331,-2.01484,1.36898,-2.44086,-1.13532,0.18862,-1.009,-1.10567,-0.55562,-0.96148,-0.39051,-0.20623,-0.05687,-0.84453,-0.76876,-0.85369,-1.32213,-0.20051,-1.20645,-0.69462,-0.20454,-0.21624,-0.76144,0.30357,-1.62516,0
peptide_nm_332,0.61014,0.0204,-0.835,-0.26488,0.18023,-0.73783,1.02396,-0.45179,-0.16513,0.79365,1.06,0.31187,1.02483,-0.21778,0.02574,0.9513,-0.44057,-0.3741,1.18307,-0.07466,0.0321,0.01284,-0.91308,-0.60796,0
peptide_nm_333,-0.2036,0.32503,0.86889,0.4299,0.16474,0.35846,-0.63999,-0.34356,-0.80151,-0.07299,-0.15097,0.49918,-1.35307,0.0916,-1.14644,-1.41197,-0.28785,-0.42249,-0.07156,0.33601,0.6003,-0.30433,-1.62543,-0.07904,0
peptide_nm_334,-0.00044,-0.19726,-1.63045,1.44695,-0.10744,-0.7816,0.12445,-0.58407,-0.08813,-0.45004,-0.15324,-0.62643,-0.51278,-1.01853,0.13196,-0.11574,-1.09433,-0.14288,-0.20675,-1.21906,-0.93876,-0.14937,-0.05462,0.30177,0
peptide_nm_335,0.52396,-0.02039,-0.21546,-0.04726,-0.83223,-0.38012,0.92969,-1.75011,-1.39494,0.16667,-0.97423,-0.45034,0.94952,-1.478,-1.60419,0.92887,-1.19258,-1.0619,1.67817,0.249,-0.29094,-0.76071,-0.97224,-0.03419,0
peptide_nm_336,-1.63813,0.3787,-1.42812,0.09532,-0.79972,0.85669,-1.23337,0.2775,-0.81821,0.11567,0.25756,-0.20571,-0.64045,0.24157,-0.20691,-0.7576,0.45762,-0.35189,-0.2078,0.28334,-0.05985,-0.07836,0.23052,-0.5179,0
peptide_nm_337,-0.78198,0.7733,-1.05363,-0.38783,1.13921,-0.94006,0.53765,1.1573,0.4304,0.40176,0.42839,0.43225,0.56845,1.02559,0.67088,0.32194,1.03376,0.4089,0.27963,0.31452,0.40214,-0.0923,0.26151,-0.1341,0
peptide_nm_338,-0.40806,0.25527,-0.16648,-1.40094,0.21431,1.07548,-1.4531,-1.73765,-1.03236,-0.65747,-0.58792,0.61525,-1.24788,-1.84694,-1.04652,-0.88983,-1.44477,-0.79467,0.06805,-0.0944,-0.07194,-1.00854,-0.24548,-0.70586,0
peptide_nm_339,0.22969,1.16741,-0.31998,0.51193,0.12478,-0.4282,-0.36757,-0.65295,-0.01105,0.39183,0.70449,0.48806,-0.41173,-0.57601,-0.08644,-0.51072,-0.42944,-0.64781,-0.53408,0.42845,-1.1383,-0.55326,-0.47804,0.04298,0
peptide_nm_340,-1.02053,1.21288,0.40306,0.89296,0.51338,0.71499,-0.50461,-0.75313,-0.04567,0.02995,0.32553,-0.42822,-0.43891,-1.46111,-0.32874,-0.67772,-1.13694,-0.54378,-1.31359,-0.34804,-0.1735,-1.48475,0.60123,-0.74586,0
peptide_nm_341,-0.61926,0.96815,-0.02283,1.09505,1.94775,1.74588,-0.77274,0.12103,1.491,-0.5209,-1.19185,-2.19385,-1.13459,0.28387,1.71002,-1.20078,0.16082,1.87356,0.19489,0.5773,0.48603,-1.43423,0.77351,-0.41987,0
peptide_nm_342,0.30222,0.25462,0.25152,-1.00424,0.34723,0.02426,0.2776,-0.22854,-0.60824,-0.23287,-0.40099,0.13265,0.2422,0.03913,-0.42422,0.21945,-0.46314,-0.32302,0.17529,-0.12869,-0.16068,-0.13529,-0.51196,-0.46418,0
peptide_nm_343,-1.51679,0.00918,-0.41309,-0.57217,1.33433,-0.33726,0.68947,0.56909,0.32849,-0.13073,-0.4366,-0.87264,1.01124,1.00299,0.40273,0.81976,0.84182,0.06066,0.29262,0.5032,0.33941,-1.14254,-0.24356,-0.11747,0
peptide_nm_344,0.58652,-0.25452,-0.1215,0.22129,-0.85058,-1.44444,-0.52835,0.16938,-0.82756,0.04976,-0.14624,-0.23996,-0.23043,0.07564,-0.48418,-0.44917,0.70952,-0.11913,1.42667,1.06816,0.81834,-1.18859,0.07718,-0.43372,0
peptide_nm_345,-0.83744,0.46134,0.44978,-0.02095,-0.32998,0.36651,-1.28642,-0.5991,-0.99524,-0.17262,0.29376,-0.02569,-1.36934,-0.50869,-0.90971,-1.40422,-0.30373,-0.57188,-1.02976,0.74197,0.02118,-0.24886,-0.86004,-0.55191,0
peptide_nm_346,3.10613,0.18237,-3.27722,-0.90268,0.44648,-2.02741,0.28878,-0.50904,-2.20758,-0.42596,-1.28554,-1.91675,0.0615,-0.72262,-2.70071,0.62822,-0.65294,-2.97179,1.24018,-0.17811,-1.34121,1.56442,-0.22848,-0.56686,0
peptide_nm_347,1.16193,-0.15326,0.87478,0.76687,0.66107,1.11377,1.07127,1.29789,1.41486,0.93792,1.30076,0.90235,0.64809,1.29306,1.13859,0.50334,1.26304,1.17517,0.40653,1.44949,0.87495,-0.83719,-0.27645,-0.98494,0
peptide_nm_348,1.31105,0.57687,-0.23864,0.07081,0.081,-0.44826,-0.44587,0.35328,-2.00533,-0.4974,-0.34416,1.15471,-0.02044,-0.34909,-2.76331,0.03889,0.1828,-1.63391,0.23448,0.18851,-0.2257,0.23404,0.31121,-0.10895,0
peptide_nm_349,-2.61834,1.24831,-1.49811,-0.913,1.32729,-1.32734,-0.88114,-0.28872,-0.19973,-0.51739,-0.67157,0.37832,-0.66413,-0.43125,-0.07353,-1.08482,-0.08378,-0.4127,-0.52879,0.57905,0.37818,-0.72146,0.36934,-0.57605,0
peptide_nm_350,-0.47499,1.07761,0.11166,0.21667,1.39978,0.50043,0.68225,0.18358,-0.37728,0.367,2.36122,0.01336,1.18424,0.32325,-0.00439,0.41386,0.56762,-0.1038,0.1481,0.64651,0.12347,-1.33395,-0.7434,-0.46925,0
peptide_nm_351,0.81405,-0.26734,-0.64619,0.23463,0.33761,-0.1985,1.53559,-0.48726,-0.97761,-0.70086,-0.92362,-0.64189,1.49213,-0.30347,-0.84406,1.43248,-0.3521,-1.08206,0.59288,-0.96881,-0.68842,0.29465,-0.68372,-0.30891,0
peptide_nm_352,0.41739,-0.10133,-0.56412,-0.4503,0.06435,0.0224,-0.97239,-0.2467,-0.84121,-0.26013,-0.47635,0.28647,-0.74764,-0.27946,-0.39796,-0.92782,-0.33417,-0.70296,0.71413,-0.00898,-0.48769,-0.74531,-0.81333,-0.26338,0
peptide_nm_353,-0.43219,-0.36757,-0.14616,0.23858,-0.14589,-0.28684,-0.74442,-0.3739,-0.06789,-0.76704,-0.09524,-1.04446,-0.58066,-0.42402,-0.11471,-0.80593,-0.80401,-0.07428,0.45072,-1.17181,0.55495,-1.17957,-0.23135,0.98229,0
peptide_nm_354,1.87925,0.81156,0.09543,1.50811,0.88614,0.24098,0.20701,-0.2038,-0.10747,0.07049,-0.42185,0.26731,0.26111,-0.44861,-0.25851,0.25346,-0.3282,-0.14681,0.88779,0.51031,0.21725,0.78035,-0.37664,-0.16275,0
peptide_nm_355,1.93021,0.47253,-0.57239,0.30018,-0.756,-0.6859,-0.31242,0.39198,-0.3536,0.30996,0.02346,0.09588,-0.395,0.44739,-0.68985,0.10632,0.6515,-0.32757,0.12522,0.29627,-0.76344,0.83642,0.54858,-0.85134,0
peptide_nm_356,-0.28965,0.06073,0.09271,-0.46388,-0.61014,-0.39472,-0.63475,0.15783,0.87269,-0.06385,1.34905,0.36935,0.12053,0.38124,0.55643,-0.76042,-0.08367,0.69193,-0.76785,-0.40247,1.44961,-0.81066,-0.68201,0.70039,0
peptide_nm_357,-0.9452,1.32734,-0.12023,-1.28963,0.45528,-1.36056,-0.22935,0.71402,-0.6561,0.32861,0.38192,0.12358,-0.41533,0.42186,-1.10902,-0.50698,0.2309,-1.15265,-0.16161,0.46792,-0.74509,-0.91927,-0.02592,-0.39298,0
peptide_nm_358,0.92808,0.70446,-0.11019,0.85252,0.50818,0.83536,0.53458,0.21706,-0.26548,0.47658,-0.04986,0.79609,0.45203,0.12003,-0.03304,0.38179,0.2233,-0.3924,0.23647,0.35994,-0.14455,-0.23818,0.15223,-0.61044,0
peptide_nm_359,0.339,0.48168,-0.61708,-0.01748,1.30909,0.47678,0.79064,0.05769,-0.6792,-0.22715,-2.43802,0.45195,0.64268,-0.22268,-0.87497,0.77152,-0.40713,-1.33874,-0.67173,-1.13641,-0.36884,-0.73501,-0.83055,-0.93042,0
peptide_nm_360,1.5224,0.20079,-0.72467,0.5029,-0.22291,-1.67727,-0.96857,0.15141,-1.43086,0.28087,0.34739,0.54724,-1.43581,0.40078,-1.39067,-0.51753,-0.40711,-1.34237,0.21354,-0.32127,-0.50948,0.62828,-0.71382,-1.1268,0
peptide_nm_361,-0.59386,0.02372,-2.0322,-0.63661,0.6878,-1.20729,-0.67369,-0.77579,-0.8691,-0.48003,-2.12294,-0.27107,-0.35214,-1.31728,-0.6019,-0.26192,-0.88282,-0.71063,0.19953,0.40204,-0.12358,-0.64841,-1.4843,1.07258,0
peptide_nm_362,-0.12545,0.40688,-0.27665,1.45675,0.34357,0.30614,0.92587,-0.51098,-0.62799,0.53331,-0.17721,0.27772,1.04493,-0.65532,-0.45128,0.69371,-0.65279,-0.95794,0.01608,-0.43236,-0.44798,-0.6513,-0.20503,-0.71663,0
peptide_nm_363,0.36155,-0.99855,0.76038,1.31418,0.21927,1.78116,0.82046,-1.01437,-0.33172,-0.50158,-2.06514,1.03787,1.07432,-1.30941,-0.47777,0.87427,-1.18573,-0.73201,1.29378,-1.15816,-0.62364,-0.3864,-1.04292,1.14616,0
peptide_nm_364,-2.11463,1.59876,-1.53287,-1.19836,0.87278,-0.65792,0.20951,0.65176,-0.99471,0.06164,0.03716,-0.2959,0.34366,0.27235,-1.09375,-0.11102,0.93616,-1.22334,-0.55468,0.58726,-0.4084,0.04991,0.23686,-0.22257,0
peptide_nm_365,-0.57124,0.30399,0.33835,-0.62293,-0.58401,0.97842,-0.4275,-0.86758,-0.4829,0.18161,0.25017,0.06156,-0.46366,-1.05162,-0.68036,-0.43243,-0.80794,-0.61656,-0.85699,0.45152,-1.03891,-0.35954,-1.39941,-0.75601,0
peptide_nm_366,-1.15484,0.38288,-0.30297,-1.27429,0.47148,-0.99301,0.70558,0.14506,0.20524,-0.38107,-0.27623,0.09761,0.78789,-0.03476,0.70251,0.31494,-0.28527,-0.05039,-0.78397,-0.68473,0.01497,-1.03676,0.33239,-1.66025,0
peptide_nm_367,-0.41549,-1.06117,0.3215,-0.91625,-1.15822,0.20085,-0.41654,-1.65504,0.26045,-0.12206,-0.6643,0.25778,-0.38398,-1.46204,0.35364,-0.54648,-1.55652,0.63709,-0.31783,-0.52669,0.35748,-0.21191,-1.89549,0.22162,0
peptide_nm_368,0.46482,0.16416,1.53956,0.22012,0.54704,0.86563,-1.01048,-0.56741,0.46994,-0.55481,0.05258,0.07937,-0.53143,-0.17431,0.18015,-0.66137,-0.47211,0.53596,1.00415,0.22746,-0.25705,-0.69791,-1.08732,0.88169,0
peptide_nm_369,-1.22347,0.05705,-0.41522,-1.08269,-0.4864,0.48537,0.3789,-2.04742,-1.43621,-0.28571,0.19866,0.52126,0.56954,-2.26874,-1.51574,0.26762,-2.31219,-1.58558,-0.48716,-1.18088,-0.22689,-0.47735,-0.79729,-1.02485,0
peptide_nm_370,-1.6778,-0.3568,1.26654,-0.69738,0.39784,1.15505,0.15857,-0.504,0.11683,-0.56963,0.59294,0.68345,0.26117,-0.47089,0.12238,-0.5953,-0.71474,0.66189,-2.56645,0.22018,0.64368,-0.99147,-0.275,0.36712,0
peptide_nm_371,-1.67603,1.29905,-1.31206,-1.01588,0.45046,0.21165,-0.26753,2.02538,1.02739,-0.0146,0.70601,0.26557,0.01354,2.78249,1.25944,-1.81274,1.90346,-0.1846,-3.60752,2.26258,-2.87571,0.31397,-0.06696,-0.01316,0
peptide_nm_372,1.47065,-0.25145,-1.54241,0.6959,-0.37249,-1.1878,-0.58081,-1.11307,-0.24047,-0.66859,0.04858,-0.43016,-0.38516,-1.25301,-0.32178,-0.32164,-0.86078,-0.26422,1.3764,0.97632,0.90809,-0.25219,-0.55923,-0.322,0
peptide_nm_373,-0.13006,-0.17879,0.71858,-0.0254,-0.38803,0.76009,0.94048,0.02116,0.83818,-1.18293,-0.28186,0.06499,1.00484,0.03527,1.14764,0.62862,-0.22827,1.40806,0.36473,-0.67206,2.00657,-1.14473,-1.01877,0.61701,0
peptide_nm_374,-0.00767,-0.01543,0.43474,-0.49716,-0.14212,-0.72288,-1.09728,0.29953,0.80634,0.32546,0.86207,0.31863,-1.27536,0.49809,0.30649,-1.26312,0.73277,0.27602,-1.52014,1.32144,-0.39386,-0.61027,-0.08436,-0.20344,0
peptide_nm_375,-0.05641,-0.03995,-0.02493,0.09227,-0.01571,0.75588,-0.06588,-0.4155,-0.96797,-0.38546,0.1811,-0.43145,-0.04844,-0.48166,-0.9641,-0.10999,-0.06707,-0.92197,-0.36221,0.28695,-0.36682,-0.47307,-0.19566,-0.3483,0
peptide_nm_376,2.25556,1.67443,0.9507,0.39758,0.80361,-0.40068,0.77894,-0.4289,-0.29631,-0.93067,-0.96447,0.10743,1.30866,-0.03484,-0.17829,1.14042,-0.26419,-0.67032,2.20114,1.35552,-0.24482,-0.75881,-0.68376,0.20284,0
peptide_nm_377,-3.04172,0.96737,-0.32898,-0.64705,0.78502,-0.73139,-2.36196,1.11303,-1.5298,0.23028,-0.55384,0.0251,-1.96735,1.2861,-1.41235,-2.37199,1.17664,-1.55936,-1.35704,0.9286,-0.65646,-1.38684,-0.32971,-0.6151,0
peptide_nm_378,0.82327,-0.26074,-1.79269,0.86307,-1.37851,-1.96939,1.07352,0.35242,-0.80563,-0.67972,-1.17038,-0.04274,1.44752,0.6475,-0.35832,1.5843,0.31099,-1.0791,1.44999,1.02002,-0.62563,-0.26999,0.07228,-0.65394,0
peptide_nm_379,0.14371,0.02558,0.21174,-1.36713,-1.77783,2.92731,-0.71022,-0.57773,1.64204,-0.71293,-1.79811,1.61387,-0.18988,-0.84427,2.28567,-0.60466,-0.55401,1.58803,-1.59443,-1.12524,3.6767,0.48793,0.4221,0.89351,0
peptide_nm_380,-1.04866,0.2568,-0.73525,-0.49322,0.33828,-1.1079,-0.70085,-0.89157,-0.01479,-0.33611,0.08516,-0.03497,-0.2387,-0.55479,0.00766,-1.01364,-0.62153,0.38679,-0.70723,0.60961,0.21753,0.01026,-0.38643,-0.08163,0
peptide_nm_381,-0.27965,1.14097,-0.39221,-0.7532,0.32159,0.69175,-2.25144,0.38043,-1.80954,-0.35832,-0.13598,0.10018,-2.12727,0.50207,-1.07695,-2.22795,0.75708,-1.79109,-0.72375,0.78144,0.19603,0.43711,-0.30404,-1.53652,0
peptide_nm_382,0.51357,1.02678,0.00515,0.40534,0.97653,0.73498,0.30817,-0.5883,0.16093,-0.19711,-0.21637,0.37713,0.12968,-0.89892,-0.11803,0.49123,-0.33017,0.26534,0.48852,0.00793,-0.38994,0.01619,-0.39025,-0.25932,0
peptide_nm_383,-2.16877,0.32599,0.80924,-1.4274,0.50083,0.33144,0.11406,-0.43823,-0.78758,-0.0314,-1.11281,-0.27997,0.37267,-1.00336,-1.6404,-0.76375,-0.56721,-0.69782,-1.60649,-0.70291,0.12596,-0.41516,-1.86002,-0.17816,0
peptide_nm_384,0.05293,-0.34672,-1.11517,0.00956,0.40434,-2.27845,-2.13383,0.00454,-0.33176,-0.32159,-2.72161,0.29943,-2.42868,0.1629,-0.09821,-1.67516,0.07289,-0.12055,-0.36248,0.55138,1.06837,-0.32067,-0.77883,-1.04307,0
peptide_nm_385,0.25068,0.84461,-0.00273,-0.53887,0.28053,0.11574,-0.46531,-0.99923,1.04886,-0.06469,0.27607,0.6617,-0.36926,-1.39023,0.8775,-0.45478,-1.05612,0.98184,-0.32272,-0.3683,-0.11541,-0.43573,-1.04702,0.55143,0
peptide_nm_386,4.20776,3.36107,3.32208,3.13475,2.42264,2.70058,2.64585,2.36398,1.82495,1.77517,2.00841,1.5287,2.95955,2.57302,1.70289,2.99652,2.62286,2.14721,1.09233,0.28726,0.1228,3.84739,4.20556,5.1899,0
peptide_nm_387,-0.38934,-0.10603,0.0963,0.27019,-0.35854,0.37465,0.2053,0.24722,-1.21812,-0.018,0.19043,-0.1788,0.4464,0.09828,-1.07797,-0.33633,0.20414,-1.06323,0.0112,0.07285,-0.58611,-0.94292,-0.87131,-0.80824,0
peptide_nm_388,-0.05245,0.99908,-0.1758,-2.07804,2.20309,-1.76092,-1.64858,-0.71088,-0.08405,-0.12159,-0.23264,0.31144,-1.39467,-0.71865,0.53783,-1.26469,-0.89124,0.18758,-0.10732,0.37678,-0.39361,0.49154,-0.46652,0.23736,0
peptide_nm_389,0.37405,0.6929,-0.95527,0.49709,-0.45417,-1.29953,1.07011,0.07879,-0.18899,-0.15192,-0.49597,0.63626,1.77948,0.12221,-0.03739,0.84595,0.25978,-0.06002,1.29104,0.18046,1.11148,-0.60253,-0.2179,-0.26639,0
peptide_nm_390,0.84316,-1.61258,-0.68613,-0.41941,-1.42578,0.0781,-0.10626,-1.62245,-0.88344,-0.44868,0.03001,0.11539,-0.3469,-1.74872,-1.23063,0.14719,-1.14646,-1.70859,-0.66877,0.46868,-0.76899,-0.55042,-0.44618,-0.71565,0
peptide_nm_391,0.41941,1.28487,1.28024,-0.27909,-0.39038,0.58401,0.28738,1.53061,1.74452,0.17894,0.49732,0.41126,0.82304,2.03463,2.57012,-0.16456,1.2841,1.80161,0.82178,0.68175,2.61243,0.23305,-0.5512,-0.76941,0
peptide_nm_392,2.69113,2.48355,1.68704,2.87272,2.09154,1.96895,1.19532,0.83991,0.11085,2.53372,3.9555,2.15705,1.35253,0.83041,0.14605,1.58472,1.28004,0.62034,1.49778,0.53997,0.77233,1.98248,2.07534,1.33029,0
peptide_nm_393,0.57738,-0.92528,-2.10698,-0.11783,-0.46287,-3.29107,-2.03449,0.13932,-0.49997,-1.20846,-2.66598,0.80342,-2.39282,0.62966,-0.5804,-1.7502,0.39369,-0.8617,-0.29286,0.21681,-0.99124,0.49195,-2.50804,-2.29206,0
peptide_nm_394,0.48789,-0.90075,0.94515,-0.24154,0.39713,0.65628,-0.21802,-1.23391,-1.12487,-1.00548,-0.04859,-0.00999,0.05789,-1.4461,-0.80653,0.29418,-1.03755,-0.76591,-0.72081,0.72955,-0.15525,-1.12308,0.29764,-1.28633,0
peptide_nm_395,-1.55072,1.35423,-2.18402,0.08664,0.31434,0.05333,-0.12235,0.14925,-0.58592,1.42803,0.23763,-0.11153,-0.01865,0.23253,-0.59992,-0.69056,0.32104,-1.23941,-1.23107,2.02952,-1.65158,-0.11611,-0.55833,-0.51293,0
peptide_nm_396,-0.4373,0.12833,-1.39053,2.41637,0.8089,-0.26199,0.18818,-0.60035,-0.17205,1.79369,0.88136,-1.52463,0.84044,-1.45042,-0.58749,0.75041,-0.88668,-0.94121,2.7589,-2.09827,-2.08302,-0.07672,-1.1924,-0.10459,0
peptide_nm_397,0.22256,1.4921,0.88528,-0.01722,0.86773,1.07126,2.09967,3.70441,1.71056,0.73687,0.9929,0.90832,3.54465,4.88377,2.42465,1.67385,3.77987,1.51622,-1.13159,4.98345,-0.31749,-0.71265,0.68244,-0.91594,0
peptide_nm_398,0.27437,0.08065,-0.05747,-0.21418,-0.55419,-0.16997,1.25432,0.97459,0.74857,-0.17416,0.04238,0.57354,0.81471,0.50408,0.25489,0.79744,0.79449,0.19716,0.08625,0.63656,-0.09793,0.34229,0.18962,0.0971,0
peptide_nm_399,0.03177,0.47485,-1.49514,0.84975,0.05534,-1.21775,0.26475,-0.92734,0.13889,0.22895,-3.51577,-1.24508,0.48971,-1.10944,0.18324,0.51823,-0.81066,0.09188,1.05323,0.54818,0.15949,-1.13861,0.3451,0.28498,0
peptide_nm_400,-0.2617,1.17301,-1.76392,-0.97368,0.18843,-1.10005,-0.4576,0.61488,-0.62173,-0.53108,0.18202,-0.3251,-0.35002,0.70806,-0.55778,-1.13856,0.54676,-1.34215,-1.71607,1.17602,-1.43068,0.10797,-0.75486,-0.22742,0
peptide_nm_401,-0.39997,-0.0254,-0.15579,0.13969,-0.5776,-0.63731,0.38981,-0.31501,-0.13264,0.26528,0.00463,0.34462,0.44968,-0.64051,-0.24435,-0.03103,-0.25415,-0.24824,-0.27891,0.46038,-1.15312,-0.555,-1.07401,0.27502,0
peptide_nm_402,-0.12858,-0.00409,0.28428,0.24408,-0.04163,0.13637,0.11045,-0.69691,-0.6342,0.11118,-0.21715,0.32159,0.5187,-0.31473,-0.26465,-0.0738,-0.58198,-0.49016,0.03289,-0.09131,-0.0411,-0.13058,-1.45175,-0.94052,0
peptide_nm_403,0.31666,0.39208,-0.32297,1.34323,0.82634,-0.22706,-0.81308,-0.83261,0.43231,0.04139,0.89854,0.61476,-0.91553,-0.74785,0.28744,-0.94847,-0.74216,0.21752,-0.45128,-0.36585,-0.40768,-1.03117,-0.36038,-0.11374,0
peptide_nm_404,-0.3006,-0.65149,0.17677,0.11373,-1.48841,-0.53636,0.85856,-0.37579,1.06022,-0.69217,-2.42717,1.72599,1.32287,-0.10832,1.36493,0.75285,-0.39207,0.67407,1.16501,-0.89116,0.06736,0.04006,0.21091,-0.42015,0
peptide_nm_405,-1.38447,0.5825,0.04043,0.38767,-0.74603,-0.72448,-0.33665,-0.78631,-0.08447,0.29568,-0.20262,0.04593,-0.40922,-0.80279,-0.02849,-0.58928,-0.72483,0.22114,-0.03947,-0.57195,0.17246,-0.51973,-0.82477,-0.37955,0
peptide_nm_406,0.43915,-0.63285,-1.01657,0.40478,-0.78538,-1.22081,-0.01743,-0.35092,-1.01043,-0.51005,-1.01215,-0.9124,-0.51631,0.14049,-1.2458,-0.12042,0.02895,-0.77631,-0.07531,0.00752,-0.13884,-0.35287,-1.77482,-1.25932,0
peptide_nm_407,-1.79694,0.80483,-1.14917,-1.23581,1.34677,-0.34515,-0.64621,-1.04812,-0.23717,0.33534,-0.21597,0.04736,-0.58606,-0.93215,0.18628,-0.47507,-0.49293,0.00255,0.0415,0.00249,0.97742,-1.28793,-1.25848,-0.49928,0
peptide_nm_408,-0.78941,-0.03031,1.30572,-0.62383,-0.77045,0.02796,0.93089,0.9924,0.82533,1.047,0.9955,1.30719,0.52587,0.85034,0.26367,0.64549,0.86692,0.703,0.87513,0.89327,0.72798,-0.31153,-0.62714,0.17826,0
peptide_nm_409,1.1819,0.57763,-0.33405,0.74639,-0.12961,0.05979,-0.38827,-0.35444,-0.51405,-0.10264,-0.88462,1.20092,-0.51822,-0.66306,-0.46428,-0.2709,-0.33738,-0.38321,-0.12536,0.13327,0.26024,0.00052,-0.7938,-0.60198,0
peptide_nm_410,-0.29111,-0.21711,-0.08002,0.0729,0.01061,0.70971,-0.36068,-0.40448,-0.01227,0.3445,-0.44422,0.02134,-0.29389,-0.44565,-0.09869,-0.27558,-0.34479,0.05763,0.3265,0.28436,0.25815,-0.46476,-0.50539,-0.78105,0
peptide_nm_411,0.26969,0.15362,0.55854,-0.26904,-0.46374,0.76608,1.40377,1.3423,1.11834,-0.34211,-1.37699,-0.05785,0.66756,0.72397,0.24641,1.38567,0.81749,0.69193,0.06267,-0.11689,-0.72996,0.62141,0.48512,0.29406,0
