,Cougar__1,Cougar__2,Cougar__3,Cougar__4,Cougar__5,Cougar__6,Cougar__7,Cougar__8,Cougar__9,Cougar__10,Cougar__11,Cougar__12,Cougar__13,Cougar__14,Cougar__15,Cougar__16,Cougar__17,Cougar__18,Cougar__19,Cougar__20,Cougar__21,Cougar__22,Cougar__23,Cougar__24,Cougar__25,Cougar__26,Cougar__27,Cougar__28,Cougar__29,Cougar__30,y
peptide_nm_312,-0.13648,-0.24088,0.25215,0.09141,0.17256,-0.09448,0.22759,-0.90945,-0.17953,-0.07749,0.1497,0.08075,0.14785,0.19482,0.73222,-0.58929,-1.50859,1.23735,-0.40117,-0.26551,-0.28043,-0.05008,-0.55145,0.04197,-0.73516,0.5556,0.4054,0.55331,0.37823,0.46992,0
peptide_nm_313,-1.38451,-2.21252,-1.745,-2.23551,-2.0002,1.04746,1.20231,0.65228,0.92899,0.95224,-1.53188,-1.86917,-1.08649,-1.75668,-1.94801,-1.16041,0.17759,0.866,0.30689,-0.07353,1.43013,1.73745,1.00518,1.54131,1.40965,0.14083,0.00656,0.11426,-0.31829,-0.37342,0
peptide_nm_314,1.54012,1.79517,1.69462,1.62787,1.95243,-0.85738,-1.57598,-1.8446,-1.42021,-0.88894,1.97088,2.24959,2.0469,1.63891,1.68047,0.19447,-1.08382,0.56711,1.12007,-0.42557,-1.19152,-1.77658,-0.99449,-1.74178,-1.62041,1.44766,1.64905,1.71144,1.4856,1.41433,0
peptide_nm_315,-0.16819,-0.11711,-0.09079,0.3463,0.34742,0.75917,0.25111,-0.03567,0.23513,-0.08582,-0.07702,-0.13852,0.17004,0.56198,0.64584,-0.97894,0.21725,0.75913,0.04599,-0.39242,0.40359,0.49886,0.31646,0.2812,0.31024,0.38391,0.41779,0.4558,0.25152,0.17685,0
peptide_nm_316,1.66046,1.66379,1.65359,0.76187,1.13417,0.3422,-0.20532,0.32964,0.43264,1.31695,1.44101,1.11644,1.33935,1.05069,1.11791,-1.00372,-0.51492,0.11405,-0.45721,-0.20386,-0.09171,0.65757,-0.34838,0.25046,-0.25076,0.7599,0.04098,1.08692,0.55235,0.79012,0
peptide_nm_317,0.46549,0.44727,0.18144,0.07711,0.29273,-0.22328,0.69061,0.03883,0.75047,0.69169,-0.91566,-0.53766,-0.01807,-1.0277,-0.58929,0.40069,-0.97178,0.39731,-0.3443,-0.43854,0.11733,0.06439,-1.07638,0.52707,-0.53833,-0.96734,-1.84746,-1.48894,-1.63625,-1.23414,0
peptide_nm_318,0.08712,0.02454,0.08263,-0.55638,-0.62683,0.6783,0.86552,0.72059,1.15533,1.69252,-0.20303,-0.60182,-0.56295,-0.86899,-1.3294,-0.09491,0.37651,0.08153,0.20675,-1.13907,0.79944,0.6326,1.1821,0.86087,0.79444,-0.64732,-1.15246,-1.14821,-1.00818,-1.00248,0
peptide_nm_319,0.46212,0.62742,0.30631,0.29084,0.0089,-0.10052,-0.61767,-0.36201,-1.04919,-0.41405,0.37131,0.4059,0.47716,0.41019,0.77981,-1.02234,0.01252,0.03393,0.2753,-0.54169,-0.54738,-0.49372,-0.82446,-0.92234,-0.90349,0.69339,0.29095,0.19537,0.05022,-0.00392,0
peptide_nm_320,1.56454,1.45703,1.03831,0.42219,0.87121,0.38556,-0.50033,-0.59127,0.54278,-0.09837,0.94863,0.83116,-0.0006,0.96254,1.26456,-1.05601,-1.18981,0.89261,-0.44336,-0.68016,-0.26857,1.01699,0.1584,0.14929,0.47256,0.85879,-0.3227,-0.22561,0.806,0.35331,0
peptide_nm_321,1.73536,1.80373,1.66319,1.64546,1.50573,-0.23953,-0.9762,-0.61869,-0.62373,-0.31132,1.44351,1.57292,1.36772,0.92129,0.9123,-0.50627,-0.02607,0.35011,0.3746,-0.48767,-0.52174,-0.78502,-0.19532,-0.27319,-0.49395,1.03695,0.69124,0.58417,0.3282,0.59441,0
peptide_nm_322,2.36307,1.97857,1.91425,3.15969,2.47018,-2.38744,-1.65589,-0.83304,-3.62247,-2.12649,1.79803,1.45839,1.78783,2.14752,1.66688,2.22503,1.11177,-0.6657,1.70161,0.64095,-2.28595,-1.72745,-2.0332,-2.15564,-2.51626,0.13259,0.45575,0.52231,0.82016,0.54293,0
peptide_nm_323,0.31925,0.05124,0.29591,0.48321,0.20378,0.42774,0.48972,-0.10815,0.3111,0.59637,0.56094,0.36168,0.90942,1.25214,1.04573,-1.17338,0.03955,0.7517,-0.24585,-0.14327,0.49751,0.81443,0.53037,0.69787,0.71017,1.14859,0.95735,1.09979,1.33039,1.18905,0
peptide_nm_324,1.65843,1.84083,1.8251,1.77189,1.50647,-0.38223,-0.66084,-1.02732,-1.25653,-0.17334,1.24162,1.17628,1.13947,0.8186,1.13044,0.42563,0.46526,0.08822,-1.82873,-1.13436,-0.64335,-0.67044,-1.0312,-0.42604,-0.53816,0.11681,-0.48371,0.21771,-0.06898,0.25807,0
peptide_nm_325,-0.31727,-0.1387,-0.71549,-0.25805,-0.03028,-0.12749,-0.10163,0.58075,-0.11542,-0.99263,-0.28102,-0.02033,0.18435,0.18271,0.1321,0.00316,-0.32258,-0.42586,-0.51938,0.05196,-0.21242,0.03103,-0.6096,-0.57304,-0.61103,0.29779,0.29322,0.22614,0.34946,0.41669,0
peptide_nm_326,0.98506,0.88541,1.04219,1.07394,1.10904,-1.5286,-1.72659,-1.40272,-1.98909,-1.54678,1.38232,1.47959,1.61403,1.74711,1.38913,0.39837,0.67909,0.77354,1.61201,0.1413,-2.306,-1.98354,-2.00709,-1.81295,-1.41186,1.55053,1.68132,1.69773,1.68734,1.76722,0
peptide_nm_327,0.63752,0.7,0.79494,0.81057,0.79184,-0.05273,-0.18394,-0.23151,-0.46091,0.04203,0.42909,0.67302,0.59154,0.71858,0.65624,-0.6093,-0.31701,-0.03787,-0.15958,-0.58283,-0.42319,-0.28091,-0.48257,-0.45087,-0.0891,0.41906,0.04679,0.08861,0.15149,-0.11112,0
peptide_nm_328,0.07971,-0.47501,-0.12453,-0.66142,-0.62651,-0.81187,-0.07295,0.27834,1.34104,1.01564,0.45997,0.39263,0.49591,0.48751,0.64474,0.44625,1.66695,0.57261,-0.31647,-0.23196,-0.43541,-0.7027,-0.56987,-0.70947,-1.23248,0.92131,1.05669,1.04933,1.07476,1.0332,0
peptide_nm_329,-0.31819,-0.21087,0.16543,-0.44092,0.19999,0.39521,0.24341,0.13649,0.6167,0.64305,-0.11361,-0.24259,-0.25313,-0.39837,-0.14195,-0.69685,-0.25264,0.0693,-0.08526,-0.45012,0.17878,0.12409,0.18327,0.27636,0.15673,0.45594,0.23521,-0.13589,-0.03591,-0.37194,0
peptide_nm_330,0.4604,0.5612,0.30594,0.20433,0.28055,0.66491,0.54318,0.61282,0.43165,0.86657,0.71554,0.71207,0.73365,0.70986,0.74822,-1.04944,0.07104,-0.04059,-0.04646,-0.13919,0.23089,0.38331,0.10309,0.28259,0.17468,1.11117,1.08787,1.11216,1.07613,1.12739,0
peptide_nm_331,-0.42794,-0.59681,-0.46735,-0.77228,-0.59371,0.06549,0.2723,-0.3309,0.72427,0.85883,0.6285,0.24182,0.40915,0.14416,0.32098,-0.63813,-0.39627,0.58528,-1.1958,-0.56784,0.04525,0.468,0.10787,0.25712,0.26865,1.69034,1.73115,1.75722,1.50426,1.69252,0
peptide_nm_332,0.12356,-0.08505,0.07083,-0.16821,-0.23932,0.16339,0.45304,-0.03798,0.25468,0.40438,-0.52041,-0.31507,-0.38142,-0.20998,-0.34289,-0.46779,-0.30233,0.34277,-0.49807,-0.39935,0.36401,0.25378,0.31956,0.11148,0.31399,-0.47458,-0.5379,-0.5271,-0.80784,-0.6383,0
peptide_nm_333,0.26745,0.23492,-0.05557,0.04486,-0.1847,-0.16956,0.50409,-0.76958,0.15276,-0.51436,0.70135,0.37999,-0.07128,-0.20642,-0.16848,0.07384,-0.7678,1.62377,-0.56957,-0.42848,-0.253,-0.13675,-0.49206,0.07418,0.12708,0.3609,0.12229,-0.06038,-0.11137,-0.06876,0
peptide_nm_334,0.44959,0.77453,0.20441,0.21676,0.27313,0.9691,0.48248,0.07376,0.49787,0.69132,1.01529,1.08775,0.94097,0.97137,0.96258,-0.81195,-0.87694,0.19797,-0.24505,-0.45504,0.29482,0.45812,0.42353,0.2643,0.43584,1.5053,1.57695,1.707,1.67137,1.73788,0
peptide_nm_335,0.49711,0.27403,-0.02369,0.19045,-0.02549,-0.12483,0.45265,-0.49269,-0.44951,-0.37413,0.88585,0.72403,0.65063,0.61755,0.23683,-0.25055,-0.54566,0.32048,-1.15953,-0.63419,-0.13466,-0.05424,-0.22043,-0.30055,0.31234,1.17021,1.38854,1.08609,1.12912,1.14249,0
peptide_nm_336,0.54823,0.31672,-0.1174,0.46691,0.33807,-0.97187,-0.55777,-0.62958,-1.36974,-1.21707,0.69434,0.52047,0.4641,0.41517,0.27473,0.94994,-0.2442,-0.49828,-0.63847,-0.07279,-0.8234,-0.7877,-1.07114,-0.6205,-0.78687,1.23099,1.35923,1.50775,1.12484,1.20046,0
peptide_nm_337,0.31702,0.50211,0.96582,0.48241,0.7664,0.68187,0.54501,0.146,0.67268,0.76172,0.62081,0.51692,0.73546,0.58889,0.8235,-0.36964,-0.77536,0.70749,-0.46732,-0.53545,0.4639,0.43324,0.60245,0.30459,0.645,0.39706,0.502,0.56083,0.48183,0.5838,0
peptide_nm_338,-0.5257,-1.0967,-0.56312,-0.33661,-1.25908,-0.86302,-0.00408,-1.19961,-0.74513,0.43449,-0.48618,-0.53672,-0.68645,-0.67755,-0.58383,0.58483,-0.14875,-0.22387,-0.70354,-1.16728,-0.3854,-0.146,0.06968,-0.13105,-0.32293,-0.03385,0.23168,0.06781,0.05805,-0.08397,0
peptide_nm_339,0.67848,0.95646,0.8234,0.75964,0.5772,-0.22813,-0.84277,-0.9754,-0.88674,-0.62609,0.86008,1.21373,1.40175,1.43276,1.3549,0.00271,0.07906,1.20516,0.80756,-0.29661,-0.72481,-0.75469,-0.52183,-0.54721,-0.23094,1.25813,1.28785,1.11541,1.22233,1.3578,0
peptide_nm_340,1.04489,1.65806,1.76244,1.826,1.94288,-0.58544,-0.97969,-1.35636,-1.19227,-0.33617,1.47429,1.51783,1.83436,1.91702,2.0118,0.22876,-1.01943,0.01202,1.69035,-1.22923,-0.92011,-0.96523,-1.05884,-1.03395,-1.49023,0.839,1.0635,1.20922,1.20412,1.2772,0
peptide_nm_341,1.80116,2.26301,2.52936,2.56715,2.03048,0.11113,-0.48472,-1.17866,-0.46026,-0.74719,1.24126,1.19041,1.64946,1.52738,0.79802,-1.1132,-0.99663,1.07148,-1.38557,-0.2032,-0.4375,-0.55245,0.16408,-0.44869,0.10725,0.65917,-0.11633,-0.40289,0.36698,0.35311,0
peptide_nm_342,-1.21537,-1.59059,-1.0557,-1.27306,-1.01445,0.64753,1.00613,-0.07889,0.68243,0.25198,-1.22943,-1.10376,-1.10738,-1.48535,-1.22537,-0.43857,-0.01086,1.12212,-0.06178,-0.65878,1.25335,1.83465,1.36674,1.47703,1.42998,-0.1242,-0.3626,-0.0803,-0.30733,-0.49695,0
peptide_nm_343,0.55681,0.70913,1.24572,0.79041,0.89072,-0.51757,-0.35775,-0.66422,-0.7411,-0.06804,0.69418,0.85378,1.03104,0.91196,0.96451,0.40555,-0.13345,-0.56618,-0.38227,-0.22784,-0.43667,-0.75728,-0.74543,-0.31425,-0.56331,0.07202,0.35899,0.35635,0.4058,0.4243,0
peptide_nm_344,0.30674,0.35354,0.08902,-0.01121,0.73366,-0.63443,-0.57857,0.42021,0.90226,0.25866,0.85543,0.70975,0.80011,0.9824,1.28807,0.99948,1.06242,-1.27899,-1.05889,-0.37661,-0.52981,-0.64429,-0.69993,-1.17986,-1.23893,1.20007,1.21462,1.2776,1.08749,1.10597,0
peptide_nm_345,-0.86274,-0.66747,-0.65392,-0.38302,-0.54632,0.21332,-0.36944,0.00249,0.30599,0.79314,-0.38846,-0.43234,-0.25391,-0.17484,-0.31798,-0.35157,-0.11011,0.0525,-0.36025,-0.93252,0.09401,-0.10024,-0.18238,-0.09562,0.22531,0.06726,0.2502,0.39057,0.28307,0.26524,0
peptide_nm_346,-0.70723,-0.50221,-0.35292,-0.49958,0.03341,1.61947,1.26724,0.55226,1.23121,1.72452,-0.38879,-0.34473,-0.11312,-0.22882,-0.36128,-1.00744,1.3494,0.66589,-0.57459,-0.51178,1.79776,1.72511,1.40413,1.12007,0.95987,0.03108,0.3499,0.44096,0.45353,0.11572,0
peptide_nm_347,1.72376,1.80542,1.85786,1.92387,1.58224,0.56779,-0.509,-0.11777,-0.20967,-0.38969,1.19576,0.87033,0.70787,0.85517,0.25398,-1.30227,-0.24521,-0.41408,-0.52578,0.19736,-0.13494,-0.12074,0.19782,-0.08125,0.50886,0.65253,0.38742,0.36097,0.28425,-0.2303,0
peptide_nm_348,0.64951,0.72632,0.74283,0.70923,0.79349,-1.36909,-1.64322,-1.79407,-0.99641,-1.37414,0.39489,1.02493,0.37439,0.36499,0.18467,0.21506,0.6775,0.93157,-1.40169,-0.29347,-1.48651,-2.04822,-1.5021,-1.01847,-0.86067,0.4739,0.2885,0.40538,0.15091,-0.26611,0
peptide_nm_349,0.75187,0.70371,1.22751,0.37651,0.88884,-0.66907,-0.68847,-0.93751,0.31876,-0.03241,1.24792,1.19391,1.3743,0.81277,1.19952,0.5212,-0.81731,0.93386,-0.16778,-0.73605,-0.92669,-0.48886,-0.66314,-0.23773,-0.67126,0.91347,1.07891,1.12088,1.02293,0.97724,0
peptide_nm_350,1.41156,1.38774,1.63453,1.5059,1.27138,-0.68187,-1.24119,-1.34965,-1.48409,-1.01059,1.07108,1.36094,1.21373,1.14633,1.13962,0.06611,0.36105,0.33743,0.28786,-0.33539,-0.73306,-1.02976,-1.04464,-1.07687,-1.0297,0.52652,0.4922,0.7018,0.53904,0.55202,0
peptide_nm_351,0.17495,0.08598,0.17075,-0.05381,-0.18657,0.60292,0.42897,0.14521,0.26853,0.60677,0.17616,0.22991,0.51105,-0.04096,-0.15432,-1.11588,-0.17667,0.40727,0.18191,-0.73783,0.52793,0.48324,0.65407,1.20223,0.9183,0.18387,0.14967,-0.13123,-0.3697,-0.16583,0
peptide_nm_352,0.86563,0.71119,0.94227,0.93377,0.99214,-0.87343,-0.76716,-1.0144,-0.56483,-0.29708,0.80218,0.38893,0.72707,1.01705,0.94163,0.40887,0.19706,1.01546,0.01326,-0.42776,-1.08347,-1.19454,-1.34105,-1.51171,-1.24813,0.52848,0.37768,0.05959,-0.01054,0.03174,0
peptide_nm_353,0.31891,0.64288,0.4789,0.40657,0.66033,1.03665,0.47706,0.28894,0.4907,0.61476,0.02769,0.17246,0.3454,0.23922,0.46584,-0.39639,0.21556,0.49811,0.16711,-0.39891,0.77622,0.75118,0.76766,0.77977,0.74347,-0.10604,-0.43879,-0.54416,-0.45703,-0.24978,0
peptide_nm_354,-0.78342,-0.221,-0.41719,-0.66999,-0.40322,1.89873,1.12071,1.25719,1.48056,1.57153,-0.69111,-0.78368,-1.06933,-1.25414,-0.94879,-0.57794,1.73209,1.3824,0.94782,0.65251,2.11132,2.15168,2.36902,1.75145,1.87121,-0.71995,-0.92274,-0.93018,-0.837,-0.97907,0
peptide_nm_355,0.12773,0.2131,-0.12654,-0.00814,-0.18941,-0.2473,-0.77742,-0.22119,0.14711,0.16897,0.43885,0.16941,-0.13353,0.28879,0.30398,-0.67314,0.1336,0.23171,-1.43818,-0.62239,-0.50324,-0.26057,-0.17485,-0.2643,-0.27339,0.72103,0.68476,0.61839,0.55446,0.5869,0
peptide_nm_356,-0.65507,-0.60907,-0.72034,-0.83378,-1.27817,0.52082,0.71898,0.49668,1.49195,1.71217,-1.18739,-0.33718,-0.76107,-1.1682,-1.35803,-0.01539,0.78661,1.23283,-0.70622,-0.07827,1.15772,0.34218,0.71064,0.80272,0.83398,-0.79395,-1.07039,-0.88296,-1.05466,-1.48381,0
peptide_nm_357,0.42502,0.19861,0.55137,0.01085,0.37651,0.36479,0.37364,-0.30587,0.71563,0.84441,0.73168,0.40313,0.90487,0.45861,0.3287,-0.91405,-0.60835,0.36848,-0.28007,-0.54014,0.05119,0.24692,-0.12406,0.04914,0.57887,0.67638,0.45439,0.69285,0.45758,0.35281,0
peptide_nm_358,-0.73393,-0.14395,-0.25602,0.07738,-0.09107,0.16795,-0.69739,-0.7554,-1.10962,-0.80254,-0.57697,0.016,0.07497,0.52186,0.66864,-1.31679,0.05298,0.25404,0.01101,-0.48668,-0.41045,-0.64622,-0.41769,-0.92488,-0.85455,0.5559,0.39431,0.48684,0.56452,0.36493,0
peptide_nm_359,1.81878,1.69694,1.89292,2.14075,1.88225,-0.61467,-0.21841,-0.2516,-0.14052,0.88964,1.7578,1.70709,1.59343,1.57965,1.12541,-0.35737,-1.47071,0.82542,-0.3856,-1.0704,-0.99501,-0.40194,-0.55129,-0.66087,-0.69635,1.22842,0.74833,-0.1742,0.16501,0.87804,0
peptide_nm_360,0.37919,0.71517,0.41967,0.15088,-0.1883,-0.95933,-0.81304,0.0123,-0.08961,1.11201,0.65394,1.0957,1.32071,1.34198,0.68523,0.16362,-1.40936,1.15725,-0.72246,-1.05544,-0.90427,-1.22262,-1.9452,-1.7168,-1.16493,0.39621,0.76336,0.83711,0.77169,0.51553,0
peptide_nm_361,-0.97377,-0.95551,-0.38525,-0.70575,-0.5705,0.38912,0.64718,-0.10447,0.46602,0.48105,-0.26187,-0.57062,-0.22842,-0.09448,-0.28353,-1.00007,-0.48538,0.30114,-0.22607,-0.97988,0.51511,0.88746,0.54736,0.31846,0.69666,0.1182,0.20099,0.38053,0.54978,0.32999,0
peptide_nm_362,-0.57489,-0.23947,-0.7005,-0.881,-1.20123,0.15404,-0.27015,0.16001,0.3464,0.88393,-0.86341,-0.91492,-1.04755,-1.01421,-1.22504,0.16107,0.96156,0.50524,0.42825,0.20783,0.65746,0.58921,1.17188,0.71462,0.79593,-0.79547,-0.97613,-0.91654,-0.77051,-0.8601,0
peptide_nm_363,1.67444,1.54694,1.36982,1.65035,1.9233,0.39197,0.20351,-0.04683,-0.24923,-0.36639,1.67352,1.53225,1.63552,1.53744,1.71775,-1.29317,-0.21139,-0.00251,0.57474,-0.22381,-0.16014,0.11002,0.30898,-0.61644,-0.611,1.80613,0.83029,0.67073,1.66789,0.89866,0
peptide_nm_364,0.2153,0.00018,0.50781,0.33089,0.43011,-0.04022,0.69193,-0.151,0.18826,-0.29463,1.28845,0.81547,1.04188,1.05645,1.33299,-0.6824,-1.24141,0.70982,-1.339,-0.02918,-0.32794,0.33836,-0.15324,0.37658,0.0181,1.82825,1.90978,2.21398,2.15595,2.4808,0
peptide_nm_365,0.51158,0.37482,0.27939,0.83052,0.54306,-0.23441,-0.36126,-0.16791,-1.33286,-0.29512,0.79243,0.65525,0.52188,0.96409,0.87466,-0.43787,-0.43286,-0.20177,-0.21817,-0.11732,-0.84828,-0.76426,-0.49612,-0.6179,-0.48927,0.7414,0.66374,0.47645,0.68105,0.6784,0
peptide_nm_366,-0.85954,-1.10893,-0.44264,-0.96006,-0.61008,0.66052,1.62014,0.82812,0.70808,1.17652,-0.67516,-0.84287,-0.43158,-0.83698,-0.37086,0.14079,-0.98023,0.92866,0.09201,-0.43447,1.39104,1.40467,0.75079,1.18014,0.97515,-0.55452,-0.29221,-0.23143,-0.2785,-0.0935,0
peptide_nm_367,0.06271,-0.38103,-0.46993,-0.18308,0.21928,0.008,0.28996,0.17612,0.32007,-0.26994,0.36127,0.25284,0.30589,-0.27301,0.18918,-1.14263,-0.04844,0.0365,-0.82772,-0.34684,-0.40919,-0.13286,-0.1888,0.14744,-0.38037,1.52493,0.69613,1.41892,1.37451,1.32732,0
peptide_nm_368,0.87375,0.85181,0.79617,0.82963,0.3369,-1.84889,-1.79844,-2.05924,-1.13198,0.45549,1.84305,1.21911,1.03526,1.81286,1.40975,0.5296,0.7468,1.86892,-0.19642,-0.73536,-2.29267,-1.9052,-1.95223,-2.3742,-2.81906,2.01543,1.63322,1.27774,2.20537,1.35157,0
peptide_nm_369,0.64152,0.20835,0.504,0.85093,0.74495,-0.81709,0.30148,-0.2941,-0.35468,-1.27112,0.43582,0.02061,0.55404,0.21601,0.45296,0.46229,-0.64453,-0.00047,-1.81443,0.44295,-0.65871,-0.21495,-1.40202,-0.75027,-1.16373,0.06143,-0.63885,-0.09734,-0.56135,-0.16903,0
peptide_nm_370,1.30003,1.08013,1.26538,1.50743,1.29294,-0.50889,-0.54088,-0.37616,-0.33293,-0.49747,0.40888,0.55261,0.71164,0.50003,0.72984,0.55885,-0.93641,-0.37894,0.04595,-0.47852,-0.28248,-0.11765,-0.4191,-0.28382,-0.35299,-0.82638,-0.97648,-0.48833,-0.5953,-0.67172,0
peptide_nm_371,-0.16598,-0.08947,0.47435,0.32358,-0.075,1.9647,2.31755,0.93245,1.80985,1.56522,0.14339,0.17581,0.50359,0.35712,0.34802,-0.5782,0.68959,1.09511,0.72553,0.46497,2.27703,2.03731,1.90519,2.18251,1.98569,-0.03587,0.26872,0.37237,0.32358,0.29412,0
peptide_nm_372,-0.41259,0.09031,-0.25365,-0.44924,-0.60091,-0.37921,-0.48055,0.90708,1.37436,0.81412,0.35173,0.16859,0.40477,0.03379,-0.25804,0.24043,1.51712,-0.55083,-2.04167,-0.88944,-0.30467,-0.51628,-0.65363,-0.18445,0.092,0.56593,0.55922,0.73828,0.69687,0.4585,0
peptide_nm_373,0.50519,0.64938,0.47519,0.77006,0.41465,0.03364,0.05547,0.53455,0.24189,1.22399,1.07561,0.99374,0.76476,0.77607,0.85155,-0.48729,-0.24301,0.33009,-0.15871,-1.03601,-0.0783,-0.33254,0.16307,0.1543,0.02565,0.8328,0.96973,0.74622,0.68502,0.75951,0
peptide_nm_374,0.48172,0.16696,0.09198,-0.00227,0.434,-0.07364,-0.31887,-0.04646,-0.23314,-1.21972,0.66775,0.81891,0.52364,0.57945,0.5412,0.18244,0.0003,-0.55815,-0.49087,-0.2594,0.02204,-0.20024,0.22032,0.24781,-0.08785,0.88637,1.11552,1.01651,0.91934,0.97201,0
peptide_nm_375,0.53549,0.52103,0.51473,0.63562,0.25379,-0.18627,0.03625,-0.0391,-0.55589,-0.0864,0.23769,0.53706,0.31142,0.25197,0.30864,0.51561,0.46042,-0.35441,-0.37387,-0.1324,0.21072,-0.22492,-0.06419,0.23207,0.03031,0.1651,0.22055,0.14282,0.12889,0.07634,0
peptide_nm_376,-2.15805,-1.66209,-1.55215,-1.71816,-1.81097,2.11998,1.61756,1.59789,1.69741,1.59233,-1.56615,-1.51678,-1.10715,-0.66325,-1.32718,-0.66691,2.35377,1.89527,1.55887,0.78563,3.03453,2.79638,2.39075,2.53572,2.70146,-0.27465,-0.18732,-0.03729,0.187,0.09252,0
peptide_nm_377,0.81105,0.56057,0.89836,0.61762,0.77059,-0.7283,-0.24146,-0.39022,-0.61016,-0.40608,0.89353,0.59766,0.79055,0.60076,0.63655,0.32903,-0.80136,0.1146,0.63314,-0.55547,-0.87516,-0.3953,-0.76354,-0.51546,-0.29337,0.43149,0.61273,0.73473,0.57162,0.45524,0
peptide_nm_378,0.77506,0.71127,0.19474,0.03206,0.5324,0.39735,0.14827,0.53196,0.47841,0.43198,1.17851,0.76012,0.67204,0.49503,0.51825,-0.91195,-0.41772,0.09736,-0.56879,-0.40483,0.32112,0.5177,0.60249,0.63323,0.35021,0.91633,0.95799,0.82078,0.73736,0.74537,0
peptide_nm_379,0.30973,-0.40825,-0.60715,0.71789,-0.5086,0.51617,-0.45306,0.7374,1.56102,1.41744,-0.00539,0.05788,-0.24135,0.20788,-0.17137,-0.5485,0.31796,0.14306,-0.26942,-0.64137,0.50567,0.12189,-0.4214,0.80096,0.00493,0.54801,-0.05709,0.09853,-0.25998,-1.01954,0
peptide_nm_380,0.19564,-0.17217,-0.01759,-0.35769,-0.1024,0.18201,0.41547,0.07327,0.2816,-0.3245,0.47863,-0.23102,0.10418,-0.10817,-0.1234,-0.74949,-0.57299,0.212,-0.97539,0.10176,-0.12669,0.53951,-0.12244,0.49446,0.35627,0.81422,0.51841,0.8398,0.65616,0.79333,0
peptide_nm_381,-0.92526,-0.84382,-0.77166,-0.6836,-0.96778,0.76428,0.43169,0.26266,0.35083,0.06256,-0.02388,-0.30997,-0.58729,-0.77162,-0.76869,-0.94454,0.32311,0.53518,-0.1389,-0.15815,0.84339,1.05426,1.34901,1.26844,1.71968,0.62708,0.67145,0.39119,0.34925,0.4693,0
peptide_nm_382,1.98365,1.7149,1.74352,1.88582,1.9497,-1.96236,-1.36423,-1.95407,-1.66115,-1.92711,2.05531,1.8339,1.98007,2.20961,2.02165,1.54423,-0.93844,0.53021,0.80739,-1.49121,-1.91062,-1.53661,-2.06998,-1.89293,-1.51029,1.23526,1.37655,1.25019,1.45865,1.32428,0
peptide_nm_383,0.64747,-0.02816,0.7092,0.41236,-0.09882,1.18499,1.20907,0.11886,1.10755,0.39609,0.82388,0.69061,1.54941,0.8909,0.84457,-1.03545,-0.89947,0.58552,-0.21835,-0.05731,0.68495,1.30152,0.53076,0.75201,1.52137,1.35602,1.18521,1.37252,1.39378,0.579,0
peptide_nm_384,-1.1054,-1.24045,-0.89076,-1.4562,-0.79147,0.29557,0.40329,0.47046,1.50033,-0.42829,-1.56249,-1.21838,-1.17807,-0.18487,-0.95155,-0.27708,-0.42968,-0.27029,-1.28109,0.1519,0.69514,0.54277,0.4954,-0.04417,0.63017,-0.56647,-0.73119,-1.0378,-1.1191,-0.96597,0
peptide_nm_385,0.9271,0.55849,0.83317,0.60366,0.22676,-1.53911,-1.30554,-1.62274,-1.19776,-0.57034,0.96482,0.83847,1.04201,0.63215,0.34006,0.96123,-0.29797,0.91127,1.11813,-0.64202,-1.29789,-1.79653,-1.90738,-1.15791,-1.26837,0.68156,0.62353,0.7506,0.53669,0.6587,0
peptide_nm_386,2.97044,3.70607,3.47423,3.49219,3.70905,-0.90654,-2.37818,-1.66878,-1.14591,-0.49013,2.32762,2.77195,2.77218,2.58563,2.42704,-1.08562,0.78729,0.84264,0.06623,-0.11888,-1.45363,-1.97802,-2.15578,-2.18872,-2.24782,0.20918,0.61634,0.74331,0.55197,0.54574,0
peptide_nm_387,-1.11941,-0.83316,-1.05501,-0.72384,-0.62274,1.06065,1.01284,0.792,0.87351,0.2236,-0.0865,-0.40168,-0.72778,-0.51879,-0.2141,-0.81664,0.56283,0.38732,0.3347,0.24305,1.15651,1.4429,1.98308,1.55825,1.17047,1.35839,1.24193,1.00698,1.35792,1.54409,0
peptide_nm_388,-0.89215,-1.53195,-0.34845,-1.51917,-0.76228,0.73261,0.28375,-0.21167,0.89177,1.0632,-0.32719,-0.14029,-0.18689,-0.40672,-0.75471,-1.35805,0.91171,1.04844,0.67138,-0.20373,0.37265,-0.17907,-0.19797,-0.19847,-0.378,1.46725,1.79099,1.64969,1.61244,1.65353,0
peptide_nm_389,0.13164,0.05361,-0.30462,-0.6324,-0.22743,0.63182,0.61766,0.26184,0.85904,0.54078,0.25903,-0.05871,0.08502,-0.53434,-0.16672,-0.78326,0.70843,0.53694,-0.47357,-0.3695,0.58526,0.78616,0.27313,0.42756,0.49829,0.75012,0.51029,0.6174,0.29383,0.49673,0
peptide_nm_390,0.32591,0.23269,0.00907,0.58424,1.24573,-0.2603,-0.429,0.68367,-0.23744,-0.61544,0.71257,0.81331,0.9548,0.98574,1.04283,0.35201,-1.08387,-1.55465,1.22116,-0.01052,-0.1369,-0.13787,-0.72218,-0.10787,-0.3101,0.72653,1.06668,1.23797,1.38984,1.29141,0
