,QSO3_SC_A,QSO3_SC_R,QSO3_SC_N,QSO3_SC_D,QSO3_SC_C,QSO3_SC_Q,QSO3_SC_E,QSO3_SC_G,QSO3_SC_H,QSO3_SC_I,QSO3_SC_L,QSO3_SC_K,QSO3_SC_M,QSO3_SC_F,QSO3_SC_P,QSO3_SC_S,QSO3_SC_T,QSO3_SC_W,QSO3_SC_Y,QSO3_SC_V,QSO3_G_A,QSO3_G_R,QSO3_G_N,QSO3_G_D,QSO3_G_C,QSO3_G_Q,QSO3_G_E,QSO3_G_G,QSO3_G_H,QSO3_G_I,QSO3_G_L,QSO3_G_K,QSO3_G_M,QSO3_G_F,QSO3_G_P,QSO3_G_S,QSO3_G_T,QSO3_G_W,QSO3_G_Y,QSO3_G_V,QSO3_SC1,QSO3_SC2,QSO3_SC3,QSO3_G1,QSO3_G2,QSO3_G3,y
peptide_nm_234,0.17008,0.76307,-0.63027,0.36534,0.30079,0.57072,1.00074,-0.31639,-0.5072,-0.15871,0.13388,-1.02775,-0.48417,0.03168,-0.73055,-0.82819,0.16485,-0.53919,0.80704,2.19069,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,2.44035,-0.05865,-0.53696,1.095,-0.05865,-0.53696,1.095,0
peptide_nm_235,-0.86711,-0.0009,-0.63027,3.51872,-0.42241,-0.57588,0.19584,-0.31477,-0.5072,-0.15696,-0.28783,-1.02775,2.94556,-0.84053,1.15233,-0.82819,0.16696,-0.53919,-0.59176,0.61718,-0.48659,-0.42619,-0.18714,4.31535,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,-0.99379,0.45431,0.87418,-0.99379,0.45431,0.87418,0
peptide_nm_236,1.41434,-0.76872,2.35622,-0.68258,-0.42241,0.43295,1.51688,1.40875,2.03371,0.40041,-0.76434,-0.60586,1.02131,-0.84053,0.09594,-0.15952,0.05777,-0.53919,1.86927,-0.96356,1.65101,-0.42619,4.53418,-0.23173,-0.14829,-0.22347,2.16199,2.3541,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,0.56406,0.24726,0.46066,0.56406,0.24726,0.46066,0
peptide_nm_237,-0.86711,-0.76872,-0.63027,-0.68258,-0.42241,1.23988,0.66493,4.42146,-0.5072,1.43693,0.87585,-1.02775,-0.48417,-0.84053,2.24459,-0.82819,2.09616,-0.53919,-0.59176,0.28531,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,2.3541,-0.17418,2.14426,0.57635,-0.60739,-0.09562,-0.33007,3.60775,-0.26905,3.61143,-0.23344,-0.12128,-0.38751,-0.88327,-1.38164,-1.16132,-0.88327,-1.38164,-1.16132,0
peptide_nm_238,-0.19141,-0.76872,-0.63027,0.6826,-0.42241,-0.57588,-0.61313,-1.00122,-0.5072,-0.89497,-0.58515,0.84617,1.74493,1.43176,0.4932,0.16188,-0.7263,-0.53919,1.23052,-0.96356,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,0.73679,-0.09562,2.09867,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,0.66608,-1.90385,-0.14758,0.66608,-1.90385,-0.14758,0
peptide_nm_239,-0.43808,-0.1351,0.30573,1.91815,-0.42241,4.16694,-0.61313,0.13192,1.88241,-0.89497,0.61553,-1.02775,-0.48417,-0.84053,0.82374,-0.82819,0.01083,-0.53919,1.72273,0.34132,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,4.4748,-0.19485,-0.41009,-0.17418,-0.41783,0.57635,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,1.3228,0.87024,-0.58319,1.3228,0.87024,-0.58319,0
peptide_nm_240,-0.52819,1.23323,0.10915,-0.68258,-0.42241,0.92261,-0.61313,-0.55372,-0.5072,0.06725,-0.58339,-0.08789,1.75202,0.29936,0.49709,-0.82819,0.43834,0.18259,1.23632,0.06709,-0.48659,2.00174,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,1.38231,0.78778,0.63129,1.38231,0.78778,0.63129,0
peptide_nm_241,-0.44438,-0.1444,-0.63027,1.0256,-0.42241,-0.57588,3.99178,0.1151,-0.5072,-0.89497,-0.10099,-0.63693,-0.48417,-0.12965,0.03506,-0.82819,2e-05,-0.53919,-0.59176,0.32195,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,2.16199,-0.41009,-0.17418,-0.41783,0.57635,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,-0.47946,0.78962,1.29172,-0.47946,0.78962,1.29172,0
peptide_nm_242,-0.86711,-0.03649,-0.63027,0.31913,-0.42241,0.52016,-0.61313,-1.00122,2.25382,0.51262,0.48298,-1.02775,1.15145,0.82697,-0.73055,2.80415,2.68112,-0.53919,3.41958,0.54413,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,0.57635,-0.60739,-0.09562,-0.33007,-0.27718,2.31328,3.61143,-0.23344,6.57195,-0.38751,0.00298,0.05853,0.68147,0.00298,0.05853,0.68147,0
peptide_nm_243,-0.08227,-0.18928,0.22569,1.69579,0.12465,-0.57588,-0.00264,0.03504,-0.5072,0.21912,-1.13714,0.06055,-0.48417,-0.18076,-0.01999,-0.25331,0.62216,-0.53919,0.46634,2.01962,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,2.44035,1.44394,-0.14119,0.89225,1.44394,-0.14119,0.89225,0
peptide_nm_244,-0.86711,0.2827,2.47644,0.75579,-0.42241,-0.57588,-0.61313,-0.06123,-0.5072,-0.89497,0.02616,0.28874,-0.48417,0.35666,-0.73055,-0.82819,0.49689,-0.53919,-0.59176,-0.96356,-0.48659,-0.42619,4.53418,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,0.57635,0.73679,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,-0.23718,-0.83196,-0.94252,-0.23718,-0.83196,-0.94252,0
peptide_nm_245,-0.24621,0.14827,-0.63027,0.57188,-0.42241,-0.57588,0.353,-1.00122,1.22165,-0.89497,-0.62991,0.1203,1.56415,-0.84053,1.51845,-0.82819,0.34049,-0.53919,-0.59176,-0.0195,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,0.73679,-0.09562,-0.33007,3.60775,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,-0.94066,0.02006,-0.02112,-0.94066,0.02006,-0.02112,0
peptide_nm_246,0.67678,-0.76872,0.49259,0.35728,-0.42241,-0.57588,0.98832,-0.32166,-0.5072,0.56601,0.54443,-0.07625,2.91113,-0.84053,0.20158,-0.82819,-0.7263,-0.53919,-0.59176,-0.96356,1.65101,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,0.57635,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,0.23677,-0.21997,0.52088,0.23677,-0.21997,0.52088,0
peptide_nm_247,-0.18803,0.23418,0.85125,-0.68258,-0.42241,0.92532,-0.61313,-0.1046,-0.5072,0.06899,-1.13714,-0.39995,-0.48417,-0.84053,0.49931,-0.82819,0.44045,0.90698,-0.59176,2.13374,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,2.44035,-0.08203,-1.32668,-0.11747,-0.08203,-1.32668,-0.11747,0
peptide_nm_248,-0.22411,0.18091,-0.63027,0.61654,-0.42241,-0.57588,0.38739,-0.15223,1.28319,0.93054,-0.08657,-0.43329,3.75831,-0.84053,-0.73055,-0.82819,-0.7263,-0.53919,-0.59176,-0.96356,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,2.14426,0.57635,-0.60739,10.45825,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,0.6682,-0.47466,-1.28779,0.6682,-0.47466,-1.28779,0
peptide_nm_249,0.20891,-0.76872,-0.63027,0.40442,1.07793,0.61348,1.06117,0.41951,2.4889,-0.13125,0.62104,-1.02775,1.2907,-0.84053,0.24383,-0.03987,-0.7263,-0.53919,-0.59176,0.6725,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,0.20701,0.31505,-0.34431,0.20701,0.31505,-0.34431,0
peptide_nm_250,0.37745,0.45657,0.27492,-0.68258,-0.42241,-0.57588,0.03247,0.64204,0.64807,-0.89497,-0.12043,-0.26073,-0.48417,-0.84053,0.77203,-0.82819,0.69917,0.3444,-0.59176,0.92876,1.65101,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,2.3541,-0.17418,-0.41783,0.57635,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,2.44035,0.34728,-0.21081,1.70926,0.34728,-0.21081,1.70926,0
peptide_nm_251,-0.136,-0.76872,-0.63027,-0.68258,-0.42241,1.04035,1.66234,0.92963,-0.5072,0.14286,-0.53988,-0.35184,-0.48417,-0.84053,-0.73055,0.24307,-0.7263,-0.53919,-0.59176,2.37157,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,2.16199,2.3541,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,2.44035,-0.52835,-1.64916,-0.02513,-0.52835,-1.64916,-0.02513,0
peptide_nm_252,-0.12019,-0.76872,-0.63027,5.35344,-0.42241,2.72615,-0.61313,-1.00122,-0.5072,-0.89497,-0.52696,-1.02775,1.97989,-0.84053,0.62219,0.26624,0.55702,-0.53919,-0.59176,-0.96356,-0.48659,-0.42619,-0.18714,4.31535,-0.14829,4.4748,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,-0.24568,-0.78798,-1.44035,-0.24568,-0.78798,-1.44035,0
peptide_nm_253,-0.86711,0.07504,-0.63027,-0.68258,-0.42241,-0.57588,2.0538,1.26181,-0.5072,-0.89497,0.26304,-1.02775,1.40059,0.12022,-0.73055,-0.82819,-0.7263,-0.53919,-0.59176,-0.09488,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,2.16199,2.3541,-0.17418,-0.41783,0.57635,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,0.47268,-0.37938,-0.27004,0.47268,-0.37938,-0.27004,0
peptide_nm_254,0.16639,0.3761,0.49728,1.92776,-0.0622,-0.57588,0.99501,0.36337,-0.5072,-0.16132,-0.08168,-0.78892,-0.48417,1.33212,0.20547,-0.07091,0.16168,-0.53919,1.49877,1.78646,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,1.75424,1.67278,0.3643,1.75424,1.67278,0.3643,0
peptide_nm_255,0.14751,0.72974,0.47652,-0.68258,-0.42241,0.54561,0.17625,-0.33139,2.31793,-0.89497,-1.13714,-0.55874,-0.48417,0.01258,-0.73055,-0.82819,0.14533,0.54119,0.7764,0.57914,1.65101,2.00174,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,5.74121,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,2.44035,-0.29669,-0.31525,1.22347,-0.29669,-0.31525,1.22347,0
peptide_nm_256,-0.86711,-0.76872,-0.63027,0.95799,-0.42241,-0.57588,1.91384,0.07092,-0.5072,0.25769,0.18955,0.47365,2.1946,0.52496,-0.73055,-0.82819,-0.7263,-0.53919,-0.59176,-0.96356,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,2.16199,-0.41009,-0.17418,-0.41783,0.57635,0.73679,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,-1.7674,-1.57953,0.011,-1.7674,-1.57953,0.011,0
peptide_nm_257,-0.23869,-0.76872,0.74074,-0.68258,0.45382,-0.57588,1.34253,-0.17148,-0.5072,-0.89497,-0.62377,-0.44678,-0.48417,-0.84053,0.40757,0.0926,-0.7263,0.79911,1.10302,-0.00806,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,0.21976,-0.74584,-0.37643,0.21976,-0.74584,-0.37643,0
peptide_nm_258,-0.86711,-0.76872,0.52541,0.38767,-0.42241,1.76652,1.85986,-0.3018,-0.5072,-0.14302,0.16121,-0.53802,-0.48417,0.05027,0.22882,-0.82819,-0.7263,0.58891,-0.59176,-0.15813,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,2.16199,-0.41009,-0.17418,-0.41783,0.57635,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,0.31115,0.10251,-0.10141,0.31115,0.10251,-0.10141,0
peptide_nm_259,-0.42826,0.52775,-0.63027,1.09104,-0.42241,0.39427,0.75282,-1.00122,-0.5072,2.22025,-0.06149,-0.62203,0.96358,-0.84053,1.65412,-0.82819,0.78198,0.39539,0.59177,1.03845,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,2.14426,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,0.94662,0.72182,-0.19375,0.94662,0.72182,-0.19375,0
peptide_nm_260,0.64562,1.46537,-0.63027,1.35496,-0.42241,-0.57588,0.17148,0.33033,-0.5072,-0.17919,-0.31329,-1.02775,-0.48417,-0.84053,0.18267,0.64949,-0.7263,-0.53919,-0.59176,-0.19688,1.65101,2.00174,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,1.14002,-0.42702,0.02907,1.14002,-0.42702,0.02907,0
peptide_nm_261,1.2392,-0.76872,-0.63027,1.01971,0.16488,-0.57588,2.0089,0.66738,-0.5072,-0.29707,-0.10475,-0.63835,-0.48417,-0.84053,-0.73055,0.40636,-0.7263,-0.53919,0.54417,2.239,1.65101,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,2.44035,0.88074,-0.37572,1.30176,0.88074,-0.37572,1.30176,0
peptide_nm_262,-0.86711,-0.76872,0.70625,0.55514,-0.42241,-0.57588,-0.61313,-1.00122,-0.5072,2.5837,0.36423,-0.46139,5.57875,3.28046,1.48843,4.55779,-0.7263,-0.53919,1.06038,-0.96356,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,2.14426,-0.63248,-0.60739,-0.09562,2.09867,-0.27718,2.31328,-0.23061,-0.23344,-0.12128,-0.38751,0.47055,-0.30243,-0.89233,0.47055,-0.30243,-0.89233,0
peptide_nm_263,-0.04958,-0.76872,-0.63027,0.96916,0.14755,0.32776,0.02292,0.61793,0.63098,0.84578,-0.13535,0.10596,-0.48417,-0.15314,-0.73055,-0.22925,0.67834,-0.53919,1.61303,-0.34204,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,1.58846,-0.55528,0.99463,1.58846,-0.55528,0.99463,0
peptide_nm_264,0.29042,0.37088,-0.63027,0.87643,-0.42241,-0.57588,1.78845,0.01761,-0.5072,0.74817,-0.19153,-0.67099,-0.48417,-0.84053,-0.03166,-0.26276,-0.06328,0.28261,-0.59176,-0.96356,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,2.16199,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,0.06887,1.03331,0.99061,0.06887,1.03331,0.99061,0
peptide_nm_265,0.57332,-0.76872,-0.63027,-0.68258,-0.42241,1.01626,-0.61313,-0.05028,-0.5072,0.12739,-0.54878,0.96977,-0.48417,-0.84053,-0.73055,1.28239,-0.7263,-0.53919,-0.59176,-0.96356,1.65101,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,0.73679,-0.09562,-0.33007,-0.27718,2.31328,-0.23061,-0.23344,-0.12128,-0.38751,0.41954,-0.14668,-2.42197,0.41954,-0.14668,-2.42197,0
peptide_nm_266,-0.14858,0.29244,-0.63027,-0.68258,-0.42241,1.01253,-0.61313,0.89619,-0.5072,-0.89497,-1.13714,-0.36347,1.88621,-0.84053,0.57076,0.22463,-0.7263,0.99099,-0.59176,0.12894,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,2.3541,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,-0.08841,-1.54472,-0.38847,-0.08841,-1.54472,-0.38847,0
peptide_nm_267,-0.86711,-0.76872,-0.63027,-0.68258,-0.42241,-0.57588,1.52811,-0.09264,-0.5072,2.03526,-0.01296,-1.02775,-0.48417,0.31665,3.00797,2.19644,-0.7263,-0.53919,-0.59176,2.17505,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,2.14426,-0.63248,-0.60739,-0.09562,-0.33007,3.60775,2.31328,-0.23061,-0.23344,-0.12128,2.44035,-1.4146,-0.58643,0.21174,-1.4146,-0.58643,0.21174,0
peptide_nm_268,-0.86711,-0.76872,2.59365,2.30302,-0.42241,-0.57588,5.13513,-0.02576,-0.5072,0.15375,-1.13714,0.33841,-0.48417,-0.84053,-0.73055,2.41955,-0.7263,-0.53919,-0.59176,-0.96356,-0.48659,-0.42619,4.53418,4.31535,-0.14829,-0.22347,4.51883,-0.41009,-0.17418,-0.41783,-0.63248,0.73679,-0.09562,-0.33007,-0.27718,2.31328,-0.23061,-0.23344,-0.12128,-0.38751,-0.8854,-0.31342,-1.25166,-0.8854,-0.31342,-1.25166,0
peptide_nm_269,0.43778,0.51597,0.31879,0.19632,-0.42241,-0.57588,0.06376,0.14732,-0.5072,0.33983,0.28423,-0.62558,0.95092,-0.84053,-0.73055,0.44639,0.76827,-0.53919,1.75419,0.35906,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,0.57635,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,-0.00764,0.31872,1.20139,-0.00764,0.31872,1.20139,0
peptide_nm_270,-0.35289,0.75037,-0.63027,-0.68258,-0.42241,0.56088,0.98737,-0.32227,-0.5072,-0.16503,-0.71706,-0.55236,-0.48417,-0.84053,-0.73055,-0.82819,1.04097,0.5559,0.79503,-0.96356,-0.48659,2.00174,-0.18714,-0.23173,-0.14829,-0.22347,2.16199,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,3.61143,-0.23344,-0.12128,-0.38751,0.23039,0.71449,-0.49286,0.23039,0.71449,-0.49286,0
peptide_nm_271,0.58852,0.30605,0.95741,0.78773,-0.42241,1.03289,0.51923,0.92072,-0.5072,-0.89497,-1.13714,0.31798,-0.48417,-0.84053,-0.73055,-0.82819,-0.7263,-0.53919,-0.59176,-0.96356,1.65101,2.00174,4.53418,4.31535,-0.14829,4.4748,2.16199,2.3541,-0.17418,-0.41783,-0.63248,0.73679,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,0.2899,-1.26438,-1.17337,0.2899,-1.26438,-1.17337,0
peptide_nm_272,0.73158,-0.76872,2.85754,-0.68258,-0.42241,-0.57588,-0.61313,4.27574,-0.5072,-0.89497,-1.13714,-0.28883,-0.48417,1.84786,-0.73055,-0.82819,-0.7263,-0.53919,1.56377,-0.96356,1.65101,-0.42619,4.53418,-0.23173,-0.14829,-0.22347,-0.19485,2.3541,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,2.09867,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,-0.55172,-1.4641,-1.09709,-0.55172,-1.4641,-1.09709,0
peptide_nm_273,-0.1297,0.32033,-0.63027,-0.68258,0.60578,1.05427,-0.61313,0.94605,-0.5072,2.24553,4.28475,-1.02775,-0.48417,-0.84053,-0.73055,-0.82819,0.54067,-0.53919,1.39694,0.15764,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,2.14426,1.78517,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,-0.8684,-1.59236,0.15152,-0.8684,-1.59236,0.15152,0
peptide_nm_274,0.19065,0.01247,-0.63027,-0.68258,0.31513,0.59346,1.03275,1.0938,-0.5072,-0.89497,0.15908,-0.53873,-0.48417,0.93822,0.22743,1.49673,0.18252,-0.53919,-0.59176,-0.1593,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,-0.14579,0.82809,-0.45472,-0.14579,0.82809,-0.45472,0
peptide_nm_275,-0.86711,-0.76872,1.21795,1.02901,-0.42241,1.29689,-0.61313,0.11733,-0.5072,-0.89497,0.24686,-1.02775,5.10478,-0.84053,0.80372,-0.82819,3.64005,-0.53919,-0.59176,0.32451,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,0.57635,-0.60739,10.45825,-0.33007,-0.27718,-0.26905,3.61143,-0.23344,-0.12128,-0.38751,-1.57187,-1.03168,-1.22957,-1.57187,-1.03168,-1.22957,0
peptide_nm_276,0.40877,-0.76872,-0.63027,-0.68258,-0.42241,2.24464,-0.61313,-1.00122,-0.5072,-0.89497,7.20123,-1.02775,-0.48417,-0.84053,-0.73055,-0.82819,1.46584,-0.53919,-0.59176,-0.96356,1.65101,-0.42619,-0.18714,-0.23173,-0.14829,4.4748,-0.19485,-0.41009,-0.17418,-0.41783,9.03812,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,3.61143,-0.23344,-0.12128,-0.38751,-3.4804,-3.05819,-2.81743,-3.4804,-3.05819,-2.81743,0
peptide_nm_277,0.09195,0.08116,-0.63027,1.2551,-0.15487,1.1201,1.17749,0.51821,0.02706,-0.07809,-0.35366,-0.85037,0.78128,1.09465,0.31166,-0.26613,-0.06724,-0.53919,1.47725,-0.38032,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,1.08264,1.55551,1.99833,1.08264,1.55551,1.99833,0
peptide_nm_278,0.13754,-0.76872,-0.63027,-0.68258,-0.42241,1.64504,-0.61313,0.32527,2.29015,-0.89497,-1.13714,-1.02775,-0.48417,0.84891,4.72795,2.11592,4.45208,-0.53919,-0.59176,0.56397,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,3.60775,2.31328,3.61143,-0.23344,-0.12128,-0.38751,-2.29873,-1.95332,-1.59492,-2.29873,-1.95332,-1.59492,0
peptide_nm_279,2.44262,-0.76872,-0.63027,0.65469,0.50048,-0.57588,-0.61313,1.62075,1.33576,-0.89497,0.48511,-1.02775,-0.48417,1.38581,5.26365,1.11168,-0.7263,-0.53919,1.19327,-0.96356,1.65101,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,3.60775,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,-0.42208,-0.33358,-0.65947,-0.42208,-0.33358,-0.65947,0
peptide_nm_280,1.18562,0.74697,0.48925,0.35417,0.29309,0.5585,0.18533,-0.32369,-0.5072,-0.16655,-0.29874,-0.55335,-0.48417,-0.84053,0.1988,-0.0763,-0.7263,-0.53919,-0.59176,-0.96356,1.65101,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,0.56406,-0.45634,0.48676,0.56406,-0.45634,0.48676,0
peptide_nm_281,0.38682,0.15711,-0.63027,1.85085,-0.42241,4.96776,0.36231,-1.00122,-0.5072,-0.00509,-0.62502,-1.02775,-0.48417,-0.84053,-0.73055,-0.82819,-0.7263,-0.53919,1.09888,-0.0104,1.65101,-0.42619,-0.18714,4.31535,-0.14829,4.4748,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,-0.13729,-0.43252,-0.36238,-0.13729,-0.43252,-0.36238,0
peptide_nm_282,0.00798,-0.76872,-0.63027,1.08546,-0.42241,-0.57588,-0.61313,1.30985,1.92943,0.34724,-0.42226,-1.02775,2.40272,0.63105,-0.73055,1.73649,0.77723,-0.53919,-0.59176,-0.96356,1.65101,-0.42619,-0.18714,4.31535,-0.14829,-0.22347,-0.19485,2.3541,5.74121,2.14426,0.57635,-0.60739,10.45825,2.09867,-0.27718,2.31328,3.61143,-0.23344,-0.12128,-0.38751,-1.38272,-1.96431,-0.75583,-1.38272,-1.96431,-0.75583,0
