,ABHPRK__1,ABHPRK__2,ABHPRK__3,ABHPRK__4,ABHPRK__5,ABHPRK__6,ABHPRK__7,ABHPRK__8,ABHPRK__9,ABHPRK__10,ABHPRK__11,ABHPRK__12,ABHPRK__13,ABHPRK__14,ABHPRK__15,ABHPRK__16,ABHPRK__17,ABHPRK__18,ABHPRK__19,ABHPRK__20,ABHPRK__21,ABHPRK__22,ABHPRK__23,ABHPRK__24,ABHPRK__25,ABHPRK__26,ABHPRK__27,ABHPRK__28,ABHPRK__29,ABHPRK__30,ABHPRK__31,ABHPRK__32,ABHPRK__33,ABHPRK__34,ABHPRK__35,ABHPRK__36,ABHPRK__37,ABHPRK__38,ABHPRK__39,ABHPRK__40,ABHPRK__41,ABHPRK__42,ABHPRK__43,ABHPRK__44,ABHPRK__45,ABHPRK__46,ABHPRK__47,ABHPRK__48,ABHPRK__49,ABHPRK__50,ABHPRK__51,ABHPRK__52,ABHPRK__53,ABHPRK__54,ABHPRK__55,ABHPRK__56,ABHPRK__57,ABHPRK__58,ABHPRK__59,ABHPRK__60,ABHPRK__61,ABHPRK__62,ABHPRK__63,ABHPRK__64,ABHPRK__65,ABHPRK__66,ABHPRK__67,ABHPRK__68,ABHPRK__69,ABHPRK__70,ABHPRK__71,ABHPRK__72,ABHPRK__73,ABHPRK__74,ABHPRK__75,ABHPRK__76,ABHPRK__77,ABHPRK__78,ABHPRK__79,ABHPRK__80,ABHPRK__81,ABHPRK__82,ABHPRK__83,ABHPRK__84,ABHPRK__85,ABHPRK__86,ABHPRK__87,ABHPRK__88,ABHPRK__89,ABHPRK__90,ABHPRK__91,ABHPRK__92,ABHPRK__93,ABHPRK__94,ABHPRK__95,ABHPRK__96,ABHPRK__97,ABHPRK__98,ABHPRK__99,ABHPRK__100,ABHPRK__101,ABHPRK__102,ABHPRK__103,ABHPRK__104,ABHPRK__105,y
peptide_nm_254,1.10892,2.02717,-0.26509,0.27937,0.75083,0.0,-0.37377,0.49244,0.36803,-0.3016,0.0,0.80761,0.78337,-0.00485,0.51233,1.10892,1.02968,0.50231,0.70267,0.72627,0.0,-0.3358,0.56065,0.61217,1.24599,0.0,-0.22455,1.1577,1.3086,-0.19945,-0.78241,-0.61025,-0.46484,-0.00384,-0.56203,0.0,-0.61243,-0.43153,-0.85519,-0.05546,-0.78241,-1.01644,-0.45036,-0.20805,-0.89291,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,0.09064,-0.05495,-0.14028,0.27057,-0.29003,0.0,0.36708,-0.22819,0.05505,0.84531,0.19753,0.41031,-0.02507,0.53944,0.01752,0.0,0.02926,-0.4388,0.33092,0.24998,-0.06026,-0.41492,-0.4112,0.1036,-0.67005,0.31831,-0.56689,0.73354,0.19095,0.22794,0.0,0.20108,0.08365,0.10753,-0.42325,0.35269,0.22818,0.4649,0.39351,-0.39275,0.0,0.65965,-0.33045,-0.26815,0.73089,0.02355,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_255,-0.15746,-0.27412,-0.26509,-0.27205,-0.2865,0.0,2.2124,-0.34299,-0.398,-0.3016,0.0,-0.53423,-0.57968,1.27932,-0.5091,-0.15746,0.44459,-0.51323,-0.56241,0.62784,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,0.0116,-0.61025,0.79086,-0.52199,-0.56203,0.0,-0.85407,-0.18299,-0.85519,0.50461,0.0116,-0.20824,0.18932,-0.0974,-0.17901,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,-0.85051,-1.14177,-0.93502,-0.03632,-1.09453,0.0,0.49946,0.13891,0.05505,0.44935,0.44864,1.63994,-0.61669,0.39324,0.55125,0.0,-0.45258,-0.4388,-0.39194,-0.39872,1.12038,0.8957,0.71418,0.03149,1.0994,2.5109,0.10568,2.27919,0.35754,0.45046,0.0,-0.44684,-0.48466,-0.51158,-0.42325,1.80138,3.38162,2.42389,0.9847,1.12825,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_256,2.21344,2.66003,-0.26509,-0.27205,-0.2865,0.0,3.76411,8.93955,4.29391,-0.3016,0.0,1.74689,1.94449,2.6277,2.99292,2.21344,2.70826,3.24802,1.37475,-0.55338,0.0,-0.3358,-0.34174,-0.32283,5.10552,0.0,-0.22455,-0.2196,-0.18725,-0.19945,0.05425,0.86559,-0.46484,-0.52199,-0.56203,0.0,-0.85407,-0.80433,-0.85519,-0.71736,0.05425,0.27668,-0.72451,-0.87193,-0.89291,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,0.73567,1.62962,2.37638,0.76926,-0.17511,0.0,-0.5507,-0.67687,1.4409,3.68168,0.13625,1.17542,1.02669,1.16078,-0.61326,0.0,-0.45258,-0.4388,-0.39194,-0.39872,0.16469,0.80222,0.41408,-0.59949,-1.52202,-0.74667,-0.87435,-0.8121,-0.80863,1.46772,0.0,-0.44684,-0.48466,-0.51158,-0.42325,-0.29731,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_257,0.89577,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,3.43548,0.0,-0.53423,1.48555,-0.51852,-0.5091,0.89577,-0.58435,-0.51323,-0.56241,1.15282,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,6.04082,-0.18725,-0.19945,-0.78241,-0.61025,-0.46484,-0.52199,-0.56203,0.0,0.17289,-0.80433,-0.85519,-0.71736,-0.78241,-1.01644,0.52162,-0.87193,-0.89291,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,7.05658,-0.88325,-1.14177,-0.93502,0.39332,-1.09453,0.0,0.24942,-0.86227,-1.79276,-0.05345,-0.02716,-0.68269,-0.61669,-0.63015,-0.61326,0.0,-0.45258,-0.4388,3.15007,-0.39872,0.21468,-0.19495,0.75511,-0.77617,-0.00742,0.6733,1.73907,1.99816,0.82401,-0.73634,0.0,-0.44684,2.09854,-0.51158,2.74975,0.35269,2.13491,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,0.77029,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_258,1.79853,-0.27412,1.6169,-0.27205,-0.2865,0.0,2.2124,-0.34299,2.28309,-0.3016,0.0,2.31717,3.96383,-0.51852,3.26231,1.79853,1.47353,0.61515,1.65149,-0.55338,0.0,-0.3358,2.66621,-0.32283,5.52466,0.0,-0.22455,-0.2196,5.04824,-0.19945,-0.92678,-0.61025,-0.46484,-0.52199,-0.56203,0.0,-0.08385,-0.80433,0.21292,0.50461,-0.92678,-1.01644,0.18932,-0.87193,-0.89291,0.0,0.75568,-0.49359,1.0326,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,0.42617,0.01297,-0.27274,0.50073,-0.10438,0.0,0.49946,0.13891,0.05505,1.3544,0.44864,-0.68269,0.36934,0.39324,-0.61326,0.0,1.0833,1.45603,-0.39194,-0.39872,0.27938,-0.03914,-0.18612,0.03149,-0.99773,-0.74667,1.08571,0.21833,0.35754,1.63727,0.0,-0.44684,-0.48466,1.65529,1.77344,-0.02116,-0.35851,1.02461,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,0.41888,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_259,0.77397,-0.27412,-0.26509,0.80873,0.75083,0.0,-0.37377,1.2636,2.60482,-0.3016,0.0,2.84521,0.29407,-0.51852,1.53375,0.77397,-0.58435,0.78874,1.29727,0.08645,0.0,-0.3358,1.39362,-0.32283,-0.34322,0.0,-0.22455,2.42904,-0.18725,-0.19945,-0.54137,-0.06364,-0.46484,-0.52199,-0.14715,0.0,-0.39764,-0.0874,-0.25705,-0.05546,-0.54137,-0.05857,-0.1973,-0.00446,-0.11952,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,0.80614,0.91111,0.59332,0.69408,0.51446,0.0,0.47167,0.77427,0.27679,0.60019,-0.50862,0.69368,-0.04782,0.51605,0.01752,0.0,1.36772,0.65437,2.44167,0.89869,-0.27629,-0.33345,-0.30732,-0.06947,-0.10208,-0.0874,-0.87435,-0.21763,-0.80863,-0.09349,0.0,-0.44684,0.60823,-0.51158,0.76663,-0.4985,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,1.793,-0.25203,1.35702,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_260,1.03787,-0.27412,1.49927,-0.27205,-0.2865,0.0,-0.37377,-0.34299,2.10435,2.10081,0.0,2.14944,-0.57968,-0.51852,-0.5091,1.03787,-0.58435,1.60248,0.47074,0.54347,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,4.08444,-0.18725,4.58216,-0.0666,0.25789,-0.46484,-0.52199,-0.56203,0.0,-0.12916,0.36068,0.14171,0.41732,-0.0666,-0.25578,0.1322,-0.14903,-0.23,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,-0.94508,-1.14177,-0.31413,-1.11044,-0.63482,0.0,0.36708,-1.12299,0.79417,-0.52035,-0.92589,-0.68269,-0.61669,-0.63015,-0.61326,0.0,-0.45258,-0.4388,1.9694,-0.39872,0.09249,-0.12163,0.60165,-0.06947,0.42532,-0.74667,-0.87435,-0.8121,-0.80863,-0.73634,0.0,-0.44684,1.29129,-0.51158,1.61654,-1.23619,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,0.35543,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_261,1.56568,0.8126,0.82067,0.80873,2.82548,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,0.31063,1.16782,-0.51852,0.51233,1.56568,1.24488,0.78874,0.67737,1.3661,0.0,1.00569,-0.34174,1.50976,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,-1.1111,-0.61025,-0.46484,-0.52199,-0.56203,0.0,-0.85407,-0.80433,-0.85519,-0.05546,-1.1111,-1.01644,-0.1973,-0.87193,-0.89291,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,-0.22737,-0.45748,-0.17085,0.09257,-0.5582,0.0,0.02716,-0.28467,-0.75799,1.09043,-0.92589,-0.68269,-0.04782,-0.63015,-0.61326,0.0,-0.45258,-0.4388,-0.39194,-0.39872,-0.53159,-0.61044,-0.04761,-0.35215,-0.38607,-0.0874,-0.29359,-0.8121,-0.15557,-0.73634,0.0,-0.44684,-0.48466,-0.51158,-0.42325,-0.86734,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_262,-0.38315,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,1.23397,-0.3016,0.0,-0.53423,0.36688,-0.51852,-0.5091,-0.38315,-0.58435,-0.51323,0.11138,0.14461,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,3.08614,-0.2196,-0.18725,-0.19945,-1.08919,-0.61025,-0.46484,-0.52199,-0.56203,0.0,-0.85407,-0.80433,-0.20504,0.00471,-1.08919,-0.49919,-0.15337,-0.87193,-0.89291,0.0,-0.54307,-0.49359,0.42215,0.57323,0.0,-0.21618,-0.26458,-0.29822,-0.25081,1.34277,1.44486,1.96246,1.1779,0.95328,0.0,1.12955,0.21538,1.01912,0.24366,0.87158,1.54704,1.23212,0.61572,1.45111,0.0,0.53038,0.74547,1.14807,2.43199,-0.3352,-0.54396,-0.24239,-0.56108,-0.2828,-0.03668,0.38009,0.47593,1.3209,0.66625,0.0,0.87491,0.69931,0.80739,-0.42325,0.74991,0.83833,-0.37466,0.44492,1.4048,0.0,-0.26043,-0.33045,1.97223,-0.25203,0.77029,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_263,0.42209,-0.27412,-0.26509,-0.27205,0.79593,0.0,1.21772,1.32787,-0.398,-0.3016,0.0,0.34312,-0.57968,0.53022,0.55674,0.42209,0.04885,0.84082,0.72903,0.78191,0.0,-0.3358,-0.34174,1.58612,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,-0.50972,-0.61025,-0.46484,0.00696,-0.56203,0.0,-0.38009,-0.80433,-0.23213,-0.02668,-0.50972,-1.01644,0.92037,0.03169,-0.4894,0.0,-0.54307,0.28634,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,-0.40919,-0.43116,-0.53765,-0.48387,-0.8147,0.0,0.55716,-0.96239,-0.17593,1.197,-0.49317,0.74662,-0.61669,-0.03317,0.04494,0.0,-0.45258,-0.4388,-0.39194,-0.39872,0.35725,-0.29083,0.80421,0.57834,-0.33668,1.30439,-0.87435,0.42441,0.55191,-0.73634,0.0,-0.44684,-0.48466,-0.51158,-0.42325,0.29384,-0.35851,0.4649,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_264,1.96153,1.0016,2.30125,-0.27205,-0.2865,0.0,1.42531,-0.34299,-0.398,1.38009,0.0,1.44935,2.51817,1.8786,0.71661,1.96153,0.84722,1.02547,-0.56241,0.9822,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,3.37402,-0.2196,-0.18725,-0.19945,-0.39894,-0.61025,0.39132,0.08252,-0.56203,0.0,-0.31826,-0.80433,-0.85519,-0.71736,-0.39894,0.10801,-0.10145,0.16078,-0.42888,0.0,0.36041,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,-0.44268,-0.33847,-0.93502,-0.03632,-0.12914,0.0,-0.70725,0.3892,0.05505,0.4041,-0.43908,-0.68269,-0.61669,0.05211,0.14367,0.0,-0.45258,-0.4388,1.29473,-0.39872,0.19177,0.18441,0.14126,-0.13677,-0.49966,-0.74667,-0.19259,-0.8121,-0.80863,-0.73634,0.0,0.98985,0.80694,-0.51158,-0.42325,-0.80587,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,0.08578,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_265,-0.80945,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,-0.53423,-0.57968,-0.51852,-0.5091,-0.80945,-0.58435,-0.51323,-0.56241,-0.55338,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,0.77936,-0.61025,-0.46484,2.6517,-0.56203,0.0,0.37828,-0.80433,-0.85519,1.55201,0.77936,-1.01644,2.32157,3.19435,-0.89291,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,-1.23739,-1.14177,-0.93502,-1.11044,-1.09453,0.0,0.64948,-0.67687,-1.79276,2.00087,-0.92589,-0.68269,-0.61669,-0.63015,-0.61326,0.0,-0.45258,-0.4388,-0.39194,-0.39872,0.81456,0.05434,0.41408,2.05063,-0.54835,-0.74667,-0.87435,-0.8121,-0.80863,-0.73634,0.0,-0.44684,-0.48466,-0.51158,-0.42325,-1.23619,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_266,-0.80945,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,-0.53423,-0.57968,-0.51852,-0.5091,-0.80945,-0.58435,-0.51323,-0.56241,-0.55338,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,0.05425,-0.61025,-0.46484,-0.52199,-0.56203,0.0,-0.85407,-0.80433,-0.85519,-0.71736,0.05425,0.27668,-0.72451,-0.87193,-0.89291,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,5.66312,-0.25081,-0.5797,-0.21798,0.16878,-0.17059,-1.09453,0.0,0.64948,0.34285,-0.17593,0.32006,0.13625,-0.68269,1.02669,-0.63015,-0.61326,0.0,-0.45258,-0.4388,-0.39194,4.04954,-0.48517,-0.69354,-1.08643,-0.59949,0.42532,-0.74667,0.6937,-0.8121,-0.80863,-0.73634,0.0,-0.44684,2.67259,3.28045,-0.42325,-0.29731,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,1.04184,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_267,0.42209,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,-0.53423,2.26002,2.83745,1.24191,0.42209,0.38407,-0.51323,-0.56241,0.54347,0.0,-0.3358,-0.34174,2.73149,-0.34322,0.0,4.64411,-0.2196,-0.18725,-0.19945,-1.39597,-0.61025,-0.46484,-0.52199,-0.56203,0.0,-0.85407,-0.80433,-0.85519,-0.71736,-1.39597,-1.01644,-0.72451,-0.87193,-0.89291,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,1.06452,1.57527,0.92764,-0.10793,0.2846,0.0,-0.3389,0.59778,0.79417,0.32006,-0.27681,0.41031,-0.61669,-0.63015,0.46807,0.0,0.99295,1.3376,4.33074,1.82541,-1.09893,-1.00149,-1.08643,-1.48287,-1.03518,-0.74667,-0.87435,0.15392,0.2798,-0.73634,0.0,3.44066,-0.48466,-0.51158,1.61654,-0.66243,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,2.48405,-0.26815,3.11798,2.5127,-0.13961,6.1308,-0.2037,-0.18655,0
peptide_nm_268,4.03977,7.55029,3.76774,3.8848,5.93746,0.0,-0.37377,2.64068,5.37666,2.50121,0.0,0.98652,1.043,-0.51852,1.53375,4.03977,6.00087,5.53164,5.3981,4.56522,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,-0.39894,0.37365,-0.46484,-0.52199,-0.56203,0.0,-0.85407,-0.80433,-0.85519,-0.71736,-0.39894,0.70772,1.23368,0.79629,0.65387,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,-2.1006,-1.14177,-0.93502,-1.11044,-1.09453,0.0,-1.75088,-1.69658,-1.79276,-1.36075,-0.92589,-0.68269,-0.61669,-0.63015,-0.61326,0.0,-0.45258,-0.4388,-0.39194,-0.39872,3.17032,4.5416,4.21894,4.4969,4.15772,-0.74667,-0.87435,-0.8121,-0.80863,-0.73634,0.0,-0.44684,-0.48466,-0.51158,-0.42325,-1.23619,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_269,0.04316,-0.27412,-0.26509,-0.27205,-0.2865,0.0,1.28138,-0.34299,-0.398,-0.3016,0.0,-0.53423,-0.57968,1.67016,0.60518,0.04316,0.7327,0.19201,-0.56241,-0.55338,0.0,1.11301,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,-0.47564,-0.61025,-0.46484,-0.52199,-0.56203,0.0,-0.85407,-0.41599,-0.20504,1.44885,-0.47564,0.53531,0.41777,-0.87193,-0.89291,0.0,-0.54307,0.31883,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,-0.04849,0.3363,0.30676,-0.45663,-0.80199,0.0,-0.79074,-0.5494,-0.66801,0.77846,-0.92589,-0.68269,-0.61669,-0.63015,-0.61326,0.0,-0.45258,-0.4388,-0.39194,-0.39872,0.21468,0.95179,0.3203,-0.56108,-0.90241,0.6733,-0.24713,-0.16809,-0.80863,-0.73634,0.0,-0.44684,-0.48466,-0.51158,-0.42325,-0.44175,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_270,0.77397,-0.27412,-0.26509,-0.27205,-0.2865,0.0,2.80921,-0.34299,-0.398,-0.3016,0.0,-0.53423,-0.57968,1.76964,-0.5091,0.77397,0.68204,-0.51323,-0.56241,0.9822,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,0.31322,-0.61025,-0.46484,0.63208,0.43369,0.0,0.09389,-0.02766,-0.85519,-0.71736,0.31322,-1.01644,1.56005,2.08537,0.96322,0.0,1.05539,1.13126,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,-1.0025,-1.14177,-0.93502,-0.42691,-1.09453,0.0,1.01876,0.59778,-1.79276,0.99238,-0.09135,-0.68269,-0.61669,0.67235,0.90061,0.0,-0.45258,-0.4388,-0.39194,-0.39872,1.51084,1.43504,0.60165,1.7294,1.88583,0.57187,0.33184,1.76397,0.67559,-0.73634,0.0,-0.44684,-0.48466,-0.51158,-0.42325,0.2392,-0.35851,-0.37466,-0.39474,1.58456,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_271,1.20581,2.66003,-0.26509,-0.27205,-0.2865,0.0,3.76411,4.29828,-0.398,4.50322,0.0,-0.53423,-0.57968,-0.51852,-0.5091,1.20581,2.70826,3.24802,1.37475,1.64031,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,0.77936,-0.61025,-0.46484,1.06485,0.86042,0.0,-0.85407,-0.80433,-0.85519,-0.71736,0.77936,1.5698,0.79853,1.83892,0.4329,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,-2.55276,-1.14177,-0.93502,-1.11044,-1.09453,0.0,-1.75088,-1.69658,-1.79276,-1.36075,-0.92589,-0.68269,-0.61669,-0.63015,-0.61326,0.0,-0.45258,-0.4388,-0.39194,-0.39872,1.46443,2.29797,2.66484,2.05063,1.39899,-0.74667,-0.87435,-0.8121,-0.80863,-0.73634,0.0,-0.44684,-0.48466,-0.51158,-0.42325,-1.23619,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_272,-0.80945,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,-0.53423,-0.57968,-0.51852,-0.5091,-0.80945,-0.58435,-0.51323,-0.56241,-0.55338,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,-0.78241,-0.61025,-0.46484,-0.52199,-0.56203,0.0,-0.85407,-0.80433,-0.85519,-0.71736,-0.78241,-1.01644,-0.72451,0.21241,-0.89291,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,-1.43975,-1.14177,-0.93502,-1.11044,-1.09453,0.0,-1.75088,-0.86227,-1.79276,-0.05345,0.87158,-0.68269,-0.61669,-0.63015,1.06882,0.0,-0.45258,-0.4388,-0.39194,-0.39872,-0.88509,-1.44141,-0.47258,-0.77617,-1.52202,0.6733,0.43236,0.59303,2.45665,-0.73634,0.0,-0.44684,-0.48466,-0.51158,-0.42325,1.14713,2.13491,-0.37466,-0.39474,1.80426,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_273,-0.80945,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,-0.53423,-0.57968,-0.51852,-0.5091,-0.80945,-0.58435,-0.51323,-0.56241,-0.55338,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,-1.01615,-0.61025,-0.46484,-0.52199,-0.56203,0.0,-0.23789,-0.3138,-0.02444,0.21709,-1.01615,-1.01644,-0.72451,-0.87193,-0.89291,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,1.92577,3.01531,3.77065,1.39583,1.17699,0.0,-0.5507,-0.73053,0.36302,0.71554,-0.92589,-0.68269,0.16176,-0.63015,0.27725,0.0,-0.45258,-0.4388,-0.39194,-0.39872,-1.72301,-1.06747,-0.73104,-1.09026,-1.12109,0.13236,-0.87435,-0.8121,0.09839,-0.73634,0.0,-0.44684,-0.48466,-0.51158,-0.42325,-0.74439,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,-0.7232,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_274,0.19818,-0.27412,-0.26509,-0.27205,1.0966,0.0,1.59665,-0.34299,1.57754,-0.3016,0.0,-0.53423,0.5562,-0.51852,0.8528,0.19818,0.19961,0.33305,1.06888,0.29972,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,-0.18725,-0.19945,-0.67086,-0.61025,-0.46484,-0.52199,-0.56203,0.0,-0.26724,-0.33832,-0.85519,-0.71736,-0.67086,-0.40067,-0.03914,-0.30122,-0.37732,0.0,-0.54307,0.48132,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,-0.5797,-0.26197,-0.43831,-0.71471,-1.09453,0.0,-0.03634,-0.31997,0.24955,-0.05345,0.13625,1.08693,-0.61669,0.12393,-0.61326,0.0,-0.45258,-0.4388,-0.39194,1.33116,-0.16024,-0.01689,-0.07358,-0.36703,-0.00742,-0.74667,-0.87435,-0.03928,-0.80863,-0.73634,0.0,-0.44684,-0.48466,1.08506,-0.42325,-0.29731,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,0.15932,-0.13961,-0.14919,-0.2037,-0.18655,0
peptide_nm_275,0.04316,-0.27412,-0.26509,-0.27205,-0.2865,0.0,-0.37377,-0.34299,-0.398,-0.3016,0.0,-0.53423,1.48555,-0.51852,-0.5091,0.04316,0.78757,-0.51323,-0.56241,1.15282,0.0,-0.3358,-0.34174,-0.32283,-0.34322,0.0,-0.22455,-0.2196,7.14244,-0.19945,-1.39597,-0.61025,-0.46484,-0.52199,-0.56203,0.0,-0.85407,-0.80433,-0.85519,-0.71736,-1.39597,-1.01644,-0.72451,-0.87193,-0.89291,0.0,-0.54307,-0.49359,-0.52744,-0.43713,0.0,-0.21618,-0.26458,-0.29822,-0.25081,0.22976,-0.37194,-0.93502,-0.35856,1.05079,0.0,0.24942,0.80636,2.08764,-1.36075,-0.92589,-0.68269,-0.61669,-0.63015,-0.61326,0.0,1.59526,-0.4388,-0.39194,3.06104,0.21468,-0.19495,-0.47258,-0.06947,0.74988,-0.74667,-0.87435,-0.8121,-0.80863,-0.73634,0.0,-0.44684,2.09854,2.52204,-0.42325,-1.23619,-0.35851,-0.37466,-0.39474,-0.39275,0.0,-0.26043,-0.33045,-0.26815,-0.25203,0.77029,-0.13961,-0.14919,-0.2037,-0.18655,0
