,SEP_A,SEP_C,SEP_D,SEP_E,SEP_F,SEP_G,SEP_H,SEP_I,SEP_K,SEP_L,SEP_M,SEP_N,SEP_P,SEP_Q,SEP_R,SEP_S,SEP_T,SEP_V,SEP_W,SEP_Y,y
peptide_pm_133,-1.24336,0.51032,-0.38233,0.80409,-0.04802,-0.32181,0.57191,-0.94593,-0.91802,0.32444,0.53568,0.72336,-0.29836,-0.62501,0.92323,-0.00879,-0.93262,-1.29664,0.65087,0.65328,1
peptide_pm_134,-0.8502,-1.49552,0.77128,0.80409,-0.84176,0.17598,0.57191,-1.13119,-0.54969,-0.69989,0.53568,-0.69893,-1.14837,0.65443,0.92323,-0.12737,-0.38763,0.02213,0.65087,0.65328,1
peptide_pm_135,-0.26329,0.51032,0.77128,0.80409,-0.67301,-0.32181,-1.73541,-0.49511,-0.68848,-1.24749,0.53568,-1.30211,0.85284,0.65443,0.92323,1.06474,-0.93262,-0.48654,0.65087,0.65328,1
peptide_pm_136,-0.26329,0.51032,0.77128,0.80409,-0.67301,-1.11459,0.57191,1.18466,1.45213,-1.29903,-2.10924,-1.30211,-0.96766,-1.36888,0.92323,1.06474,0.89747,1.22158,0.65087,0.65328,1
peptide_pm_137,-0.50261,0.51032,0.77128,0.80409,-1.76675,-0.57993,0.57191,1.18466,-1.27568,-0.80297,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-2.56836,0.65328,1
peptide_pm_138,-0.75903,0.51032,0.77128,0.80409,-0.75426,-1.20063,-0.96347,-0.57539,-1.27035,0.24069,0.53568,0.72336,0.85284,0.65443,-0.69944,-0.06496,0.89747,0.08492,0.65087,-0.79872,1
peptide_pm_139,-0.08095,0.51032,0.77128,0.80409,-1.7355,1.34979,-1.46396,-0.29749,-1.37711,-0.77076,0.53568,0.72336,-0.75348,0.65443,0.92323,1.06474,0.89747,1.22158,-1.07758,0.65328,1
peptide_pm_140,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,1.18466,-1.30771,-1.25393,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-1.61052,0.65328,1
peptide_pm_141,-0.75903,0.51032,0.77128,0.80409,-0.75426,1.34979,-0.96347,0.06688,-1.15291,-0.23605,0.53568,0.72336,0.85284,0.65443,0.92323,-1.52545,-1.51798,-0.56818,-0.65267,0.65328,1
peptide_pm_142,1.28659,0.51032,0.77128,-1.03938,-0.75426,-1.20063,0.57191,-1.82904,-0.76322,-1.0671,0.53568,0.72336,0.85284,0.65443,0.92323,-0.71407,0.89747,1.22158,0.65087,0.65328,1
peptide_pm_143,-0.26329,-2.95126,0.77128,0.80409,-0.67301,-0.32181,0.57191,1.18466,1.45213,2.07674,0.53568,0.72336,0.85284,0.65443,-2.01466,1.06474,0.89747,-1.29664,0.65087,-1.52873,1
peptide_pm_144,1.28659,0.51032,0.77128,0.80409,-1.96675,-1.00397,0.57191,-0.70508,-1.10486,0.80761,0.53568,-0.74361,0.85284,-0.81098,0.92323,-0.16482,0.89747,-1.53528,0.65087,0.65328,1
peptide_pm_145,-0.19492,0.51032,0.77128,0.80409,1.02697,-0.24806,0.57191,-1.21148,-0.61909,-0.91249,0.53568,0.72336,-0.88734,-2.23176,-1.28588,1.06474,0.89747,1.22158,-1.22162,0.65328,1
peptide_pm_146,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,-0.57539,-1.15291,-0.59681,0.53568,0.72336,-2.41334,0.65443,-1.43961,1.06474,0.89747,1.22158,-2.3379,0.65328,1
peptide_pm_147,-0.26329,0.51032,0.77128,-0.30846,-0.67301,-1.72301,0.57191,1.18466,-0.68848,-0.50662,-2.10924,0.72336,-0.29836,-0.62501,-0.05607,-0.00879,-0.2598,0.14144,0.65087,0.65328,1
peptide_pm_148,-0.41714,0.51032,0.77128,0.80409,1.02697,-0.48774,-1.96444,-1.90315,-0.84863,-0.69989,0.53568,-1.50316,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-1.50249,0.65328,1
peptide_pm_149,1.28659,0.51032,0.77128,0.80409,-0.13552,-0.44472,-1.90506,0.036,-1.02479,-0.28758,-2.30372,0.72336,0.85284,0.65443,-1.16632,-0.75776,-1.06719,0.05352,0.65087,-0.83883,1
peptide_pm_150,-0.50261,0.51032,0.77128,0.80409,-1.76675,1.34979,0.57191,1.18466,-1.38245,-0.80297,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-2.56836,0.65328,1
peptide_pm_151,-0.50261,0.51032,0.77128,0.80409,-1.76675,1.34979,0.57191,1.18466,-0.93404,-0.80297,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-3.17332,0.65328,1
peptide_pm_152,-0.33737,0.51032,0.77128,0.80409,-0.75426,-0.4017,0.57191,-1.37822,1.45213,-1.29258,0.53568,0.72336,-1.05467,0.65443,-0.69944,-0.71407,0.89747,-0.56818,0.65087,0.65328,1
peptide_pm_153,-1.10661,0.51032,-0.7311,0.80409,-1.11051,-0.02682,0.57191,1.18466,-1.25433,-0.97047,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,-0.60967,-0.92613,0.65087,0.65328,1
peptide_pm_154,1.28659,-2.64267,0.77128,-0.28258,1.02697,-1.33583,0.57191,1.18466,0.55532,0.99444,0.53568,-1.25743,-1.41609,0.65443,-0.03329,0.01618,-1.75347,-0.90729,-0.55904,0.65328,1
peptide_pm_155,-0.71914,0.51032,0.77128,0.80409,1.02697,-0.07599,0.57191,-1.47703,-1.36643,-0.19095,0.53568,0.72336,0.85284,0.65443,-0.39768,-1.13224,-0.66349,1.22158,0.65087,0.65328,1
peptide_pm_156,-0.5539,0.51032,-0.63049,0.80409,-0.27927,-0.63524,-1.20099,-1.63142,-0.2721,-0.00412,-1.49663,0.72336,-1.309,0.65443,0.92323,-0.23972,0.89747,-0.09091,0.65087,-1.02334,1
peptide_pm_157,1.28659,0.51032,0.77128,0.80409,-1.56675,1.34979,0.57191,-0.57539,-0.76322,0.24069,0.53568,0.72336,-1.92475,0.65443,-1.43961,1.06474,0.89747,1.22158,-2.86364,0.65328,1
peptide_pm_158,1.28659,0.51032,0.77128,0.80409,1.02697,-0.07599,0.57191,1.18466,-1.37711,-0.19095,0.53568,0.72336,0.85284,0.65443,-1.53071,-0.38327,0.89747,1.22158,-2.82043,0.65328,1
peptide_pm_159,-0.45703,0.51032,0.77128,-1.17521,1.02697,-1.00397,0.57191,-0.03193,-1.24899,-0.39066,-2.43986,-1.55529,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-1.5529,0.65328,1
peptide_pm_160,-0.19492,-2.60242,-0.32867,-0.25671,1.02697,-0.24806,0.57191,-0.421,0.57667,1.02021,0.53568,-0.49788,-0.88734,0.65443,0.92323,-1.00741,-0.85189,-1.215,-0.53024,-0.66234,1
peptide_pm_161,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,1.18466,-1.37711,-0.95758,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-1.01996,0.65328,1
peptide_pm_162,-1.05533,0.51032,-0.67744,0.80409,-0.32302,0.02234,0.57191,-2.08224,-0.74186,2.07674,-1.5647,0.72336,0.85284,0.65443,0.92323,1.06474,-0.55584,-0.13487,0.65087,0.65328,1
peptide_pm_163,-0.08095,0.51032,0.77128,0.80409,-0.47301,-1.6677,0.57191,-0.29749,-0.48563,-1.26682,0.53568,-1.06382,0.85284,0.65443,0.92323,-0.4332,-0.71732,1.22158,0.65087,0.65328,1
peptide_pm_164,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,1.18466,-1.21696,-1.33768,0.53568,0.72336,-0.69994,0.65443,0.92323,1.06474,0.89747,1.22158,-1.01996,0.65328,1
peptide_pm_165,1.28659,0.51032,0.77128,0.80409,-2.023,1.34979,0.57191,-0.57539,-0.06925,-1.0671,0.53568,0.72336,0.85284,-1.46558,-0.69944,-0.71407,0.89747,-0.56818,-1.40166,0.65328,1
peptide_pm_166,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,1.18466,-1.21696,-1.27326,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-1.01996,0.65328,1
peptide_pm_167,-1.56246,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,1.18466,-1.21696,-1.14441,-1.89532,0.72336,0.85284,0.65443,0.92323,1.06474,-0.7846,-0.34839,-1.1496,0.65328,1
peptide_pm_168,1.28659,0.51032,0.77128,0.80409,-1.96675,-1.00397,-3.15203,-0.70508,0.40051,0.80761,0.53568,-0.74361,0.85284,-0.81098,0.92323,-0.16482,0.89747,-1.53528,0.65087,0.65328,1
peptide_pm_169,-0.67925,-1.31439,-0.38233,-0.30846,1.02697,-0.77044,0.57191,-0.94593,-0.91802,-0.14585,-1.13685,-0.55745,0.85284,0.65443,0.92323,1.06474,-1.42379,-0.48654,0.65087,0.65328,1
peptide_pm_170,-0.08095,0.51032,0.77128,0.80409,-2.04175,1.34979,-1.46396,-0.29749,-1.37711,-0.77076,0.53568,0.72336,-0.75348,0.65443,0.92323,1.06474,0.89747,1.22158,0.65087,0.65328,1
peptide_pm_171,1.28659,0.51032,0.77128,0.80409,-1.56675,-0.4017,0.57191,1.18466,-0.06925,-1.33768,-2.23565,0.72336,-1.05467,0.65443,0.92323,1.06474,-1.02009,-0.56818,0.65087,0.65328,1
peptide_pm_172,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,1.18466,-1.38245,-0.99624,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-1.61052,0.65328,1
peptide_pm_173,-0.50261,-1.13326,-0.2549,0.80409,1.02697,-0.91793,0.57191,0.23979,-0.51766,-0.80297,0.53568,-1.10105,0.85284,-0.48368,0.92323,-1.23834,-0.75096,-0.7503,0.65087,0.65328,1
peptide_pm_174,1.28659,-2.95126,0.77128,0.80409,-0.67301,-0.32181,0.57191,1.18466,1.45213,2.07674,0.53568,0.72336,0.85284,0.65443,-2.10007,1.06474,0.89747,-1.29664,0.65087,-1.52873,1
peptide_pm_175,-1.71061,0.51032,-1.05303,0.80409,1.02697,0.29275,0.57191,1.18466,-0.68848,-0.9898,0.53568,-0.55745,0.85284,0.65443,0.92323,1.06474,-0.2598,-0.94497,-0.58785,0.65328,1
peptide_pm_176,1.28659,-2.64267,0.77128,-0.28258,1.02697,-1.33583,0.57191,1.18466,1.45213,0.99444,0.53568,-1.25743,-1.41609,0.65443,-0.59126,-0.59548,-1.75347,-0.90729,0.65087,0.65328,1
peptide_pm_177,-0.41714,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,1.18466,-1.21696,-1.3248,-2.37179,0.72336,0.85284,0.65443,0.92323,1.06474,-1.11429,-0.6561,-1.50249,0.65328,1
peptide_pm_178,1.28659,-3.03176,0.77128,0.80409,-0.84176,1.34979,0.57191,1.18466,1.45213,0.15049,0.53568,0.72336,0.85284,0.65443,-1.92357,1.06474,0.89747,-0.6561,-1.50249,-1.74532,1
peptide_pm_179,-0.8502,0.51032,0.77128,0.80409,1.02697,-0.95481,0.57191,-0.35924,-0.54969,-1.34412,0.53568,-1.13828,0.85284,0.65443,0.92323,-0.49562,-0.7846,1.22158,0.65087,0.65328,1
peptide_pm_180,0.16406,0.51032,0.77128,0.80409,-0.88551,-1.34812,-3.15203,-1.52643,1.45213,-0.39066,0.53568,0.72336,0.85284,0.65443,-0.19841,-0.16482,0.89747,-1.18361,0.65087,0.65328,1
peptide_pm_181,-0.41714,0.51032,0.77128,0.80409,1.02697,1.34979,-1.96444,-1.90315,-1.21696,-0.69989,0.53568,-1.50316,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-1.50249,0.65328,1
peptide_pm_182,1.28659,-1.04605,-2.11945,-0.69656,-0.42301,1.34979,0.57191,-0.24808,0.21367,-0.19095,0.53568,0.72336,0.85284,0.65443,-0.39768,-1.62531,0.89747,-0.23535,-2.45313,0.65328,1
peptide_pm_183,-0.26329,0.51032,0.77128,0.80409,-0.67301,1.34979,-1.73541,-0.49511,-1.08885,-1.34412,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,-0.93262,-0.48654,0.65087,0.65328,1
peptide_pm_184,1.28659,-2.84392,0.77128,0.80409,-0.53551,-0.95481,0.57191,1.18466,1.45213,0.46617,0.53568,0.72336,0.85284,0.65443,-2.06021,1.06474,0.89747,-0.34839,0.65087,-2.355,1
peptide_pm_185,1.28659,0.51032,0.77128,0.80409,-1.873,1.34979,-1.63361,-0.421,-1.36643,-0.91249,0.53568,0.72336,-0.88734,0.65443,0.92323,1.06474,0.89747,1.22158,-1.22162,0.65328,1
peptide_pm_186,1.28659,0.51032,0.77128,-0.95529,-0.67301,-1.57551,0.57191,-1.29176,-0.68848,-0.50662,0.53568,0.72336,0.85284,0.65443,0.92323,-0.63293,0.89747,-0.48654,-1.30804,0.65328,1
peptide_pm_187,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,1.18466,-1.27568,-0.99624,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-2.56836,0.65328,1
peptide_pm_188,-1.35733,0.51032,0.77128,-0.25671,1.02697,-1.29896,0.57191,0.17186,-1.02479,-0.69989,-1.05905,-0.49788,0.85284,0.65443,0.92323,0.04115,0.89747,-0.41118,-0.53024,0.65328,1
peptide_pm_189,-0.5539,0.51032,0.77128,0.80409,-0.27927,-0.63524,-1.20099,-1.63142,-0.98208,-0.00412,-1.49663,0.72336,-1.309,0.65443,0.92323,1.06474,0.89747,-0.09091,0.65087,-1.02334,1
peptide_pm_190,-0.75903,0.51032,-0.44269,0.80409,-1.21676,-1.20063,0.57191,0.06688,-0.76322,-0.59681,0.53568,0.72336,0.85284,0.65443,0.92323,-1.52545,0.89747,0.08492,-0.65267,0.65328,1
peptide_pm_191,1.28659,-1.04605,-2.11945,-0.69656,-0.42301,1.34979,0.57191,-0.24808,0.21367,-0.69989,0.53568,0.72336,0.85284,0.65443,-0.39768,-1.13224,0.89747,-0.23535,-2.45313,0.65328,1
peptide_pm_192,-0.5539,0.51032,0.77128,-0.54779,1.02697,-1.11459,0.57191,-0.10604,-1.1796,-0.50662,-2.60517,-1.68188,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-1.67533,0.65328,1
peptide_pm_193,-1.71061,0.51032,0.77128,0.80409,1.02697,0.29275,0.57191,1.18466,-0.91802,-0.9898,-1.13685,-0.55745,0.85284,0.65443,0.92323,1.06474,-0.2598,-0.94497,-0.58785,0.65328,1
peptide_pm_194,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,1.18466,-1.36643,-0.84806,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-1.50249,0.65328,1
peptide_pm_195,1.28659,-3.03176,0.77128,0.80409,-0.84176,1.34979,0.57191,1.18466,1.45213,0.15049,0.53568,0.72336,0.85284,0.65443,-1.92357,1.06474,0.89747,-1.48504,0.65087,-1.74532,1
peptide_pm_196,1.28659,-2.95126,0.77128,0.80409,-0.67301,-0.32181,0.57191,1.18466,1.45213,2.07674,0.53568,0.72336,0.85284,0.65443,-2.01466,1.06474,0.89747,-1.76763,0.65087,-1.52873,1
peptide_pm_197,1.28659,0.51032,0.77128,0.80409,-2.16675,1.34979,0.57191,-0.75448,-1.38245,-1.21528,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,0.65087,0.65328,1
peptide_pm_198,-0.29748,0.51032,-0.40916,0.80409,-0.07302,-0.81346,0.57191,0.09775,-1.32373,-0.19095,0.53568,0.72336,0.85284,-0.65477,0.92323,-0.03375,0.89747,-1.80531,0.65087,0.65328,1
peptide_pm_199,1.28659,-1.04605,-2.11945,-0.69656,-0.42301,1.34979,0.57191,-0.98916,0.21367,-0.69989,0.53568,0.72336,0.85284,0.65443,-0.39768,-1.13224,0.89747,1.22158,-2.45313,0.65328,1
peptide_pm_200,-0.66216,0.51032,-0.15429,-0.64481,1.02697,0.5017,-0.59871,-0.60009,0.25638,-0.97047,0.53568,-0.94467,0.85284,-2.4698,-0.72222,1.06474,-0.03104,-0.18511,-0.34299,-0.45377,1
peptide_pm_201,-0.50261,0.51032,0.77128,0.80409,-1.76675,1.34979,0.57191,1.18466,-1.09419,2.07674,0.53568,0.72336,-1.24876,0.65443,-0.86456,1.06474,0.89747,1.22158,0.65087,0.65328,1
peptide_pm_202,1.28659,0.51032,0.77128,0.80409,-2.023,-0.4017,0.57191,-0.57539,-0.76322,-0.59681,0.53568,0.72336,0.85284,-1.46558,0.92323,-0.71407,0.89747,-0.56818,-1.40166,0.65328,1
peptide_pm_203,-0.03537,0.51032,0.77128,0.80409,-1.66675,1.34979,-1.39609,-0.24808,-1.37711,-0.69989,0.53568,0.72336,-0.69994,0.65443,0.92323,1.06474,0.89747,1.22158,-1.01996,0.65328,1
peptide_pm_204,-0.67925,0.51032,0.77128,0.80409,1.02697,-1.11459,-0.88713,-1.29176,-0.38954,-0.14585,0.53568,0.72336,0.85284,0.65443,-1.78692,1.06474,-0.2598,-0.48654,0.65087,-0.72652,1
peptide_pm_205,-0.33737,0.51032,0.77128,0.80409,1.02697,-0.85648,0.57191,-1.37822,-0.06925,-0.59681,0.53568,0.72336,-0.35859,-1.46558,-0.69944,-0.06496,-1.02009,-0.56818,-0.65267,0.65328,1
peptide_pm_206,1.28659,-3.05189,0.77128,0.80409,-0.93551,1.34979,0.57191,1.18466,1.45213,0.05386,0.53568,0.72336,0.85284,0.65443,-1.9862,1.06474,0.89747,-0.7503,0.65087,-1.86565,1
peptide_pm_207,-0.5539,0.51032,0.77128,0.80409,-0.27927,-0.63524,-1.20099,-1.63142,-0.68848,-0.00412,-1.49663,0.72336,-1.309,0.65443,0.92323,-0.23972,0.89747,-0.09091,0.65087,-1.02334,1
peptide_pm_208,-0.71914,0.51032,0.77128,0.80409,1.02697,-0.07599,0.57191,-1.47703,-1.28636,-0.19095,0.53568,-1.00424,0.85284,0.65443,-0.39768,-1.13224,-0.66349,1.22158,0.65087,0.65328,1
peptide_pm_209,-0.33737,0.51032,0.77128,0.80409,-0.10427,0.23744,0.57191,-1.03238,-0.76322,0.91069,0.53568,-0.62447,-0.35859,0.65443,-1.43961,1.06474,-0.32035,-1.38456,-0.65267,-1.63301,1
peptide_pm_210,-0.71914,0.51032,0.77128,-0.69656,1.02697,-0.07599,0.57191,1.18466,-1.32373,2.07674,0.53568,0.72336,0.85284,-1.07133,-1.53071,1.06474,-0.66349,-0.23535,0.65087,0.65328,1
peptide_pm_211,1.28659,-2.84392,0.77128,0.80409,-0.53551,-0.95481,0.57191,1.18466,1.45213,-0.33912,0.53568,0.72336,0.85284,0.65443,-2.06021,1.06474,0.89747,-0.34839,0.65087,-1.35224,1
peptide_pm_212,-0.5539,0.51032,0.77128,0.80409,-0.27927,0.06536,-1.20099,-1.63142,-0.98208,-0.00412,-1.49663,0.72336,-1.309,0.65443,0.92323,-0.23972,0.89747,-0.09091,0.65087,-1.02334,1
peptide_pm_213,-1.68212,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,1.18466,-1.02479,-1.14441,-1.5647,-0.8851,0.85284,0.65443,0.92323,1.06474,-0.55584,-0.13487,-0.90473,0.65328,1
peptide_pm_214,-1.21487,-1.54248,0.77128,0.80409,-1.36676,0.13911,0.57191,-0.70508,-0.59239,-0.39066,0.53568,-0.74361,-1.19522,0.65443,0.92323,-0.16482,0.89747,-0.01555,0.65087,0.65328,1
peptide_pm_215,-0.5368,-1.1668,-0.27502,-0.20496,0.05198,-1.21907,0.57191,-0.35924,-0.96607,-0.61614,0.53568,0.72336,0.85284,0.65443,0.92323,-0.49562,-0.7846,-0.34839,0.65087,0.65328,1
peptide_pm_216,-0.71914,0.51032,0.77128,0.80409,1.02697,-1.29896,0.57191,-0.24808,-0.84863,-1.3248,0.53568,-1.00424,0.85284,0.65443,0.92323,-0.38327,0.89747,-0.23535,0.65087,0.65328,1
peptide_pm_217,-0.67925,-1.31439,-1.05303,0.80409,1.02697,-0.77044,0.57191,0.12246,-0.68848,-0.50662,-2.10924,-1.30211,0.85284,-0.62501,0.92323,1.06474,-1.42379,0.14144,0.65087,0.65328,1
peptide_pm_218,-0.33737,0.51032,0.77128,0.80409,-0.75426,-1.20063,0.57191,-1.37822,1.45213,-1.0671,0.53568,0.72336,-1.05467,0.65443,-0.69944,-0.71407,0.89747,-0.56818,0.65087,0.65328,1
peptide_pm_219,1.28659,0.51032,0.77128,0.80409,1.02697,-0.07599,0.57191,-1.90315,-1.32373,2.07674,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,0.65087,0.65328,1
peptide_pm_220,-0.13794,0.51032,-0.27502,0.80409,-0.53551,-0.6168,0.57191,-0.35924,-1.34508,0.0152,0.53568,0.72336,-0.19127,-0.506,0.92323,0.09108,0.89747,-1.62319,0.65087,0.65328,1
peptide_pm_221,-0.41714,0.51032,0.77128,0.80409,1.02697,-0.48774,-1.96444,1.18466,-0.84863,-1.31191,0.53568,-1.50316,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-1.50249,0.65328,1
peptide_pm_222,1.28659,-2.64267,0.77128,-0.28258,1.02697,-1.33583,0.57191,1.18466,0.55532,0.99444,0.53568,-1.25743,-1.41609,0.65443,-0.03329,0.01618,-1.75347,-0.90729,-0.55904,0.65328,1
peptide_pm_223,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,-0.57539,-0.06925,-1.24105,0.53568,0.72336,-2.41334,0.65443,-1.43961,1.06474,0.89747,1.22158,0.65087,0.65328,1
peptide_pm_224,0.3521,-2.60242,0.77128,-0.25671,1.02697,-0.69055,0.57191,-1.21148,0.0642,2.07674,0.53568,-1.21275,-0.88734,0.65443,-0.01052,-1.35693,0.89747,-0.41118,-0.53024,-0.66234,1
peptide_pm_225,-0.80461,0.51032,0.77128,0.80409,-0.79801,-1.2498,-3.0163,-1.42762,0.45923,0.19559,0.53568,0.72336,0.85284,0.65443,-1.48516,1.06474,0.89747,1.22158,-0.68868,0.65328,1
peptide_pm_226,-0.03537,-1.04605,-2.11945,-0.69656,-0.42301,1.34979,0.57191,-0.24808,0.21367,-0.19095,0.53568,0.72336,0.85284,0.65443,-0.39768,-1.13224,0.89747,-0.23535,-2.45313,0.65328,1
peptide_pm_227,1.28659,-3.03176,0.77128,0.80409,-0.84176,1.34979,0.57191,1.18466,1.45213,0.15049,0.53568,0.72336,0.85284,0.65443,-1.92357,1.06474,0.89747,-0.6561,0.65087,-2.80424,1
peptide_pm_228,0.43187,-0.49595,0.77128,-0.7483,-0.47301,-0.5492,-1.46396,0.25832,-0.72051,1.1104,-0.92292,-0.39362,-0.15111,-1.64411,0.92323,0.12852,-1.18157,-0.7189,0.65087,-1.82554,1
peptide_pm_229,-0.8502,-1.49552,0.77128,0.80409,-1.31676,0.17598,0.57191,0.00512,-0.84863,-0.95758,0.53568,0.72336,-1.14837,0.65443,0.92323,-0.12737,-0.38763,0.02213,0.65087,0.65328,1
peptide_pm_230,-0.01258,-1.01921,-0.17441,-0.10794,-0.39801,-1.26823,-0.62416,-0.22338,-0.62976,-0.43576,-0.8354,-0.3266,0.85284,-0.39442,0.12044,-0.3583,-0.63658,-0.21023,0.65087,0.65328,1
peptide_pm_231,-0.08095,0.51032,0.77128,0.80409,-1.24176,1.34979,-1.46396,-0.29749,-1.3611,-0.77076,0.53568,0.72336,-0.75348,0.65443,0.92323,1.06474,0.89747,1.22158,-1.07758,0.65328,1
peptide_pm_232,1.28659,0.51032,0.77128,0.80409,-1.24176,1.34979,0.57191,-1.84757,-1.31839,-0.26181,0.53568,-1.97975,0.85284,0.65443,0.92323,-0.4332,0.89747,-0.28559,0.65087,0.65328,1
peptide_pm_233,-1.7334,0.51032,0.77128,0.80409,-1.24176,1.34979,0.57191,1.18466,-1.37711,-0.26181,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-1.07758,0.65328,1
peptide_pm_234,-1.40861,0.51032,0.77128,0.80409,-2.25425,1.34979,0.57191,1.18466,-1.35042,2.07674,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-0.96235,0.65328,1
peptide_pm_235,1.28659,-2.17978,0.77128,0.80409,1.02697,1.34979,0.57191,1.18466,-1.30238,-1.14441,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-1.30804,0.65328,1
peptide_pm_236,-1.4428,0.51032,0.77128,0.80409,-0.88551,-1.75988,0.57191,-0.03193,1.45213,-0.39066,-1.37995,0.72336,0.85284,0.65443,-0.19841,-0.84513,-0.428,-0.01555,0.65087,0.65328,1
peptide_pm_237,-0.73054,-0.26115,0.32191,-0.79358,-0.14802,-0.59222,0.00356,0.47447,-0.3415,0.32444,-0.11583,-0.13299,0.08314,-1.36888,-0.48309,-0.63293,-0.57603,-0.48654,-0.92634,-0.58212,1
peptide_pm_238,-0.50261,0.51032,0.77128,0.80409,-1.42301,0.10223,0.57191,-1.23618,-0.22406,-0.80297,0.53568,0.72336,-1.24876,0.65443,0.92323,-1.3819,-0.46837,-0.05323,0.65087,0.65328,1
peptide_pm_239,1.28659,0.51032,0.77128,0.80409,-1.523,-0.35869,-0.92106,0.09775,-1.24365,-0.82874,0.53568,0.72336,-1.00781,0.65443,-1.08091,-0.03375,0.89747,0.11632,0.65087,0.65328,1
peptide_pm_240,0.09569,-1.65652,0.77128,0.80409,1.02697,-1.82133,0.57191,-0.10604,-0.2721,-1.09931,0.53568,0.72336,0.85284,-0.90024,0.92323,-0.95124,0.89747,-0.09091,0.65087,0.65328,1
peptide_pm_241,-0.19492,0.51032,0.77128,0.80409,-0.59801,-0.24806,0.57191,-0.421,-1.37177,-0.42287,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,-1.215,-1.22162,0.65328,1
peptide_pm_242,1.28659,0.51032,0.77128,0.80409,-1.04801,0.02234,-1.26037,-0.14927,-1.21696,0.68521,0.53568,0.72336,-0.59285,0.65443,-1.41684,1.06474,-0.55584,1.22158,-1.74015,-2.01005,1
peptide_pm_243,-1.52257,0.51032,0.77128,0.80409,1.02697,-0.63524,0.57191,-0.81006,-0.98208,-1.24749,0.53568,-0.83297,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,0.65087,-1.02334,1
peptide_pm_244,-1.07812,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,1.18466,-1.33974,-1.29258,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,-1.02009,-0.56818,-1.40166,0.65328,1
peptide_pm_245,-0.80461,0.51032,0.77128,0.80409,-0.79801,-1.2498,-3.0163,-1.42762,-0.10662,0.19559,0.53568,0.72336,0.85284,0.65443,-1.16632,1.06474,0.89747,1.22158,-0.68868,0.65328,1
peptide_pm_246,1.28659,-2.84392,0.77128,0.80409,-1.31676,-0.95481,0.57191,1.18466,1.45213,0.46617,0.53568,0.72336,0.85284,0.65443,-2.06021,1.06474,0.89747,-0.34839,0.65087,-1.35224,1
peptide_pm_247,0.12988,0.51032,0.77128,0.80409,-1.42301,0.10223,-3.21989,-1.23618,0.36848,0.76896,0.53568,0.72336,-0.50584,0.65443,-0.86456,1.06474,-1.21521,-1.24012,0.65087,0.65328,1
peptide_pm_248,-0.80461,0.51032,-0.47623,0.80409,-1.26676,-0.90564,0.57191,0.036,-0.80592,-0.64835,0.53568,0.72336,0.85284,0.65443,0.92323,-1.57538,0.89747,0.05352,-0.68868,0.65328,1
