,DDR_A,DDR_R,DDR_N,DDR_D,DDR_C,DDR_Q,DDR_E,DDR_G,DDR_H,DDR_I,DDR_L,DDR_K,DDR_M,DDR_F,DDR_P,DDR_S,DDR_T,DDR_W,DDR_Y,DDR_V,y
peptide_pm_124,1.35548,2.20505,2.20283,-0.68066,0.29267,-0.56496,2.46037,0.57661,-0.51434,0.29479,-1.28942,1.49484,-0.4832,-0.83024,1.5014,-0.03961,-0.77851,1.96882,2.12328,0.74179,1
peptide_pm_125,-1.08917,0.62568,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,0.67569,0.37806,5e-05,-0.4832,-0.83024,-0.40404,-0.93464,-0.77851,-0.33611,-0.56951,-1.05964,1
peptide_pm_126,-1.08917,-0.21506,-0.63213,-0.68066,0.12237,-0.56496,-0.68558,0.60079,-0.51434,-1.01927,0.53805,-1.07641,-0.4832,0.27565,0.39222,-0.93464,-0.77851,-0.57674,0.60279,0.56133,1
peptide_pm_127,0.67919,-0.78441,-0.63213,-0.68066,1.17541,-0.56496,-0.68558,0.43314,-0.51434,-1.01927,-0.797,0.2556,-0.4832,0.61426,0.29583,-0.93464,-0.77851,-0.57674,-0.56951,-1.05964,1
peptide_pm_128,0.3652,2.37012,0.61212,1.413,-0.41977,2.05273,-0.68558,0.77165,-0.51434,0.33915,1.92999,0.33961,-0.4832,2.46206,4.3372,0.9066,3.94454,2.92865,-0.56951,2.94213,1
peptide_pm_129,-1.08917,-0.33257,-0.63213,-0.68066,0.01613,-0.56496,-0.68558,0.11075,-0.51434,0.20453,-1.28942,1.5596,-0.4832,0.49758,-0.73372,-0.93464,-0.77851,1.21989,0.11074,0.30014,1
peptide_pm_130,0.87587,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,0.78252,0.24736,-0.45568,-0.50755,-0.4832,-0.22023,0.39222,-0.93464,-0.77851,0.69266,-0.56951,-1.05964,1
peptide_pm_131,0.07536,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,1.38639,-0.19552,1.70785,0.18311,0.01363,-0.02621,-0.4832,0.90088,-0.73372,0.53513,-0.77851,-0.57674,-0.56951,0.44419,1
peptide_pm_132,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-0.2957,-0.82366,-0.79286,-0.4832,-0.38636,-0.73372,-0.93464,-0.77851,-0.57674,-0.56951,-1.05964,1
peptide_pm_133,-0.13339,-0.78441,-0.63213,1.40476,-0.41977,2.92351,-0.68558,0.71685,-0.51434,0.78737,0.6856,0.25735,-0.4832,1.47538,2.18451,1.28537,0.92021,-0.57674,-0.56951,-0.26182,1
peptide_pm_134,0.67574,-0.78441,0.75989,-0.68066,1.71287,-0.56496,-0.68558,1.0602,-0.51434,-0.16414,-0.05392,0.7772,-0.4832,0.68021,0.50537,1.19178,1.53349,-0.57674,-0.56951,0.84627,1
peptide_pm_135,0.10641,-0.78441,0.12163,-0.68066,-0.41977,-0.56496,-0.68558,0.13332,1.15265,0.56555,-0.83611,0.32386,-0.4832,0.48363,-0.73372,-0.93464,0.16176,-0.57674,-0.56951,-0.09877,1
peptide_pm_136,0.25478,-0.78441,0.33521,-0.68066,-0.41977,1.052,-0.68558,-0.3535,-0.51434,-1.01927,-1.0121,-1.07641,0.4046,0.7005,0.11423,-0.93464,-0.77851,-0.57674,-0.56951,-1.05964,1
peptide_pm_137,-0.02298,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.12621,-0.51434,-1.01927,-0.56056,-0.29926,-0.4832,-0.31027,-0.73372,-0.93464,-0.77851,-0.21174,-0.56951,-1.05964,1
peptide_pm_138,0.37037,0.50258,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,0.19457,2.80582,0.24124,1.62601,-0.42003,-0.4832,0.67133,-0.73372,0.89343,-0.77851,-0.57674,1.1728,1.21194,1
peptide_pm_139,0.71715,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,0.67203,0.20453,-0.45923,-0.56531,-0.4832,-0.23798,0.33494,-0.93464,-0.77851,1.45917,-0.56951,-1.05964,1
peptide_pm_140,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-0.98543,-0.82611,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,0.6521,-0.56951,-1.05964,1
peptide_pm_141,0.22545,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,1.3612,2.11672,-0.11258,-0.34302,-0.4832,0.76264,-0.73372,0.42545,0.03015,2.42305,-0.56951,0.51068,1
peptide_pm_142,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,0.02783,-0.51792,-0.51434,-0.54658,-0.70811,-0.44979,-0.4832,0.57495,-0.73372,0.23533,-0.77851,-0.57674,-0.56951,-1.05964,1
peptide_pm_143,0.99318,-0.12273,-0.63213,-0.68066,-0.02137,-0.56496,-0.68558,0.54759,-0.51434,-1.01927,-1.28942,-1.07641,-0.4832,-0.06043,-0.73372,-0.93464,-0.77851,-0.57674,0.63102,-0.0117,1
peptide_pm_144,-1.08917,-0.78441,0.71767,-0.68066,-0.41977,1.78882,-0.68558,-0.33899,-0.51434,0.68487,1.33802,-0.35702,-0.4832,-0.02873,-0.73372,1.41846,-0.77851,-0.57674,-0.56951,0.00887,1
peptide_pm_145,0.4066,0.26477,-0.63213,-0.68066,-0.41977,1.052,-0.68558,0.98443,-0.51434,-0.30947,-0.33302,0.06131,-0.4832,-0.83024,0.64507,-0.93464,-0.77851,0.30603,-0.56951,-1.05964,1
peptide_pm_146,-1.08917,0.62568,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,0.67569,-0.50368,-0.47255,-0.4832,-0.83024,-0.40404,-0.93464,-0.77851,-0.06979,-0.56951,-1.05964,1
peptide_pm_147,0.67402,2.35753,-0.63213,-0.68066,-0.41977,2.92351,2.42817,-0.50019,-0.51434,-1.01927,0.48828,-0.0122,1.46279,0.75757,2.18451,2.12044,1.00976,-0.57674,-0.56951,1.07105,1
peptide_pm_148,-0.1541,-0.78441,0.41344,-0.68066,-0.41977,-0.56496,-0.68558,-0.14233,0.32537,-0.48386,-0.48057,-0.15398,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,0.38038,-0.56951,-1.05964,1
peptide_pm_149,-1.08917,0.12767,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,0.7378,1.14851,2.2238,-0.00592,-0.27651,0.48275,1.12789,-0.73372,1.53399,0.31237,-0.57674,1.02223,0.77662,1
peptide_pm_150,-0.02298,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-0.56056,-0.70534,-0.4832,-0.31027,-0.73372,-0.93464,-0.77851,-0.21174,-0.56951,-1.05964,1
peptide_pm_151,-0.02298,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-0.56056,-0.28876,-0.4832,-0.31027,-0.73372,-0.93464,-0.77851,-0.32259,-0.56951,-1.05964,1
peptide_pm_152,-0.10752,-0.00942,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,0.16717,-0.51434,-0.34312,-0.80944,-1.07641,-0.4832,0.57495,0.38384,0.07738,-0.77851,-0.57674,-0.56951,-0.15892,1
peptide_pm_153,0.06846,-0.78441,-0.63213,1.01185,-0.41977,-0.56496,-0.68558,1.62599,-0.51434,-1.01927,-0.52323,-0.58632,-0.4832,0.98078,-0.73372,-0.93464,0.89308,-0.57674,-0.56951,0.49643,1
peptide_pm_154,-1.08917,2.73663,0.66676,-0.68066,0.12081,-0.56496,1.62334,0.02531,-0.51434,-1.01927,3.18505,3.65477,-0.4832,-0.83024,0.47743,1.53692,0.12377,1.84715,-0.56951,0.38246,1
peptide_pm_155,0.10814,0.80894,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,1.46641,-0.51434,-0.1106,-0.13925,-0.64583,-0.4832,-0.83024,-0.73372,-0.05716,0.61629,-0.57674,-0.56951,-1.05964,1
peptide_pm_156,0.40315,-0.78441,-0.63213,1.4652,-0.41977,-0.56496,-0.68558,0.65882,0.81428,-0.34771,0.17718,0.19259,1.51788,1.35617,0.33494,1.14059,-0.77851,-0.57674,1.17146,0.5835,1
peptide_pm_157,-1.08917,0.62568,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,0.67569,0.37806,-0.30276,-0.4832,-0.14287,-0.16377,-0.93464,-0.77851,-0.20768,-0.56951,-1.05964,1
peptide_pm_158,-1.08917,0.32632,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,1.46641,-0.51434,-1.01927,0.32118,-0.68259,-0.4832,-0.83024,-0.73372,1.41407,-0.77851,-0.19822,-0.56951,-1.05964,1
peptide_pm_159,0.5498,-0.78441,0.68291,-0.68066,-0.41977,-0.56496,1.23959,-0.20197,-0.51434,1.06884,0.21807,-0.25025,0.61726,-0.83024,-0.73372,-0.93464,-0.77851,0.80622,-0.56951,-1.05964,1
peptide_pm_160,0.73095,-0.78441,2.84855,2.07105,0.23017,-0.56496,1.89376,1.23429,-0.51434,1.22793,1.2758,2.66407,-0.4832,-0.83024,1.15495,0.47078,0.93378,1.5903,2.94873,-0.14467,1
peptide_pm_161,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-1.0121,-0.71234,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,0.51286,-0.56951,-1.05964,1
peptide_pm_162,0.12884,-0.78441,-0.63213,0.97476,-0.41977,-0.56496,-0.68558,0.82001,-0.51434,-0.69038,-1.28942,0.06131,1.82918,1.0277,-0.73372,-0.93464,0.72076,-0.57674,-0.56951,1.03781,1
peptide_pm_163,0.20993,-0.78441,0.82819,-0.68066,-0.41977,-0.56496,-0.68558,-0.53565,-0.51434,0.29479,-0.60501,-0.10322,-0.4832,0.85522,-0.73372,0.59656,0.64207,-0.57674,-0.56951,-1.05964,1
peptide_pm_164,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-0.83077,-0.77886,-0.4832,-0.83024,0.39222,-0.93464,-0.77851,1.35372,-0.56951,-1.05964,1
peptide_pm_165,-1.08917,0.33471,-0.63213,-0.68066,-0.41977,0.50676,-0.68558,-1.1224,-0.51434,0.41564,-0.1908,-0.10672,-0.4832,-0.39271,-0.73372,-0.1025,-0.77851,0.35875,-0.56951,0.4252,1
peptide_pm_166,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-0.96588,-0.77886,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,0.51286,-0.56951,-1.05964,1
peptide_pm_167,0.5291,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-0.68856,-0.2415,0.74153,-0.83024,-0.73372,-0.93464,0.38292,0.88462,-0.56951,0.09752,1
peptide_pm_168,-1.08917,-0.78441,0.71767,-0.68066,-0.41977,1.78882,-0.68558,-0.33899,0.30742,0.68487,1.33802,1.14652,-0.4832,-0.02873,-0.73372,1.41846,-0.77851,-0.57674,-0.56951,0.00887,1
peptide_pm_169,0.69644,-0.78441,1.35967,2.18919,2.47374,-0.56496,1.17649,0.71846,-0.51434,0.48141,0.57716,-0.15048,2.19301,-0.83024,-0.73372,-0.93464,0.39513,-0.57674,-0.56951,0.78137,1
peptide_pm_170,0.71715,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,0.67203,0.20453,-0.45923,-0.56531,-0.4832,-0.24179,0.33494,-0.93464,-0.77851,-0.57674,-0.56951,-1.05964,1
peptide_pm_171,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.00692,-0.51434,-1.01927,-0.97299,0.32386,0.22653,0.44812,0.38384,-0.93464,-0.00648,-0.57674,-0.56951,-0.0861,1
peptide_pm_172,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-1.02276,-0.70534,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,0.03836,-0.56951,-1.05964,1
peptide_pm_173,1.01389,-0.78441,1.45156,3.32395,3.00339,1.54634,-0.68558,1.10694,-0.51434,1.68839,-0.15347,-0.05596,-0.4832,-0.83024,-0.73372,0.41521,1.00705,-0.57674,-0.56951,0.72755,1
peptide_pm_174,-1.08917,-0.15491,-0.63213,-0.68066,-0.02137,-0.56496,-0.68558,0.54759,-0.51434,-1.01927,-1.28942,-1.07641,-0.4832,-0.06043,-0.73372,-0.93464,-0.77851,-0.57674,0.63102,-0.0117,1
peptide_pm_175,0.14437,-0.78441,2.37047,0.83601,-0.41977,-0.56496,-0.68558,2.24499,-0.51434,-1.01927,-0.5019,0.36587,-0.4832,-0.83024,-0.73372,-0.93464,1.86184,2.45955,-0.56951,0.27323,1
peptide_pm_176,-1.08917,1.17965,0.69408,-0.68066,0.19893,-0.56496,2.12942,-0.02627,-0.51434,-1.01927,3.18505,-1.07641,-0.4832,-0.83024,0.58081,0.93,0.06136,-0.57674,-0.56951,0.52334,1
peptide_pm_177,0.64986,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-0.89477,-0.14873,0.29571,-0.83024,-0.73372,-0.93464,-0.04312,0.38038,-0.56951,0.06111,1
peptide_pm_178,-1.08917,-0.21086,-0.63213,-0.68066,-0.07293,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,0.5025,-1.07641,-0.4832,-0.14287,-0.73372,-0.93464,-0.77851,0.38038,0.38231,0.53601,1
peptide_pm_179,0.06156,-0.78441,0.89649,-0.68066,-0.41977,-0.56496,-0.68558,-0.28418,-0.51434,1.13156,-0.74011,0.02105,-0.4832,-0.83024,-0.73372,0.64628,0.1794,-0.57674,-0.56951,-1.05964,1
peptide_pm_180,2.22673,1.67346,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.4212,0.30742,-0.39972,0.35317,-1.07641,-0.4832,1.27373,-0.73372,0.92268,-0.77851,-0.57674,-0.56951,-0.17,1
peptide_pm_181,-0.1541,-0.78441,0.41344,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,0.32537,-0.48386,-0.48057,-0.60382,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,0.38038,-0.56951,-1.05964,1
peptide_pm_182,-1.08917,0.80894,-0.63213,-0.05421,0.87387,-0.56496,0.43733,-1.1224,-0.51434,0.41717,-0.03436,1.73464,-0.4832,0.98078,-0.73372,-0.12151,-0.77851,0.26006,-0.56951,0.42678,1
peptide_pm_183,0.10641,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,1.15265,0.56555,-0.84499,-0.245,-0.4832,0.48363,-0.73372,-0.93464,0.16176,-0.57674,-0.56951,-0.09877,1
peptide_pm_184,-1.08917,-0.25982,-0.63213,-0.68066,0.10831,-0.56496,-0.68558,0.70395,-0.51434,-1.01927,0.23229,-1.07641,-0.4832,0.25535,-0.73372,-0.93464,-0.77851,-0.57674,0.32719,0.65156,1
peptide_pm_185,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,0.4621,0.16323,-0.27791,-0.53556,-0.4832,-0.2253,0.25392,-0.93464,-0.77851,1.19015,-0.56951,-1.05964,1
peptide_pm_186,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,0.09608,-0.51792,-0.51434,0.18158,-0.30457,-0.40253,-0.4832,0.04863,-0.73372,0.37134,-0.77851,0.24384,-0.56951,0.85102,1
peptide_pm_187,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-1.02276,-0.64933,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,-0.21174,-0.56951,-1.05964,1
peptide_pm_188,0.23581,-0.78441,2.02153,-0.68066,-0.41977,-0.56496,2.68443,-0.28579,-0.51434,1.43292,-0.48946,-0.32027,2.08284,-0.83024,-0.73372,3.16463,-0.77851,2.72587,-0.56951,1.48421,1
peptide_pm_189,0.40315,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,0.65882,0.81428,-0.34771,0.17718,0.06131,1.51788,1.35617,0.33494,-0.93464,-0.77851,-0.57674,1.17146,0.5835,1
peptide_pm_190,1.08807,-0.78441,-0.63213,2.62194,-0.41977,-0.56496,-0.68558,-0.09881,-0.51434,0.82255,-0.34724,0.36937,-0.4832,0.80323,-0.73372,0.78229,-0.77851,2.42305,-0.56951,0.87001,1
peptide_pm_191,-1.08917,0.80894,-0.63213,-0.05421,0.87387,-0.56496,0.43733,-1.1224,-0.51434,0.41717,-0.56767,1.73464,-0.4832,0.98078,-0.73372,0.59656,-0.77851,0.26006,-0.56951,0.42678,1
peptide_pm_192,0.29964,-0.78441,0.69036,-0.68066,-0.41977,-0.56496,0.84683,-0.34221,-0.51434,0.80113,0.30162,-0.252,0.70182,-0.83024,-0.73372,-0.93464,-0.77851,0.83596,-0.56951,-1.05964,1
peptide_pm_193,0.14437,-0.78441,2.37047,-0.68066,-0.41977,-0.56496,-0.68558,2.24499,-0.51434,-1.01927,-0.5019,-0.09272,2.19301,-0.83024,-0.73372,-0.93464,1.86184,2.45955,-0.56951,0.27323,1
peptide_pm_194,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-1.14187,-0.64933,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,0.11,-0.56951,-1.05964,1
peptide_pm_195,-1.08917,-0.21086,-0.63213,-0.68066,-0.07293,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,0.5025,-1.07641,-0.4832,-0.14287,-0.73372,-0.93464,-0.77851,-0.57674,0.38231,0.11968,1
peptide_pm_196,-1.08917,-0.12273,-0.63213,-0.68066,-0.02137,-0.56496,-0.68558,0.54759,-0.51434,-1.01927,-1.28942,-1.07641,-0.4832,-0.06043,-0.73372,-0.93464,-0.77851,-0.57674,0.63102,-0.14942,1
peptide_pm_197,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-0.2957,-0.81477,-0.79286,-0.4832,-0.40792,-0.73372,-0.93464,-0.77851,-0.57674,-0.56951,-1.05964,1
peptide_pm_198,2.15599,-0.78441,-0.63213,1.8636,-0.41977,1.20205,-0.68558,0.61852,-0.51434,1.07649,0.09007,-0.57757,-0.4832,1.21793,-0.73372,1.58956,-0.77851,-0.57674,-0.56951,-0.33305,1
peptide_pm_199,-1.08917,0.80894,-0.63213,-0.05421,0.87387,-0.56496,0.43733,-1.1224,-0.51434,-0.13814,-0.16769,1.73464,-0.4832,0.98078,-0.73372,0.59656,-0.77851,0.26006,-0.56951,-1.05964,1
peptide_pm_200,0.67574,1.18524,3.71778,4.0081,-0.41977,0.58848,1.45078,1.78397,2.38183,0.4294,-0.32591,1.82741,-0.4832,-0.83024,-0.73372,-0.93464,1.70988,1.86067,3.33995,1.00298,1
peptide_pm_201,-0.02298,0.25777,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-1.28942,-0.81386,-0.4832,-0.31027,0.30701,-0.93464,-0.77851,-0.57674,-0.56951,-1.05964,1
peptide_pm_202,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,0.50676,-0.68558,-0.00692,-0.51434,0.41564,-0.20858,-0.36227,-0.4832,-0.39271,-0.73372,-0.1025,-0.77851,0.35875,-0.56951,0.4252,1
peptide_pm_203,1.37446,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,0.78252,0.24736,-0.45568,-0.56531,-0.4832,-0.22023,0.39222,-0.93464,-0.77851,0.96303,-0.56951,-1.05964,1
peptide_pm_204,0.32379,0.50538,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.10364,1.34462,0.52272,0.5505,0.49189,-0.4832,-0.83024,-0.73372,-0.93464,1.28112,-0.57674,1.24002,0.42995,1
peptide_pm_205,0.49804,1.71123,-0.63213,-0.68066,-0.41977,2.52161,-0.68558,0.63141,-0.51434,-0.10142,-0.19258,1.79415,-0.4832,-0.83024,0.94821,1.05138,0.88222,1.36319,-0.56951,1.11854,1
peptide_pm_206,-1.08917,-0.2864,-0.63213,-0.68066,-0.04793,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,0.32651,-1.07641,-0.4832,-0.16189,-0.73372,-0.93464,-0.77851,-0.57674,0.26132,0.11968,1
peptide_pm_207,0.40315,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,0.65882,0.81428,-0.34771,0.17718,0.04731,1.51788,1.35617,0.33494,1.14059,-0.77851,-0.57674,1.17146,0.5835,1
peptide_pm_208,0.10814,0.80894,0.78225,-0.68066,-0.41977,-0.56496,-0.68558,1.46641,-0.51434,-0.1106,-0.13925,-0.38853,-0.4832,-0.83024,-0.73372,-0.05716,0.61629,-0.57674,-0.56951,-1.05964,1
peptide_pm_209,0.62226,0.10389,1.05419,-0.68066,-0.41977,-0.56496,-0.68558,0.89255,-0.51434,0.2749,1.26158,1.99894,-0.4832,1.39929,1.39942,-0.93464,0.87544,1.63356,1.02223,0.33022,1
peptide_pm_210,0.27031,0.7278,-0.63213,-0.68066,-0.41977,0.81221,0.52361,0.39123,-0.51434,-1.01927,-1.28942,-0.63008,-0.4832,-0.83024,-0.73372,-0.93464,0.40463,-0.57674,-0.56951,1.20086,1
peptide_pm_211,-1.08917,-0.25982,-0.63213,-0.68066,0.10831,-0.56496,-0.68558,0.70395,-0.51434,-1.01927,0.08474,-1.07641,-0.4832,0.25535,-0.73372,-0.93464,-0.77851,-0.57674,0.41323,0.65156,1
peptide_pm_212,0.40315,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,1.94839,0.81428,-0.34771,0.17718,-0.34652,1.51788,1.35617,0.33494,1.14059,-0.77851,-0.57674,1.17146,0.5835,1
peptide_pm_213,0.36002,-0.78441,1.60926,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-0.52323,-0.27301,1.21426,-0.83024,-0.73372,-0.93464,0.85644,1.40374,-0.56951,0.37296,1
peptide_pm_214,-0.09716,-0.78441,0.71767,-0.68066,1.57538,-0.56496,-0.68558,0.92479,-0.51434,0.37892,-0.02014,0.64067,-0.4832,0.05117,0.44111,1.41846,-0.77851,-0.57674,-0.56951,1.48738,1
peptide_pm_215,0.60673,-0.78441,-0.63213,1.38415,3.06744,-0.56496,1.58857,0.04627,-0.51434,2.36607,0.20207,-0.35002,-0.4832,1.94843,-0.73372,2.54747,1.66374,-0.57674,-0.56951,1.15653,1
peptide_pm_216,0.23063,-0.78441,0.9474,-0.68066,-0.41977,-0.56496,-0.68558,-0.10525,-0.51434,0.21371,-0.11258,-0.36577,-0.4832,-0.83024,-0.73372,0.7311,-0.77851,-0.57674,-0.56951,0.42678,1
peptide_pm_217,0.69644,-0.78441,0.81205,0.77419,2.47374,1.20071,-0.68558,0.68138,-0.51434,1.43445,0.20385,0.05781,1.67033,-0.83024,-0.73372,-0.93464,0.47925,-0.57674,-0.56951,1.81822,1
peptide_pm_218,0.5291,-0.00942,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.51792,-0.51434,-0.34312,-0.74011,-1.07641,-0.4832,0.57495,0.38384,0.07738,-0.77851,-0.57674,-0.56951,-0.15892,1
peptide_pm_219,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,1.46641,-0.51434,-0.75922,-1.28942,-0.72635,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,-0.57674,-0.56951,-1.05964,1
peptide_pm_220,2.99618,-0.78441,-0.63213,1.74546,-0.41977,1.7004,-0.68558,0.46216,-0.51434,1.02295,0.18607,-0.60382,-0.4832,1.2154,2.51838,2.26961,-0.77851,-0.57674,-0.56951,-0.20325,1
peptide_pm_221,-0.1541,-0.78441,0.41344,-0.68066,-0.41977,-0.56496,-0.68558,-0.14233,0.32537,-1.01927,-0.82366,-0.15398,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,0.38038,-0.56951,-1.05964,1
peptide_pm_222,-1.08917,2.73663,0.98714,-0.68066,0.12081,-0.56496,1.62334,0.02531,-0.51434,-1.01927,3.18505,1.59111,-0.4832,-0.83024,0.47743,1.53692,0.12377,1.84715,-0.56951,0.38246,1
peptide_pm_223,-1.08917,0.62568,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,0.67569,-1.09032,5e-05,-0.4832,-0.83024,-0.40404,-0.93464,-0.77851,-0.57674,-0.56951,-1.05964,1
peptide_pm_224,1.35548,2.20505,1.2268,-0.68066,0.29267,-0.56496,2.46037,0.57661,-0.51434,0.29479,-1.28942,1.49484,-0.4832,-0.83024,1.5014,0.24557,-0.77851,1.96882,2.12328,0.74179,1
peptide_pm_225,0.2013,0.69703,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.38251,0.38338,-0.37219,0.34784,0.95399,-0.4832,1.96491,-0.73372,-0.93464,-0.77851,1.85662,-0.56951,-1.05964,1
peptide_pm_226,0.30137,0.80894,-0.63213,-0.05421,0.87387,-0.56496,0.43733,-1.1224,-0.51434,0.41717,-0.03436,1.73464,-0.4832,0.98078,-0.73372,0.59656,-0.77851,0.26006,-0.56951,0.42678,1
peptide_pm_227,-1.08917,-0.21086,-0.63213,-0.68066,-0.07293,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,0.5025,-1.07641,-0.4832,-0.14287,-0.73372,-0.93464,-0.77851,-0.57674,-0.03176,0.53601,1
peptide_pm_228,4.11241,-0.78441,2.49837,-0.68066,2.91121,0.93813,1.15589,0.39445,3.26849,2.24216,4.07034,1.61386,3.62016,0.92244,1.50559,2.35589,1.21057,-0.57674,0.70362,0.41887,1
peptide_pm_229,0.67574,-0.78441,-0.63213,-0.68066,1.71287,-0.56496,-0.68558,0.6572,-0.51434,1.58743,-0.51612,0.14008,-0.4832,0.12092,0.50537,1.04553,1.53349,-0.57674,-0.56951,1.42722,1
peptide_pm_230,0.98628,2.75481,1.54966,2.20018,3.59396,2.36755,3.58199,0.06078,1.97164,1.09332,0.53094,0.21709,3.53304,0.95541,-0.73372,1.25466,1.37339,-0.57674,-0.56951,0.87951,1
peptide_pm_231,0.9397,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,0.78528,0.15099,-0.48412,-0.53556,-0.4832,-0.22023,0.31818,-0.93464,-0.77851,1.21989,-0.56951,-1.05964,1
peptide_pm_232,-1.08917,-0.78441,0.08934,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-0.4395,-0.18902,0.08231,-0.4832,0.5407,-0.73372,0.44153,-0.77851,-0.57674,-0.56951,1.04414,1
peptide_pm_233,0.10469,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,0.01008,0.68793,-0.4832,-0.09341,-0.73372,-0.93464,-0.77851,0.58451,-0.56951,-1.05964,1
peptide_pm_234,-0.25934,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-1.28942,-0.68259,-0.4832,-0.51319,-0.73372,-0.93464,-0.77851,0.63318,-0.56951,-1.05964,1
