,PAAC_Xc1.A,PAAC_Xc1.R,PAAC_Xc1.N,PAAC_Xc1.D,PAAC_Xc1.C,PAAC_Xc1.Q,PAAC_Xc1.E,PAAC_Xc1.G,PAAC_Xc1.H,PAAC_Xc1.I,PAAC_Xc1.L,PAAC_Xc1.K,PAAC_Xc1.M,PAAC_Xc1.F,PAAC_Xc1.P,PAAC_Xc1.S,PAAC_Xc1.T,PAAC_Xc1.W,PAAC_Xc1.Y,PAAC_Xc1.V,PAAC_Xc2.lambda1,PAAC_Xc2.lambda2,PAAC_Xc2.lambda3,y
peptide_nm_321,0.1135,0.67144,0.42949,-0.65651,-0.42851,1.59615,2.29635,1.51117,-0.49941,-0.17632,-0.28034,-0.54871,1.14964,-0.86036,1.04972,1.30064,0.11547,0.71638,-0.52788,-0.21258,-0.05042,0.09609,-0.46856,0
peptide_nm_322,-0.85632,1.20144,0.34467,-0.65651,-0.42851,-0.56687,-0.61951,0.74527,-0.49941,-0.91171,-0.78378,0.21352,-0.51075,-0.03384,-0.68437,-0.8015,0.04669,-0.59113,-0.52788,-0.93585,0.44482,1.32859,0.20336,0
peptide_nm_323,0.17539,-0.72246,-0.63272,1.27176,-0.42851,0.58366,0.93146,-0.30306,-0.49941,-0.91171,-0.7168,-0.98168,1.2556,1.05077,0.23801,1.4348,-0.74592,-0.59113,-0.52788,1.37244,-0.80222,-1.00564,-0.51908,0
peptide_nm_324,-0.39435,0.6055,0.37924,0.20691,-0.42851,0.46347,-0.61951,0.21693,-0.49941,0.48948,-0.32445,-0.56919,-0.51075,-0.86036,0.14166,-0.13394,0.89535,-0.59113,-0.52788,-0.93585,-0.14179,-0.19417,1.53699,0
peptide_nm_325,0.98641,0.60181,-0.63272,1.06553,-0.42851,-0.56687,0.07304,-0.96038,1.86088,0.48559,0.116,-0.15899,-0.51075,-0.86036,0.13936,0.52991,0.89079,0.65106,-0.52788,0.43843,0.23612,0.58276,0.31844,0
peptide_nm_326,-0.36615,0.68657,0.44102,2.09189,-0.42851,0.52638,-0.61951,-0.33579,2.01197,-0.16834,-0.74149,0.76901,-0.51075,-0.86036,-0.68437,-0.09318,0.12482,-0.59113,1.81597,-0.93585,0.30774,0.02049,-1.08396,0
peptide_nm_327,0.64038,1.42872,4.83158,5.87061,-0.42851,2.77128,3.88047,0.31105,3.33473,2.1147,4.06353,1.24565,-0.51075,1.91211,6.45211,5.68688,3.68528,0.75411,1.8577,3.52899,-0.50852,-0.37824,-0.40545,0
peptide_nm_328,0.60918,0.68177,-0.63272,0.25651,-0.42851,0.52265,0.11486,-0.33792,-0.49941,-0.91171,-0.27343,-0.98168,1.16194,-0.86036,-0.68437,-0.8015,0.12185,-0.59113,-0.52788,-0.20722,-0.75071,-0.23852,0.37036,0
peptide_nm_329,1.15229,-0.00072,-0.63272,0.28202,-0.42851,1.67307,-0.61951,-0.32052,0.78697,-0.15017,-0.24718,-0.98168,-0.51075,-0.86036,0.21351,-0.8015,1.93014,-0.59113,-0.52788,-0.18686,-0.27536,-0.68461,-0.4833,0
peptide_nm_330,0.15711,-0.72246,-0.63272,1.23761,-0.42851,1.69343,0.90399,0.97665,2.09674,1.39367,-0.2384,-0.07679,1.22431,1.01692,0.22167,2.12741,1.95446,-0.59113,0.6836,0.57575,-1.14524,-0.42903,-0.25979,0
peptide_nm_331,-0.36524,-0.72246,-0.63272,1.17916,-0.42851,2.71897,0.11874,-0.33463,-0.49941,-0.91171,0.20368,-0.54319,1.17078,0.95899,-0.68437,-0.8015,0.12644,-0.59113,-0.52788,0.52911,-0.12137,-0.86668,0.34314,0
peptide_nm_332,2.51677,4.12564,0.42284,2.04535,0.30041,-0.56687,0.10489,2.72373,3.20386,-0.91171,3.42015,-0.98168,1.13924,0.92487,5.34691,4.07277,5.24602,4.60615,5.23251,3.37659,-0.14253,-0.25252,0.24973,0
peptide_nm_333,-0.37521,-0.03096,-0.63272,0.2427,-0.42851,-0.56687,0.10375,-0.34733,-0.49941,-0.18207,-0.28763,-0.55209,-0.51075,0.03085,-0.68437,-0.8015,1.81802,-0.59113,-0.52788,-0.93585,0.73105,-1.33854,0.76704,0
peptide_nm_334,0.13677,-0.72246,-0.63272,-0.65651,0.32261,0.5406,1.61987,0.93777,2.04463,2.10044,-1.21276,-0.09495,-0.51075,0.05944,-0.68437,-0.08397,1.01821,-0.59113,-0.52788,-0.19522,0.09306,-0.40508,-0.79621,0
peptide_nm_335,0.05667,0.58977,-0.63272,-0.65651,0.26202,1.4694,0.75299,0.78466,0.67,-0.91171,-0.33497,-0.98168,-0.51075,-0.01475,-0.68437,-0.14185,0.06499,-0.59113,0.56353,0.42593,0.05555,0.20308,1.23876,0
peptide_nm_336,-0.42189,1.15072,-0.63272,0.96738,-0.42851,-0.56687,0.68664,-0.40682,0.61347,0.40594,-0.79509,-0.20589,2.4643,-0.05563,-0.68437,-0.17374,-0.74592,-0.59113,0.51076,0.36009,0.83636,0.68181,1.40857,0
peptide_nm_337,2.10817,-0.01232,1.5319,-0.65651,-0.42851,-0.56687,2.35151,0.92835,-0.49941,2.83478,-0.73773,0.34182,-0.51075,0.05488,0.19908,-0.08753,1.88713,-0.59113,-0.52788,1.27502,0.0386,-0.71414,-0.20134,0
peptide_nm_338,0.88595,1.78169,0.32141,0.15757,-0.42851,0.40459,-0.61951,-0.40537,0.6164,-0.91171,-0.37521,-0.59276,0.98069,0.75333,-0.68437,-0.17209,0.02782,0.58334,2.59625,0.36351,0.89268,0.83774,1.08725,0
peptide_nm_339,-0.34062,0.75996,0.49694,0.30734,0.35158,1.73351,0.931,-0.30326,2.14277,1.43454,-0.71694,-0.52121,-0.51075,-0.86036,0.23773,-0.05629,1.08626,-0.59113,-0.52788,0.60255,-0.3265,-0.97452,-1.00785,0
peptide_nm_340,-0.85632,-0.03126,0.42073,0.24231,-0.42851,-0.56687,0.10344,-0.34759,-0.49941,-0.18239,-0.28803,-0.12288,-0.51075,-0.86036,-0.68437,-0.10657,0.96264,-0.59113,-0.52788,-0.21855,0.88111,0.34543,-1.40093,0
peptide_nm_341,-0.85632,-0.72246,0.42282,2.04531,-0.42851,-0.56687,-0.61951,0.26763,-0.49941,-0.91171,-0.74948,-0.55142,-0.51075,0.03224,1.03883,-0.10519,-0.74592,-0.59113,0.62418,-0.21712,0.2115,-1.07773,0.90467,0
peptide_nm_342,1.21994,0.02359,-0.63272,-0.65651,-0.42851,0.59082,0.1608,-0.96038,-0.49941,-0.12452,-0.71371,-0.98168,3.04395,0.10116,0.24375,-0.05143,-0.74592,-0.59113,0.71313,1.38681,-0.52121,-1.48313,-0.43354,0
peptide_nm_343,0.06749,1.26922,1.39093,0.2068,-0.42851,-0.56687,0.07488,-0.37181,-0.49941,0.4893,-0.76866,-0.56924,-0.51075,-0.00472,-0.68437,0.53345,0.89514,-0.59113,2.78516,0.44208,0.23332,0.47254,0.37091,0
peptide_nm_344,-0.40556,0.57327,-0.63272,1.02842,-0.42851,1.4438,0.73573,-0.96038,-0.49941,1.13906,-0.34601,-0.5792,1.03269,0.80959,-0.68437,-0.8015,-0.74592,-0.59113,-0.52788,-0.26352,-0.46157,0.97458,1.1993,0
peptide_nm_345,1.48874,-0.04835,1.42207,0.22008,-0.42851,-0.56687,0.08556,-0.36275,0.70208,0.51085,0.14003,-0.14412,-0.51075,0.00844,-0.68437,-0.8015,1.75353,0.67352,-0.52788,-0.93585,0.16551,0.02483,0.49306,0
peptide_nm_346,0.16563,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,0.14864,-0.96038,-0.49941,0.63813,-0.72149,-0.98168,1.2389,-0.86036,-0.68437,0.67526,-0.74592,-0.59113,0.69379,-0.1737,-1.63495,-0.99994,0.6151,0
peptide_nm_347,-0.34061,-0.72246,-0.63272,0.30736,0.35159,0.58334,0.15576,0.35389,-0.49941,-0.12961,-1.21276,-0.5212,-0.51075,-0.86036,1.15987,-0.05628,0.17018,-0.59113,-0.52788,-0.16664,-0.97436,-0.40644,-1.06681,0
peptide_nm_348,2.76021,1.87654,-0.63272,0.18841,-0.42851,0.44139,2.09887,-0.96038,0.65866,-0.91171,-1.21276,-0.57803,-0.51075,-0.86036,0.93227,0.50501,-0.74592,-0.59113,1.63377,-0.26156,-0.31094,-0.15941,2.33495,0
peptide_nm_349,-0.37975,-0.0375,-0.63272,0.2342,-0.42851,-0.56687,1.52976,-0.96038,-0.49941,0.53376,-0.29638,0.29489,-0.51075,0.02243,-0.68437,0.57581,-0.74592,-0.59113,-0.52788,-0.22502,0.81146,-0.69256,0.21831,0
peptide_nm_350,-0.37886,2.02253,3.55087,1.12825,-0.42851,-0.56687,-0.61951,2.08161,0.72372,-0.91171,-0.29466,-0.55536,1.12414,0.02409,0.16936,1.26835,0.10224,-0.59113,2.89672,0.48848,0.02396,-0.1342,0.24611,0
peptide_nm_351,-0.37031,-0.72246,-0.63272,0.25185,0.30667,0.5171,0.11111,-0.34109,-0.49941,-0.17465,-1.21276,-0.54772,-0.51075,0.9402,0.18464,1.30542,-0.74592,0.71935,1.79607,0.51398,-0.50244,-0.03863,0.05776,0
peptide_nm_352,0.53861,1.28245,2.42293,0.21254,-0.42851,-0.56687,2.87549,-0.36789,-0.49941,0.49861,0.12838,-0.15133,-0.51075,-0.86036,0.97844,-0.8015,-0.74592,0.66263,0.58381,-0.24231,0.53332,-0.25476,0.74982,0
peptide_nm_353,0.15568,0.00481,2.69254,-0.65651,-0.42851,0.56169,0.90184,0.32915,0.79683,2.92517,0.73321,-0.52987,-0.51075,-0.86036,2.02991,-0.07031,-0.74592,-0.59113,1.89167,1.32836,-0.62827,-0.54845,-0.56828,0
peptide_nm_354,0.22386,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,1.00434,-0.27218,-0.49941,1.54552,1.90285,-0.98168,-0.51075,0.14011,0.28135,-0.02104,-0.74592,-0.59113,0.7634,-0.13027,-1.9077,-1.20745,-0.85676,0
peptide_nm_355,0.59534,-0.02697,1.48724,0.24788,-0.42851,0.51236,0.83536,-0.34379,0.74018,-0.17787,0.18293,-0.11755,1.14615,0.036,-0.68437,1.99546,0.97323,0.71363,-0.52788,-0.93585,-0.43641,-0.40618,0.58296,0
peptide_nm_356,0.61746,-0.01638,-0.63272,-0.65651,-0.42851,-0.56687,0.11901,-0.3344,-0.49941,-0.91171,-0.74044,-0.54303,-0.51075,0.95966,1.07244,-0.8015,-0.74592,-0.59113,-0.52788,1.99514,-0.50792,-0.69931,0.5036,0
peptide_nm_357,1.09777,-0.72246,-0.63272,0.25654,-0.42851,1.61227,0.84929,0.9071,-0.49941,-0.17084,0.1963,0.32692,-0.51075,0.04458,0.18914,0.61037,0.9897,0.72612,-0.52788,-0.20719,0.18815,-0.67881,-0.00967,0
peptide_nm_358,1.24103,-0.72246,-0.63272,-0.65651,-0.42851,0.60258,0.16873,-0.96038,2.18702,-0.91171,-0.70864,-0.04532,-0.51075,-0.86036,0.25318,0.71388,0.18551,-0.59113,0.72573,-0.15377,-1.48006,-0.80977,-0.67731,0
peptide_nm_359,-0.85632,-0.02711,-0.63272,0.2477,-0.42851,-0.56687,1.56234,-0.34392,-0.49941,-0.91171,0.18265,-0.98168,-0.51075,-0.86036,0.18067,-0.1024,0.11348,-0.59113,-0.52788,-0.93585,0.8749,-1.01112,0.04881,0
peptide_nm_360,-0.36594,-0.01764,-0.63272,-0.65651,-0.42851,1.62055,-0.61951,-0.96038,-0.49941,-0.91171,-0.74129,-0.54382,-0.51075,0.04802,-0.68437,0.61573,0.12519,-0.59113,-0.52788,-0.20442,0.95076,-1.56192,0.19159,0
peptide_nm_361,-0.85632,-0.72246,2.73229,-0.65651,-0.42851,-0.56687,0.15026,-0.96038,-0.49941,-0.91171,-0.72045,-0.98168,-0.51075,1.03668,-0.68437,-0.06157,0.16368,-0.59113,0.69636,0.59166,-0.62627,-0.97001,-0.47329,0
peptide_nm_362,2.63387,1.42743,-0.63272,0.27538,-0.42851,0.54517,0.13004,-0.32505,-0.49941,-0.15556,1.66349,-0.98168,-0.51075,0.06324,1.09868,-0.081,0.13979,0.7533,-0.52788,0.55153,-0.80028,-0.20331,-0.3134,0
peptide_nm_363,-0.85632,-0.72246,-0.63272,1.2353,-0.42851,-0.56687,3.1846,0.97429,-0.49941,-0.14418,-0.72617,-0.98168,1.2222,1.01463,1.1255,-0.8015,0.15311,-0.59113,0.68213,-0.93585,-0.53864,0.09238,-1.43684,0
peptide_nm_364,0.53242,-0.72246,0.38131,3.66943,-0.42851,-0.56687,0.07639,-0.37052,-0.49941,-0.20968,-1.21276,-0.56834,-0.51075,0.85464,-0.68437,-0.8015,-0.74592,-0.59113,0.57888,0.44508,0.85132,-0.9577,1.43212,0
peptide_nm_365,-0.37099,-0.72246,2.55668,0.25058,-0.42851,1.59803,0.83968,0.27646,0.74387,0.56034,0.18709,1.18507,-0.51075,1.8367,0.18343,0.60114,0.11622,-0.59113,-0.52788,-0.93585,-0.323,-0.00759,-0.1074,0
peptide_nm_366,1.97233,0.63274,-0.63272,0.22462,-0.42851,-0.56687,-0.61951,0.24108,-0.49941,-0.19674,0.14703,-0.98168,-0.51075,0.88623,-0.68437,-0.12025,-0.74592,-0.59113,0.59927,1.17371,0.74315,-0.3129,0.17513,0
peptide_nm_367,0.09463,-0.72246,-0.63272,1.12082,-0.42851,0.49359,0.81005,-0.35452,0.71862,-0.91171,0.15866,-0.55713,1.11733,-0.86036,0.1658,-0.11442,-0.74592,0.69094,-0.52788,-0.93585,-0.00678,0.06289,0.17327,0
peptide_nm_368,-0.85632,-0.01447,-0.63272,1.18479,-0.42851,2.72904,-0.61951,-0.96038,-0.49941,-0.91171,-0.26557,-0.54185,-0.51075,0.05211,-0.68437,-0.8015,0.12911,-0.59113,-0.52788,-0.93585,-0.04819,-0.82673,0.12114,0
peptide_nm_369,0.02036,0.53758,-0.63272,0.98201,-0.42851,0.41077,-0.61951,-0.40184,-0.49941,-0.91171,0.05156,-0.59029,-0.51075,-0.04838,0.09941,-0.16808,0.03274,-0.59113,-0.52788,-0.28204,0.46022,0.35881,1.89694,0
peptide_nm_370,-0.39084,1.95364,1.40658,0.21348,-0.42851,-0.56687,-0.61951,0.22588,-0.49941,-0.20579,1.47243,-0.98168,-0.51075,-0.86036,0.98024,1.88905,0.08095,-0.59113,0.58501,-0.24156,0.42022,0.3635,0.07757,0
peptide_nm_371,0.20729,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,1.07256,-0.49941,0.70131,-0.19016,-0.50683,-0.51075,0.12476,-0.68437,-0.03302,0.19878,-0.59113,-0.52788,1.44382,-0.5684,-1.57843,-1.14212,0
peptide_nm_372,-0.38916,-0.05102,-0.63272,1.08973,-0.42851,1.51697,-0.61951,-0.96038,-0.49941,-0.91171,1.48211,-0.14743,-0.51075,-0.86036,-0.68437,-0.12644,-0.74592,-0.59113,0.58902,0.45774,-1.09025,0.46468,1.30638,0
peptide_nm_373,-0.35954,-0.00845,0.45549,2.12892,-0.42851,0.5411,-0.61951,0.30563,-0.49941,-0.91171,1.17534,-0.53811,-0.51075,-0.86036,-0.68437,0.63422,0.13655,-0.59113,1.84754,0.54609,-0.28611,-0.31065,-0.55797,0
peptide_nm_374,1.92705,1.27779,-0.63272,-0.65651,-0.42851,2.53707,0.07787,1.40407,0.68897,0.49533,-0.76675,-0.56747,1.07769,-0.00104,-0.68437,-0.13115,0.07814,-0.59113,-0.52788,0.44801,0.41444,0.23872,0.34217,0
peptide_nm_375,0.51342,3.21496,1.3676,1.90355,0.26215,-0.56687,0.06687,0.78499,0.67023,1.16557,0.10417,-0.98168,1.05264,-0.01459,0.94841,1.83761,-0.74592,0.64,1.65535,4.5123,0.10472,0.51968,0.80226,0
peptide_nm_376,-0.27376,-0.72246,-0.63272,-0.65651,0.45272,-0.56687,-0.61951,-0.21806,-0.49941,-0.02822,-0.09256,-0.98168,1.48402,0.21878,-0.68437,-0.8015,0.28894,-0.59113,-0.52788,2.53987,-2.6778,-2.00994,-2.03805,0
peptide_nm_377,-0.39249,0.61084,0.38331,1.07728,-0.42851,0.46762,-0.61951,-0.36936,-0.49941,0.49512,0.12506,0.26077,1.07744,-0.86036,-0.68437,1.20924,0.07802,0.65953,0.58106,-0.93585,1.25588,0.02761,-0.21423,0
peptide_nm_378,0.10316,-0.03294,0.41817,0.24013,0.29718,0.50311,1.54407,2.09612,-0.49941,-0.91171,0.17096,-0.98168,-0.51075,1.80563,-0.68437,0.58498,0.95849,-0.59113,0.6191,-0.22029,-0.24531,-0.19478,0.4252,0
peptide_nm_379,-0.35343,0.00034,-0.63272,-0.65651,0.3322,-0.56687,0.13648,0.32121,0.78885,-0.91171,-0.72926,-0.98168,-0.51075,-0.86036,0.21482,-0.8015,0.14741,-0.59113,-0.52788,0.56433,-0.53891,-0.06511,-1.02692,0
peptide_nm_380,-0.39717,-0.72246,-0.63272,1.91795,0.26604,-0.56687,1.45121,0.79481,0.67681,-0.21538,0.11158,0.24824,-0.51075,2.54174,0.13662,-0.13801,0.06971,0.64692,0.56988,-0.93585,0.44771,0.0132,0.90656,0
peptide_nm_381,-0.36646,-0.72246,-0.63272,-0.65651,-0.42851,0.52568,0.1169,-0.33619,-0.49941,-0.91171,0.20015,-0.54429,-0.51075,-0.86036,-0.68437,-0.8015,1.86462,0.72973,-0.52788,0.52546,-0.11651,-0.8505,0.40245,0
peptide_nm_382,0.48445,1.84697,-0.63272,1.8494,-0.42851,-0.56687,0.05235,0.17859,-0.49941,-0.23393,-1.21276,-0.58262,-0.51075,-0.86036,-0.68437,-0.8015,0.84191,-0.59113,-0.52788,-0.26923,1.20355,0.42647,0.50786,0
peptide_nm_383,-0.85632,-0.72246,-0.63272,0.28971,-0.42851,0.56228,0.14156,0.32983,0.79751,-0.14393,0.24748,-0.98168,-0.51075,-0.86036,0.22086,-0.8015,0.15341,-0.59113,-0.52788,-0.18072,-0.39284,-0.95218,-0.32654,0
peptide_nm_384,-0.38543,-0.04565,1.43031,-0.65651,-0.42851,-0.56687,-0.61951,-0.36035,0.70689,-0.91171,-0.30729,-0.98168,1.10165,0.8842,0.15762,-0.8015,-0.74592,-0.59113,0.59796,-0.23348,0.26442,-0.1546,0.4857,0
peptide_nm_385,1.42671,1.90264,0.3675,0.1969,-0.42851,-0.56687,1.43975,0.20327,-0.49941,-0.91171,0.10424,-0.57398,1.05273,-0.86036,-0.68437,-0.14168,-0.74592,-0.59113,-0.52788,-0.93585,1.09884,0.43126,-0.05732,0
peptide_nm_386,-0.85632,0.09231,3.09262,-0.65651,-0.42851,-0.56687,-0.61951,-0.23804,-0.49941,-0.91171,-1.21276,-0.98168,-0.51075,-0.86036,-0.68437,4.11352,0.26109,-0.59113,-0.52788,-0.93585,-1.82763,-2.06321,-1.72824,0
peptide_nm_387,0.64498,-0.72246,0.4635,0.27881,-0.42851,0.54926,0.8851,-0.32271,0.78257,-0.15278,0.23065,-0.98168,-0.51075,-0.86036,-0.68437,-0.8015,-0.74592,0.75824,-0.52788,2.04986,-1.09924,-0.45292,0.15338,0
peptide_nm_388,0.19994,-0.72246,1.68107,-0.65651,-0.42851,0.61104,0.17443,-0.28742,2.20645,-0.11077,-0.70499,-0.98168,1.29764,-0.86036,-0.68437,-0.03833,0.19225,0.83293,-0.52788,-0.14811,-0.95731,-1.12489,-1.06237,0
peptide_nm_389,-0.35293,0.00106,-0.63272,1.22518,0.33296,0.55587,0.13724,1.60539,0.79015,-0.14829,0.72318,-0.5322,2.93662,0.07213,0.21573,-0.07408,0.14831,-0.59113,3.08273,0.56584,-0.92436,-0.66775,0.04141,0
peptide_nm_390,0.00312,-0.10483,-0.63272,0.14664,-0.42851,-0.56687,0.02649,-0.41282,-0.49941,-0.26002,-0.79961,-0.21429,-0.51075,-0.86036,-0.68437,-0.18054,-0.74592,0.56756,-0.52788,0.34605,1.49798,1.84256,-0.31593,0
peptide_nm_391,2.50008,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,2.60367,-0.49941,3.33007,-0.1371,-0.98168,-0.51075,1.2121,-0.68437,-0.8015,2.23523,0.91724,-0.52788,0.73291,-1.32956,-1.92845,-1.86382,0
peptide_nm_392,-0.30843,0.85248,2.96779,-0.65651,-0.42851,0.6551,-0.61951,-0.26225,0.90413,-0.91171,-1.21276,-0.98168,-0.51075,-0.86036,2.25459,5.53227,0.22734,-0.59113,-0.52788,-0.93585,-1.83983,-1.44129,-1.17192,0
peptide_nm_393,-0.85632,1.21118,-0.63272,0.18165,0.92821,-0.56687,-0.61951,-0.96038,0.64939,-0.91171,0.08071,-0.98168,-0.51075,-0.86036,-0.68437,0.49455,0.0507,-0.59113,-0.52788,-0.93585,1.39751,-0.47305,1.30344,0
peptide_nm_394,-0.85632,0.59493,0.37119,1.91314,-0.42851,-0.56687,0.06944,-0.37641,-0.49941,1.86837,-0.77214,0.24594,1.0585,-0.86036,0.13508,-0.8015,0.06819,0.64461,0.56783,1.11486,0.42358,0.91785,-0.10547,0
peptide_nm_395,-0.33506,-0.72246,-0.63272,0.31772,-0.42851,-0.56687,0.1641,-0.29618,0.83591,0.66931,-0.7116,-0.51625,-0.51075,-0.86036,3.04376,-0.8015,1.10599,-0.59113,0.71836,1.3966,-1.21297,-1.09343,-0.38295,0
peptide_nm_396,-0.85632,-0.07633,-0.63272,-0.65651,-0.42851,-0.56687,0.05629,0.7581,-0.49941,0.4518,-0.78055,-0.58028,-0.51075,-0.86036,0.11944,-0.8015,-0.74592,-0.59113,0.54692,0.4052,0.92483,0.8174,0.12664,0
peptide_nm_397,-0.34896,0.00676,-0.63272,-0.65651,-0.42851,-0.56687,0.14321,0.97911,-0.49941,-0.91171,-0.72496,-0.98168,-0.51075,0.07947,-0.68437,0.66482,0.15535,-0.59113,-0.52788,-0.17909,-0.36871,-0.59396,-0.85782,0
peptide_nm_398,3.74844,-0.72246,-0.63272,0.29975,-0.42851,0.57426,0.91879,-0.96038,-0.49941,-0.13578,-0.22893,-0.06799,-0.51075,-0.86036,1.14532,1.41653,-0.74592,-0.59113,0.69538,2.11673,-0.88611,-0.4756,-0.79105,0
peptide_nm_399,0.08148,-0.72246,0.39443,1.97263,-0.42851,-0.56687,0.08539,0.83209,-0.49941,-0.91171,-0.76194,-0.14432,-0.51075,0.87682,0.99248,-0.8015,-0.74592,-0.59113,1.71427,0.46294,0.104,-0.10256,0.71439,0
peptide_nm_400,-0.32567,-0.72246,0.52969,2.31885,-0.42851,-0.56687,0.17822,-0.28421,0.85997,1.50255,0.3178,-0.98168,-0.51075,0.12261,0.26446,-0.03469,0.19672,-0.59113,-0.52788,-0.14435,-1.12948,-1.57977,-0.51702,0
peptide_nm_401,0.21382,-0.72246,0.53938,0.34355,1.19027,3.01331,0.98924,0.40323,2.24201,-0.91171,1.87388,-0.98168,-0.51075,0.13081,0.27237,0.7449,1.15508,-0.59113,-0.52788,-0.13776,-1.43508,-1.04644,-1.16738,0
peptide_nm_402,0.11334,1.36807,0.42933,0.24965,-0.42851,2.67716,0.83819,-0.96038,-0.49941,-0.17644,-0.28048,-0.11587,-0.51075,0.93584,0.18254,-0.8015,0.11533,-0.59113,-0.52788,0.51047,0.10104,-0.4666,0.0701,0
peptide_nm_403,0.10867,2.05148,0.42421,0.24528,-0.42851,-0.56687,0.10583,0.88406,0.73661,-0.17998,0.64281,-0.98168,1.14138,0.03341,1.04109,-0.8015,0.11118,-0.59113,-0.52788,1.22317,0.46005,-0.36855,-0.23734,0
peptide_nm_404,0.25214,-0.72246,-0.63272,0.37936,0.40987,-0.56687,-0.61951,1.15829,-0.49941,-0.07119,-0.14703,-0.98168,5.18254,-0.86036,1.29763,0.80028,0.23862,-0.59113,0.79721,1.54417,-1.61364,-1.30293,-1.99184,0
peptide_nm_405,-0.85632,0.00092,1.57225,1.22481,-0.42851,0.55564,-0.61951,-0.31907,0.78989,1.37809,-0.72887,-0.98168,-0.51075,1.00423,1.11546,-0.07422,-0.74592,-0.59113,-0.52788,2.06692,-0.26896,-0.91043,-0.29422,0
peptide_nm_406,-0.37947,0.64826,2.50093,-0.65651,1.01412,-0.56687,0.81418,-0.96038,-0.49941,-0.91171,-1.21276,-0.98168,-0.51075,0.90625,0.16826,-0.11244,0.10114,-0.59113,-0.52788,0.48664,-0.17291,-0.20772,0.56811,0
peptide_nm_407,0.16043,-0.72246,2.70815,0.29365,-0.42851,-0.56687,-0.61951,-0.31259,2.10525,-0.91171,-0.23521,-0.98168,-0.51075,1.02307,-0.68437,-0.8015,-0.74592,-0.59113,-0.52788,-0.17757,-0.12773,-1.19674,-0.43212,0
peptide_nm_408,3.26799,-0.72246,-0.63272,0.30704,-0.42851,-0.56687,0.93052,-0.96038,-0.49941,-0.12987,-0.7171,-0.52135,-0.51075,0.09462,1.15926,-0.8015,-0.74592,-0.59113,-0.52788,0.60207,-0.27346,-0.57221,-1.53486,0
peptide_nm_409,-0.85632,-0.72246,0.52731,2.31276,-0.42851,-0.56687,2.56486,-0.96038,2.21378,-0.91171,-0.19447,-0.98168,-0.51075,1.10155,2.15629,-0.03626,0.19479,-0.59113,-0.52788,0.6439,-1.35607,-1.02033,-0.89954,0
peptide_nm_410,0.98698,4.57625,2.39566,2.78865,0.26857,-0.56687,4.22983,3.73724,3.04214,1.88375,2.77477,0.25274,5.80098,-0.86036,2.61157,1.19624,1.70991,-0.59113,1.67565,1.12621,0.40235,0.27776,0.51616,0
peptide_nm_411,1.54205,-0.03303,-0.63272,0.24001,-0.42851,-0.56687,0.82268,-0.34916,-0.49941,-0.18426,-0.75158,-0.12508,-0.51075,-0.86036,-0.68437,-0.8015,0.95826,-0.59113,0.61895,0.49508,-0.17048,0.02917,0.0861,0
peptide_nm_412,-0.85632,-0.72246,0.51911,5.24005,-0.42851,-0.56687,4.12329,-0.96038,-0.49941,1.48058,-0.70722,-0.51218,-0.51075,-0.86036,0.25583,1.47799,0.18814,-0.59113,-0.52788,-0.93585,-0.38306,-1.6566,-0.8188,0
peptide_nm_413,0.65472,0.00148,0.47061,1.22626,-0.42851,3.92666,0.13768,-0.96038,0.79089,1.37986,0.24002,-0.53194,-0.51075,0.07266,1.11685,2.10986,1.93829,0.767,1.88057,-0.18458,-0.89291,-0.55637,-0.14345,0
peptide_nm_414,0.22006,-0.72246,1.72513,2.36113,-0.42851,4.23452,-0.61951,-0.96038,-0.49941,2.35305,1.37443,-0.02058,-0.51075,-0.86036,1.24026,1.53162,1.16615,-0.59113,-0.52788,-0.93585,-0.83159,-1.18854,-1.79397,0
peptide_nm_415,0.12032,-0.72246,-0.63272,1.16884,-0.42851,1.61137,0.11458,-0.33815,-0.49941,-0.91171,0.6652,-0.10964,2.83339,-0.86036,-0.68437,-0.8015,0.12153,-0.59113,0.63962,-0.20749,-0.30789,0.11128,-0.46993,0
peptide_nm_416,1.92738,-0.72246,0.58684,0.38404,-0.42851,0.67485,-0.61951,-0.25096,-0.49941,-0.06738,-0.67749,-0.98168,-0.51075,-0.86036,-0.68437,0.00301,0.24307,-0.59113,-0.52788,-0.93585,-1.23261,-1.5725,-2.20677,0
peptide_nm_417,-0.35663,-0.72246,0.46187,0.27741,-0.42851,-0.56687,0.13167,-0.32366,-0.49941,1.36169,-1.21276,-0.98168,-0.51075,1.9165,0.2091,-0.07943,0.14172,-0.59113,0.6668,-0.19053,-0.45996,-0.60605,-0.23095,0
peptide_nm_418,0.0491,0.57889,0.35896,-0.65651,-0.42851,-0.56687,0.06105,-0.38352,-0.49941,-0.22515,-0.7775,-0.98168,1.03939,-0.86036,0.12511,-0.8015,-0.74592,-0.59113,0.55449,0.41465,1.19422,0.07249,0.54988,0
