,AAC_A,AAC_R,AAC_N,AAC_D,AAC_C,AAC_Q,AAC_E,AAC_G,AAC_H,AAC_I,AAC_L,AAC_K,AAC_M,AAC_F,AAC_P,AAC_S,AAC_T,AAC_W,AAC_Y,AAC_V,y
peptide_pm_122,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,4.38636,1.62909,-0.49469,-0.78908,-0.7232,-0.86606,-0.75343,-0.50082,-0.55741,-1.01459,1
peptide_pm_123,-0.6005,0.02335,0.0591,-0.65388,-0.42846,-0.57537,-0.62828,-0.6289,-0.4973,-0.46854,-0.88586,2.15151,-0.49469,2.37396,0.41888,-0.38049,-0.18005,-0.50082,-0.55741,0.48493,1
peptide_pm_124,-0.55401,-0.29287,0.15109,-0.65388,2.65902,-0.57537,-0.08854,0.44964,-0.4973,1.0711,-1.12354,-0.41852,-0.49469,-0.78908,0.57116,1.88547,-0.75343,0.09782,0.28253,0.11838,1
peptide_pm_125,-0.9492,1.20217,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,0.23536,-0.50191,-0.33502,-0.49469,-0.78908,3.75728,-0.86606,-0.75343,6.40667,-0.55741,-1.01459,1
peptide_pm_126,-0.9492,2.73962,-0.63081,-0.65388,3.00208,-0.57537,-0.62828,1.46826,-0.4973,-0.90428,-0.67459,-0.96126,-0.49469,0.06444,0.35543,-0.86606,-0.75343,-0.50082,0.84249,0.87369,1
peptide_pm_127,-0.35641,-0.7064,-0.63081,-0.65388,1.11528,-0.57537,-0.62828,-0.31433,-0.4973,-0.90428,2.10893,0.2599,-0.49469,1.51542,1.21834,-0.86606,-0.75343,-0.50082,-0.55741,-1.01459,1
peptide_pm_128,1.06882,-0.44245,1.36553,0.15904,-0.42846,0.4035,-0.62828,0.22207,-0.4973,0.67182,-0.77966,-0.09519,-0.49469,-0.4622,-0.31011,1.59276,-0.33865,0.26341,-0.55741,-0.29142,1
peptide_pm_129,-0.9492,2.94233,-0.63081,-0.65388,3.20387,-0.57537,-0.62828,-0.17951,-0.4973,-0.03279,-1.12354,-0.48237,-0.49469,0.11465,-0.7232,-0.86606,-0.75343,0.55562,2.40708,-0.01491,1
peptide_pm_130,-0.29054,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,1.01014,-0.08121,0.22332,2.20472,-0.49469,1.77147,0.35543,-0.86606,-0.75343,0.49692,-0.55741,-1.01459,1
peptide_pm_131,1.11269,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,0.07573,1.57898,0.68243,0.38401,-0.06947,0.10062,-0.49469,-0.12111,-0.7232,0.56952,-0.75343,-0.50082,-0.55741,0.4632,1
peptide_pm_132,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,0.44257,1.81507,1.99914,-0.49469,2.00425,-0.7232,-0.86606,-0.75343,-0.50082,-0.55741,-1.01459,1
peptide_pm_133,1.16792,-0.7064,-0.63081,0.02839,-0.42846,0.24618,-0.62828,0.01309,-0.4973,0.68308,-0.54631,0.49251,-0.49469,-0.24039,-0.02979,-0.27644,0.63905,-0.50082,-0.55741,1.4132,1
peptide_pm_134,0.53279,-0.7064,0.34656,-0.65388,0.85799,-0.57537,-0.62828,-0.44165,-0.4973,0.94764,0.22332,0.05638,-0.49469,0.4912,0.89475,-0.17818,0.05885,-0.50082,-0.55741,-0.30648,1
peptide_pm_135,-0.10235,-0.7064,1.04469,-0.65388,-0.42846,-0.57537,-0.62828,0.01309,1.44084,0.15396,1.18537,0.20175,-0.49469,0.3083,-0.7232,-0.86606,0.63905,-0.50082,-0.55741,0.19931,1
peptide_pm_136,-0.10235,-0.7064,1.04469,-0.65388,-0.42846,1.06774,-0.62828,1.10446,-0.4973,-0.90428,2.33982,-0.96126,2.05848,0.3083,0.66361,-0.86606,-0.75343,-0.50082,-0.55741,-1.01459,1
peptide_pm_137,0.12861,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,0.31074,-0.4973,-0.90428,0.34576,1.25904,-0.49469,2.00425,-0.7232,-0.86606,-0.75343,2.76454,-0.55741,-1.01459,1
peptide_pm_138,0.41879,0.24789,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,1.27237,0.54631,0.23536,-0.50191,1.23057,-0.49469,0.39272,-0.7232,-0.23109,-0.75343,-0.50082,0.41175,-0.36095,1
peptide_pm_139,-0.2518,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,1.09881,-0.03279,0.30255,1.91207,-0.49469,1.92209,0.41888,-0.86606,-0.75343,0.55562,-0.55741,-1.01459,1
peptide_pm_140,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,2.54972,2.73924,-0.49469,-0.78908,-0.7232,-0.86606,-0.75343,1.13186,-0.55741,-1.01459,1
peptide_pm_141,0.41879,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,0.54631,-0.33446,-0.1911,0.91745,-0.49469,0.39272,-0.7232,1.67382,1.49596,0.18992,-0.55741,0.29268,1
peptide_pm_142,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,0.61728,1.27237,-0.4973,2.51465,0.74135,0.29121,-0.49469,0.39272,-0.7232,0.40388,-0.75343,-0.50082,-0.55741,-1.01459,1
peptide_pm_143,-0.10235,2.83808,-0.63081,-0.65388,3.98223,-0.57537,-0.62828,0.01309,-0.4973,-0.90428,-1.12354,-0.96126,-0.49469,0.3083,-0.7232,-0.86606,-0.75343,-0.50082,1.24246,1.4132,1
peptide_pm_144,-0.9492,-0.7064,0.38906,-0.65388,-0.42846,0.42478,-0.62828,0.91466,-0.4973,0.38401,-0.77219,0.80854,-0.49469,2.55077,-0.7232,-0.14827,-0.75343,-0.50082,-0.55741,1.94098,1
peptide_pm_145,-0.15881,0.94769,-0.63081,-0.65388,-0.42846,2.49176,-0.62828,-0.05967,-0.4973,1.0711,0.49269,0.12422,-0.49469,-0.78908,0.57116,-0.86606,-0.75343,0.69647,-0.55741,-1.01459,1
peptide_pm_146,-0.9492,1.20217,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,0.23536,0.11972,0.91745,-0.49469,-0.78908,3.75728,-0.86606,-0.75343,2.26217,-0.55741,-1.01459,1
peptide_pm_147,-0.10235,-0.26334,-0.63081,-0.65388,-0.42846,0.24618,-0.04998,2.74153,-0.4973,-0.90428,0.03091,0.20175,2.05848,0.3083,-0.02979,-0.27644,-0.05719,-0.50082,-0.55741,-0.40764,1
peptide_pm_148,0.03879,-0.7064,1.32393,-0.65388,-0.42846,-0.57537,-0.62828,0.19498,1.76386,2.79956,0.22332,0.39559,-0.49469,-0.78908,-0.7232,-0.86606,-0.75343,0.9958,-0.55741,-1.01459,1
peptide_pm_149,-0.9492,0.78228,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,0.14405,1.67342,-0.31167,-0.1538,0.66696,2.36486,-0.17454,-0.7232,0.45468,0.80615,-0.50082,0.45052,-0.33481,1
peptide_pm_150,0.12861,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,0.34576,1.99914,-0.49469,2.00425,-0.7232,-0.86606,-0.75343,2.76454,-0.55741,-1.01459,1
peptide_pm_151,0.12861,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,0.34576,0.51894,-0.49469,2.00425,-0.7232,-0.86606,-0.75343,6.02989,-0.55741,-1.01459,1
peptide_pm_152,-0.03721,0.24789,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,0.09704,-0.4973,1.375,1.36298,-0.96126,-0.49469,0.39272,0.77029,0.40388,-0.75343,-0.50082,-0.55741,0.29268,1
peptide_pm_153,0.92278,-0.7064,-0.63081,0.35157,-0.42846,-0.57537,-0.62828,-0.27412,-0.4973,-0.90428,0.57776,1.18113,-0.49469,0.82811,-0.7232,-0.86606,0.27261,-0.50082,-0.55741,0.77431,1
peptide_pm_154,-0.9492,-0.27861,0.98691,-0.65388,2.76549,-0.57537,-0.06993,1.55607,-0.4973,-0.90428,-0.84488,-0.68053,-0.49469,-0.78908,1.28529,-0.29678,1.9355,0.11847,-0.55741,0.74347,1
peptide_pm_155,0.36812,-0.01719,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-0.22944,-0.4973,1.56494,-0.22563,1.75244,-0.49469,-0.78908,-0.7232,0.9683,0.32961,-0.50082,-0.55741,-1.01459,1
peptide_pm_156,0.17993,-0.7064,-0.63081,0.25581,-0.42846,-0.57537,-0.62828,0.37688,0.79479,1.91769,-0.35391,-0.18592,1.20742,-0.05749,1.12589,-0.07991,-0.75343,-0.50082,0.6425,-0.20532,1
peptide_pm_157,-0.9492,1.20217,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,0.23536,-0.50191,0.29121,-0.49469,1.57451,2.26378,-0.86606,-0.75343,3.64367,-0.55741,-1.01459,1
peptide_pm_158,-0.9492,1.36121,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-0.22944,-0.4973,-0.90428,-0.22563,2.20472,-0.49469,-0.78908,-0.7232,0.05112,-0.75343,3.49017,-0.55741,-1.01459,1
peptide_pm_159,0.08175,-0.7064,1.40892,-0.65388,-0.42846,-0.57537,0.77975,0.91466,-0.4973,-0.26014,-0.06947,1.1625,2.61351,-0.78908,-0.7232,-0.86606,-0.75343,1.06087,-0.55741,-1.01459,1
peptide_pm_160,-0.15881,-0.7064,0.15109,-0.0171,2.65902,-0.57537,-0.08854,-0.05967,-0.4973,0.08341,-0.85417,-0.68989,-0.49469,-0.78908,0.57116,0.78486,0.54622,0.09782,0.28253,1.25135,1
peptide_pm_161,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,3.366,2.20472,-0.49469,-0.78908,-0.7232,-0.86606,-0.75343,0.49692,-0.55741,-1.01459,1
peptide_pm_162,0.82918,-0.7064,-0.63081,0.3013,-0.42846,-0.57537,-0.62828,-0.31433,-0.4973,5.02186,-1.12354,0.2599,1.29253,-0.02091,-0.7232,-0.86606,0.22131,-0.50082,-0.55741,-0.16486,1
peptide_pm_163,-0.2518,-0.7064,0.74901,-0.65388,-0.42846,-0.57537,-0.62828,2.51684,-0.4973,-0.03279,1.25328,-0.00349,-0.49469,0.11465,-0.7232,0.10507,0.39332,-0.50082,-0.55741,-1.01459,1
peptide_pm_164,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,2.01914,3.10929,-0.49469,-0.78908,0.35543,-0.86606,-0.75343,0.49692,-0.55741,-1.01459,1
peptide_pm_165,-0.9492,0.24789,-0.63081,-0.65388,-0.42846,1.19413,-0.62828,-1.07829,-0.4973,0.23536,0.74135,-0.33502,-0.49469,2.7563,-0.7232,0.40388,-0.75343,0.88067,-0.55741,0.29268,1
peptide_pm_166,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,2.4681,3.10929,-0.49469,-0.78908,-0.7232,-0.86606,-0.75343,0.49692,-0.55741,-1.01459,1
peptide_pm_167,2.01477,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,0.89675,1.07401,1.73933,-0.78908,-0.7232,-0.86606,0.46499,0.62164,-0.55741,0.04757,1
peptide_pm_168,-0.9492,-0.7064,0.38906,-0.65388,-0.42846,0.42478,-0.62828,0.91466,4.22165,0.38401,-0.77219,-0.6073,-0.49469,2.55077,-0.7232,-0.14827,-0.75343,-0.50082,-0.55741,1.94098,1
peptide_pm_169,0.32107,-0.7064,0.20694,0.02839,0.67421,-0.57537,-0.04998,0.55878,-0.4973,0.68308,-0.2577,0.49251,0.78189,-0.78908,-0.7232,-0.86606,1.33529,-0.50082,-0.55741,0.19931,1
peptide_pm_170,-0.2518,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,1.09881,-0.03279,0.30255,1.91207,-0.49469,2.82582,0.41888,-0.86606,-0.75343,-0.50082,-0.55741,-1.01459,1
peptide_pm_171,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,0.09704,-0.4973,-0.90428,1.98461,-0.33502,2.25487,1.57451,0.77029,-0.86606,0.74617,-0.50082,-0.55741,0.29268,1
peptide_pm_172,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,3.28438,1.99914,-0.49469,-0.78908,-0.7232,-0.86606,-0.75343,1.13186,-0.55741,-1.01459,1
peptide_pm_173,0.12861,-0.7064,0.79082,-0.07499,0.50714,0.1217,-0.62828,0.77374,-0.4973,-0.45533,0.34576,0.02554,-0.49469,-0.78908,-0.7232,1.13505,0.42807,-0.50082,-0.55741,0.53037,1
peptide_pm_174,-0.9492,3.7242,-0.63081,-0.65388,3.98223,-0.57537,-0.62828,0.01309,-0.4973,-0.90428,-1.12354,-0.96126,-0.49469,0.3083,-0.7232,-0.86606,-0.75343,-0.50082,1.24246,1.4132,1
peptide_pm_175,2.86163,-0.7064,0.20694,0.71066,-0.42846,-0.57537,-0.62828,-0.5326,-0.4973,-0.90428,0.60814,0.20175,-0.49469,-0.78908,-0.7232,-0.86606,-0.05719,0.14059,-0.55741,0.80626,1
peptide_pm_176,-0.9492,0.14917,0.98691,-0.65388,2.76549,-0.57537,-0.06993,1.55607,-0.4973,-0.90428,-0.84488,-0.96126,-0.49469,-0.78908,1.28529,0.27251,1.9355,-0.50082,-0.55741,0.74347,1
peptide_pm_177,0.03879,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,1.57019,1.07401,2.484,-0.78908,-0.7232,-0.86606,0.87113,0.9958,-0.55741,0.40162,1
peptide_pm_178,-0.9492,2.39502,-0.63081,-0.65388,4.71734,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,-0.45011,-0.96126,-0.49469,0.4912,-0.7232,-0.86606,-0.75343,0.9958,1.54244,0.40162,1
peptide_pm_179,0.53279,-0.7064,0.83525,-0.65388,-0.42846,-0.57537,-0.62828,0.83162,-0.4973,0.02168,1.9069,0.05638,-0.49469,-0.78908,-0.7232,0.16577,0.46499,-0.50082,-0.55741,-1.01459,1
peptide_pm_180,-0.43373,-0.16702,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,1.57898,4.22165,1.6723,-0.06947,-0.96126,-0.49469,0.54686,-0.7232,-0.14827,-0.75343,-0.50082,-0.55741,1.20209,1
peptide_pm_181,0.03879,-0.7064,1.32393,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,1.76386,2.79956,0.22332,1.07401,-0.49469,-0.78908,-0.7232,-0.86606,-0.75343,0.9958,-0.55741,-1.01459,1
peptide_pm_182,-0.9492,-0.01719,-0.63081,2.53004,0.42918,-0.57537,0.27129,-1.07829,-0.4973,-0.08121,-0.22563,-0.50898,-0.49469,0.06444,-0.7232,1.88547,-0.75343,2.49242,-0.55741,-0.07045,1
peptide_pm_183,-0.10235,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,1.44084,0.15396,1.7626,0.78326,-0.49469,0.3083,-0.7232,-0.86606,0.63905,-0.50082,-0.55741,0.19931,1
peptide_pm_184,-0.9492,3.17037,-0.63081,-0.65388,3.43089,-0.57537,-0.62828,0.83162,-0.4973,-0.90428,-0.61847,-0.96126,-0.49469,0.17113,-0.7232,-0.86606,-0.75343,-0.50082,2.59236,0.04757,1
peptide_pm_185,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,1.31163,0.08341,0.49269,1.75244,-0.49469,2.28358,0.57116,-0.86606,-0.75343,0.69647,-0.55741,-1.01459,1
peptide_pm_186,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,0.52832,2.19584,-0.4973,1.2122,0.03091,0.20175,-0.49469,0.3083,-0.7232,0.31317,-0.75343,0.782,-0.55741,0.19931,1
peptide_pm_187,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,3.28438,1.25904,-0.49469,-0.78908,-0.7232,-0.86606,-0.75343,2.76454,-0.55741,-1.01459,1
peptide_pm_188,1.42198,-0.7064,0.15109,-0.65388,-0.42846,-0.57537,-0.08854,1.46826,-0.4973,-0.41044,0.22332,0.66696,0.69679,-0.78908,-0.7232,-0.31575,-0.75343,0.09782,-0.55741,0.11838,1
peptide_pm_189,0.17993,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,0.37688,0.79479,1.91769,-0.35391,0.58942,1.20742,-0.05749,1.12589,-0.86606,-0.75343,-0.50082,0.6425,-0.20532,1
peptide_pm_190,0.41879,-0.7064,-0.63081,0.08087,-0.42846,-0.57537,-0.62828,1.27237,-0.4973,-0.33446,0.11972,0.29121,-0.49469,0.98361,-0.7232,1.67382,-0.75343,0.18992,-0.55741,-0.36095,1
peptide_pm_191,-0.9492,-0.01719,-0.63081,2.53004,0.42918,-0.57537,0.27129,-1.07829,-0.4973,-0.08121,0.22332,-0.50898,-0.49469,0.06444,-0.7232,0.9683,-0.75343,2.49242,-0.55741,-0.07045,1
peptide_pm_192,0.17993,-0.7064,1.60318,-0.65388,-0.42846,-0.57537,0.14278,1.10446,-0.4973,-0.19879,0.03091,0.97709,2.90953,-0.78908,-0.7232,-0.86606,-0.75343,1.2096,-0.55741,-1.01459,1
peptide_pm_193,2.86163,-0.7064,0.20694,-0.65388,-0.42846,-0.57537,-0.62828,-0.5326,-0.4973,-0.90428,0.60814,0.49251,0.78189,-0.78908,-0.7232,-0.86606,-0.05719,0.14059,-0.55741,0.80626,1
peptide_pm_194,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,3.59048,1.75244,-0.49469,-0.78908,-0.7232,-0.86606,-0.75343,0.9958,-0.55741,-1.01459,1
peptide_pm_195,-0.9492,2.39502,-0.63081,-0.65388,4.71734,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,-0.45011,-0.96126,-0.49469,0.4912,-0.7232,-0.86606,-0.75343,-0.50082,1.54244,1.81783,1
peptide_pm_196,-0.9492,2.83808,-0.63081,-0.65388,3.98223,-0.57537,-0.62828,0.01309,-0.4973,-0.90428,-1.12354,-0.96126,-0.49469,0.3083,-0.7232,-0.86606,-0.75343,-0.50082,1.24246,2.6271,1
peptide_pm_197,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,0.44257,1.08042,1.99914,-0.49469,3.40091,-0.7232,-0.86606,-0.75343,-0.50082,-0.55741,-1.01459,1
peptide_pm_198,-0.07099,-0.7064,-0.63081,0.05366,-0.42846,0.27661,-0.62828,0.61941,-0.4973,-0.35556,-0.22563,1.45092,-0.49469,-0.22006,-0.7232,-0.25461,-0.75343,-0.50082,-0.55741,2.76198,1
peptide_pm_199,-0.9492,-0.01719,-0.63081,2.53004,0.42918,-0.57537,0.27129,-1.07829,-0.4973,0.74187,0.22332,-0.50898,-0.49469,0.06444,-0.7232,0.9683,-0.75343,2.49242,-0.55741,-1.01459,1
peptide_pm_200,0.29879,0.273,0.60376,-0.15116,-0.42846,3.05676,0.22395,-0.6762,0.21675,0.26535,0.57776,-0.53278,-0.49469,-0.78908,-0.7232,-0.86606,-0.24041,-0.02821,0.1057,-0.12014,1
peptide_pm_201,0.12861,0.42139,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,-1.12354,3.47934,-0.49469,2.00425,1.04184,-0.86606,-0.75343,-0.50082,-0.55741,-1.01459,1
peptide_pm_202,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,1.19413,-0.62828,0.09704,-0.4973,0.23536,0.11972,0.29121,-0.49469,2.7563,-0.7232,0.40388,-0.75343,0.88067,-0.55741,0.29268,1
peptide_pm_203,-0.29054,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,1.01014,-0.08121,0.22332,2.20472,-0.49469,1.77147,0.35543,-0.86606,-0.75343,0.49692,-0.55741,-1.01459,1
peptide_pm_204,0.32107,1.95196,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,1.10446,0.47177,1.2122,-0.2577,-0.089,-0.49469,-0.78908,-0.7232,-0.86606,-0.05719,-0.50082,0.34253,0.19931,1
peptide_pm_205,-0.03721,0.24789,-0.63081,-0.65388,-0.42846,1.19413,-0.62828,0.6847,-0.4973,1.375,0.11972,-0.33502,-0.49469,-0.78908,0.02355,-0.23109,0.74617,0.18992,-0.55741,0.29268,1
peptide_pm_206,-0.9492,2.67697,-0.63081,-0.65388,5.18514,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,-0.38889,-0.96126,-0.49469,0.60759,-0.7232,-0.86606,-0.75343,-0.50082,1.73333,0.53037,1
peptide_pm_207,0.17993,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,0.37688,0.79479,1.91769,-0.35391,0.20175,1.20742,-0.05749,1.12589,-0.07991,-0.75343,-0.50082,0.6425,-0.20532,1
peptide_pm_208,0.36812,-0.01719,0.67235,-0.65388,-0.42846,-0.57537,-0.62828,-0.22944,-0.4973,1.56494,-0.22563,1.30015,-0.49469,-0.78908,-0.7232,0.9683,0.32961,-0.50082,-0.55741,-1.01459,1
peptide_pm_209,-0.03721,1.20217,0.27138,-0.65388,-0.42846,-0.57537,-0.62828,-0.49063,-0.4973,0.80518,-0.81273,0.29121,-0.49469,-0.19818,0.02355,-0.86606,-0.00363,0.18992,1.38091,1.59996,1
peptide_pm_210,0.36812,1.36121,-0.63081,-0.65388,-0.42846,0.7026,0.27129,-0.22944,-0.4973,-0.90428,-1.12354,2.657,-0.49469,-0.78908,-0.7232,-0.86606,0.32961,-0.50082,-0.55741,-0.07045,1
peptide_pm_211,-0.9492,3.17037,-0.63081,-0.65388,3.43089,-0.57537,-0.62828,0.83162,-0.4973,-0.90428,-0.11339,-0.96126,-0.49469,0.17113,-0.7232,-0.86606,-0.75343,-0.50082,1.01748,0.04757,1
peptide_pm_212,0.17993,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-0.35071,0.79479,1.91769,-0.35391,0.58942,1.20742,-0.05749,1.12589,-0.07991,-0.75343,-0.50082,0.6425,-0.20532,1
peptide_pm_213,2.60757,-0.7064,0.54204,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,0.89675,0.66696,1.29253,-0.78908,-0.7232,-0.86606,0.22131,0.39715,-0.55741,-0.16486,1
peptide_pm_214,1.11269,-0.7064,0.38906,-0.65388,0.91392,-0.57537,-0.62828,-0.41397,-0.4973,0.38401,-0.06947,0.10062,-0.49469,1.21483,0.9651,-0.14827,-0.75343,-0.50082,-0.55741,-0.2757,1
peptide_pm_215,0.16229,-0.7064,-0.63081,-0.0569,0.53638,-0.57537,-0.12227,1.3091,-0.4973,0.02168,0.13914,0.56519,-0.49469,-0.30897,-0.7232,0.16577,0.46499,-0.50082,-0.55741,0.04757,1
peptide_pm_216,0.36812,-0.7064,0.67235,-0.65388,-0.42846,-0.57537,-0.62828,1.46826,-0.4973,-0.08121,1.57019,0.39559,-0.49469,-0.78908,-0.7232,0.05112,-0.75343,-0.50082,-0.55741,-0.07045,1
peptide_pm_217,0.32107,-0.7064,1.04469,0.71066,0.67421,0.24618,-0.62828,0.55878,-0.4973,-0.37516,0.03091,0.20175,2.05848,-0.78908,-0.7232,-0.86606,1.33529,-0.50082,-0.55741,-0.40764,1
peptide_pm_218,-0.03721,0.24789,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,1.27237,-0.4973,1.375,0.74135,-0.96126,-0.49469,0.39272,0.77029,0.40388,-0.75343,-0.50082,-0.55741,0.29268,1
peptide_pm_219,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-0.22944,-0.4973,6.5034,-1.12354,2.657,-0.49469,-0.78908,-0.7232,-0.86606,-0.75343,-0.50082,-0.55741,-1.01459,1
peptide_pm_220,-0.20821,-0.7064,-0.63081,-0.0569,-0.42846,0.14349,-0.62828,0.35414,-0.4973,0.02168,-0.36593,1.58283,-0.49469,0.17113,-0.11647,-0.35015,-0.75343,-0.50082,-0.55741,2.17189,1
peptide_pm_221,0.03879,-0.7064,1.32393,-0.65388,-0.42846,-0.57537,-0.62828,0.19498,1.76386,-0.90428,2.24362,0.39559,-0.49469,-0.78908,-0.7232,-0.86606,-0.75343,0.9958,-0.55741,-1.01459,1
peptide_pm_222,-0.9492,-0.27861,0.98691,-0.65388,2.76549,-0.57537,-0.06993,1.55607,-0.4973,-0.90428,-0.84488,-0.68053,-0.49469,-0.78908,1.28529,-0.29678,1.9355,0.11847,-0.55741,0.74347,1
peptide_pm_223,-0.9492,1.20217,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,0.23536,2.60624,-0.33502,-0.49469,-0.78908,3.75728,-0.86606,-0.75343,-0.50082,-0.55741,-1.01459,1
peptide_pm_224,-0.55401,-0.29287,0.93299,-0.65388,2.65902,-0.57537,-0.08854,0.44964,-0.4973,1.0711,-1.12354,-0.41852,-0.49469,-0.78908,0.57116,1.33517,-0.75343,0.09782,0.28253,0.11838,1
peptide_pm_225,0.47351,1.27851,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,1.3664,3.84414,1.46618,-0.47705,-0.63562,-0.49469,0.43999,-0.7232,-0.86606,-0.75343,0.21755,-0.55741,-1.01459,1
peptide_pm_226,-0.29054,-0.01719,-0.63081,2.53004,0.42918,-0.57537,0.27129,-1.07829,-0.4973,-0.08121,-0.22563,-0.50898,-0.49469,0.06444,-0.7232,0.9683,-0.75343,2.49242,-0.55741,-0.07045,1
peptide_pm_227,-0.9492,2.39502,-0.63081,-0.65388,4.71734,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,-0.45011,-0.96126,-0.49469,0.4912,-0.7232,-0.86606,-0.75343,-0.50082,3.64228,0.40162,1
peptide_pm_228,-0.6005,-0.7064,0.0591,-0.65388,0.02558,1.45435,0.32421,0.26988,1.09881,-0.46854,-0.88586,0.23596,0.55661,0.11465,-0.15216,-0.38049,0.9667,-0.50082,1.66596,0.48493,1
peptide_pm_229,0.53279,-0.7064,-0.63081,-0.65388,0.85799,-0.57537,-0.62828,-0.44165,-0.4973,-0.28697,0.56004,0.39559,-0.49469,1.13134,0.89475,-0.17818,0.05885,-0.50082,-0.55741,-0.30648,1
peptide_pm_230,-0.30834,-0.37111,0.00316,-0.13757,0.406,0.04634,-0.19065,1.39943,0.23605,-0.10345,-0.03149,0.13889,0.47137,0.04137,-0.7232,0.02633,0.30034,-0.50082,-0.55741,-0.09596,1
peptide_pm_231,-0.2518,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,1.09881,-0.03279,0.30255,2.39095,-0.49469,1.01837,0.41888,-0.86606,-0.75343,0.55562,-0.55741,-1.01459,1
peptide_pm_232,-0.9492,-0.7064,2.12883,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,2.58169,-0.17281,1.43318,-0.49469,1.01837,-0.7232,0.10507,-0.75343,-0.50082,-0.55741,-0.01491,1
